SA4_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arrival_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,United_States_America_2016,United_States_America_2017,United_States_America_2018,United_States_America_2019,United_States_America_2020,United_States_America_2021,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_NS,Tot_Tot
502,0,0,3,15,82,78,354,380,84,55,77,63,15,7,34,1241,8,0,4,0,29,11,12,8,0,5,0,0,0,0,4,90,5,5,13,22,30,18,31,23,0,0,4,3,0,0,4,154,3,7,23,67,83,156,791,354,56,18,59,28,14,7,20,1678,5,5,8,5,3,4,19,45,3,0,5,9,0,0,0,108,0,0,0,0,0,3,7,13,0,0,0,3,0,0,0,39,0,0,0,7,26,41,113,87,23,18,32,21,5,3,8,396,228,676,3164,2188,1518,825,2745,1478,115,92,73,86,42,23,371,13628,3,7,40,38,39,34,67,42,6,9,9,8,0,0,11,315,0,0,0,7,9,10,36,37,12,11,6,18,7,0,12,156,45,77,253,234,235,167,646,368,46,49,56,58,28,4,45,2309,464,1302,4065,3334,3029,2080,6512,4244,496,382,450,507,192,118,719,27879
503,5,0,6,22,114,86,221,253,48,53,66,117,41,14,28,1070,18,6,17,40,221,62,54,65,7,9,18,14,8,3,16,561,15,21,78,216,254,290,443,211,63,77,72,95,111,14,35,1984,3,20,69,185,449,483,1076,338,41,55,52,87,60,30,40,2991,11,8,20,56,106,61,109,86,11,20,32,80,29,3,7,644,0,0,0,8,72,50,68,157,24,18,25,37,10,0,18,485,0,3,0,26,42,55,205,134,44,37,38,52,24,7,19,685,197,542,2070,1928,2147,1830,3013,1568,198,248,244,367,248,99,310,14999,4,13,67,137,169,168,353,286,71,79,91,140,113,52,52,1804,0,0,3,250,395,122,119,142,40,51,66,86,34,14,35,1358,100,129,532,650,937,1170,1986,1838,575,677,946,1470,648,85,193,11940,708,1876,4223,5225,7742,6848,12643,9377,2144,2571,3240,4705,2530,650,1328,65814
504,0,0,9,70,343,374,1582,1877,271,174,203,232,89,16,80,5313,34,21,52,54,362,96,73,65,12,8,5,3,0,0,19,800,9,14,58,166,261,189,321,117,25,17,24,19,10,0,27,1252,3,9,39,126,436,489,1429,539,55,51,55,76,25,23,56,3418,6,14,43,77,140,87,221,191,32,30,23,74,43,7,20,997,0,0,0,0,9,17,69,132,18,14,21,44,5,0,10,350,0,5,7,24,112,116,381,237,37,42,40,45,24,10,36,1113,275,742,4749,3272,3075,1899,3620,1607,157,93,106,118,46,34,488,20277,3,4,66,89,110,122,215,135,16,28,25,25,11,8,25,883,0,0,6,373,1245,852,772,502,109,89,72,101,72,14,210,4416,112,216,977,1056,1480,2167,4929,2340,379,358,376,392,139,63,379,15359,875,2681,8373,7676,11617,10117,23354,14638,2151,1769,1882,2215,965,318,2251,90886
505,0,0,23,118,594,468,1491,1385,287,191,180,223,92,20,87,5166,67,31,50,142,908,266,206,217,27,15,19,19,9,0,32,2018,10,42,108,296,472,453,765,225,50,44,41,41,47,13,57,2650,4,15,97,490,1145,2180,7121,3163,457,371,422,424,235,139,144,16411,12,22,52,107,146,120,269,181,27,26,47,163,53,0,16,1238,0,0,0,5,61,72,135,236,34,36,39,66,5,0,12,705,3,0,12,48,181,214,672,486,137,75,97,104,56,17,53,2143,492,1620,8047,7680,10603,7718,20464,10229,1026,727,712,687,395,112,1203,71728,11,17,105,198,223,293,553,380,53,48,68,96,95,25,32,2194,0,0,11,666,2353,1379,1264,905,201,197,148,216,108,24,287,7761,257,380,1720,2073,3579,5084,11145,5812,1359,1231,1310,1594,666,111,622,36941,1713,5632,14852,16611,29130,26300,61988,37112,5613,4754,5098,6233,2893,782,4047,222764
506,0,0,6,104,574,482,3302,3582,577,427,388,519,186,43,168,10355,50,23,41,74,376,130,115,76,0,17,11,4,5,0,22,943,12,29,110,520,853,853,2049,799,156,157,175,177,104,12,94,6109,5,14,96,380,716,824,2971,1192,119,115,110,163,65,39,99,6900,8,24,41,94,238,376,1432,1300,152,157,167,325,155,11,43,4520,0,0,0,0,46,142,270,450,62,65,91,112,18,8,24,1286,0,0,16,62,238,279,941,489,120,117,96,100,47,16,64,2585,511,1520,9396,7085,6400,3292,5572,2467,231,218,236,264,161,58,963,38364,8,21,91,184,189,216,392,268,64,54,60,63,53,16,45,1727,0,0,0,225,456,269,434,419,121,112,99,124,69,21,106,2460,186,309,1619,1731,2685,3233,8867,5122,1217,1020,1147,1575,597,198,619,30121,1444,4461,14616,14656,21728,18962,56926,38662,6836,6089,7040,8687,3579,937,4327,208956
507,0,0,6,74,398,312,2254,2878,472,351,268,352,111,70,101,7658,23,6,12,55,360,97,101,85,12,12,4,15,8,0,14,806,9,34,85,244,530,525,999,407,65,94,61,86,45,9,37,3239,3,24,89,357,756,996,3061,1213,177,116,167,187,122,37,78,7393,8,12,23,37,198,185,310,199,34,22,17,34,23,4,24,1118,0,0,0,0,53,71,114,177,19,20,28,24,12,8,10,542,0,4,5,35,135,125,446,338,64,51,56,73,55,18,54,1451,509,1468,8743,6501,6264,3925,9677,5786,444,390,398,393,210,74,845,45630,8,26,90,146,256,250,428,307,75,61,59,75,53,31,48,1916,3,0,6,132,192,108,198,148,28,56,41,44,22,10,37,1017,154,294,1709,1780,2419,2542,5024,2835,439,465,407,488,282,71,408,19321,1271,4367,14085,12557,18317,15369,36873,24524,3155,2864,2829,3288,1747,607,2892,144752
509,0,0,0,17,71,66,481,473,124,79,100,130,56,17,46,1651,20,6,6,10,44,9,6,0,3,3,0,0,0,0,0,111,0,7,17,32,24,14,30,3,3,0,4,4,0,0,6,138,0,12,29,51,100,137,548,191,32,31,43,62,25,16,29,1308,5,8,4,0,4,9,12,9,5,0,10,4,5,0,22,105,0,0,0,0,0,0,11,16,4,0,27,38,13,0,9,113,0,0,0,5,8,22,125,82,35,12,25,15,11,0,9,341,253,690,2946,1857,1210,647,1112,407,44,27,49,53,19,0,404,9716,3,9,38,80,59,53,68,38,15,4,9,11,6,0,5,383,0,0,0,7,19,16,18,28,7,7,14,7,6,0,55,182,58,98,310,233,266,181,515,266,80,50,62,100,55,179,193,2645,562,1451,3974,3058,2862,1912,4084,2359,490,315,480,608,275,277,1325,24031
510,0,0,0,12,59,52,393,571,120,79,100,100,34,14,34,1563,0,0,0,0,14,0,15,3,3,0,0,0,0,0,0,41,0,0,6,16,29,16,27,13,4,0,11,8,0,0,0,131,0,0,6,18,38,88,354,132,8,13,17,40,19,7,11,758,0,0,0,0,3,5,50,38,8,3,15,23,4,0,0,166,0,0,0,0,0,0,11,55,0,5,8,11,0,0,0,91,0,0,0,9,18,43,128,122,28,21,28,37,13,0,17,457,8,49,407,326,345,240,609,301,31,29,35,70,32,9,90,2578,0,0,5,10,10,27,40,37,7,12,22,17,0,5,5,195,0,0,0,4,10,6,24,41,4,18,9,13,4,3,5,142,9,21,82,101,128,171,613,446,85,105,110,256,114,58,82,2373,27,148,659,831,1291,1257,4082,3141,493,496,578,960,376,163,459,14955
511,0,3,0,23,109,90,386,492,80,78,94,126,33,11,36,1570,6,7,3,8,10,4,10,7,0,0,4,0,0,0,3,53,0,0,7,20,13,13,22,11,0,5,0,0,0,0,8,95,0,0,14,31,53,102,659,327,18,41,46,58,52,20,21,1440,0,0,0,4,8,7,39,26,3,10,0,9,5,0,0,116,0,0,0,0,0,3,7,31,3,0,18,17,5,0,0,83,0,0,0,9,14,46,120,97,39,40,23,22,13,15,19,455,84,307,1359,756,463,322,674,387,26,39,54,53,16,12,200,4752,0,6,17,25,28,33,52,45,7,9,9,14,16,9,8,283,0,0,0,11,76,53,48,57,13,12,4,12,15,5,13,314,23,53,196,140,230,198,725,447,82,99,151,213,104,49,71,2792,226,670,1957,1595,1849,1724,4671,3384,486,551,675,869,403,198,616,19880
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,6,3,0,0,3,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,0,0,0,3,0,0,25,0,0,4,7,14,19,46,20,0,5,6,8,3,0,16,148
599,0,0,0,0,0,0,6,12,0,0,0,0,0,0,8,35,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,18,3,0,4,0,0,0,9,6,55,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,7,80,51,48,38,43,27,8,4,14,31,16,12,53,431,0,4,0,0,3,4,4,4,0,0,0,10,5,3,4,43,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,11,0,0,8,8,20,8,30,13,12,10,16,57,23,12,44,258,7,25,109,106,143,110,179,110,28,22,56,166,79,92,210,1431
601,0,0,3,29,150,103,234,234,83,67,89,71,54,9,31,1165,23,34,33,37,108,45,34,20,4,3,0,5,0,0,9,353,7,8,15,24,26,26,72,57,18,28,25,19,12,0,7,354,3,21,44,108,127,145,322,108,28,30,52,56,27,16,9,1108,0,3,7,9,30,19,97,315,122,78,67,57,21,0,11,840,0,0,0,0,7,12,45,195,29,34,36,21,3,0,10,392,0,0,0,10,28,39,181,108,32,22,18,24,12,4,10,487,324,1133,2589,1708,995,610,1082,490,85,64,86,90,45,25,325,9649,0,10,64,118,110,150,265,171,32,25,40,50,21,13,25,1093,0,0,3,20,23,24,112,360,95,92,73,110,49,4,41,1015,118,237,358,437,453,479,1117,1010,365,355,357,299,122,24,112,5849,741,2510,4144,3446,3296,2698,6862,9282,3178,3016,2817,2516,899,193,1102,46696
602,0,0,4,13,81,93,131,126,43,33,51,40,17,0,35,677,12,3,21,7,42,16,18,6,0,0,0,0,0,0,0,127,4,9,8,8,12,17,25,30,6,11,9,9,6,0,0,153,0,10,20,47,53,71,154,41,8,12,23,12,11,6,4,472,0,0,0,3,15,0,31,61,46,32,37,29,13,7,0,281,0,0,0,0,0,7,11,48,3,17,19,7,5,0,3,112,0,0,0,3,12,21,57,36,6,13,13,9,5,0,14,192,197,837,1933,1230,702,308,508,183,21,29,32,38,15,3,236,6283,0,4,30,75,62,58,110,69,9,11,13,16,6,0,5,466,0,0,0,7,9,5,23,89,38,11,19,32,12,0,9,261,33,128,256,236,219,150,550,497,172,147,157,252,159,22,73,3052,367,1668,2770,2236,1892,1233,2798,2995,1063,1049,1006,1049,456,78,625,21280
603,0,0,0,3,18,4,18,36,5,4,12,5,6,0,6,112,0,0,0,0,19,12,0,0,0,0,0,3,0,0,0,45,0,0,0,4,6,6,10,3,0,0,0,0,0,0,0,25,0,0,12,20,24,24,43,11,6,0,11,0,4,4,3,169,0,0,0,0,4,0,0,8,0,4,0,0,0,0,0,20,0,0,0,0,0,0,7,15,0,0,0,5,0,0,6,34,0,0,0,0,0,4,11,3,0,4,5,0,3,0,4,40,45,191,665,468,296,181,277,74,23,14,3,12,5,5,117,2371,0,0,14,31,35,32,61,16,13,0,5,0,3,0,3,213,0,0,0,0,0,0,0,3,5,0,0,0,3,0,3,19,8,41,87,72,110,62,87,65,22,13,24,26,4,0,30,646,85,369,954,839,761,478,733,426,138,117,120,103,40,9,242,5418
604,0,0,0,14,80,64,107,93,25,19,27,21,0,3,26,489,3,6,3,3,28,0,6,0,0,0,3,0,0,0,0,70,0,8,12,6,3,6,0,13,0,0,0,0,0,0,0,45,0,6,15,18,46,56,125,29,9,0,3,18,5,0,8,338,0,0,0,3,10,8,24,46,22,37,27,21,9,7,9,224,0,0,0,0,0,0,12,33,3,19,32,37,7,0,4,161,0,0,0,3,10,11,41,25,18,5,4,6,5,0,3,138,144,601,1440,881,454,199,288,100,19,22,12,27,12,3,156,4348,0,10,29,45,25,37,70,45,6,6,7,7,6,0,4,286,0,0,0,4,3,0,16,30,8,3,3,10,4,0,6,91,37,85,184,132,109,96,187,122,24,48,37,123,53,47,55,1327,276,1120,2062,1490,1275,899,1450,1131,363,432,437,495,185,95,400,12111
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,8,9,4,6,4,0,0,0,0,0,0,5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,3,0,0,0,8,0,0,9,39,4,6,14,23,13,8,26,11,5,9,8,9,0,0,18,161
701,0,4,5,119,513,325,1511,1463,310,285,252,293,84,19,97,5283,3,0,4,8,24,11,18,7,10,12,0,0,0,0,0,93,0,5,23,46,36,29,33,23,5,22,15,17,12,0,5,274,3,3,11,22,27,46,222,103,47,26,33,72,17,8,9,645,0,0,10,34,62,42,138,236,131,119,131,111,31,3,18,1060,0,0,0,6,12,20,85,175,43,28,22,19,0,0,12,415,0,0,6,52,100,112,278,171,50,32,38,50,20,6,32,947,49,238,892,608,416,338,758,594,90,64,82,135,63,20,134,4482,0,0,25,50,35,55,81,84,8,15,24,16,21,3,6,425,0,0,0,64,156,101,157,237,90,75,68,89,50,7,44,1137,18,86,314,801,750,550,1220,1001,313,223,239,378,127,23,170,6221,151,694,2077,2878,3375,2799,7834,8126,2273,2225,2093,2336,858,169,1008,38891
702,0,0,0,16,95,107,223,252,70,53,75,98,40,11,50,1096,0,0,0,0,13,0,7,3,3,0,0,0,0,0,0,34,0,0,3,7,5,5,9,0,0,0,0,0,0,0,0,31,0,0,0,5,16,22,116,70,10,11,13,6,14,0,15,297,0,0,4,3,4,12,24,69,22,23,15,11,4,3,0,199,0,0,0,0,0,10,23,42,4,3,4,3,0,0,6,94,0,0,0,0,14,11,46,29,11,8,8,11,8,0,9,155,10,80,295,219,136,117,182,123,22,21,34,33,23,8,56,1370,0,0,19,23,23,43,50,97,33,45,74,123,107,108,15,756,0,0,0,12,19,19,29,36,9,11,17,35,10,0,14,217,5,21,70,107,126,160,630,314,120,92,85,117,91,41,74,2062,34,200,550,673,798,848,2384,2088,631,547,682,865,425,227,380,11338
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,6,0,0,0,0,0,0,4,22
799,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,19,13,11,6,26,6,0,3,4,27,12,11,6,144,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,5,7,9,9,0,6,10,35,25,3,8,124,0,15,31,38,47,32,70,39,7,13,25,83,52,30,22,492
801,0,3,32,158,608,562,1107,1201,281,250,290,304,125,48,86,5051,42,39,71,84,430,121,103,62,10,11,15,8,5,0,18,1009,8,24,61,135,160,126,272,159,47,43,37,22,17,17,28,1166,0,38,57,185,217,330,690,453,56,84,62,100,28,17,23,2337,0,15,55,122,518,566,931,637,91,109,90,89,35,14,24,3306,0,0,6,15,60,90,161,183,47,36,38,23,10,3,15,688,0,6,14,81,166,219,477,308,53,71,65,67,25,8,44,1616,454,1573,3818,2554,1836,1219,2211,1221,180,153,164,151,99,54,312,15997,19,29,163,333,351,432,712,514,92,138,139,180,157,67,44,3369,0,5,21,552,839,592,745,559,153,154,134,126,68,4,127,4077,298,701,1836,2148,2359,2551,4444,3126,794,953,1100,1201,545,135,423,22603,1456,4609,9402,9483,12395,13088,28224,22096,5459,6487,6314,5704,2606,750,2479,130539
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,3,0,3,0,0,0,0,0,5,26,0,0,10,7,15,14,12,18,6,0,3,9,3,5,13,121
901,0,0,0,0,5,3,19,23,9,0,0,0,0,0,6,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,12,0,6,0,0,0,0,0,0,0,4,44,0,0,0,0,5,0,4,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,4,0,0,0,0,0,0,16,0,11,31,25,19,8,12,7,3,0,0,0,0,3,8,122,0,0,0,3,0,3,5,6,0,0,0,6,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,5,0,9,6,10,3,21,14,0,3,3,4,3,0,104,190,8,28,91,195,232,100,168,128,38,18,17,14,21,8,308,1382
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
