SA4_CODE_2021,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
507,177,3,7455,390,1452,46,0,1500,0,1886,8,90,68,0,158,0,159,0,0,0,0,0,0,0,397,1541,112,0,1653,0,2053,3,0,0,0,0,5,11,7668,1718,117,0,1836,10,9515,2701,61,0,0,64,0,2759,159,915,41,0,954,0,1115,8,57,39,0,95,0,106,3,3,0,0,3,0,5,174,972,81,0,1053,0,1228,0,3,0,0,3,0,3,2871,1035,80,0,1114,0,3993,1414,34,0,0,35,0,1448,97,470,28,0,496,0,592,0,39,40,0,78,0,78,0,0,0,6,3,0,3,94,506,68,6,573,0,675,0,0,0,0,0,0,0,1512,540,67,6,612,0,2127,55677,1857,18,7,1877,40,57597,4055,13756,361,8,14127,15,18201,104,761,431,0,1194,0,1304,10,18,3,6,20,0,28,4169,14532,793,12,15343,19,19529,35,26,0,4,24,56,115,59883,16411,812,23,17247,115,77246
509,16,8,1812,41,148,7,0,155,0,188,5,5,25,0,34,0,38,4,0,0,0,0,0,4,42,158,33,0,190,0,231,3,0,0,0,0,0,7,1831,173,33,0,205,9,2044,203,0,0,0,0,0,203,0,19,0,0,19,0,22,0,0,12,0,12,0,12,0,0,0,0,0,0,0,0,19,12,0,31,0,37,0,0,0,0,0,0,0,206,19,12,0,31,0,237,52,0,0,0,0,0,52,0,8,0,0,8,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,11,0,12,0,0,0,0,0,0,0,53,7,4,0,16,0,64,15870,194,4,3,194,27,16091,495,1111,31,0,1143,0,1639,16,78,162,0,235,0,252,3,0,0,0,0,0,8,517,1190,194,0,1379,0,1893,37,0,0,0,0,34,68,16417,1379,195,6,1584,59,18060
510,22,0,844,58,199,5,4,207,0,264,4,3,6,0,10,0,9,0,0,0,0,0,0,6,61,202,3,4,213,0,275,0,4,0,0,4,4,5,874,234,8,4,240,0,1121,48,0,0,0,0,0,53,0,9,0,0,11,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,11,0,15,0,0,0,0,0,0,0,55,11,0,0,13,0,65,9,0,0,0,0,0,9,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,3,0,0,0,0,0,0,0,6,4,0,0,5,0,13,10534,367,4,4,376,15,10921,724,2387,44,14,2446,3,3173,21,59,54,0,111,0,131,6,8,0,28,33,0,39,751,2452,97,34,2585,3,3343,21,7,0,0,7,57,91,11307,2828,104,44,2971,79,14352
511,21,0,1459,57,203,3,0,203,0,264,3,4,0,0,4,0,11,0,0,0,0,0,0,4,60,203,3,0,214,0,271,0,0,0,0,0,4,4,1497,224,10,0,231,4,1732,112,5,0,0,5,0,112,0,27,0,0,27,0,27,0,3,5,0,4,0,4,0,0,0,0,0,0,0,0,30,5,0,31,0,31,0,0,0,0,0,0,0,112,30,5,0,33,0,149,34,0,0,0,0,0,34,0,11,0,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,13,0,18,0,0,0,0,0,0,0,33,13,0,0,13,0,50,13143,272,6,0,286,10,13438,579,1884,23,3,1909,10,2496,14,77,23,0,95,0,108,3,3,0,0,3,0,9,597,1962,41,3,2010,10,2610,6,0,3,0,0,37,49,13746,2240,50,0,2292,59,16101
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,71,0,4086,105,277,15,0,296,0,398,4,38,39,0,78,0,82,0,0,0,0,0,0,0,106,311,59,0,374,0,478,4,0,0,0,0,0,4,4121,380,58,0,443,0,4564,1391,21,0,0,21,0,1409,38,101,13,0,114,0,155,0,25,25,0,44,0,46,0,0,0,0,0,0,0,41,124,34,0,161,0,195,0,0,0,0,0,0,3,1430,141,31,0,175,0,1604,578,4,0,0,4,0,578,10,61,9,0,71,0,83,0,6,22,0,28,0,28,0,0,0,0,0,0,0,10,68,28,0,99,0,106,0,0,0,0,0,0,0,584,70,28,0,102,0,690,29898,584,7,3,594,14,30502,994,3807,187,6,3996,0,4995,15,342,252,3,599,0,608,0,10,0,0,12,0,11,1007,4163,432,13,4608,4,5621,27,5,5,0,12,19,57,30930,4755,447,10,5208,40,36180
602,24,4,2584,38,85,4,0,90,0,126,3,21,54,0,76,0,79,0,0,0,0,0,0,0,42,108,62,0,168,0,211,0,0,0,0,0,0,6,2600,129,62,0,194,3,2797,705,5,0,0,5,0,710,8,35,0,0,41,0,48,0,9,32,0,43,0,43,0,0,0,0,0,0,0,8,48,34,0,82,0,91,0,0,0,0,0,0,3,717,56,34,0,88,0,804,180,0,0,0,0,0,185,4,15,0,0,15,0,26,0,0,10,0,14,0,14,0,0,0,0,0,0,0,4,25,10,0,31,0,39,0,0,0,0,0,0,0,183,20,10,0,33,0,224,18554,181,5,0,182,31,18770,448,1207,56,0,1263,0,1716,6,187,350,0,534,0,544,0,4,0,0,5,0,9,457,1397,407,0,1801,6,2259,25,5,0,0,4,29,62,19036,1575,409,0,1991,62,21093
603,7,0,679,8,10,0,0,10,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,10,0,22,0,0,0,0,0,0,0,686,14,0,0,15,5,705,156,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,4,0,0,4,0,155,43,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,0,0,3,0,49,5086,55,0,0,55,12,5149,131,140,0,6,145,0,276,9,8,0,0,8,0,8,0,0,0,0,0,0,0,136,143,0,6,149,0,284,3,0,0,0,0,12,21,5233,198,0,6,197,27,5456
604,9,0,1966,25,62,0,0,68,0,93,3,0,0,0,0,0,8,0,0,0,0,0,0,0,29,69,4,0,71,0,100,0,0,0,0,0,5,7,1988,72,4,0,72,5,2066,435,3,0,0,3,0,440,9,14,0,0,14,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,0,0,14,0,18,0,0,0,0,0,0,0,446,9,0,0,9,0,462,122,0,0,0,0,0,122,3,6,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,9,0,10,0,0,0,0,0,0,0,119,9,0,0,9,0,134,14379,114,0,0,114,25,14521,267,542,15,0,552,0,820,12,28,12,0,42,0,52,0,0,0,0,0,0,0,282,569,19,0,595,0,874,17,5,0,0,5,34,52,14684,686,19,0,705,63,15449
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,56,3,1619,141,603,36,0,632,0,772,10,45,42,0,83,0,95,0,0,0,0,0,0,0,148,648,69,0,719,0,867,0,0,0,0,0,0,0,1712,705,73,0,775,3,2488,258,10,0,0,10,0,274,31,215,15,0,226,0,257,0,20,26,0,44,0,45,0,0,0,0,0,0,0,35,234,39,0,275,0,306,0,0,0,0,0,0,0,292,244,39,0,281,0,577,97,3,0,0,3,0,104,15,106,12,0,119,0,131,0,10,10,0,17,0,20,0,0,0,0,0,0,0,15,118,18,0,138,0,149,0,0,0,0,0,0,0,110,120,18,0,141,0,254,13551,602,10,3,620,15,14185,1439,5771,241,17,6021,4,7469,69,355,238,4,595,0,667,0,3,0,4,8,0,13,1512,6126,477,27,6626,4,8143,20,8,6,0,11,29,52,15080,6738,494,26,7255,45,22379
702,16,0,517,42,534,6,4,546,5,582,0,10,33,0,47,0,47,0,4,0,5,8,0,8,42,548,41,3,595,6,637,0,0,0,0,0,0,0,538,566,39,3,612,4,1157,51,0,0,0,0,0,54,5,66,0,0,71,0,76,0,0,10,0,10,0,10,0,0,0,0,0,0,0,5,66,8,0,79,0,79,0,0,0,0,0,3,3,55,68,8,0,78,3,138,14,0,0,0,0,0,14,0,11,0,0,11,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,15,0,15,0,0,0,0,0,0,0,12,11,0,0,15,0,30,5338,297,8,3,306,0,5651,427,7269,158,24,7446,8,7878,5,97,323,3,426,0,433,4,22,0,97,124,3,132,437,7396,482,123,7994,9,8442,0,0,0,0,3,61,72,5783,7688,488,126,8304,74,14163
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,230,0,7127,368,1896,87,0,1986,0,2360,7,112,82,0,196,0,213,6,0,0,3,4,0,9,389,2010,170,4,2192,0,2575,0,0,0,0,0,0,3,7277,2250,177,4,2430,4,9708,2640,72,0,0,73,0,2718,167,1117,39,0,1159,0,1321,3,44,39,0,87,0,90,0,0,0,0,0,0,0,167,1161,81,0,1243,0,1410,0,4,0,0,4,0,5,2809,1240,82,0,1325,0,4129,1226,34,0,0,34,0,1262,79,527,25,0,557,0,635,0,27,41,0,64,0,64,0,0,0,0,0,0,0,81,555,65,0,619,0,703,3,3,0,0,3,0,7,1312,588,65,0,659,0,1966,52030,2247,20,7,2282,28,54339,3755,21490,662,30,22183,14,25945,61,1058,559,9,1625,0,1684,9,12,4,6,26,0,31,3823,22566,1225,41,23832,14,27663,31,37,0,0,37,28,104,55879,24856,1245,49,26151,72,82107
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,4,0,18,4,32,0,0,34,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,0,0,35,0,38,0,0,0,0,0,0,0,21,34,0,0,40,0,54,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,40,0,0,40,0,256,44,271,6,0,277,0,324,0,24,13,0,38,0,38,0,0,0,4,4,0,4,44,291,20,4,315,0,359,0,0,0,0,0,9,9,263,330,20,4,350,9,629
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
