SA4_CODE_2021,M_15_19_CF_Own_CCO,M_15_19_CF_Oth_CCO,M_15_19_CF_Own_CC_Oth_CC,M_15_19_CF_Total,M_15_19_DNPCC,M_15_19_UCC_NS,M_15_19_Total,M_20_24_CF_Own_CCO,M_20_24_CF_Oth_CCO,M_20_24_CF_Own_CC_Oth_CC,M_20_24_CF_Total,M_20_24_DNPCC,M_20_24_UCC_NS,M_20_24_Total,M_25_34_CF_Own_CCO,M_25_34_CF_Oth_CCO,M_25_34_CF_Own_CC_Oth_CC,M_25_34_CF_Total,M_25_34_DNPCC,M_25_34_UCC_NS,M_25_34_Total,M_35_44_CF_Own_CCO,M_35_44_CF_Oth_CCO,M_35_44_CF_Own_CC_Oth_CC,M_35_44_CF_Total,M_35_44_DNPCC,M_35_44_UCC_NS,M_35_44_Total,M_45_54_CF_Own_CCO,M_45_54_CF_Oth_CCO,M_45_54_CF_Own_CC_Oth_CC,M_45_54_CF_Total,M_45_54_DNPCC,M_45_54_UCC_NS,M_45_54_Total,M_55_64_CF_Own_CCO,M_55_64_CF_Oth_CCO,M_55_64_CF_Own_CC_Oth_CC,M_55_64_CF_Total,M_55_64_DNPCC,M_55_64_UCC_NS,M_55_64_Total,M_65_74_CF_Own_CCO,M_65_74_CF_Oth_CCO,M_65_74_CF_Own_CC_Oth_CC,M_65_74_CF_Total,M_65_74_DNPCC,M_65_74_UCC_NS,M_65_74_Total,M_75_84_CF_Own_CCO,M_75_84_CF_Oth_CCO,M_75_84_CF_Own_CC_Oth_CC,M_75_84_CF_Total,M_75_84_DNPCC,M_75_84_UCC_NS,M_75_84_Total,M_85ov_CF_Own_CCO,M_85ov_CF_Oth_CCO,M_85ov_CF_Own_CC_Oth_CC,M_85ov_CF_Total,M_85ov_DNPCC,M_85ov_UCC_NS,M_85ov_Total,M_Tot_CF_Own_CCO,M_Tot_CF_Oth_CCO,M_Tot_CF_Own_CC_Oth_CC,M_Tot_CF_Total,M_Tot_DNPCC,M_Tot_UCC_NS,M_Tot_Total,F_15_19_CF_Own_CCO,F_15_19_CF_Oth_CCO,F_15_19_CF_Own_CC_Oth_CC,F_15_19_CF_Total,F_15_19_DNPCC,F_15_19_UCC_NS,F_15_19_Total,F_20_24_CF_Own_CCO,F_20_24_CF_Oth_CCO,F_20_24_CF_Own_CC_Oth_CC,F_20_24_CF_Total,F_20_24_DNPCC,F_20_24_UCC_NS,F_20_24_Total,F_25_34_CF_Own_CCO,F_25_34_CF_Oth_CCO,F_25_34_CF_Own_CC_Oth_CC,F_25_34_CF_Total,F_25_34_DNPCC,F_25_34_UCC_NS,F_25_34_Total,F_35_44_CF_Own_CCO,F_35_44_CF_Oth_CCO,F_35_44_CF_Own_CC_Oth_CC,F_35_44_CF_Total,F_35_44_DNPCC,F_35_44_UCC_NS,F_35_44_Total,F_45_54_CF_Own_CCO,F_45_54_CF_Oth_CCO,F_45_54_CF_Own_CC_Oth_CC,F_45_54_CF_Total,F_45_54_DNPCC,F_45_54_UCC_NS,F_45_54_Total,F_55_64_CF_Own_CCO,F_55_64_CF_Oth_CCO,F_55_64_CF_Own_CC_Oth_CC,F_55_64_CF_Total,F_55_64_DNPCC,F_55_64_UCC_NS,F_55_64_Total,F_65_74_CF_Own_CCO,F_65_74_CF_Oth_CCO,F_65_74_CF_Own_CC_Oth_CC,F_65_74_CF_Total,F_65_74_DNPCC,F_65_74_UCC_NS,F_65_74_Total,F_75_84_CF_Own_CCO,F_75_84_CF_Oth_CCO,F_75_84_CF_Own_CC_Oth_CC,F_75_84_CF_Total,F_75_84_DNPCC,F_75_84_UCC_NS,F_75_84_Total,F_85ov_CF_Own_CCO,F_85ov_CF_Oth_CCO,F_85ov_CF_Own_CC_Oth_CC,F_85ov_CF_Total,F_85ov_DNPCC,F_85ov_UCC_NS,F_85ov_Total,F_Tot_CF_Own_CCO,F_Tot_CF_Oth_CCO,F_Tot_CF_Own_CC_Oth_CC,F_Tot_CF_Total,F_Tot_DNPCC,F_Tot_UCC_NS,F_Tot_Total,P_15_19_CF_Own_CCO,P_15_19_CF_Oth_CCO,P_15_19_CF_Own_CC_Oth_CC,P_15_19_CF_Total,P_15_19_DNPCC,P_15_19_UCC_NS,P_15_19_Total,P_20_24_CF_Own_CCO,P_20_24_CF_Oth_CCO,P_20_24_CF_Own_CC_Oth_CC,P_20_24_CF_Total,P_20_24_DNPCC,P_20_24_UCC_NS,P_20_24_Total,P_25_34_CF_Own_CCO,P_25_34_CF_Oth_CCO,P_25_34_CF_Own_CC_Oth_CC,P_25_34_CF_Total,P_25_34_DNPCC,P_25_34_UCC_NS,P_25_34_Total,P_35_44_CF_Own_CCO,P_35_44_CF_Oth_CCO,P_35_44_CF_Own_CC_Oth_CC,P_35_44_CF_Total,P_35_44_DNPCC,P_35_44_UCC_NS,P_35_44_Total,P_45_54_CF_Own_CCO,P_45_54_CF_Oth_CCO,P_45_54_CF_Own_CC_Oth_CC,P_45_54_CF_Total,P_45_54_DNPCC,P_45_54_UCC_NS,P_45_54_Total,P_55_64_CF_Own_CCO,P_55_64_CF_Oth_CCO,P_55_64_CF_Own_CC_Oth_CC,P_55_64_CF_Total,P_55_64_DNPCC,P_55_64_UCC_NS,P_55_64_Total,P_65_74_CF_Own_CCO,P_65_74_CF_Oth_CCO,P_65_74_CF_Own_CC_Oth_CC,P_65_74_CF_Total,P_65_74_DNPCC,P_65_74_UCC_NS,P_65_74_Total,P_75_84_CF_Own_CCO,P_75_84_CF_Oth_CCO,P_75_84_CF_Own_CC_Oth_CC,P_75_84_CF_Total,P_75_84_DNPCC,P_75_84_UCC_NS,P_75_84_Total,P_85ov_CF_Own_CCO,P_85ov_CF_Oth_CCO,P_85ov_CF_Own_CC_Oth_CC,P_85ov_CF_Total
405,23,145,4,168,2674,299,3136,105,86,0,192,2268,168,2631,1648,149,44,1839,3146,354,5336,3028,110,108,3251,1997,409,5657,1814,227,44,2083,4407,494,6985,361,736,16,1111,7372,588,9062,75,803,6,884,7232,553,8663,7,138,0,151,4096,364,4609,0,7,0,5,1175,155,1332,7058,2392,220,9678,34358,3383,47417,27,255,0,282,2306,239,2833,223,181,12,417,1807,128,2353,2465,225,142,2832,2188,328,5351,3752,213,241,4198,1534,340,6073,1680,558,75,2315,4557,432,7307,146,1710,13,1872,6625,501,8997,36,1169,6,1214,6674,498,8383,10,164,3,179,4219,400,4797,0,9,0,14,1745,218,1977,8344,4488,488,13320,31654,3088,48067,48,402,0,454,4980,534,5968,327,272,12,609,4073,295,4985,4113,374,186,4670,5337,683,10690,6778,323,349,7454,3529,745,11731,3496,781,119,4391,8965,928,14294,509,2445,32,2981,13995,1088,18061,112,1972,10,2094,13905,1050,17043,23,302,6,321,8319,761,9401,3,16,0,17
406,17,139,6,163,1960,243,2367,108,109,4,225,1702,298,2224,1547,194,74,1818,2931,816,5557,2264,127,106,2495,1786,685,4970,1225,237,45,1504,3293,661,5458,210,528,6,745,4723,524,5990,43,388,3,438,3816,369,4623,10,81,0,88,2103,247,2443,0,9,0,5,625,91,723,5422,1821,252,7492,22935,3945,34373,15,222,10,249,1627,245,2117,274,199,25,497,1368,162,2034,2224,293,207,2724,2165,428,5319,2554,195,224,2978,1372,368,4716,1049,590,64,1707,3168,428,5303,106,1110,13,1225,3889,392,5505,30,606,3,644,3357,333,4329,5,101,0,108,2206,238,2553,0,4,0,4,889,133,1032,6259,3327,546,10133,20041,2739,32906,33,368,10,410,3588,494,4487,381,316,27,724,3073,457,4259,3769,487,287,4537,5095,1244,10875,4820,328,333,5472,3159,1057,9685,2270,826,115,3209,6457,1087,10764,313,1639,21,1974,8605,912,11494,78,993,5,1080,7170,701,8955,17,182,0,197,4309,490,4997,0,12,0,14
407,27,242,0,262,4601,498,5365,213,164,6,386,3807,403,4590,2894,264,100,3253,5507,1078,9832,4879,211,183,5268,3659,1111,10039,3032,378,82,3498,7486,1058,12035,588,1136,16,1733,11375,1036,14148,121,1375,3,1509,12194,968,14666,21,261,0,280,7178,652,8115,3,11,0,18,2182,240,2432,11775,4039,395,16206,57986,7041,81231,47,402,4,459,4003,402,4861,454,305,22,781,3023,264,4070,4300,417,285,5004,3954,588,9551,5989,323,385,6701,2734,590,10023,2675,944,125,3739,7534,723,11996,221,2698,30,2948,10802,774,14523,80,2089,11,2177,11525,865,14571,20,312,0,342,7488,691,8516,5,14,0,18,3120,416,3549,13796,7506,863,22161,54182,5317,81655,69,646,5,719,8610,896,10226,668,474,30,1163,6824,665,8662,7195,677,386,8256,9461,1666,19380,10869,534,571,11967,6391,1695,20059,5706,1324,208,7231,15019,1779,24037,809,3833,41,4683,22173,1810,28670,204,3469,22,3682,23718,1833,29238,45,572,0,619,14663,1347,16630,11,23,0,32
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,54,14,74,7,0,0,10,71,24,108,45,4,0,53,180,93,320,55,6,4,64,129,94,289,29,6,5,34,170,94,299,4,13,0,19,192,97,311,0,3,0,3,165,46,214,0,0,0,0,31,5,40,0,0,0,0,6,0,7,144,45,11,198,1006,471,1668,7,10,0,19,78,17,112,7,6,0,10,68,16,95,67,12,3,87,147,72,305,64,8,5,72,85,82,245,25,10,0,34,95,43,178,3,22,0,29,144,27,197,0,10,0,10,110,17,141,0,5,0,6,23,4,26,0,0,0,0,10,0,10,177,83,9,263,759,288,1306,7,16,0,21,134,35,186,12,7,0,23,147,40,206,112,23,4,139,321,166,627,119,9,9,143,214,176,534,54,19,5,76,265,138,478,9,33,0,46,339,129,513,0,18,0,18,276,60,359,0,7,0,3,51,11,64,0,0,0,0
501,20,242,0,263,4942,392,5592,201,130,8,341,3509,317,4170,2806,238,100,3145,5553,1046,9749,5995,228,249,6470,3936,1141,11545,3747,340,121,4209,7102,1199,12512,645,948,17,1609,9980,913,12506,109,1201,11,1315,9412,778,11501,25,213,0,239,4975,438,5652,0,9,0,10,1369,224,1602,13549,3539,511,17601,50775,6449,74828,29,454,0,485,4512,373,5373,416,258,28,706,2820,257,3777,4506,437,332,5268,4288,656,10211,7617,417,591,8626,3169,691,12489,3578,924,196,4700,7623,718,13035,254,2572,30,2862,9798,713,13371,73,1880,11,1964,8936,688,11586,30,251,4,279,5208,512,5999,3,15,4,21,2025,332,2381,16503,7211,1194,24909,48389,4937,78232,49,696,4,749,9451,760,10963,622,394,31,1049,6322,578,7948,7305,672,435,8415,9846,1705,19963,13610,639,843,15095,7106,1829,24032,7329,1262,322,8905,14730,1914,25548,906,3523,48,4470,19778,1630,25879,177,3078,22,3279,18348,1468,23091,49,463,5,511,10185,946,11650,6,24,4,34
502,15,161,0,175,2654,186,3015,140,94,0,240,2174,211,2623,1637,153,50,1835,2862,474,5171,2749,136,112,2992,2101,562,5653,1629,239,50,1917,3844,551,6312,346,598,6,950,5365,446,6760,65,634,4,694,6073,400,7166,22,149,0,167,4004,322,4504,5,3,0,11,1126,166,1301,6600,2166,219,8985,30213,3312,42513,27,248,4,281,2487,198,2971,333,212,11,555,1954,182,2686,2803,265,180,3246,2129,338,5715,3733,220,298,4243,1661,350,6255,1591,633,86,2312,4162,362,6833,144,1569,14,1727,5502,341,7565,30,1132,4,1175,6211,344,7731,8,161,0,175,4181,395,4746,0,14,0,16,1460,320,1794,8667,4460,597,13724,29749,2829,46298,44,416,4,459,5144,383,5986,471,307,17,793,4127,385,5306,4439,416,228,5086,4992,809,10886,6475,354,406,7235,3757,910,11904,3219,870,135,4224,8013,918,13147,487,2172,22,2677,10867,783,14327,97,1761,7,1865,12288,750,14903,31,306,0,343,8186,718,9248,0,25,0,27
503,4,195,0,200,4655,176,5030,17,125,0,144,5783,415,6339,1260,296,31,1581,12636,1344,15555,5670,226,168,6066,6277,886,13230,4813,164,125,5108,5797,669,11574,999,511,16,1535,8032,562,10124,140,1403,3,1546,6012,466,8013,29,528,3,557,3537,343,4440,0,22,0,22,1428,194,1644,12935,3474,344,16750,54152,5047,75953,14,330,4,349,4589,203,5143,48,288,9,341,6170,422,6927,2195,625,78,2897,11805,965,15671,6969,425,426,7823,4579,582,12980,4873,359,199,5429,5915,436,11778,454,1466,20,1940,7979,402,10317,83,2509,9,2609,5358,439,8401,27,654,0,685,3887,351,4927,4,34,0,45,2394,331,2769,14675,6695,747,22111,52663,4128,78909,24,523,5,547,9238,380,10172,64,409,5,481,11950,834,13265,3457,915,107,4480,24443,2308,31226,12640,651,587,13885,10850,1466,26204,9682,526,323,10538,11709,1103,23348,1453,1979,37,3474,16012,962,20445,218,3918,16,4155,11365,899,16415,63,1178,4,1243,7420,697,9364,4,60,0,64
504,29,406,6,438,7416,403,8253,201,318,0,518,7403,649,8574,4649,534,118,5293,13037,2021,20355,9661,384,244,10286,8351,1863,20498,5432,443,173,6044,10431,1447,17925,1040,1157,36,2227,12591,1042,15859,193,1477,10,1679,9124,540,11344,29,373,0,403,4973,394,5771,4,15,0,25,1487,216,1725,21230,5107,582,26922,74816,8576,110313,35,661,8,707,6494,359,7566,484,560,24,1069,6484,435,7993,7932,916,357,9206,10536,1147,20893,11804,647,635,13090,6196,957,20243,5141,1218,253,6614,10958,796,18368,452,3265,44,3760,11898,619,16277,118,2658,14,2790,8869,519,12181,19,458,0,476,5524,465,6469,6,30,0,29,2368,363,2763,25989,10422,1337,37749,69335,5668,112749,69,1068,16,1152,13913,762,15820,683,882,26,1591,13888,1091,16571,12579,1452,466,14498,23571,3173,41245,21465,1029,881,23376,14548,2818,40744,10572,1663,424,12662,21391,2239,36289,1494,4422,77,5988,24484,1665,32139,312,4135,21,4469,17996,1061,23530,47,829,7,883,10502,858,12238,10,46,0,49
505,53,777,3,835,16248,687,17773,287,537,18,840,15784,959,17578,8370,896,219,9481,26332,2608,38421,21629,682,626,22940,15637,2521,41088,13446,823,300,14568,21415,2137,38118,2188,2597,62,4846,25385,1572,31802,366,4342,17,4722,18576,919,24220,53,1058,9,1119,10731,724,12573,7,53,0,65,3696,404,4162,46405,11764,1252,59414,153795,12527,225736,69,1281,12,1359,14628,671,16665,773,1043,56,1868,14317,736,16927,14181,1793,736,16700,22278,1999,40983,26402,1254,1489,29144,12188,1698,43031,12741,2206,519,15458,22575,1352,39387,920,7397,84,8403,24461,1120,33981,288,7356,44,7689,18445,1037,27168,61,1262,10,1339,12762,998,15091,3,73,0,75,5965,726,6762,55448,23650,2944,82041,147622,10334,239995,125,2060,11,2203,30870,1364,34435,1063,1577,74,2708,30103,1695,34506,22549,2681,951,26185,48610,4606,79404,48031,1933,2116,52083,27823,4216,84122,26187,3026,822,30025,43995,3483,77506,3110,9988,147,13249,49843,2689,65784,655,11701,58,12410,37025,1952,51388,114,2323,14,2454,23490,1720,27668,14,121,0,139
506,57,759,10,827,13975,806,15601,426,583,13,1023,16262,1306,18590,8320,907,211,9436,27353,3451,40243,19756,659,486,20902,16413,2995,40310,10226,808,268,11300,19421,2351,33073,1824,2087,48,3959,21969,1704,27636,367,3187,14,3571,16709,1025,21303,66,734,3,803,9275,712,10792,5,42,0,52,2981,507,3540,41052,9767,1054,51873,144361,14859,211086,85,1251,16,1352,12770,731,14847,1058,1100,65,2222,14215,968,17408,14261,1599,634,16499,21621,2468,40585,23643,1199,1175,26018,12092,1959,40074,9149,2177,435,11753,19258,1436,32455,880,5965,72,6916,20541,1186,28644,263,5407,37,5711,16433,1005,23153,55,897,7,960,10464,1008,12428,7,47,0,56,4627,931,5616,49390,19650,2444,71482,132022,11700,215211,147,2004,27,2172,26737,1538,30444,1477,1686,84,3247,30478,2277,35999,22580,2503,847,25932,48974,5917,80825,43398,1862,1663,46921,28505,4956,80385,19373,2981,703,23056,38682,3787,65525,2705,8049,118,10874,42509,2898,56276,631,8595,54,9281,33147,2032,44457,122,1629,12,1764,19738,1718,23222,14,92,0,104
507,45,674,9,717,12108,635,13464,344,449,11,800,11748,1031,13576,6970,741,216,7926,18902,2686,29517,16188,583,537,17313,11213,2543,31073,9626,747,267,10639,16242,1936,28818,1757,2131,45,3933,19509,1410,24857,291,3009,11,3314,14387,898,18600,57,762,6,823,8515,693,10027,9,44,0,56,2910,453,3417,35295,9134,1101,45527,115541,12280,173340,77,1056,8,1148,11264,584,12995,808,883,40,1728,10986,689,13401,11419,1410,650,13476,15720,1605,30801,20098,1028,1276,22403,8762,1322,32489,9237,2006,447,11697,17085,1146,29928,751,5656,65,6467,18942,950,26356,195,5163,29,5388,14394,885,20661,50,928,11,983,9473,872,11331,9,51,0,65,4476,795,5338,42647,18179,2527,63353,111099,8852,183300,119,1729,10,1862,23372,1216,26454,1154,1330,48,2527,22734,1721,26979,18389,2151,863,21408,34624,4290,60317,36285,1612,1815,39711,19983,3866,63557,18869,2747,717,22333,33328,3086,58745,2501,7787,108,10400,38451,2355,51211,484,8169,43,8706,28782,1779,39261,113,1688,16,1808,17985,1562,21356,22,94,0,118
509,18,189,4,205,3225,435,3866,137,107,3,246,2489,364,3099,2021,177,55,2250,3770,1023,7044,3653,152,139,3948,2599,1040,7586,2266,257,60,2575,5383,1070,9033,479,665,18,1167,8437,1096,10696,86,734,0,820,8056,871,9744,13,129,0,137,4230,521,4891,0,10,0,11,1200,210,1416,8666,2414,284,11363,39397,6622,57378,27,318,5,350,2736,371,3451,313,183,19,520,1834,255,2607,2990,292,212,3497,2692,595,6776,4487,268,361,5117,1928,653,7693,2049,689,115,2850,5475,787,9105,197,1752,19,1966,7746,802,10511,42,1176,5,1218,7057,737,9010,19,184,0,203,4073,558,4831,0,13,0,13,1583,299,1888,10118,4877,739,15734,35117,5044,55894,41,511,4,557,5957,806,7320,449,287,26,761,4331,618,5712,5008,466,267,5743,6460,1614,13823,8139,428,503,9064,4530,1694,15284,4312,938,174,5423,10858,1857,18137,678,2418,36,3135,16187,1895,21212,131,1907,7,2042,15113,1604,18757,32,316,0,344,8300,1074,9724,0,18,0,26
510,31,214,3,251,1812,464,2526,172,178,26,376,1744,609,2731,1900,279,133,2320,4415,1982,8719,3274,251,187,3713,3109,1858,8683,1367,262,72,1709,3727,1506,6944,212,316,14,542,3540,1105,5191,24,148,0,178,1385,357,1923,3,25,0,32,383,95,508,0,0,0,0,69,17,91,6993,1677,445,9118,20185,7996,37300,54,323,22,392,1520,393,2308,339,250,59,650,1434,454,2534,2665,391,321,3384,3575,1414,8365,3315,367,369,4054,2129,1108,7284,993,499,100,1591,2931,858,5377,76,565,7,647,2582,611,3837,12,235,6,249,1042,233,1524,0,41,3,46,316,79,448,0,3,3,10,71,29,113,7445,2677,892,11011,15601,5182,31785,85,538,25,647,3331,855,4829,507,433,84,1026,3177,1071,5265,4564,671,464,5698,7992,3397,17080,6591,618,556,7764,5236,2962,15963,2362,763,176,3300,6657,2365,12321,286,879,29,1190,6125,1716,9031,34,377,9,424,2430,591,3443,3,71,3,77,697,175,949,3,3,3,9
511,17,177,0,194,2773,473,3438,189,109,10,301,2584,630,3514,2082,217,77,2379,4349,1552,8276,3349,169,124,3640,2950,1387,7976,1827,224,71,2122,5028,1353,8504,359,559,11,932,6403,1119,8448,55,389,3,444,4839,712,5993,19,89,0,107,2324,385,2813,4,4,0,13,608,119,734,7897,1933,298,10125,31850,7721,49699,42,297,9,347,2361,412,3120,414,207,30,648,2089,423,3161,3045,321,255,3622,3135,927,7681,3996,275,321,4597,2065,946,7608,1555,636,97,2289,4659,815,7762,168,1245,20,1430,5293,753,7475,34,733,8,778,4034,561,5369,11,132,0,140,2250,341,2732,0,10,0,11,832,170,1015,9263,3860,741,13861,26711,5345,45919,61,475,13,545,5131,887,6553,599,318,35,946,4673,1050,6674,5122,539,331,5996,7480,2477,15956,7343,446,446,8236,5019,2328,15584,3381,864,169,4414,9682,2168,16262,524,1801,31,2363,11695,1871,15931,82,1121,12,1221,8873,1272,11367,26,218,0,244,4573,727,5542,6,17,0,21
597,0,0,0,0,3,7,7,0,0,0,0,9,13,25,10,0,0,13,48,44,99,18,0,0,22,67,68,157,4,0,0,4,50,45,103,0,3,0,4,27,20,55,0,0,0,0,9,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,3,45,211,197,455,0,0,0,0,0,0,3,0,0,0,0,5,5,11,0,0,0,0,10,3,14,0,0,0,0,9,3,11,0,0,0,0,5,8,9,0,0,0,0,5,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,19,61,0,0,0,0,5,3,6,0,0,0,0,15,15,31,11,0,0,14,56,46,116,18,0,0,22,75,76,170,9,0,0,9,56,47,109,0,3,0,4,35,21,62,0,0,0,0,12,3,18,0,0,0,0,0,0,0,0,0,0,0
599,6,11,0,6,67,40,118,10,6,0,16,151,133,295,83,16,4,105,326,390,822,144,11,5,164,232,531,926,52,6,0,61,267,512,842,9,15,0,23,306,336,667,5,10,0,15,283,146,444,0,0,0,3,69,46,118,0,0,0,0,7,9,14,311,72,13,393,1708,2148,4247,4,14,0,18,66,59,147,17,8,0,27,123,105,256,101,24,6,130,299,265,692,163,11,17,189,141,281,613,29,19,8,49,199,227,468,0,33,3,38,279,161,477,0,15,0,15,210,90,316,0,0,0,0,27,14,38,0,0,0,0,5,12,16,310,126,30,469,1353,1213,3030,7,23,0,30,133,105,261,27,17,4,46,278,238,562,179,40,9,231,627,661,1512,308,23,23,352,379,805,1543,76,26,7,114,466,740,1313,9,51,3,64,586,495,1144,5,27,0,29,489,242,758,0,0,0,3,92,65,155,0,0,0,0
601,16,291,3,318,6182,372,6871,224,225,8,459,6626,395,7479,3901,502,119,4516,14194,1209,19920,7720,300,302,8326,6185,889,15407,4595,423,166,5193,8331,690,14213,885,1133,22,2050,11577,645,14272,153,1915,4,2069,9673,599,12337,23,502,4,524,5605,440,6566,0,28,0,29,1894,194,2116,17516,5322,635,23471,70274,5432,99180,36,568,9,605,5495,349,6453,451,485,26,962,6030,350,7341,5765,865,341,6969,11878,991,19834,9177,582,680,10436,5118,693,16250,4553,1059,239,5849,9032,554,15439,398,3082,24,3514,11601,551,15666,91,3208,16,3312,9869,627,13805,26,586,0,611,6848,573,8028,0,28,0,31,3138,347,3516,20496,10454,1334,32288,69013,5035,106333,51,859,14,927,11679,723,13323,679,707,32,1419,12658,741,14817,9662,1367,457,11481,26077,2200,39761,16900,881,981,18765,11310,1588,31656,9153,1485,405,11042,17361,1244,29653,1285,4217,50,5562,23184,1198,29934,244,5119,20,5380,19535,1224,26145,45,1090,4,1135,12451,1010,14594,3,50,0,57
602,10,169,0,183,3763,283,4228,198,151,5,363,3694,308,4364,2422,264,68,2752,6379,633,9763,4174,192,147,4513,3180,468,8160,2465,275,70,2807,5764,479,9054,524,702,14,1240,8324,541,10113,80,887,3,970,7780,550,9300,17,185,0,203,4419,380,4995,0,9,0,5,1285,179,1467,9893,2831,314,13041,44583,3826,61450,33,339,4,381,3401,238,4015,381,254,19,659,3208,248,4115,3582,424,244,4253,4801,477,9528,5085,271,310,5668,2740,408,8816,2379,747,119,3249,6231,430,9909,209,1848,12,2073,8262,490,10821,46,1459,3,1508,7599,538,9645,12,218,3,235,4910,458,5601,0,10,0,12,1961,296,2274,11736,5580,720,18036,43107,3583,64723,48,513,5,559,7159,522,8241,580,409,29,1022,6902,561,8480,6009,691,305,7004,11180,1111,19292,9258,466,460,10186,5916,875,16981,4845,1027,188,6060,11996,908,18961,732,2549,31,3313,16589,1037,20938,126,2340,8,2479,15371,1092,18944,31,402,3,434,9327,833,10599,3,16,0,18
603,9,39,0,46,964,134,1141,53,36,3,92,771,70,939,564,56,29,650,1163,167,1970,1118,44,40,1197,909,169,2269,677,92,15,789,1792,184,2766,173,247,3,432,2919,267,3623,35,257,3,296,2858,296,3445,4,55,0,55,1357,146,1559,0,0,0,0,273,58,333,2636,829,91,3550,13012,1475,18042,9,75,0,87,764,87,933,105,71,0,179,550,69,804,840,77,63,984,890,177,2044,1342,56,84,1475,759,153,2393,566,212,34,809,1752,159,2721,65,583,6,657,2724,237,3611,22,378,3,400,2433,207,3040,0,54,0,55,1100,147,1300,0,0,0,0,335,63,394,2952,1504,184,4644,11304,1299,17243,15,120,0,134,1725,219,2076,161,108,7,277,1326,138,1742,1410,131,86,1627,2048,337,4013,2456,98,116,2674,1676,320,4662,1241,310,45,1600,3544,347,5484,242,831,13,1084,5643,507,7233,52,632,0,688,5294,508,6486,11,105,0,112,2455,285,2862,0,0,0,0
604,22,137,0,156,2820,264,3243,171,101,0,275,2498,185,2958,2045,187,83,2319,3827,421,6570,3042,153,123,3321,2227,402,5954,1657,261,52,1975,4731,458,7166,366,655,9,1037,6751,477,8259,65,624,5,686,6303,488,7484,12,118,0,130,3622,343,4095,0,5,0,3,999,143,1138,7390,2240,281,9904,33784,3183,46869,28,252,0,285,2585,223,3093,385,234,23,642,2105,151,2901,2996,316,218,3531,2876,384,6795,3708,274,268,4247,1913,342,6499,1535,763,75,2377,4951,390,7723,138,1649,25,1811,6579,431,8823,34,968,7,1003,6321,458,7781,8,149,0,161,3895,414,4469,0,3,0,6,1565,170,1744,8834,4613,619,14060,32800,2965,49827,51,388,0,441,5401,490,6336,555,339,25,913,4603,339,5864,5039,505,304,5850,6705,804,13363,6752,425,391,7568,4142,747,12453,3194,1029,135,4352,9688,849,14892,506,2306,36,2843,13338,902,17082,96,1588,7,1692,12627,941,15263,20,273,0,295,7515,758,8560,3,10,0,12
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,7,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,4,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,4,0,4,25,10,43,3,3,0,11,47,10,71,28,7,0,35,62,40,135,27,5,3,29,45,27,99,13,3,0,13,87,29,130,0,0,0,4,68,32,104,0,0,0,0,44,45,90,0,0,0,0,13,4,18,0,0,0,0,0,0,0,71,17,3,90,397,204,689,3,3,0,4,33,10,48,4,6,4,14,33,7,53,28,0,0,31,47,12,92,32,0,0,33,42,21,97,7,6,0,10,49,17,78,3,4,0,4,72,27,98,0,0,0,0,41,30,72,0,0,0,0,8,4,13,0,0,0,0,4,0,4,76,25,5,99,336,122,561,3,8,0,6,66,18,95,10,6,4,20,86,19,119,55,8,0,62,113,50,228,57,5,3,66,88,52,198,20,11,0,28,134,46,203,3,3,0,5,140,55,199,0,0,0,0,84,71,163,0,0,0,0,22,10,31,0,0,0,0
