SA3_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arrival_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,United_States_America_2016,United_States_America_2017,United_States_America_2018,United_States_America_2019,United_States_America_2020,United_States_America_2021,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_NS,Tot_Tot
40601,0,0,0,14,52,44,106,129,23,28,29,38,14,7,14,499,0,0,10,9,8,0,0,3,0,0,0,0,0,0,0,37,0,0,0,0,0,0,5,4,0,4,0,0,0,0,0,10,0,0,0,19,4,9,92,55,13,4,11,17,9,0,7,251,0,0,0,0,0,4,6,0,4,4,0,8,0,0,0,28,0,0,0,0,0,0,5,0,0,3,0,0,3,0,0,16,0,0,0,0,5,3,16,21,6,0,4,6,5,0,0,68,48,230,1553,537,119,44,113,74,10,12,0,8,0,6,127,2876,0,0,8,15,10,8,14,9,0,0,7,0,0,0,0,72,0,0,0,5,3,0,8,12,0,0,0,4,3,0,3,39,8,56,113,111,35,34,88,58,9,13,33,19,8,3,28,616,96,580,1947,904,364,224,724,555,110,130,182,157,80,37,275,6364
40602,0,0,0,6,6,18,44,60,0,28,11,18,3,5,6,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,3,29,6,0,0,0,0,4,0,4,60,0,0,0,0,0,0,17,38,11,17,13,8,4,0,5,106,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,3,4,0,0,0,0,0,0,0,5,24,17,75,201,96,40,22,46,28,0,7,5,15,0,0,35,586,0,0,10,4,3,3,4,4,0,0,0,0,0,0,4,29,0,0,0,0,0,0,0,22,3,0,0,6,0,0,6,44,7,33,51,28,26,18,56,43,17,27,27,52,34,28,36,488,35,203,369,193,154,123,365,346,77,135,138,152,83,46,138,2539
40701,0,0,3,6,24,20,30,64,14,5,5,17,4,0,17,204,0,0,3,9,16,3,7,0,0,0,0,0,0,0,3,46,0,0,10,0,4,5,8,0,0,0,0,0,3,0,0,35,0,3,14,16,21,23,60,26,4,5,3,3,0,0,0,186,0,5,0,3,3,0,0,3,0,0,0,0,0,0,0,16,0,0,0,0,0,3,0,5,0,0,0,0,0,5,0,10,0,0,0,4,0,7,20,8,3,3,10,10,6,0,3,75,130,755,2107,1083,503,256,502,193,32,20,11,19,10,0,230,5855,0,6,14,36,34,33,41,15,3,0,3,11,0,0,6,201,0,0,0,6,3,4,10,9,4,0,0,0,0,0,0,38,38,92,116,89,63,60,95,52,5,10,18,23,7,3,18,700,278,1338,2565,1540,935,563,1015,494,93,81,82,113,55,14,355,9528
40702,0,0,0,9,36,40,104,156,33,35,34,28,12,10,26,524,0,0,11,3,6,10,4,0,0,0,0,0,0,0,0,37,0,0,0,0,3,0,0,4,0,0,0,0,0,0,5,16,0,0,0,9,6,25,68,38,11,16,16,21,16,3,4,233,0,0,0,3,0,3,5,22,0,13,3,4,0,0,0,59,0,0,0,0,0,0,0,12,0,0,8,7,0,0,0,29,0,0,0,3,6,9,93,70,6,22,11,6,4,6,7,252,56,310,714,263,124,77,143,80,8,7,7,7,0,0,114,1916,0,0,5,17,7,17,26,15,7,0,5,9,0,0,5,118,0,0,4,3,6,7,19,16,9,5,8,7,3,0,7,91,17,63,95,56,46,34,236,207,51,36,57,79,28,13,69,1099,136,809,1035,548,432,398,1127,1024,260,320,321,375,128,49,360,7327
40703,0,0,0,9,52,46,188,197,30,64,21,59,12,6,24,706,4,0,3,4,16,0,0,0,0,0,0,0,0,0,6,28,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,12,13,10,17,57,41,3,5,16,32,12,0,11,219,0,0,0,3,5,0,0,14,10,4,9,13,0,0,0,53,0,0,0,0,0,0,8,15,9,11,3,20,0,0,0,64,0,0,0,0,0,7,5,18,3,5,0,8,7,5,9,80,64,331,1031,395,161,74,154,47,8,5,9,7,7,0,140,2428,0,4,11,18,6,14,26,12,5,3,3,3,5,0,6,104,0,0,0,6,18,18,24,25,23,28,5,6,7,0,33,188,30,86,105,78,44,52,147,101,22,31,33,74,55,55,111,1009,183,893,1584,703,536,428,1105,856,222,262,225,467,187,70,500,8217
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,54,28,12,14,13,10,4,6,0,8,4,7,10,176,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,3,5,7,16,11,3,4,9,12,3,8,12,110,6,30,72,43,36,37,66,47,11,14,25,56,22,34,36,530
50101,0,0,0,4,23,12,94,72,20,8,8,16,5,0,12,256,0,0,5,4,15,0,3,3,0,0,0,0,0,0,0,40,0,6,9,14,8,8,9,11,0,0,0,3,0,0,0,74,0,3,16,49,108,95,206,100,12,20,4,18,15,0,0,651,0,0,0,0,0,0,17,20,0,3,0,7,0,0,0,51,0,0,0,0,0,0,14,31,11,3,4,7,3,0,0,74,0,0,0,0,7,14,43,29,3,0,7,11,10,0,8,126,96,285,1209,847,714,433,774,394,43,25,36,64,34,10,166,5132,3,6,18,47,38,33,59,31,12,11,7,10,6,5,6,286,0,0,0,5,3,13,24,22,5,3,0,4,3,0,0,86,21,28,126,117,145,112,270,186,40,45,48,89,34,3,80,1347,207,500,1604,1454,1541,1114,2215,1443,221,200,194,326,146,50,396,11616
50102,0,0,0,15,58,72,419,496,104,87,90,88,32,6,36,1505,10,5,6,5,39,9,11,13,0,0,0,0,0,0,7,111,3,5,6,11,10,16,44,14,5,4,4,0,4,0,5,130,0,4,21,56,95,149,833,356,34,53,39,46,15,7,20,1731,0,0,3,0,7,5,17,15,8,4,4,0,0,4,0,70,0,0,0,0,0,4,18,47,3,14,31,49,17,0,0,184,0,0,0,7,11,18,68,32,10,12,12,16,8,0,8,202,162,388,1893,1199,858,467,1045,466,53,21,38,48,27,8,228,6897,0,0,27,58,36,15,60,29,5,0,0,9,0,7,8,256,0,0,0,9,11,19,29,27,4,4,6,6,5,0,5,130,38,44,159,169,206,165,598,319,47,60,59,64,52,20,92,2099,399,986,2547,2070,2202,1528,4669,2974,405,428,468,557,260,98,670,20259
50103,0,0,0,0,17,4,35,29,3,3,4,5,4,0,0,107,0,5,0,0,8,5,0,0,0,0,0,0,0,0,0,25,0,0,4,9,0,4,5,0,0,0,0,0,0,0,0,23,0,3,4,9,31,20,51,14,5,0,0,3,3,0,9,149,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,3,10,6,0,17,13,4,0,0,47,0,0,0,0,0,5,6,9,0,0,3,0,0,0,0,31,48,122,586,440,268,114,181,58,4,3,4,15,10,4,98,1948,0,0,11,16,10,9,18,6,0,0,0,0,0,0,0,79,0,0,0,0,0,0,8,6,3,0,0,0,0,0,7,33,7,15,65,53,55,35,72,32,8,15,16,38,9,16,44,476,98,308,821,702,613,331,562,287,31,38,61,117,40,24,226,4266
50201,0,0,3,15,82,78,354,380,84,55,77,63,15,7,34,1241,8,0,4,0,29,11,12,8,0,5,0,0,0,0,4,90,5,5,13,22,30,18,31,23,0,0,4,3,0,0,4,154,3,7,23,67,83,156,791,354,56,18,59,28,14,7,20,1678,5,5,8,5,3,4,19,45,3,0,5,9,0,0,0,108,0,0,0,0,0,3,7,13,0,0,0,3,0,0,0,39,0,0,0,7,26,41,113,87,23,18,32,21,5,3,8,396,228,676,3164,2188,1518,825,2745,1478,115,92,73,86,42,23,371,13628,3,7,40,38,39,34,67,42,6,9,9,8,0,0,11,315,0,0,0,7,9,10,36,37,12,11,6,18,7,0,12,156,45,77,253,234,235,167,646,368,46,49,56,58,28,4,45,2309,464,1302,4065,3334,3029,2080,6512,4244,496,382,450,507,192,118,719,27879
50301,0,0,5,7,25,14,35,34,7,8,11,13,0,0,3,165,7,5,4,17,76,12,19,27,0,0,3,0,5,0,4,179,11,9,42,113,119,124,160,80,25,34,34,51,61,8,19,889,6,13,39,111,235,214,584,189,31,33,26,37,24,14,8,1557,8,5,9,33,61,35,61,37,11,5,10,14,10,0,3,298,0,0,0,8,53,16,22,13,0,0,0,0,4,0,10,124,0,0,4,12,10,11,38,18,5,7,9,7,3,0,3,137,120,288,913,833,810,763,1271,647,77,109,92,145,98,39,121,6335,3,4,42,84,82,83,179,135,19,41,42,54,65,30,26,882,0,0,3,41,42,16,18,23,17,15,16,36,8,4,3,239,50,55,220,250,357,379,657,473,96,125,142,252,118,20,44,3234,354,717,1727,2270,3069,2623,4628,2745,545,707,761,1221,834,228,388,22826
50302,0,0,4,21,85,75,193,216,40,48,52,101,39,14,20,907,17,3,14,21,142,50,39,33,10,13,17,9,6,0,8,380,0,13,34,100,131,170,278,134,37,39,39,45,50,5,17,1097,0,10,32,73,214,272,490,148,11,20,32,56,34,9,32,1434,3,4,17,24,48,27,46,45,6,18,22,67,17,4,4,352,0,0,0,4,15,30,48,142,19,19,25,35,7,0,9,361,0,3,0,16,35,46,165,111,34,36,29,37,17,7,14,544,80,248,1157,1093,1334,1075,1744,916,119,136,151,218,148,52,191,8660,5,3,29,51,88,90,172,156,51,40,51,86,54,24,28,919,0,0,0,208,350,108,102,120,21,31,49,53,21,8,34,1116,52,74,312,403,578,791,1329,1365,487,557,801,1219,529,70,145,8704,351,1157,2498,2953,4671,4224,8010,6634,1598,1864,2476,3483,1702,424,936,42988
50401,0,0,0,27,117,101,215,331,78,40,49,65,19,0,22,1063,24,12,26,37,164,41,27,34,5,5,8,3,0,0,6,394,3,7,25,84,131,85,92,27,11,7,4,8,7,0,6,507,3,0,16,63,187,178,265,102,7,6,14,18,6,0,8,867,0,5,27,38,43,32,68,78,14,19,10,57,25,5,11,426,0,0,0,0,3,9,44,77,13,5,8,29,0,0,4,191,0,0,0,12,45,43,110,76,19,15,19,11,7,5,12,369,96,242,1301,876,861,501,857,461,57,38,40,44,7,13,106,5495,6,0,19,29,36,41,81,50,8,9,15,9,7,0,3,314,0,0,3,243,645,379,299,220,57,45,34,41,39,3,68,2073,56,95,412,468,560,791,1157,738,145,157,189,187,50,13,87,5092,385,1154,3005,2893,4301,3441,6129,4474,839,735,819,958,371,77,600,30179
50402,0,0,0,7,30,22,177,190,35,14,31,21,12,4,12,556,4,0,10,3,28,3,4,4,0,3,0,3,0,0,4,74,4,0,7,12,11,10,8,3,0,3,3,0,0,0,0,72,0,5,7,22,45,55,178,69,13,7,7,13,0,8,25,455,0,3,0,0,9,5,8,4,0,0,3,0,0,0,3,49,0,0,0,0,0,0,3,3,0,0,4,4,0,0,11,23,0,0,0,4,9,10,44,25,0,0,7,7,3,0,0,114,77,187,1238,851,628,398,732,265,20,4,18,12,10,8,169,4613,0,7,21,28,37,30,37,20,5,0,4,3,3,5,10,208,0,0,0,4,11,5,8,6,4,0,7,0,0,0,49,89,31,34,156,137,142,126,242,112,17,9,3,13,3,3,90,1123,217,547,1788,1448,1474,986,2010,1053,131,77,116,95,63,36,590,10639
50403,0,0,4,36,204,247,1189,1355,155,116,126,142,60,14,49,3690,8,10,21,12,161,47,39,22,4,0,0,0,0,0,6,336,0,6,23,70,119,89,213,85,9,6,10,8,4,0,20,667,0,3,16,44,210,252,987,371,48,41,32,49,21,13,22,2098,0,5,13,33,86,53,141,116,18,9,5,14,20,3,9,523,0,0,0,0,3,7,25,46,6,4,12,13,5,0,8,131,0,5,0,11,65,63,229,136,15,23,25,26,4,9,18,623,100,312,2219,1542,1591,998,2038,885,80,43,45,66,26,15,207,10160,0,0,16,33,39,51,92,64,4,13,13,17,0,3,10,366,0,0,3,128,582,468,469,272,52,40,42,59,34,12,100,2261,28,83,409,449,780,1257,3528,1490,215,192,178,190,90,45,201,9139,273,981,3576,3333,5841,5689,15208,9106,1183,960,951,1162,532,207,1059,50066
50501,0,0,9,42,179,95,108,121,28,10,21,37,16,0,14,677,7,3,15,46,314,81,62,55,6,8,0,9,11,0,4,614,0,15,34,103,155,133,143,43,14,13,18,20,14,6,11,726,0,7,32,156,346,821,2510,1054,165,141,173,145,87,60,32,5726,0,9,18,27,22,25,31,8,3,5,6,45,12,0,6,224,0,0,0,0,10,21,30,35,5,0,5,10,3,0,0,120,0,0,4,12,32,57,101,96,14,12,13,16,8,4,12,392,160,580,2862,3073,4637,3254,7390,3696,350,288,260,246,136,32,362,27324,3,7,28,75,70,97,165,117,21,12,25,41,41,13,12,732,0,0,0,64,132,53,58,46,15,15,13,19,13,0,10,426,48,102,492,599,1023,1031,1930,927,128,125,147,136,87,15,99,6900,442,1432,4474,5615,9683,7551,15902,8834,1010,882,954,1103,597,178,852,59503
50502,0,0,12,46,187,165,433,451,118,78,77,77,39,9,24,1726,53,27,29,52,339,95,85,86,14,11,10,4,0,0,17,828,3,22,45,105,194,190,343,94,21,22,14,17,26,5,25,1124,3,13,48,224,564,830,1366,442,76,54,85,90,51,28,49,3913,7,12,29,58,86,66,161,110,16,12,30,87,28,0,9,713,0,0,0,6,39,28,74,146,22,25,26,28,0,0,10,405,3,0,4,26,77,82,255,179,51,33,28,36,25,6,21,827,198,577,2239,1781,2068,1338,2509,1476,173,126,180,160,116,41,282,13262,0,4,48,67,101,116,199,163,25,28,26,44,47,8,19,907,0,0,0,429,1127,552,558,418,102,90,79,104,51,13,137,3660,158,193,689,799,1270,2250,4190,2858,891,846,868,1194,440,56,312,17007,918,2996,5696,5596,9441,8941,17427,12758,2676,2376,2631,3397,1458,284,1641,78242
50503,0,0,5,33,229,211,946,812,136,100,81,111,45,8,42,2761,8,0,11,40,255,87,61,72,5,0,8,3,4,0,12,574,0,4,21,85,123,128,281,86,16,10,11,6,13,3,14,798,0,0,16,108,232,534,3243,1669,215,178,168,193,91,56,67,6767,0,3,13,26,38,32,77,62,0,3,11,24,6,0,4,297,0,0,0,0,9,21,38,57,3,8,12,27,3,0,0,174,0,0,3,9,73,83,314,213,71,28,55,50,18,7,15,929,136,465,2949,2823,3902,3130,10570,5059,506,306,274,283,143,48,564,31147,0,5,25,55,51,75,186,94,10,12,12,11,12,4,3,555,0,0,8,169,1093,771,653,443,84,95,55,97,44,21,138,3674,49,87,538,670,1283,1806,5025,2030,340,256,300,258,138,39,207,13039,360,1201,4676,5407,10008,9810,28662,15525,1934,1493,1511,1732,847,314,1549,85017
50601,0,0,3,23,88,73,709,790,145,74,67,55,39,3,32,2100,6,0,0,4,51,9,18,11,0,4,0,0,0,0,0,109,0,0,17,47,69,86,306,136,35,31,29,26,10,0,9,798,0,0,10,68,101,121,771,348,12,29,21,48,9,6,19,1566,0,0,0,0,12,34,301,343,15,36,11,18,13,0,7,799,0,0,0,0,3,9,33,43,6,3,9,7,0,0,3,123,0,0,0,9,25,45,206,104,28,25,22,17,9,4,12,507,69,273,2102,1584,1445,736,1213,501,46,36,45,40,13,19,174,8310,0,11,17,36,38,38,55,45,6,3,10,3,8,0,6,271,0,0,0,7,22,23,35,33,3,5,3,12,4,4,3,160,19,41,219,204,354,341,1949,924,143,110,112,113,35,35,77,4691,178,729,2816,2534,3303,2547,10487,7127,927,740,758,793,339,147,563,33992
50602,0,0,0,22,93,72,352,519,94,78,81,136,30,3,43,1529,21,15,14,19,71,22,17,16,0,0,0,4,3,0,3,207,5,7,16,86,119,111,178,77,14,13,23,29,16,3,8,705,0,0,16,37,84,83,263,93,18,4,10,22,10,5,9,662,0,5,8,29,39,29,136,71,29,20,29,78,38,0,10,523,0,0,0,0,3,21,65,135,20,18,20,24,0,0,8,312,0,0,0,14,43,58,129,96,21,20,18,24,18,0,16,450,55,185,1040,721,577,385,700,396,55,38,40,60,22,10,97,4384,0,3,11,20,25,35,63,50,9,19,20,18,12,6,11,303,0,0,0,73,100,66,126,108,32,37,20,25,21,5,21,643,29,62,250,288,368,533,1255,887,249,271,277,413,160,58,91,5174,214,677,1934,1935,2692,2685,6821,5602,1265,1209,1422,1795,720,187,633,29790
50603,0,0,0,12,98,84,540,494,94,62,55,98,44,8,18,1607,13,3,0,10,86,28,26,12,0,0,4,0,0,0,10,201,0,5,21,158,254,289,687,253,75,61,70,92,41,6,30,2040,0,5,22,61,168,177,381,131,24,18,24,17,6,6,19,1057,3,9,7,17,84,170,449,378,60,60,63,124,59,4,9,1488,0,0,0,0,21,51,78,129,18,20,29,45,10,3,6,411,0,0,6,15,47,62,123,59,16,22,14,17,6,5,13,416,114,276,1273,992,976,424,831,397,46,31,56,60,30,5,146,5653,0,3,12,36,25,48,71,54,12,14,4,22,7,5,5,320,0,0,0,64,121,66,96,121,49,43,49,45,23,4,34,718,39,51,301,359,626,700,1481,1156,344,280,373,530,191,44,122,6601,308,834,2288,2653,4903,4464,13236,9371,2141,1942,2413,2935,1211,226,996,49924
50604,0,0,0,15,182,169,1231,1395,188,167,129,159,64,10,58,3772,8,4,3,22,72,34,25,19,0,0,5,0,0,0,3,199,0,11,21,121,254,222,617,233,22,44,30,15,20,0,28,1642,0,3,18,109,142,183,755,290,26,18,13,42,7,9,19,1628,0,10,13,30,59,105,448,423,28,42,53,87,42,8,17,1362,0,0,0,0,5,34,63,106,7,20,26,28,4,0,11,300,0,0,0,9,78,59,340,145,39,40,25,22,4,0,16,780,102,313,2241,1639,1414,595,925,380,25,36,19,29,43,3,212,7981,0,3,22,34,43,37,74,47,11,12,7,3,0,5,5,300,0,0,0,25,133,72,128,113,19,20,11,29,7,0,37,597,33,56,423,450,727,1045,2616,1371,339,237,231,276,89,35,196,8131,263,935,3435,3448,5369,5064,16748,10967,1687,1475,1604,2101,743,202,1220,55269
50605,0,0,0,14,55,55,290,209,23,28,19,37,4,10,14,756,3,0,7,11,29,16,12,4,0,0,0,0,0,0,0,83,5,0,17,42,54,32,68,25,0,0,0,0,0,0,10,249,0,3,13,40,98,87,292,98,15,7,10,3,13,0,10,706,0,0,4,7,12,15,49,42,7,0,3,6,0,0,0,142,0,0,0,0,0,10,20,11,0,4,3,0,0,0,0,47,0,0,0,5,26,28,62,37,10,5,5,16,10,0,4,201,82,236,1500,1123,1005,495,792,317,19,26,24,19,21,3,152,5815,0,0,15,22,23,29,33,30,9,0,6,3,3,3,6,186,0,0,0,7,11,13,18,9,3,6,4,0,4,3,6,77,38,57,215,205,270,231,586,225,32,28,21,25,22,4,40,2013,255,689,2215,1977,2342,1577,4120,2158,267,205,216,220,129,61,366,16791
50606,0,0,0,0,17,8,111,117,12,8,11,6,7,5,5,308,0,0,0,0,7,3,4,3,0,0,0,0,0,0,0,15,0,0,5,5,7,10,47,20,0,3,5,0,3,0,3,101,0,0,0,18,33,63,282,126,7,7,10,8,6,5,14,581,0,0,0,0,7,6,12,8,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,4,17,5,6,0,0,0,0,0,9,52,25,75,649,556,470,322,563,205,15,12,8,5,3,3,92,3002,0,0,3,9,10,8,29,7,0,0,3,5,6,0,4,81,0,0,0,0,9,4,9,13,0,0,3,0,5,0,0,35,6,15,48,59,84,84,465,179,16,17,18,18,10,0,39,1059,52,200,817,801,964,804,2412,1290,119,86,112,133,70,25,258,8119
50607,0,0,0,12,38,29,61,52,15,13,19,28,4,0,7,283,5,3,4,10,55,19,6,14,0,7,3,0,0,0,5,129,0,5,11,62,103,105,153,50,15,14,22,18,11,3,3,571,0,3,11,52,89,116,228,95,20,30,17,19,18,0,3,705,0,0,7,8,26,15,36,34,4,3,10,21,0,0,0,180,0,0,0,0,10,10,19,23,0,4,4,3,0,0,0,83,0,0,4,4,22,27,57,32,8,14,0,11,4,5,9,193,53,150,593,479,512,346,551,259,33,37,39,51,33,9,75,3228,0,4,17,17,34,24,63,43,7,9,13,12,13,0,13,263,0,0,0,41,57,28,20,24,19,3,11,12,9,4,0,229,27,31,152,159,258,285,520,373,94,79,107,189,97,20,46,2454,182,406,1113,1309,2156,1821,3106,2141,435,426,518,706,372,81,297,15075
50701,0,0,4,29,110,93,801,1103,190,112,113,130,38,20,31,2775,3,0,0,17,157,39,36,39,7,5,3,8,3,0,4,323,0,5,17,41,113,157,347,124,19,29,16,17,9,3,8,914,0,3,14,85,236,321,774,338,44,24,49,54,36,3,15,2006,0,3,3,11,43,41,99,74,22,3,6,6,6,0,3,337,0,0,0,0,12,22,43,77,9,3,9,10,4,0,0,185,0,0,0,7,39,27,109,83,16,21,13,21,14,4,16,371,107,278,1592,1182,1309,846,2019,1246,109,97,86,97,39,22,171,9204,0,4,6,19,69,67,106,61,27,14,6,27,10,4,10,443,0,0,0,37,57,32,47,44,8,9,11,4,6,0,4,269,29,94,597,670,973,1069,1601,990,136,151,133,132,64,20,124,6784,299,1183,3421,2904,4603,4380,10346,7400,961,841,818,970,442,148,742,39473
50702,0,0,0,0,22,18,33,28,0,6,18,6,4,3,9,148,3,0,4,6,43,15,5,4,0,0,0,0,0,0,5,87,5,6,7,10,11,15,28,16,3,3,10,3,0,0,0,127,0,3,25,34,73,69,122,28,3,6,5,7,0,9,4,384,0,0,0,7,3,0,4,4,0,0,0,0,0,0,5,24,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,17,0,0,0,0,12,5,25,12,6,0,4,3,8,3,6,83,60,141,662,612,617,426,808,428,46,46,48,79,52,16,95,4142,0,7,25,27,44,49,54,76,22,14,25,19,13,13,8,383,0,0,0,10,8,8,4,9,0,3,0,0,5,0,4,41,18,39,256,226,209,220,380,249,48,58,52,97,53,12,47,1962,166,678,1415,1282,1567,1206,2087,1301,207,207,267,334,202,77,271,11272
50703,0,0,0,3,59,56,850,1136,178,138,72,126,31,26,19,2700,0,0,0,3,23,5,13,10,0,0,0,0,0,0,0,51,0,0,4,14,24,28,92,38,4,5,0,0,0,0,3,212,0,0,0,19,51,67,361,115,28,7,22,23,14,5,23,736,0,0,4,0,4,7,47,45,0,3,3,5,4,0,10,137,0,0,0,0,3,0,13,12,5,0,3,0,0,0,0,40,0,0,0,0,14,12,62,38,4,0,5,15,4,0,15,179,41,129,1035,539,409,272,545,331,13,18,25,15,5,0,104,3468,0,0,9,8,9,9,34,30,0,3,0,0,5,0,6,119,0,0,0,7,17,16,21,16,0,7,0,11,3,0,9,106,3,20,128,101,205,207,830,359,69,56,53,44,21,8,93,2190,79,256,1338,889,1189,1151,4950,3619,484,416,380,437,179,68,482,15915
