SA3_CODE_2021,CANA_HNA_MHC_dep_anx,CANA_HNA_Stroke,CANA_HNA_oth_LTHC,CANA_HNA_no_LTHC,CANA_HNA_LTHC_NS,CANA_HNA_Tot,CANA_dsnt_HNA_Arth,CANA_dsnt_HNA_Asth,CANA_dsnt_HNA_Can_rem,CANA_dsnt_HNA_Dem_Alzh,CANA_dsnt_HNA_Dis_ges_dia,CANA_dsnt_HNA_HD_HA_ang,CANA_dsnt_HNA_Kid_dis,CANA_dsnt_HNA_LC_COPD_emph,CANA_dsnt_HNA_MHC_dep_anx,CANA_dsnt_HNA_Stroke,CANA_dsnt_HNA_oth_LTHC,CANA_dsnt_HNA_no_LTHC,CANA_dsnt_HNA_LTHC_NS,CANA_dsnt_HNA_Tot,CANA_NFA_NS_Arth,CANA_NFA_NS_Asth,CANA_NFA_NS_Can_rem,CANA_NFA_NS_Dem_Alzh,CANA_NFA_NS_Dia_ges_dia,CANA_NFA_NS_HD_HA_ang,CANA_NFA_NS_Kid_dis,CANA_NFA_NS_LC_COPD_emph,CANA_NFA_NS_MHC_dep_anx,CANA_NFA_NS_Stroke,CANA_NFA_NS_oth_LTHC,CANA_NFA_NS_no_LTHC,CANA_NFA_NS_LTHC_NS,CANA_NFA_NS_Tot,CANA_Tot_Arth,CANA_Tot_Asth,CANA_Tot_Can_rem,CANA_Tot_Dem_Alzh,CANA_Tot_Dia_ges_dia,CANA_Tot_HD_HA_ang,CANA_Tot_Kid_dis,CANA_Tot_LC_COPD_emph,CANA_Tot_MHC_dep_anx,CANA_Tot_Stroke,CANA_Tot_oth_LTHC,CANA_Tot_no_LTHC,CANA_Tot_LTHC_NS,CANA_Tot_Tot,ADFS_CS_Arth,ADFS_CS_Asth,ADFS_CS_Can_rem,ADFS_CS_Dem_Alzh,ADFS_CS_Dia_ges_dia,ADFS_CS_HD_HA_ang,ADFS_CS_Kid_dis,ADFS_CS_LC_COPD_emph,ADFS_CS_MHC_dep_anx,ADFS_CS_Stroke,ADFS_CS_oth_LTHC,ADFS_CS_no_LTHC,ADFS_CS_LTHC_NS,ADFS_CS_Tot,ADFS_PS_NCS_Arth,ADFS_PS_NCS_Asth,ADFS_PS_NCS_Can_rem,ADFS_PS_NCS_Dem_Alzh,ADFS_PS_NCS_Dia_ges_dia,ADFS_PS_NCS_HD_HA_ang,ADFS_PS_NCS_Kid_dis,ADFS_PS_NCS_LC_COPD_emph,ADFS_PS_NCSMHC_dep_anx,ADFS_PS_NCS_Stroke,ADFS_PS_NCS_oth_LTHC,ADFS_PS_NCS_no_LTHC,ADFS_PS_NCS_LTHC_NS,ADFS_PS_NCS_Tot,ADFS_Tot_Ser_Arth,ADFS_Tot_Ser_Asth,ADFS_Tot_Ser_Can_rem,ADFS_Tot_Ser_Dem_Alzh,ADFS_Tot_Ser_Dia_ges_dia,ADFS_Tot_Ser_HD_HA_ang,ADFS_Tot_Ser_Kid_dis,ADFS_Tot_Ser_LC_COPD_emph,ADFS_Tot_SerMHC_dep_anx,ADFS_Tot_Ser_Stroke,ADFS_Tot_Ser_oth_LTHC,ADFS_Tot_Ser_no_LTHC,ADFS_Tot_Ser_LTHC_NS,ADFS_Tot_Ser_Tot,ADFS_HNS_Arth,ADFS_HNS_Asth,ADFS_HNS_Can_rem,ADFS_HNS_Dem_Alzh,ADFS_HNS_Dia_ges_dia,ADFS_HNS_HD_HA_ang,ADFS_HNS_Kid_dis,ADFS_HNS_LC_COPD_emph,ADFS_HNS_MHC_dep_anx,ADFS_HNS_Stroke,ADFS_HNS_oth_LTHC,ADFS_HNS_no_LTHC,ADFS_HNS_LTHC_NS,ADFS_HNS_Tot,ADFS_NS_Arth,ADFS_NS_Asth,ADFS_NS_Can_rem,ADFS_NS_Dem_Alzh,ADFS_NS_Dia_ges_dia,ADFS_NS_HD_HA_ang,ADFS_NS_Kid_dis,ADFS_NS_LC_COPD_ang,ADFS_NS_MHC_dep_anx,ADFS_NS_Stroke,ADFS_NS_oth_LTHC,ADFS_NS_no_LTHC,ADFS_NS_LTHC_NS,ADFS_NS_Tot,ADFS_Tot_Arth,ADFS_Tot_Asth,ADFS_Tot_Can_rem,ADFS_Tot_Dem_Alzh,ADFS_Tot_Dia_ges_dia,ADFS_Tot_HD_HA_ang,ADFS_Tot_Kid_dis,ADFS_Tot_LC_COPD_emph,ADFS_Tot_MHC_dep_anx,ADFS_Tot_Stroke,ADFS_Tot_oth_LTHC,ADFS_Tot_no_LTHC,ADFS_Tot_LTHC_NS,ADFS_Tot_Tot
40401,2493,656,3055,835,142,8463,8108,7917,2806,166,4862,3579,650,1293,8162,616,7110,70397,3520,105586,99,64,36,7,60,47,17,25,72,12,61,513,3574,4392,11081,9055,3716,1394,6624,5247,1144,2052,10726,1284,10226,71742,7238,118442,17,17,0,0,3,3,0,0,17,0,33,416,6,498,460,151,240,65,317,350,65,133,284,86,285,840,63,2190,473,169,244,65,323,354,65,132,303,86,314,1254,71,2684,10434,7847,3400,1259,6171,4755,1032,1851,10057,1165,9086,55184,3029,94048,158,48,49,69,105,108,23,54,109,31,102,299,3000,3698,11064,8068,3698,1394,6598,5222,1118,2033,10475,1278,9504,56735,6095,100427
40402,1632,400,1858,413,85,4706,4564,4769,1367,84,2835,1887,349,888,4739,351,3840,34202,1753,53392,65,40,16,7,38,22,7,20,43,5,34,304,2254,2753,6239,5517,1837,662,3788,2803,623,1415,6414,750,5733,34925,4088,60848,22,11,7,0,6,6,0,0,27,0,20,281,13,368,299,109,116,40,182,173,22,107,205,40,170,455,34,1268,322,117,127,40,186,177,22,107,231,40,196,736,49,1636,5826,4691,1684,613,3537,2560,573,1272,5965,697,5049,26526,1477,47576,85,44,20,10,42,47,16,24,45,12,34,160,1888,2241,6229,4853,1827,661,3765,2789,607,1398,6235,747,5274,27423,3408,51451
40403,1168,315,1404,376,91,4221,3930,4262,1413,75,2312,1874,333,613,4445,291,3891,40387,1639,58656,54,35,13,5,21,18,3,16,36,5,29,268,1761,2181,5423,4813,1872,814,3085,2794,568,961,5647,612,5326,41030,3497,65057,0,10,3,0,0,3,5,0,9,0,5,124,0,153,246,74,133,51,136,214,36,61,138,40,152,435,40,1121,247,83,134,51,136,214,37,61,140,45,157,553,35,1275,5098,4209,1711,751,2907,2533,514,880,5358,561,4792,32324,1420,52524,64,29,14,10,25,23,7,14,36,3,23,158,1550,1840,5410,4321,1861,814,3064,2776,559,956,5538,610,4970,33034,3009,55643
40501,705,136,844,223,40,2214,3352,3415,1069,42,1737,1325,227,555,3199,198,2306,20972,1052,33885,40,32,9,0,14,13,0,8,31,9,21,141,1632,1878,4183,3795,1292,293,2097,1714,331,787,3936,340,3172,21336,2724,37975,16,0,5,0,5,4,0,0,24,0,19,63,0,114,234,89,96,24,171,159,15,70,180,26,140,410,23,1102,248,98,106,24,169,160,20,70,199,26,161,471,26,1217,3845,3156,1166,244,1891,1502,298,685,3521,301,2662,15309,858,28243,75,23,16,21,26,34,3,19,41,11,37,124,1349,1624,4169,3273,1281,295,2087,1697,324,768,3758,340,2855,15907,2232,31084
40502,559,130,712,121,45,1765,2348,2021,633,33,1175,948,170,436,1917,148,1281,11630,649,19514,38,21,16,4,28,19,0,9,22,3,22,99,1212,1410,3047,2340,835,252,1530,1269,253,651,2498,286,2011,11851,1907,22691,3,0,0,0,0,0,0,0,3,0,7,20,5,37,197,70,70,18,143,135,25,55,138,21,109,256,22,779,202,70,68,18,139,135,24,55,146,21,112,276,30,815,2763,1934,761,218,1339,1112,218,575,2237,259,1724,8491,538,16799,68,42,10,14,38,19,11,13,34,4,26,85,1010,1246,3040,2046,837,252,1514,1263,252,648,2418,286,1861,8858,1574,18864
40503,806,180,845,183,35,2311,2795,2349,703,56,1676,1128,216,559,2398,160,1475,13381,813,22941,54,44,10,7,34,16,9,18,30,9,23,176,1593,1909,3807,2821,956,364,2247,1630,368,910,3238,351,2342,13744,2437,27164,0,5,0,0,0,0,0,0,0,0,0,6,0,12,234,78,71,17,148,163,25,69,136,36,119,215,19,768,237,79,71,17,154,163,25,69,137,36,118,220,19,783,3496,2342,861,329,2034,1428,325,815,2970,298,1996,9913,688,20281,75,40,22,9,40,32,10,17,31,16,26,113,1241,1501,3804,2459,961,364,2231,1625,360,903,3131,344,2140,10250,1944,22565
40504,684,168,853,137,60,2241,3424,2387,987,55,1809,1429,223,645,2062,246,1653,12349,757,22572,42,26,15,4,40,23,9,12,32,4,23,79,1634,1838,4414,2839,1278,270,2357,1941,351,984,2771,416,2536,12563,2451,26652,5,6,0,0,0,0,0,0,0,0,5,10,0,19,302,83,111,22,197,196,30,84,175,45,149,265,30,987,302,85,108,23,200,202,36,83,179,45,147,280,26,1008,4005,2399,1128,216,2107,1662,303,856,2494,353,2170,9369,644,20248,92,42,30,29,43,59,9,36,47,17,53,108,1403,1710,4400,2531,1266,270,2344,1926,346,980,2720,416,2372,9758,2073,22965
40601,936,285,1282,323,94,3546,4560,4769,1391,90,2950,1938,347,972,3896,306,2855,31269,1796,49251,60,50,14,4,49,30,16,24,70,6,36,289,3768,4288,5861,5428,1806,530,3713,2647,555,1412,4901,600,4170,31885,5662,57092,0,4,0,0,0,0,0,0,3,0,0,18,6,25,269,103,110,35,186,200,30,102,158,39,150,431,37,1176,272,112,110,35,188,200,30,104,166,36,155,447,42,1204,5443,4522,1646,424,3419,2299,490,1257,4501,533,3512,22967,1464,41693,134,63,40,69,80,124,27,35,95,21,128,230,3057,3643,5856,4692,1794,531,3690,2623,550,1397,4759,594,3788,23643,4566,46538
40602,330,87,431,121,20,1319,1615,2029,491,22,1322,788,171,321,1467,125,1187,13832,753,21013,27,29,8,3,27,21,4,15,19,3,19,227,2888,3222,2092,2300,624,171,1665,1057,277,493,1820,216,1639,14176,3658,25560,3,0,0,0,3,0,0,0,4,0,3,36,0,53,108,43,39,11,94,65,16,34,91,20,61,186,11,484,113,51,45,11,99,69,16,34,87,20,61,222,12,533,1947,1899,568,157,1528,945,251,441,1638,190,1398,10106,586,17479,25,21,10,4,33,22,5,4,23,5,18,154,2471,2724,2087,1967,621,171,1658,1033,270,482,1750,212,1474,10487,3067,20736
40701,1307,390,1674,313,76,4462,6674,4341,2256,119,2965,3098,410,1092,4784,485,3899,27159,1491,48273,101,47,24,10,54,39,8,21,53,15,39,209,2426,2865,8477,5032,2798,722,3766,4049,614,1640,6147,886,5602,27684,3989,55593,9,0,0,0,0,4,0,0,0,0,3,37,0,56,604,197,243,55,338,456,61,164,369,80,309,690,60,2220,612,195,248,55,340,461,61,162,371,78,316,730,60,2278,7701,4253,2510,601,3344,3508,529,1443,5477,765,4827,20779,1238,43075,151,47,31,68,71,67,11,26,88,32,86,184,2095,2620,8468,4499,2790,722,3757,4036,608,1629,5942,881,5221,21692,3391,47972
40702,1192,312,1472,365,90,4080,5389,5452,1625,99,3101,2505,407,1062,4837,417,3470,36500,2032,57814,72,50,14,9,33,32,11,9,55,7,40,303,4450,4959,6828,6159,2034,591,3891,3311,635,1519,6085,737,4981,37172,6574,66851,3,0,0,0,3,0,0,0,0,0,0,32,0,45,405,107,147,42,242,290,54,116,253,62,223,555,53,1588,405,108,144,42,248,293,54,116,252,62,223,587,53,1631,6316,5133,1851,507,3562,2949,554,1361,5563,653,4257,27104,1715,49193,105,31,28,41,56,58,16,31,53,20,29,280,3797,4340,6824,5276,2026,591,3869,3299,621,1506,5862,733,4503,27969,5556,55163
40703,1762,426,2060,466,107,5593,6748,5849,1998,130,3812,2771,441,1348,5536,467,3947,36439,2013,60098,99,88,23,8,56,47,4,27,69,14,48,346,4923,5562,8978,6901,2578,739,4955,3885,709,2036,7367,905,6053,37253,7049,71259,0,3,0,0,0,0,0,0,5,0,0,26,3,44,553,182,185,56,338,348,46,147,321,62,270,673,48,2028,554,186,184,56,342,344,46,146,326,62,275,702,52,2076,8235,5742,2344,657,4508,3460,633,1822,6674,832,5188,27394,1689,52812,172,83,45,20,86,61,21,42,71,6,67,339,4172,4872,8953,6009,2567,739,4933,3869,696,2016,7078,900,5527,28433,5925,59757
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,5,12
49999,110,7,103,11,0,205,205,291,57,0,123,76,12,51,461,22,220,1306,108,2372,3,3,4,0,0,0,0,0,6,0,0,18,770,801,263,345,70,8,149,100,22,74,580,35,328,1338,882,3377,0,0,0,0,0,0,0,0,0,0,0,7,0,6,18,8,6,0,15,13,3,3,33,3,17,26,4,92,18,12,6,0,15,13,3,3,38,3,17,32,11,95,241,298,63,7,121,90,12,62,520,30,288,1041,256,2304,6,5,0,0,6,3,0,0,3,0,3,11,539,570,264,306,70,8,149,95,22,69,559,35,311,1085,799,2975
50101,749,225,927,233,49,2654,4464,3772,1652,70,1648,1794,308,707,4061,313,3091,33585,1831,50855,34,33,14,8,26,14,9,11,36,6,26,286,3395,3823,5398,4140,1961,442,2036,2238,445,972,4852,545,4040,34105,5272,57332,4,0,6,0,0,0,0,0,4,0,4,21,0,31,323,73,155,40,165,229,46,83,194,38,161,522,41,1376,332,77,160,40,165,233,46,83,202,38,168,543,41,1412,4983,3397,1777,395,1820,1959,381,861,4358,493,3479,24580,1404,41739,63,24,12,7,34,32,4,10,43,9,23,209,2783,3161,5376,3499,1951,442,2022,2227,431,956,4605,538,3671,25329,4228,46314
50102,1840,463,2313,538,132,5846,8930,8282,2770,148,4571,3157,591,1506,8661,562,5987,59736,3813,94732,124,62,29,46,63,41,6,22,97,15,92,450,6163,6976,11066,9200,3432,792,5669,4215,909,2177,10604,1036,8394,60723,10105,107549,4,0,0,0,0,0,0,0,5,3,4,53,6,77,654,198,270,40,428,382,62,175,397,83,341,1004,84,2703,654,200,275,40,430,380,62,175,402,89,341,1056,92,2779,10215,7311,3081,644,5098,3696,803,1918,9539,916,6978,43258,2995,78035,169,64,54,104,105,111,29,51,122,26,130,330,5229,6011,11039,7578,3415,792,5634,4190,893,2139,10068,1033,7459,44646,8319,86826
50103,438,107,530,108,17,1381,2222,1573,740,27,938,862,129,368,1820,160,1350,12928,711,20596,27,23,14,0,14,14,6,8,24,0,12,112,1684,1886,2739,1789,888,180,1211,1107,185,512,2283,268,1887,13139,2414,23863,0,0,0,0,0,0,0,0,6,0,0,10,0,14,178,50,61,8,99,114,9,43,105,28,105,272,30,744,185,56,67,9,95,112,10,47,113,29,109,283,30,752,2505,1484,806,157,1078,971,171,454,2064,225,1625,9642,563,17538,53,29,12,7,24,19,3,11,30,9,15,100,1420,1624,2740,1564,873,180,1197,1105,184,517,2202,265,1746,10026,2013,19922
50201,2111,616,2623,516,215,7062,10222,7884,3493,158,4992,4344,816,1993,8455,805,6493,57156,3774,93925,143,74,57,22,68,77,18,33,75,23,80,406,5877,6648,12953,8965,4440,837,6281,5872,1253,2935,10636,1444,9198,58075,9868,107641,23,11,5,0,9,3,0,0,26,0,16,131,3,200,1033,284,499,96,615,744,156,313,615,162,541,1231,102,3857,1054,297,504,96,623,745,156,314,639,162,556,1363,109,4054,11682,7332,3862,682,5534,4997,1065,2534,9414,1240,7627,41689,3008,78932,189,90,64,57,94,103,15,59,120,37,93,316,5065,5832,12932,7715,4421,836,6249,5847,1237,2906,10171,1437,8268,43369,8183,88811
50301,533,214,939,253,69,2547,4171,4364,2238,75,1477,2281,289,592,4204,325,4109,46425,1922,66291,43,23,24,0,10,24,6,9,19,7,38,257,2513,2898,4885,4580,2585,535,1780,2809,399,824,4752,542,5089,46936,4504,71735,22,5,8,0,6,4,0,0,27,3,11,260,7,333,240,88,174,34,104,263,30,60,115,44,163,568,38,1376,260,100,184,34,107,265,30,60,138,43,175,822,44,1702,4568,3917,2361,487,1639,2502,353,738,4376,482,4408,35347,1615,55096,40,20,25,12,22,38,9,6,23,14,29,159,2241,2525,4867,4038,2565,535,1764,2797,389,812,4539,538,4611,36329,3906,59324
50302,1207,304,1390,414,108,4196,4866,6927,2237,111,2377,2289,419,845,8744,387,6325,70847,2610,99710,49,57,26,6,34,17,3,13,57,11,50,427,5982,6616,6088,7410,2694,941,3028,3018,586,1157,10002,699,7765,71685,8700,110530,12,10,4,3,3,3,0,3,23,3,14,209,9,259,281,124,161,33,128,217,31,65,228,57,204,822,59,1772,289,131,168,36,129,224,34,70,251,57,208,1029,66,2033,5677,6613,2464,687,2806,2684,519,1048,9452,623,6992,57442,2268,87245,114,54,43,212,60,98,17,29,116,14,95,300,5527,6257,6077,6802,2675,940,2994,3000,570,1151,9821,697,7296,58768,7860,95536
50401,1235,354,1658,428,98,4555,4983,5882,1888,88,3165,2313,441,993,6559,391,5269,50667,2404,75838,55,35,13,11,42,29,9,10,49,9,50,366,3512,4070,6442,6465,2360,709,4002,3193,714,1430,7843,753,6976,51457,6009,84462,4,9,0,0,0,3,3,0,6,0,3,95,4,129,305,147,141,43,203,258,57,108,205,55,219,639,42,1611,310,152,139,43,205,260,61,108,209,53,225,735,42,1738,6044,5633,2175,652,3733,2877,636,1284,7349,689,6164,38997,2049,65526,69,29,27,16,45,28,9,15,40,12,38,239,3024,3450,6429,5813,2338,710,3982,3169,702,1406,7601,750,6425,39973,5121,70713
50402,545,183,781,212,37,2026,3289,3215,1203,45,1627,1380,239,627,3345,229,2801,23777,1378,37663,43,36,23,53,28,28,8,17,59,4,105,177,3748,4105,3938,3525,1470,297,1961,1764,349,854,3950,412,3683,24161,5159,43792,6,0,0,0,0,0,0,0,5,0,0,34,3,48,260,93,105,13,137,157,31,93,151,34,160,462,44,1183,267,93,105,13,139,157,31,98,156,34,159,495,48,1224,3606,2921,1327,200,1764,1560,296,737,3536,365,3048,17644,1122,31359,60,33,31,83,40,41,17,21,68,11,128,104,3454,3793,3932,3046,1461,297,1944,1762,343,847,3766,410,3328,18239,4619,36378
50403,1960,452,2594,785,144,6705,7843,10686,2584,92,5835,3414,752,1472,10603,584,8170,92049,4687,133895,73,80,21,11,55,32,11,20,70,19,59,719,6716,7726,9745,11742,3213,745,7068,4508,1086,2094,12633,1052,10820,93556,11545,148324,10,3,0,0,8,4,0,0,20,0,14,248,12,312,501,211,185,48,396,343,54,141,396,76,344,1082,66,2619,514,217,188,48,398,348,52,141,414,76,357,1332,82,2929,9077,9498,2964,619,6539,4030,983,1882,11470,940,9039,65484,3587,106755,127,57,41,83,81,86,15,27,92,27,85,454,5486,6283,9714,9772,3188,745,7025,4465,1052,2050,11976,1044,9485,67269,9158,115971
50501,1630,481,2403,638,140,6224,11118,11204,4309,168,5206,4939,731,1691,10647,735,9955,99799,5137,148971,107,78,39,4,41,54,8,21,89,12,48,649,4469,5446,13079,11979,5040,1003,6118,6058,1021,2221,12366,1219,12398,101086,9749,160641,27,15,0,0,6,4,0,0,27,5,22,241,6,324,768,247,339,76,383,522,74,184,482,95,470,1482,99,3638,800,264,346,76,387,530,71,190,511,98,487,1720,111,3962,12134,9955,4645,870,5616,5426,914,1976,11139,1096,10540,74127,4174,122199,119,53,30,58,47,58,13,21,55,21,98,325,3875,4511,13048,10270,5015,1003,6055,6011,999,2182,11704,1219,11118,76183,8153,130669
50502,2656,858,3752,1031,182,10283,11875,12624,4670,306,6624,5510,957,2071,13567,868,11501,131095,5666,187265,157,108,57,69,87,81,21,31,125,36,115,929,9124,10603,15187,13891,5824,1846,8472,7449,1553,3004,16346,1759,15368,133054,14969,208149,26,22,7,0,3,4,0,0,22,0,20,371,16,475,756,229,361,100,452,611,122,226,428,157,451,1407,105,3577,781,254,370,100,459,619,120,226,451,157,477,1778,122,4049,14169,11964,5355,1534,7886,6672,1360,2700,15190,1537,13517,100680,4699,159530,217,83,63,216,92,119,41,47,145,59,214,577,7748,8974,15169,12296,5786,1846,8444,7408,1524,2974,15788,1753,14208,103033,12564,172558
50503,2675,625,3880,1016,224,9196,11345,14691,3771,175,7436,4824,1022,2126,14611,840,11645,131018,6788,189716,124,104,37,135,80,71,11,29,104,13,160,952,8029,9594,14000,16071,4726,1270,8976,6380,1478,2955,17393,1469,15685,132981,15039,208506,21,15,0,0,5,9,0,0,32,0,24,258,17,356,706,239,292,71,475,484,96,206,485,113,397,1360,98,3345,727,252,296,71,480,487,99,205,510,116,417,1618,117,3699,13038,12875,4303,954,8283,5680,1288,2642,15681,1290,13008,93482,5161,150958,201,95,74,247,133,153,39,64,192,48,295,565,6502,7858,13963,13226,4678,1269,8891,6318,1427,2904,16385,1456,13722,95667,11778,162511
50601,1315,288,1854,472,74,4373,5383,6666,1642,68,3832,2282,484,1112,7103,390,5291,57996,2906,84691,62,62,22,27,34,29,9,23,71,12,55,391,4488,5123,6657,7422,2100,416,4632,3018,712,1615,8487,690,7203,58856,7467,94184,8,0,0,0,6,0,0,0,3,0,11,68,9,92,365,130,136,22,241,227,45,118,246,52,217,652,31,1638,371,127,133,23,244,230,45,118,250,49,222,717,36,1737,6196,5958,1926,347,4305,2724,632,1444,7695,618,5942,40028,2230,66417,63,50,18,43,43,37,11,18,71,13,62,263,3452,3945,6638,6135,2079,416,4590,2992,686,1580,8015,678,6227,41006,5721,72096
50602,994,303,1218,299,58,3282,3696,4585,1389,64,2540,1652,337,751,5377,333,4154,47220,1896,66972,39,41,19,6,30,37,8,7,34,8,41,345,4537,5052,4758,5102,1765,452,3194,2330,506,1096,6402,641,5411,47864,6489,75312,0,0,0,0,0,0,0,0,4,0,3,83,6,103,225,85,115,39,156,176,35,66,158,41,154,582,39,1305,225,86,118,36,156,176,35,66,166,41,157,661,44,1411,4463,4551,1604,360,2950,2085,452,998,6008,571,4778,37270,1612,57944,58,30,26,54,63,55,15,24,105,20,93,222,3944,4428,4751,4667,1751,453,3174,2314,499,1086,6271,637,5032,38153,5597,63786
50603,1038,314,1582,485,117,4318,5001,4995,2023,89,3862,2483,513,854,5201,385,5217,65712,2443,90210,49,38,12,16,35,26,10,10,40,4,32,474,3961,4612,6267,5524,2444,720,4676,3245,750,1233,6279,707,6837,66672,6525,99139,8,3,0,0,0,4,0,3,9,0,5,88,0,108,310,101,153,33,215,243,32,99,164,60,205,590,41,1528,317,108,154,38,221,244,39,104,171,55,210,671,43,1634,5843,4753,2254,531,4358,2909,676,1100,5754,623,5925,50337,2041,75630,95,27,25,148,71,67,27,20,95,20,141,345,3493,4218,6248,4894,2429,717,4648,3223,736,1224,6024,702,6275,51356,5578,81486
50604,1576,448,2225,638,152,5987,6861,7973,2196,111,5741,3224,649,1403,7426,492,6806,78852,3589,112647,60,49,24,7,54,36,8,27,72,13,54,633,6853,7744,8651,8859,2767,625,6955,4297,1023,1983,9068,947,9085,80129,10596,126376,5,0,0,0,4,0,0,0,7,0,0,88,0,102,442,134,175,34,307,293,67,132,257,61,240,688,41,1847,443,133,175,34,309,295,67,132,264,61,242,772,45,1952,8092,7284,2533,520,6555,3906,902,1791,8306,858,7768,57326,2855,91708,102,48,37,69,58,57,12,17,62,14,48,430,5714,6447,8640,7472,2743,620,6920,4260,982,1948,8633,942,8059,58526,8618,100107
50605,713,227,1004,299,85,2752,4212,4128,1533,75,2429,1866,338,798,4267,326,3525,34889,1794,53384,65,47,22,34,55,41,9,28,89,11,28,231,2194,2632,5094,4511,1829,397,2925,2392,481,1066,5068,567,4560,35422,4067,58762,8,0,0,0,5,3,0,0,5,0,6,44,0,67,233,78,109,15,176,184,36,81,137,37,136,546,46,1308,241,77,115,14,176,183,36,81,140,37,142,593,43,1376,4789,3712,1685,339,2665,2148,421,939,4588,511,3914,25350,1459,43839,51,32,15,43,56,57,12,21,93,11,48,171,1822,2183,5082,3821,1821,397,2906,2390,469,1042,4818,564,4104,26110,3324,47399
50606,310,80,454,147,17,1153,1717,2419,581,23,1113,709,132,339,2421,139,1726,19952,1009,29219,22,14,3,0,5,10,0,0,17,4,15,138,1665,1865,2058,2601,706,113,1285,898,185,449,2746,218,2201,20236,2694,32242,0,3,0,0,0,0,0,0,6,0,0,46,4,59,128,51,48,3,70,81,17,39,97,18,69,301,14,676,133,56,48,3,72,81,17,39,104,18,76,343,14,738,1905,1992,650,101,1195,800,164,388,2457,197,1799,13295,714,21928,15,14,7,3,6,13,5,6,12,3,10,99,1406,1550,2050,2058,706,113,1271,888,176,439,2574,218,1886,13739,2134,24215
50607,508,170,610,144,67,1826,2531,2771,1106,38,1240,1232,184,416,2885,183,2592,27178,1132,39397,26,19,17,10,12,26,8,3,26,7,24,177,1956,2233,3066,2960,1339,407,1516,1651,284,560,3419,357,3221,27496,3156,43448,0,3,0,0,0,0,0,0,4,0,3,68,0,79,147,55,86,28,80,133,15,41,86,23,105,331,18,786,147,57,86,28,80,130,15,41,96,23,108,394,18,865,2888,2639,1231,303,1414,1488,262,508,3196,329,2887,21725,1003,34365,30,9,10,73,16,17,6,10,23,6,16,78,1753,1973,3065,2699,1333,407,1509,1641,282,553,3310,351,3012,22202,2774,37202
50701,1491,361,2052,573,89,5217,6404,7742,2195,87,3852,2678,591,1008,8296,428,6604,72806,3546,105393,76,69,30,9,40,38,4,21,49,5,38,458,4496,5217,7982,8474,2745,655,4778,3566,875,1477,9832,796,8689,73832,8141,115824,8,20,7,0,0,9,0,0,27,0,19,347,12,420,384,118,166,38,243,237,52,75,271,53,241,918,51,2031,393,133,172,36,245,245,53,78,301,52,262,1260,63,2450,7482,7068,2527,549,4451,3228,794,1350,9050,721,7460,53549,2830,86437,92,47,31,67,62,64,8,27,84,15,40,256,3810,4355,7964,7251,2730,655,4755,3532,851,1455,9434,792,7756,55067,6698,93241
50702,579,145,783,180,74,1956,2612,2585,1129,47,1036,1138,198,478,3333,176,2529,23277,1220,35458,41,24,18,23,15,17,3,11,44,10,31,174,2190,2499,3228,2815,1356,373,1297,1493,294,668,3957,331,3340,23632,3481,39910,11,5,0,0,0,0,0,0,9,0,10,146,10,186,166,47,73,19,74,138,25,41,108,23,99,348,28,837,174,51,72,19,77,140,25,47,119,27,111,489,42,1020,3022,2453,1262,341,1201,1311,271,605,3696,291,2990,18143,1085,30836,26,14,17,18,13,26,3,11,31,5,18,79,1913,2090,3220,2515,1355,373,1291,1479,291,657,3840,325,3112,18715,3040,33939
50703,731,157,936,207,31,2175,2387,3375,661,33,1789,949,257,520,3695,157,2495,27218,1381,40003,34,31,3,0,20,19,4,5,27,3,25,208,3373,3687,3087,3739,861,207,2221,1316,358,755,4450,313,3453,27633,4785,45867,11,14,0,0,3,4,0,0,23,0,7,200,8,253,175,69,66,6,127,108,25,57,152,18,115,375,16,875,185,88,64,6,134,111,25,57,171,19,125,573,21,1131,2861,2950,781,192,2048,1177,314,675,4025,282,2893,18608,1032,31211,30,21,14,7,23,15,7,13,29,4,14,133,2893,3110,3076,3051,855,207,2202,1302,342,741,4226,314,3023,19316,3939,35457
50704,1077,371,1811,507,113,4947,6424,6338,2815,134,3364,3300,508,983,6619,482,6580,66643,2914,97194,77,53,23,32,35,48,4,13,71,11,60,465,3252,3990,8008,6848,3383,979,4078,4248,751,1412,7769,867,8454,67617,6283,106127,5,9,6,0,5,3,0,0,6,0,7,143,0,186,484,143,269,52,254,385,65,140,281,78,291,946,63,2395,489,147,272,52,256,387,65,140,293,78,296,1088,68,2577,7361,5760,3060,773,3735,3752,652,1235,7059,760,7214,50753,2455,81736,135,34,33,152,55,89,19,24,87,27,146,249,2836,3451,7981,5946,3367,982,4045,4230,740,1397,7448,861,7662,52089,5359,87766
