SA3_CODE_2021,R_1_74_LT_Real_estate_agent,R_1_74_LT_Ste_terr_hsg_auth,R_1_74_LT_com_hou_pro,R_1_74_LT_Psn_not_Sme_hhd,R_1_74_LT_Other_Lld_type,R_1_74_LT_Lld_type_ns,R_1_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_com_hou_pro,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_com_hou_pro,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_com_hou_pro,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_com_hou_pro,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_com_hou_pro,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_com_hou_pro,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_com_hou_pro,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_com_hou_pro,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_com_hou_pro,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_com_hou_pro,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_com_hou_pro,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_com_hou_pro,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_ovr_LT_com_hou_pro,R_950_over_LT_Psn_not_Sme_hhd,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_com_hou_pro,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_com_hou_pro,Tot_LT_Psn_not_Sme_hhd,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
39999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40101,5,11,6,8,0,0,35,0,28,21,0,0,0,52,12,154,65,26,5,4,265,60,81,151,58,15,0,364,68,19,40,56,8,0,198,151,26,33,81,9,3,297,637,19,33,161,19,0,870,1783,12,19,329,40,0,2181,1160,0,4,198,24,0,1394,419,0,6,68,7,0,501,122,0,4,28,6,0,164,57,0,0,11,0,0,61,36,0,0,12,0,0,43,39,0,0,12,3,0,57,39,18,16,46,16,12,131,4586,370,403,1091,158,23,6618
40102,3,9,0,8,3,0,25,5,16,3,8,3,0,32,3,146,20,44,7,3,218,21,58,40,100,8,0,230,17,22,43,91,12,0,183,85,35,24,142,54,0,347,647,29,27,367,28,5,1110,1285,3,11,319,38,0,1665,354,0,8,81,5,0,451,101,0,0,29,4,0,138,32,0,0,10,0,0,45,12,0,0,4,0,0,19,7,0,0,5,0,0,13,13,0,0,5,0,0,13,16,15,9,56,22,12,137,2606,337,184,1275,185,32,4625
40103,0,12,4,9,0,0,29,0,18,0,6,0,0,23,16,60,30,45,0,0,146,28,14,27,58,4,0,131,37,7,7,47,0,0,100,181,9,7,93,4,3,287,659,5,0,262,24,3,947,671,0,6,210,14,3,902,400,0,0,125,13,0,542,230,0,0,52,4,0,280,117,0,0,21,0,0,138,65,0,0,17,0,0,81,53,0,0,0,0,0,48,58,0,0,10,0,0,61,25,4,7,40,16,8,92,2524,118,91,996,79,20,3825
40104,0,21,3,5,4,0,29,0,29,4,6,0,0,43,12,272,55,38,16,3,394,34,101,88,75,11,3,315,45,34,22,67,4,0,175,243,53,40,167,53,5,557,779,41,28,368,46,4,1264,1171,26,19,405,48,4,1672,663,3,5,130,11,0,810,155,0,3,26,0,0,179,37,0,0,7,0,0,45,8,0,0,4,0,0,12,10,0,0,0,0,0,4,3,0,0,6,0,0,10,40,41,17,55,10,24,184,3189,625,282,1360,201,44,5709
40105,0,28,3,12,3,4,47,5,47,31,6,0,0,80,16,249,55,49,9,3,386,34,102,60,79,6,0,286,41,29,19,77,6,0,187,305,29,18,166,18,7,535,962,12,10,350,51,0,1388,955,11,6,338,36,4,1345,605,0,0,185,8,0,796,253,0,0,81,6,0,332,100,0,0,26,0,0,133,48,0,0,9,0,0,57,20,0,0,8,0,0,24,36,0,0,7,0,0,42,28,42,11,54,17,18,170,3407,543,216,1429,155,34,5794
40106,0,18,0,6,0,0,23,0,48,4,0,0,0,54,12,171,27,33,3,3,245,24,50,62,54,9,0,192,25,21,8,53,3,0,113,194,24,7,101,26,5,355,618,15,4,228,27,5,903,826,9,6,218,26,3,1089,394,5,0,97,7,0,501,106,0,0,23,0,0,130,54,0,0,9,0,0,68,30,0,0,10,0,0,34,17,0,0,0,0,0,14,15,0,0,5,5,0,23,22,17,4,31,7,4,95,2335,368,131,870,122,25,3845
40107,0,17,0,4,0,0,22,0,30,4,4,0,0,35,6,180,34,35,0,0,257,23,47,85,59,7,6,228,25,24,10,64,8,0,122,252,20,15,154,17,0,459,726,8,3,320,20,0,1086,824,12,8,282,12,0,1133,488,4,0,162,11,0,666,249,0,0,62,0,0,307,139,0,0,27,0,0,165,73,0,0,13,0,0,89,32,0,0,0,0,0,33,40,0,0,10,0,0,54,34,13,7,38,0,16,110,2908,344,173,1234,82,23,4765
40201,0,12,4,7,0,3,18,0,24,11,3,0,0,41,9,204,8,21,19,0,259,23,54,19,41,12,0,153,37,25,7,76,16,0,165,317,35,12,173,103,0,644,693,23,10,245,34,3,1008,415,0,10,111,16,0,553,99,0,0,25,5,0,128,24,0,0,6,0,0,35,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,17,9,37,14,7,106,1650,399,87,751,214,24,3129
40202,9,77,12,15,3,3,122,0,150,18,9,4,0,190,43,993,108,64,22,6,1234,207,471,198,169,26,9,1081,336,237,102,225,22,4,925,1737,306,95,663,279,25,3105,3140,87,43,766,115,8,4161,1142,14,33,222,38,8,1456,93,9,6,23,11,0,140,16,0,0,15,0,0,31,5,0,0,0,3,0,9,3,0,0,0,0,0,9,0,0,0,0,0,0,6,4,0,0,0,3,0,14,99,155,30,104,35,50,468,6835,2503,642,2288,557,118,12941
40203,6,39,14,7,0,0,64,4,76,18,12,0,0,119,24,561,156,98,11,5,860,60,354,388,111,26,6,945,92,120,111,115,8,5,445,476,144,163,271,107,8,1168,1294,133,102,634,123,12,2288,2363,101,90,590,135,10,3279,633,8,7,111,27,0,789,77,0,4,29,9,0,117,12,0,0,5,3,0,26,3,0,0,4,0,0,14,6,0,0,4,0,0,15,3,0,0,6,0,0,14,66,102,59,91,37,25,373,5108,1637,1114,2100,487,75,10520
40204,8,66,12,11,4,0,102,10,161,11,12,4,6,200,25,1073,50,105,39,9,1312,100,446,143,176,23,10,904,152,217,68,229,35,5,710,806,250,121,605,178,15,1981,3257,307,88,1439,275,25,5384,2302,56,18,614,131,3,3124,316,4,0,91,19,0,433,74,6,0,25,5,0,111,14,0,0,4,0,0,33,14,0,0,11,0,0,24,4,4,0,0,0,0,10,4,0,0,4,0,0,14,110,142,43,169,49,40,559,7190,2726,560,3507,784,120,14892
40205,5,36,0,3,0,0,50,0,80,0,7,3,0,102,6,510,31,51,15,6,616,20,166,61,87,11,9,349,15,75,8,101,0,3,200,148,62,21,185,46,3,464,1069,102,20,659,55,10,1912,1759,32,4,530,39,4,2370,321,10,0,71,6,0,406,50,0,0,11,0,0,62,9,0,0,3,0,0,20,0,0,0,0,0,0,5,4,0,0,0,3,0,5,3,0,0,0,0,0,8,48,47,17,69,14,16,207,3465,1119,165,1787,201,44,6775
40301,0,0,0,7,0,0,10,0,18,5,4,0,0,23,16,105,52,31,4,0,203,25,28,85,71,3,4,224,36,11,15,65,10,0,138,357,14,16,138,8,6,538,790,8,8,337,15,0,1155,766,8,11,286,18,4,1092,404,3,3,132,6,0,538,184,0,7,40,6,0,238,70,0,0,22,0,0,97,47,0,0,13,0,0,58,26,0,0,5,0,0,36,28,0,0,9,4,0,39,30,8,42,32,12,7,126,2782,202,230,1190,82,26,4517
40302,3,70,7,19,0,0,102,0,140,10,8,0,0,169,33,885,134,95,23,17,1183,59,480,345,162,7,8,1057,64,164,85,118,12,0,451,305,179,140,255,18,0,899,1150,126,94,614,58,6,2039,2455,100,47,763,48,9,3422,1097,14,8,240,19,0,1372,185,5,0,57,4,0,258,51,0,6,14,0,0,66,12,0,0,5,0,0,20,8,3,0,5,0,0,12,8,0,0,3,0,0,13,65,135,71,98,23,21,413,5496,2296,959,2463,200,63,11479
40303,0,12,0,10,4,0,26,0,17,6,8,0,0,29,19,85,56,58,9,0,222,31,31,76,95,13,0,238,30,9,12,81,7,4,142,287,4,22,195,20,0,527,674,10,16,329,15,3,1053,672,10,0,374,27,0,1085,361,0,0,130,11,0,508,166,0,0,43,4,0,215,95,0,0,19,0,0,113,29,0,0,8,0,0,37,13,0,0,8,0,0,15,25,0,0,13,0,0,32,25,16,14,47,15,9,128,2423,193,204,1403,124,21,4369
40304,3,68,0,33,3,5,110,0,164,12,8,8,5,204,16,1073,62,89,23,15,1275,71,382,160,207,47,6,878,75,154,91,243,39,9,609,513,239,135,574,96,8,1558,3283,196,113,1614,80,24,5304,3263,35,26,896,50,8,4278,425,8,3,122,10,0,564,98,3,0,32,3,0,136,25,0,0,10,0,0,36,14,5,0,4,0,0,24,3,0,0,0,0,0,7,8,0,0,6,0,0,11,95,113,33,126,31,39,436,7888,2437,639,3966,390,110,15439
40401,5,92,8,13,4,0,128,0,195,46,15,0,3,262,23,1080,163,102,21,11,1402,72,533,268,184,21,12,1092,105,204,85,198,25,3,612,578,243,132,433,111,16,1517,1664,218,107,919,116,10,3031,2895,109,68,1020,101,13,4206,1253,14,11,305,20,6,1607,343,0,0,69,4,0,422,140,0,0,24,0,0,169,54,0,0,19,0,0,68,27,5,0,6,0,0,36,24,0,0,18,0,0,48,85,169,37,119,29,37,477,7276,2871,929,3448,452,114,15087
40402,0,65,6,13,0,0,88,3,168,18,12,0,0,194,22,954,43,67,17,8,1110,55,347,137,109,13,10,674,69,134,48,144,14,3,412,417,181,82,277,83,11,1055,1040,170,68,557,74,4,1913,1286,92,29,425,64,5,1899,353,10,3,93,5,0,474,79,7,5,16,3,0,105,21,3,0,8,3,0,32,5,0,0,3,0,0,12,6,0,0,0,0,0,6,5,0,0,4,0,0,8,44,114,21,71,18,24,302,3403,2255,457,1804,292,68,8276
40403,0,36,21,9,0,0,70,3,96,10,6,0,0,120,31,487,29,117,23,8,699,89,145,126,167,31,10,570,114,71,29,172,29,3,416,792,54,51,410,76,5,1392,1448,56,73,630,81,3,2287,1492,35,21,608,47,5,2211,796,7,3,259,13,0,1080,245,0,0,57,3,0,313,73,0,0,12,4,0,81,20,0,0,5,0,0,36,8,0,0,6,0,0,20,16,0,0,8,3,0,30,63,58,25,108,14,15,276,5209,1057,378,2569,333,64,9608
40501,0,0,0,13,9,0,24,0,10,9,10,6,0,31,11,50,20,47,21,0,151,26,23,44,78,20,10,197,48,6,14,116,9,0,196,208,19,10,164,22,4,425,430,0,7,228,15,0,686,338,0,0,105,5,0,448,44,0,0,26,3,0,74,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,11,4,29,21,4,82,1132,130,117,810,126,18,2326
40502,0,9,0,24,14,0,40,0,8,4,7,7,0,28,14,62,28,97,28,5,232,76,18,30,148,16,8,290,97,18,15,127,18,5,281,220,16,9,152,23,0,421,192,0,4,91,5,0,303,51,0,0,26,6,0,82,5,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,5,64,38,8,131,659,132,97,748,161,27,1825
40503,0,21,0,24,6,0,54,5,45,0,15,0,0,66,57,329,29,86,27,6,536,387,143,32,242,32,4,838,194,50,9,142,18,0,412,288,22,7,107,15,0,443,155,0,4,56,3,0,223,31,0,4,14,5,0,54,8,3,0,3,4,0,11,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,5,45,19,10,121,1136,653,85,739,129,24,2767
40504,0,4,0,29,6,0,42,0,28,3,14,4,0,48,11,150,22,69,29,6,281,78,58,30,145,38,4,359,92,15,9,143,22,0,280,362,28,11,199,14,3,611,331,3,4,113,11,0,460,56,5,0,27,0,0,87,13,0,0,8,0,0,13,4,0,0,0,0,0,4,0,0,0,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,6,14,20,22,52,28,9,139,954,313,97,801,158,16,2342
40601,7,106,44,34,15,0,204,7,270,51,31,28,3,384,134,854,39,215,91,5,1345,517,495,49,384,98,16,1565,250,180,19,272,48,4,774,516,125,19,316,56,8,1038,670,63,6,269,43,8,1050,290,10,0,108,15,4,422,32,0,0,20,3,0,61,3,0,0,0,3,0,9,5,0,0,0,0,0,4,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,7,30,126,13,91,58,26,346,2467,2230,239,1742,470,77,7225
40602,5,107,18,20,47,3,204,8,206,30,13,20,8,281,48,299,50,65,173,0,631,243,170,18,108,179,4,721,138,59,7,87,78,0,377,253,71,3,70,53,0,454,316,27,3,53,20,0,420,218,0,0,23,6,0,259,53,3,0,3,4,0,72,6,5,0,5,4,0,12,4,3,0,0,0,0,3,4,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,37,77,7,31,95,9,260,1325,1035,139,486,683,28,3695
40701,3,4,8,24,7,0,49,0,5,9,19,5,0,35,15,56,21,82,38,3,216,90,60,106,179,61,0,502,102,21,27,168,23,3,350,400,46,42,347,23,3,859,898,7,18,380,41,4,1349,538,8,0,178,14,0,741,56,0,0,21,5,0,85,11,0,0,0,0,0,13,7,0,0,4,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,3,5,0,6,25,14,15,57,33,13,151,2149,220,250,1473,256,31,4380
40702,14,20,5,39,46,0,127,14,68,4,35,12,0,139,164,338,53,222,70,12,855,642,316,106,322,109,17,1509,419,93,18,274,41,0,852,841,89,27,286,55,9,1307,675,25,5,183,26,4,920,218,8,3,45,3,3,276,35,0,0,11,4,0,53,3,0,0,0,0,0,9,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,12,32,47,13,107,87,23,308,3066,1005,236,1530,460,69,6363
40703,3,47,10,49,57,0,159,4,88,12,43,24,0,171,71,485,89,248,101,11,996,416,222,72,435,128,18,1292,466,105,35,402,66,3,1077,1211,76,21,470,73,11,1875,673,23,15,254,35,0,1004,168,9,8,76,7,0,271,20,4,0,28,4,0,57,8,0,4,9,0,0,18,0,0,0,5,0,0,9,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,10,41,82,18,126,110,22,410,3086,1144,282,2145,606,73,7333
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,4,18,0,25,3,0,51,0,15,0,14,3,0,28,0,209,23,45,34,0,312,20,129,37,71,30,4,296,38,35,9,112,26,0,224,56,67,12,142,37,0,318,329,55,7,320,55,0,769,1019,24,0,572,43,4,1665,566,0,0,183,17,4,773,134,0,0,60,5,0,196,29,0,0,10,13,0,58,3,0,0,4,3,0,17,4,0,0,5,0,0,7,6,0,0,7,0,0,13,34,25,3,87,44,6,199,2254,578,103,1647,312,20,4921
50102,0,25,0,15,9,0,51,3,62,14,15,11,0,97,31,423,45,108,22,8,633,70,259,141,165,58,10,695,178,119,54,265,38,4,656,606,136,35,504,79,12,1373,1586,70,24,956,90,9,2733,1857,17,25,611,68,12,2598,373,0,0,91,6,0,480,68,0,0,30,4,0,103,16,0,0,9,0,0,28,5,3,0,5,0,0,11,0,0,0,6,0,0,6,7,0,0,6,0,0,12,77,76,19,113,63,24,373,4889,1189,363,2881,456,69,9850
50103,5,7,3,18,18,0,51,0,8,0,4,0,0,20,17,80,3,49,13,4,160,65,45,48,88,21,4,276,71,18,11,71,16,0,190,113,34,5,111,25,0,281,237,23,8,150,18,0,435,158,3,0,60,9,0,226,19,0,0,7,4,0,30,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,18,3,44,24,6,102,685,238,78,611,154,12,1785
50201,12,22,6,21,4,0,62,0,35,5,9,7,0,57,20,235,72,98,21,9,451,156,209,134,158,40,4,700,182,82,50,237,33,8,590,792,79,48,520,59,7,1504,2029,25,32,882,74,11,3052,1853,15,37,586,72,9,2584,486,3,5,129,18,3,639,115,0,0,36,4,3,149,34,0,0,3,0,0,38,9,0,0,0,3,0,24,3,0,0,0,0,0,5,8,0,0,8,0,0,15,78,52,33,132,22,29,349,5779,766,415,2812,359,76,10209
50301,9,21,4,4,0,0,36,0,25,5,0,0,0,34,6,169,9,34,12,0,235,29,57,28,51,7,5,178,83,12,7,53,3,3,166,279,28,14,104,90,0,515,498,18,9,191,66,3,782,708,13,12,253,30,0,1017,645,8,13,226,19,3,906,460,0,0,130,10,0,599,351,0,0,101,3,5,455,296,0,0,59,5,0,363,222,0,0,43,0,0,271,604,0,0,116,8,0,725,60,18,3,76,30,9,187,4243,375,109,1438,294,21,6478
50302,14,70,3,13,0,3,106,0,114,20,17,0,0,146,36,675,39,112,7,6,881,155,185,160,181,30,0,710,402,42,27,223,20,0,720,1444,69,48,465,81,7,2119,2378,42,32,761,72,8,3288,4566,21,19,1121,89,13,5828,3103,0,6,708,44,4,3861,1446,5,5,311,19,0,1777,690,0,6,149,12,0,853,376,0,0,85,4,0,469,211,4,0,36,4,4,263,254,0,0,60,9,0,331,182,62,21,145,47,35,484,15252,1299,377,4390,436,92,21838
50401,7,32,4,20,3,0,67,0,59,10,6,0,0,87,29,442,36,78,7,9,594,82,184,51,119,17,0,448,224,74,14,195,20,3,529,645,102,29,362,48,0,1186,1499,70,25,741,76,0,2412,2252,23,13,791,77,10,3168,962,6,0,260,20,4,1252,218,0,0,57,4,0,288,59,0,0,17,3,0,73,24,0,0,5,6,0,37,8,0,0,6,0,0,12,12,0,0,8,0,0,18,69,80,23,131,21,21,343,6098,1068,199,2794,299,53,10520
50402,3,12,5,6,0,0,30,0,16,0,3,0,0,23,0,125,8,27,3,0,158,9,53,17,38,8,0,122,17,18,0,38,3,0,76,55,16,0,84,7,0,170,232,20,4,189,6,0,455,334,5,19,190,31,9,574,144,0,3,56,4,0,210,54,0,0,17,0,0,73,17,0,0,0,0,0,18,4,0,0,0,0,0,4,0,0,0,0,0,0,3,4,0,0,0,0,0,4,17,17,3,46,4,9,102,889,287,56,697,73,20,2025
50403,3,36,5,11,0,0,65,4,60,0,6,0,0,73,20,399,25,80,16,0,543,92,224,62,113,7,3,499,88,90,14,118,18,0,322,459,142,36,294,64,0,993,1915,123,33,848,78,11,3005,2591,53,21,969,112,10,3742,821,7,3,220,28,0,1080,160,0,0,46,3,0,216,45,0,0,18,0,0,62,21,3,0,12,0,0,36,8,0,0,3,0,0,3,11,0,0,8,4,0,22,95,80,30,138,43,32,415,6327,1218,232,2867,379,63,11088
50501,4,10,4,16,0,0,29,0,15,3,9,0,0,24,9,120,6,72,3,0,216,41,67,31,104,7,3,244,32,24,12,101,11,0,175,89,43,13,188,17,0,345,693,30,17,509,28,8,1286,2241,15,8,1054,51,14,3378,1355,0,0,427,22,0,1812,637,0,0,152,3,0,799,283,5,0,68,4,0,361,163,0,0,24,3,0,195,65,0,0,15,0,0,83,76,0,0,13,6,0,93,82,30,7,129,15,18,278,5778,359,101,2875,174,51,9328
50502,11,119,8,22,3,0,173,4,229,14,21,0,0,270,49,1295,74,175,27,12,1635,155,491,190,269,33,14,1157,280,200,56,304,32,8,884,1225,221,54,595,111,5,2208,4118,154,40,1733,254,24,6321,5220,71,37,1930,227,28,7512,2205,13,7,659,48,8,2936,916,0,0,245,17,0,1179,508,5,0,110,3,0,631,253,0,0,60,5,0,326,127,0,0,29,8,0,164,156,0,0,26,5,0,189,226,162,36,253,66,64,804,15450,2972,522,6435,849,176,26397
50503,8,27,4,16,4,0,62,0,64,3,13,4,0,83,14,383,26,86,33,4,555,55,230,70,132,42,0,528,63,114,25,145,31,0,381,395,211,60,320,55,8,1048,2320,176,45,1115,121,11,3781,4080,61,15,1485,134,14,5791,1661,12,0,420,39,0,2133,387,0,0,92,4,0,493,102,3,6,31,0,0,135,24,3,3,16,0,0,43,15,0,0,4,0,0,17,16,0,0,6,5,0,33,150,73,16,178,46,32,494,9284,1353,286,4066,520,75,15586
50601,0,25,8,9,6,4,43,0,27,9,8,0,0,42,22,197,23,45,7,0,294,65,116,71,90,37,4,384,184,66,6,132,25,0,414,647,80,19,304,29,3,1078,1358,43,9,574,62,6,2053,1331,5,16,432,56,5,1847,459,3,5,137,15,0,618,89,0,0,17,3,0,111,8,0,0,9,3,0,24,6,0,0,0,0,0,11,0,4,0,0,0,0,6,3,0,0,9,0,0,11,76,43,9,81,26,19,242,4264,611,166,1842,266,41,7189
50602,9,79,4,10,0,0,105,3,116,3,14,0,0,145,41,674,47,92,9,4,866,92,216,89,141,9,4,550,279,105,23,148,14,0,564,756,121,20,281,30,0,1204,2037,83,13,722,79,15,2953,3406,43,19,866,90,10,4432,1368,11,0,276,21,3,1681,416,0,0,90,3,0,510,148,0,0,29,0,0,185,49,0,0,9,3,0,62,19,0,0,8,4,0,30,22,0,0,14,3,0,36,121,80,11,140,26,43,409,8755,1527,235,2836,293,87,13735
50603,6,42,0,5,0,0,57,5,55,12,19,5,0,91,64,373,31,150,18,9,651,86,140,119,158,22,10,543,63,55,14,118,15,3,267,295,74,64,217,41,5,693,1556,66,32,627,111,12,2398,2908,31,23,803,148,9,3918,1054,5,10,274,42,0,1388,283,0,0,73,6,0,367,96,0,0,34,3,0,137,36,0,0,18,0,0,58,12,0,0,0,0,0,15,14,0,0,15,0,0,38,100,60,17,143,35,36,387,6567,896,337,2651,448,84,10989
50604,13,29,7,14,3,0,67,5,41,11,13,5,0,74,26,234,47,89,20,5,417,69,206,68,108,35,8,498,151,78,41,162,25,5,465,563,129,33,368,74,10,1173,1922,97,11,903,143,16,3098,2222,37,22,810,135,4,3230,708,5,6,185,27,0,925,114,0,0,29,9,0,155,25,0,0,10,0,0,37,8,0,0,6,0,0,13,3,0,0,3,0,0,5,8,0,0,15,8,0,25,112,55,15,161,36,28,414,5942,918,266,2879,517,82,10592
50605,0,0,0,11,0,0,18,0,10,4,0,0,0,17,0,82,16,37,8,0,144,7,55,20,46,6,0,134,14,14,0,74,9,0,108,35,19,3,95,7,0,169,359,20,9,286,24,4,696,943,20,4,390,35,4,1399,409,0,0,127,7,0,549,87,0,0,25,0,0,115,17,0,0,8,0,0,31,8,0,0,0,0,0,16,4,0,0,3,0,0,7,4,0,0,0,0,0,5,38,19,0,65,9,5,139,1942,242,62,1167,107,18,3538
50606,0,0,0,8,0,0,5,0,0,0,0,0,0,5,0,0,0,9,3,0,11,7,5,8,22,3,0,32,10,0,0,15,8,0,34,13,0,0,45,0,0,60,100,0,0,109,14,0,228,421,0,0,180,7,0,611,117,0,0,47,7,0,172,26,0,0,20,0,0,45,7,0,0,6,0,0,16,7,0,0,0,0,0,7,5,0,0,0,0,0,3,0,0,0,3,3,0,7,7,0,0,21,6,9,42,724,4,12,492,49,12,1288
50607,4,19,0,8,0,0,32,0,42,12,10,0,0,63,14,235,8,58,6,0,325,31,112,19,75,5,0,244,39,40,5,68,4,5,156,227,54,14,130,17,0,442,940,63,27,361,28,7,1420,1259,45,8,359,22,3,1687,687,4,0,196,9,0,895,379,0,4,62,5,0,450,202,0,0,32,0,0,228,110,0,0,20,0,0,129,48,0,0,9,0,0,64,83,0,0,15,0,0,97,49,37,7,72,15,15,193,4074,659,100,1474,100,32,6433
50701,3,51,5,11,0,0,66,0,69,8,7,0,0,86,17,410,23,66,7,0,529,42,240,78,116,17,8,490,133,87,17,113,22,0,378,302,113,26,207,51,0,700,1189,87,13,502,44,4,1845,3084,36,3,842,67,5,4049,1416,6,0,300,30,0,1749,342,0,0,72,4,0,421,80,0,0,11,8,0,103,35,0,0,14,4,0,49,19,0,0,4,0,0,22,20,0,0,10,3,0,27,93,65,12,119,16,17,321,6785,1165,190,2396,267,49,10851
