SA3_CODE_2021,Iran_2016,Iran_2017,Iran_2018,Iran_2019,Iran_2020,Iran_2021,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1951,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2010,Iraq_2011_2015,Iraq_2016,Iraq_2017,Iraq_2018,Iraq_2019,Iraq_2020,Iraq_2021,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1951,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2010,Ireland_2011_2015,Ireland_2016,Ireland_2017,Ireland_2018,Ireland_2019,Ireland_2020,Ireland_2021,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1951,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2010,Italy_2011_2015,Italy_2016,Italy_2017,Italy_2018,Italy_2019,Italy_2020,Italy_2021,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1951,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2010,Japan_2011_2015,Japan_2016,Japan_2017,Japan_2018,Japan_2019,Japan_2020,Japan_2021,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1951,Korea_Rep_Sth_1951_1960,Korea_Rep_Sth_1961_1970,Korea_Rep_Sth_1971_1980,Korea_Rep_Sth_1981_1990,Korea_Rep_Sth_1991_2000,Korea_Rep_Sth_2001_2010,Korea_Rep_Sth_2011_2015,Korea_Republic_South_2016,Korea_Republic_South_2017,Korea_Republic_South_2018,Korea_Republic_South_2019,Korea_Republic_South_2020,Korea_Republic_South_2021,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1951,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2010,Lebanon_2011_2015,Lebanon_2016,Lebanon_2017,Lebanon_2018,Lebanon_2019,Lebanon_2020,Lebanon_2021,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1951,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2010,Malaysia_2011_2015,Malaysia_2016,Malaysia_2017,Malaysia_2018,Malaysia_2019,Malaysia_2020,Malaysia_2021,Malaysia_Yr_arrival_ns,Malaysia_Tot,Nepal_Before_1951,Nepal_1951_1960,Nepal_1961_1970,Nepal_1971_1980,Nepal_1981_1990,Nepal_1991_2000,Nepal_2001_2010,Nepal_2011_2015,Nepal_2016,Nepal_2017,Nepal_2018,Nepal_2019,Nepal_2020,Nepal_2021,Nepal_Yr_arrival_NS,Nepal_Tot,Netherlands_Before_1951,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2010,Netherlands_2011_2015,Netherlands_2016,Netherlands_2017,Netherlands_2018,Netherlands_2019,Netherlands_2020,Netherlands_2021,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1951,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2010,New_Zealand_2011_2015,New_Zealand_2016,New_Zealand_2017,New_Zealand_2018,New_Zealand_2019,New_Zealand_2020,New_Zealand_2021,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,North_Macedonia_Before_1951,North_Macedonia_1951_1960,North_Macedonia_1961_1970,North_Macedonia_1971_1980,North_Macedonia_1981_1990,North_Macedonia_1991_2000,North_Macedonia_2001_2010,North_Macedonia_2011_2015,North_Macedonia_2016,North_Macedonia_2017,North_Macedonia_2018,North_Macedonia_2019,North_Macedonia_2020,North_Macedonia_2021,North_Macedonia_Yr_arrival_NS,North_Macedonia_Tot,Pakistan_Before_1951,Pakistan_1951_1960,Pakistan_1961_1970,Pakistan_1971_1980,Pakistan_1981_1990,Pakistan_1991_2000,Pakistan_2001_2010,Pakistan_2011_2015,Pakistan_2016,Pakistan_2017,Pakistan_2018,Pakistan_2019,Pakistan_2020,Pakistan_2021,Pakistan_Yr_arrival_NS,Pakistan_Tot
12405,8,4,5,0,0,0,0,111,0,0,7,5,6,86,108,48,13,13,3,4,0,0,3,297,0,7,29,27,32,7,23,9,3,0,0,0,0,0,3,135,5,60,111,32,13,9,5,7,3,0,0,0,0,0,4,247,0,0,0,0,0,3,9,4,0,0,0,0,0,0,0,30,0,0,0,11,19,27,65,15,6,0,4,0,0,0,0,140,3,7,45,82,72,78,75,33,4,6,3,4,0,0,11,425,0,5,4,10,25,10,22,18,4,5,0,0,0,0,4,108,0,0,0,0,3,0,85,28,10,6,9,10,10,0,0,157,0,45,15,10,5,0,3,0,0,0,0,0,0,0,0,81,0,6,28,101,217,379,422,241,54,64,46,42,21,11,57,1685,0,0,12,9,6,0,0,4,0,0,0,0,0,0,9,43,0,0,0,8,43,41,94,82,33,41,17,16,6,4,6,387
12501,51,38,53,60,25,14,20,771,0,0,6,7,9,273,170,121,19,21,10,14,4,0,27,688,0,3,15,8,8,11,29,31,0,0,5,5,0,5,7,122,0,96,104,38,12,19,20,37,12,8,9,9,0,0,14,379,0,0,0,3,9,29,51,32,14,7,9,8,3,0,6,179,0,0,0,138,559,1112,2484,1154,251,241,256,245,77,10,178,6711,3,20,268,533,315,202,216,111,12,27,25,30,18,3,120,1919,0,0,9,39,153,130,198,154,79,129,111,102,19,3,44,1184,0,0,0,0,0,37,576,611,450,1004,1861,1670,390,8,153,6756,0,9,0,0,4,0,8,3,10,0,0,0,0,0,0,36,0,3,15,63,117,200,187,145,17,13,30,27,3,6,68,904,0,0,21,17,13,4,0,0,0,0,0,0,0,0,0,64,0,0,0,21,93,172,431,712,146,180,138,188,82,39,48,2259
12502,37,33,43,47,6,8,19,1205,0,0,3,4,5,69,58,28,0,4,3,5,0,0,7,189,0,10,12,17,19,23,28,15,0,4,4,0,0,0,3,126,9,98,110,25,9,11,14,12,8,0,5,8,0,5,13,326,0,0,0,3,17,37,57,22,7,3,5,7,0,0,4,163,4,0,0,116,558,935,1510,507,72,70,46,55,20,12,80,3981,10,60,176,189,216,126,91,20,3,14,11,20,8,3,38,968,0,5,28,109,233,115,251,140,36,33,34,22,11,0,14,1035,0,0,0,0,0,16,58,21,0,6,9,0,0,0,0,116,5,20,12,0,3,3,9,5,5,0,0,0,0,0,0,63,0,10,27,90,144,150,194,75,20,14,24,14,6,7,20,796,0,0,4,5,5,4,0,4,0,0,0,0,0,0,0,24,0,0,0,3,22,44,73,224,115,112,91,81,32,22,0,818
12503,31,76,37,38,14,15,78,1684,0,0,22,38,44,856,1014,743,156,114,61,107,28,10,75,3255,0,3,37,51,35,17,17,20,3,0,0,0,0,0,13,194,25,305,406,78,33,12,15,12,3,3,3,8,0,0,56,965,0,0,0,4,10,13,21,13,0,0,0,0,0,0,0,65,0,0,0,37,138,144,209,79,10,14,9,8,4,0,11,674,21,145,1214,2303,1938,1916,1874,732,158,183,155,153,90,42,398,11334,0,0,5,46,119,92,127,96,62,75,64,52,7,0,35,781,0,0,0,0,9,107,693,458,191,439,882,653,178,7,84,3702,5,31,15,6,3,3,3,3,0,0,0,0,0,0,18,88,3,4,33,120,226,445,491,253,38,38,38,38,18,22,136,1887,0,3,30,22,12,33,7,8,3,0,0,0,0,0,9,124,0,0,0,11,81,183,474,904,192,214,309,321,177,50,61,2985
12504,54,47,38,88,24,12,27,1791,0,0,9,14,20,129,138,106,24,5,7,13,0,0,0,470,0,5,26,23,40,40,30,30,9,5,11,6,3,0,9,236,22,142,141,46,16,12,40,36,11,12,3,16,0,0,21,524,0,0,0,6,20,35,64,29,3,10,12,8,0,0,3,193,0,0,0,109,354,453,537,250,46,32,19,44,9,0,32,1889,15,91,414,471,405,256,184,87,20,25,30,31,27,10,65,2128,0,3,33,64,246,101,256,110,57,45,49,41,13,3,32,1058,0,0,0,0,0,72,562,441,206,459,849,708,195,10,54,3552,0,58,15,7,6,6,8,0,0,0,5,0,0,0,0,115,12,4,52,158,295,424,439,245,40,40,44,52,24,27,56,1905,0,0,9,7,9,8,0,0,0,0,3,0,0,0,0,36,0,0,0,11,39,91,227,403,129,112,136,117,74,27,17,1396
12601,9,18,17,19,14,0,9,430,0,0,0,3,0,3,6,5,0,0,0,0,0,0,0,21,0,3,19,7,27,24,15,13,4,4,0,4,0,7,4,130,9,64,46,10,3,3,4,9,0,0,0,8,0,0,8,157,0,0,0,3,17,39,36,38,0,5,7,5,3,0,0,157,0,0,0,103,342,523,945,402,95,69,74,63,27,5,51,2679,3,14,48,27,18,16,6,0,0,0,0,0,4,0,9,157,0,5,33,98,251,98,131,90,17,46,17,24,3,3,10,823,0,0,0,0,3,16,51,26,13,44,34,26,6,0,0,210,7,14,9,7,7,14,17,7,0,0,3,0,0,0,5,92,3,8,46,69,98,121,139,49,9,0,0,18,6,7,9,592,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,4,9,23,41,45,41,21,28,39,21,12,9,284
12602,102,112,103,121,68,38,40,2087,0,0,18,22,19,53,50,21,3,0,0,0,0,4,3,204,4,9,31,41,91,73,110,70,9,6,11,3,0,0,13,468,90,503,613,106,48,30,66,139,25,21,18,16,4,0,62,1739,0,9,4,19,84,153,184,81,24,20,25,24,4,3,20,660,0,0,6,184,779,890,1665,802,162,168,163,162,75,9,105,5172,12,53,179,275,163,93,50,42,3,8,4,11,9,6,18,928,0,16,74,222,492,226,426,235,76,93,69,98,25,9,37,2083,0,0,0,0,0,20,126,148,66,142,156,131,20,4,12,818,7,43,16,21,19,16,26,13,7,5,0,8,0,0,9,184,17,24,85,229,302,336,311,180,19,31,35,42,30,10,38,1684,0,8,42,28,13,8,5,3,3,0,0,0,0,0,0,113,0,0,0,13,33,43,68,153,58,68,66,88,59,23,13,688
12701,5,11,5,10,0,3,15,646,0,0,93,130,235,2061,2889,1351,535,344,141,337,70,11,95,8300,0,6,21,18,34,12,32,59,13,5,4,0,0,0,4,218,44,422,593,191,81,41,27,36,19,4,3,9,0,0,152,1619,0,0,0,0,5,3,17,5,0,3,0,0,0,0,0,42,0,0,0,3,7,9,53,23,0,0,0,0,0,0,5,108,6,10,152,442,492,388,446,206,38,34,25,22,15,6,82,2366,0,0,12,16,84,46,53,30,8,0,5,7,0,3,8,280,0,0,0,0,0,19,582,319,38,45,27,53,19,4,10,1114,4,45,5,5,11,13,0,4,0,0,4,0,0,0,0,92,0,0,29,98,261,545,574,476,71,93,71,77,21,11,107,2431,0,0,106,155,95,69,37,22,8,0,0,5,0,0,9,501,0,0,5,16,72,125,344,274,55,62,44,43,14,16,8,1081
12702,17,0,12,8,6,0,20,1163,4,0,327,514,434,3812,5273,4514,2814,1886,1006,2758,633,21,351,24336,0,9,21,24,24,7,7,0,0,0,0,0,0,0,6,98,109,1059,1199,356,80,37,21,20,8,5,11,10,0,0,128,3041,0,6,0,0,11,3,15,7,6,0,0,0,4,0,0,51,0,0,0,9,19,20,26,11,0,3,3,3,0,0,7,102,4,12,175,447,332,236,253,123,88,62,43,109,20,3,63,1971,0,3,11,47,143,72,87,81,51,46,45,57,7,0,32,677,0,0,0,0,0,4,19,18,7,7,21,15,4,0,0,99,0,37,13,0,9,0,6,6,0,0,0,0,0,0,5,85,0,0,29,88,199,490,547,361,61,60,60,29,22,6,72,2039,0,8,204,299,109,72,22,18,5,11,0,0,0,0,25,766,0,0,0,5,32,13,45,55,12,16,19,15,14,4,0,233
12703,11,11,5,11,18,7,9,483,0,0,7,20,38,731,1962,1921,687,486,365,535,124,13,105,7002,0,4,16,12,34,10,29,35,5,3,5,3,0,0,18,171,35,379,389,120,60,26,40,28,4,5,0,3,0,0,71,1170,0,5,0,4,3,10,23,15,3,4,0,4,0,0,0,80,0,0,0,4,31,43,69,21,9,12,0,7,5,0,3,208,4,15,221,528,605,462,506,228,45,50,47,58,22,10,95,2900,0,0,15,27,116,61,117,49,16,28,22,10,9,0,8,477,0,0,0,0,5,70,613,257,53,71,103,124,29,6,30,1356,4,24,11,9,9,4,5,6,0,0,0,0,0,0,0,71,0,3,23,107,315,497,578,302,49,41,47,57,25,11,69,2126,0,5,127,179,150,201,121,43,9,15,12,16,0,3,18,902,0,0,5,18,115,221,437,427,77,118,97,97,33,17,28,1681
12801,0,4,0,0,0,0,0,102,0,0,0,7,9,19,0,0,0,0,0,0,0,0,0,36,0,9,44,40,94,48,140,81,8,10,10,11,4,4,7,516,30,247,217,53,26,15,25,55,7,0,3,8,0,0,27,703,0,0,0,9,26,41,50,28,7,0,3,4,0,0,0,177,0,0,0,12,28,21,46,6,0,0,3,0,0,0,0,122,0,20,58,84,47,19,16,8,0,0,0,0,6,0,11,278,0,8,21,60,86,36,47,20,6,5,7,4,0,0,5,305,0,0,0,0,0,0,36,15,3,9,4,4,0,0,0,74,20,92,31,10,15,13,19,13,0,3,4,3,0,0,10,234,14,28,109,232,307,357,377,189,50,21,29,20,23,26,47,1823,0,6,89,72,47,30,37,16,4,5,11,0,0,0,10,323,0,0,7,3,8,3,4,7,3,0,5,8,0,0,0,52
12802,4,0,0,7,0,0,0,105,0,0,0,9,0,11,20,4,0,0,0,0,0,0,0,49,0,5,36,23,105,71,132,72,6,3,7,3,0,0,9,474,22,140,158,32,13,13,29,39,0,4,4,0,0,3,19,469,0,0,0,0,17,34,56,15,7,0,4,0,4,0,0,147,0,0,0,10,24,42,49,21,4,3,0,0,0,0,0,160,3,15,93,134,76,34,32,3,0,6,9,4,4,0,14,426,0,3,25,57,84,46,34,20,9,4,3,0,0,0,9,306,0,0,0,0,0,20,87,28,15,16,24,9,7,0,4,202,14,92,25,6,11,19,25,8,0,5,0,3,0,0,14,219,10,18,89,196,289,286,267,120,10,17,8,13,0,7,36,1367,0,4,141,122,41,31,30,7,0,0,0,0,0,0,6,385,0,0,5,3,5,10,11,7,0,3,0,3,0,0,0,43
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,4,3,28,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,10,0,0,0,5,4,0,5,5,0,0,0,4,3,0,0,29,0,8,3,3,0,0,0,0,0,0,8,0,4,0,0,31,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,14,0,0,0,0,0,0,10,0,0,0,3,6,0,0,0,21,0,0,7,3,3,3,0,0,4,0,0,0,0,0,0,20,0,0,4,3,6,0,0,9,4,10,12,9,7,3,4,67,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,17,0,9,3,0,5,0,0,4,0,0,3,0,0,5,0,37,0,4,8,22,52,42,17,16,0,0,5,0,0,5,8,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,14
20101,0,0,9,4,4,0,0,69,0,0,0,0,0,3,21,10,6,11,3,0,0,0,0,51,3,10,23,28,29,20,31,20,8,6,3,4,0,0,3,183,8,83,35,14,5,3,4,7,0,3,3,0,0,0,10,175,0,5,3,0,4,14,37,18,0,3,0,0,0,0,3,85,0,0,0,0,11,12,25,15,0,0,0,0,0,0,0,70,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,14,4,0,12,20,39,15,71,45,15,8,8,14,4,0,0,258,0,0,0,0,0,0,20,36,20,42,37,43,10,0,6,212,14,363,38,19,13,10,15,3,0,4,0,0,0,0,24,504,3,18,48,153,188,175,174,116,14,12,27,15,8,9,28,989,0,0,4,3,0,3,3,0,0,0,0,0,0,0,4,18,0,0,0,0,0,3,52,56,17,11,19,16,8,0,9,184
20102,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,16,12,7,3,22,22,0,0,0,0,0,0,0,90,6,20,24,12,0,0,9,4,3,0,5,3,3,0,3,90,0,0,0,0,3,5,8,4,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,6,10,8,3,4,3,0,0,0,0,0,0,46,0,0,0,0,0,0,3,5,7,4,0,3,0,0,0,28,4,95,22,8,13,5,7,0,0,0,0,0,0,0,6,171,3,6,27,74,96,82,61,41,5,0,4,0,0,0,8,410,0,0,11,7,4,3,4,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
20103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,6,4,3,0,0,0,0,0,0,0,0,26,0,12,15,3,0,0,0,0,0,0,0,0,0,0,4,37,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0,0,0,4,8,5,10,5,0,0,0,0,31,6,92,20,8,14,0,3,0,0,0,0,0,0,0,4,146,3,0,28,65,60,45,31,5,3,4,3,0,4,0,17,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8
20201,6,0,4,0,0,0,0,56,0,0,0,0,0,10,7,6,0,0,0,0,0,0,0,25,0,13,15,16,17,11,21,12,0,0,0,0,0,0,5,113,9,49,35,9,4,3,3,6,0,3,0,0,0,0,6,123,0,0,0,0,5,4,10,6,0,0,3,6,0,0,0,30,0,0,0,0,7,6,9,17,3,4,12,0,0,0,3,68,0,0,0,0,6,4,6,0,8,0,0,0,0,0,0,19,0,0,15,24,35,19,50,28,18,22,25,26,5,0,7,276,0,0,0,0,0,0,22,25,22,19,13,15,11,0,0,127,14,119,27,14,9,6,5,9,0,0,0,3,0,0,5,205,3,9,43,119,136,108,160,55,5,26,11,10,9,9,25,722,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,29,39,18,4,14,4,0,0,0,116
20202,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,5,25,8,14,11,24,11,0,0,6,0,0,0,6,109,7,60,31,13,3,9,0,0,0,0,0,0,0,0,20,138,0,0,0,6,0,11,11,0,0,0,0,0,0,0,4,43,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,4,7,7,14,7,10,4,0,3,3,6,0,0,9,82,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,17,4,97,40,18,7,13,18,17,0,0,0,3,0,4,10,224,3,8,47,125,150,131,115,39,5,5,8,0,3,0,50,693,0,0,8,8,0,0,0,0,0,0,0,0,0,0,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,11,5,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,6,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,3,0,0,0,0,0,0,0,0,0,0,4,34,0,0,5,25,14,10,17,3,0,6,0,0,0,3,10,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20301,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,4,11,3,0,0,0,0,0,0,0,41,4,19,10,3,0,0,3,0,0,0,0,0,0,0,4,35,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,57,15,7,5,11,6,5,0,0,0,0,0,0,7,103,0,4,10,34,53,35,33,18,6,0,4,0,0,0,16,216,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20302,24,23,31,30,12,4,12,492,0,0,0,0,0,20,29,60,85,16,17,18,8,0,13,267,0,29,61,43,77,39,119,114,8,11,7,5,4,0,16,534,70,513,455,86,22,17,48,37,9,0,7,10,4,0,68,1347,0,0,4,0,4,23,56,30,6,4,4,3,5,0,4,140,0,0,0,0,11,15,62,45,12,21,4,3,0,3,4,183,0,0,14,35,14,15,11,4,0,3,0,4,0,0,6,118,3,9,20,43,82,50,122,97,40,40,43,33,18,0,20,620,0,0,0,0,0,3,64,80,43,57,43,31,7,0,0,328,23,754,89,40,27,16,25,14,8,6,13,3,0,0,21,1038,12,19,94,271,377,341,460,282,43,39,43,46,26,17,109,2163,0,31,284,199,73,31,26,12,3,0,3,0,0,0,8,676,0,0,0,7,6,9,86,317,34,69,61,116,31,6,20,780
20303,0,0,0,0,0,0,0,42,0,0,0,0,0,5,3,0,4,0,0,0,0,0,0,12,5,13,29,35,46,23,70,42,5,6,3,11,0,0,7,287,24,177,86,23,12,8,14,26,0,0,0,3,0,0,20,386,0,0,0,3,12,7,25,9,0,0,0,0,0,0,10,64,0,0,0,0,5,4,9,4,7,0,3,0,0,0,0,33,0,0,4,5,5,0,4,0,0,0,0,0,0,0,0,19,0,0,12,20,12,6,25,11,5,8,9,6,0,0,4,118,0,0,0,0,0,0,13,6,0,9,0,5,0,0,0,32,11,241,41,15,20,17,32,14,4,0,3,11,0,0,16,426,11,19,91,149,197,168,262,171,16,13,13,27,7,11,30,1162,0,8,14,11,8,0,7,0,0,0,0,0,0,0,0,38,0,0,0,0,3,0,0,10,4,0,0,4,0,0,0,19
20401,0,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,6,6,18,11,20,7,34,27,3,0,0,4,0,0,7,138,8,81,76,7,0,3,0,4,0,0,0,0,0,0,11,204,0,0,0,0,0,13,4,3,0,0,0,0,0,0,0,26,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,18,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,19,3,3,13,8,21,0,10,19,6,0,0,3,0,11,0,97,0,0,0,0,0,0,4,3,0,11,7,0,0,0,0,28,6,119,27,14,13,16,12,0,0,0,6,0,0,0,4,231,3,14,56,115,141,99,119,57,3,9,3,3,0,0,34,666,0,3,5,10,0,0,3,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,7,8,4,0,0,6,4,0,0,30
20402,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,6,0,8,14,4,0,5,0,5,7,0,5,67,14,164,91,7,3,0,3,4,0,0,0,0,0,0,27,325,0,0,0,0,3,3,5,3,0,0,0,0,6,0,0,30,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,6,18,11,8,8,6,6,3,0,4,83,0,0,0,0,0,0,10,19,20,12,14,3,0,0,5,92,9,118,13,22,12,4,11,0,0,0,0,0,0,0,4,192,11,8,30,79,68,50,63,29,0,0,7,0,0,4,12,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,5,6,7,0,0,0,33
20403,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,0,3,8,22,15,3,15,7,0,0,0,4,0,0,6,84,20,163,85,14,3,5,7,8,0,0,0,4,4,0,29,331,0,3,0,3,3,5,7,8,0,0,4,0,0,0,0,28,0,0,0,0,3,3,11,3,0,0,0,0,0,0,0,29,4,4,0,5,0,4,0,0,0,0,0,0,4,0,0,24,5,0,14,3,13,11,14,10,7,14,6,9,3,0,0,109,0,0,0,0,0,0,36,51,6,28,15,8,3,0,5,142,13,174,28,31,11,9,10,11,0,3,0,3,0,0,12,307,0,9,58,130,167,109,114,73,11,17,6,7,9,5,32,757,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,21
20501,5,0,7,0,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,0,4,19,8,17,5,8,13,0,0,0,3,0,0,0,88,5,91,43,14,3,5,3,3,4,0,3,0,0,0,5,178,0,0,5,0,0,0,12,6,0,3,0,0,6,0,0,30,0,0,0,0,3,0,4,4,0,0,0,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,4,5,0,12,3,4,0,0,0,0,0,3,46,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,19,243,46,14,41,7,11,9,0,0,0,4,0,0,3,395,6,0,44,87,145,120,143,44,11,8,4,3,0,6,24,646,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,5,11,7,7,0,4,0,0,0,31
20502,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,12,0,9,17,16,7,5,8,0,0,0,0,0,0,0,3,69,8,77,42,7,0,5,3,0,0,0,0,0,0,0,10,157,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,3,7,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,3,12,12,3,9,13,7,0,0,0,92,0,0,0,0,0,0,0,8,8,5,0,0,0,0,0,21,6,192,36,10,17,3,7,0,0,0,0,0,0,0,15,292,9,15,49,107,101,76,56,29,3,8,7,4,3,0,36,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,28
20503,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,32,46,30,13,27,18,0,0,4,0,0,0,5,188,33,203,109,18,11,0,3,19,9,0,0,0,0,0,36,444,0,4,0,5,3,9,14,3,0,0,4,4,0,0,0,46,0,0,0,0,0,0,0,5,3,0,8,5,0,0,0,21,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,14,0,3,8,10,8,10,16,8,5,5,5,0,0,0,0,82,0,0,0,0,0,0,14,10,4,6,3,6,0,0,0,37,15,323,53,25,47,12,7,13,0,4,0,0,0,0,24,528,0,15,84,181,236,154,183,64,17,0,4,6,3,4,46,990,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9
