SA3_CODE_2021,M_15_19_yr_Volunteer,M_15_19_yr_N_a_volunteer,M_15_19_yr_Voluntary_work_ns,M_15_19_yr_Tot,M_20_24_yr_Volunteer,M_20_24_yr_N_a_volunteer,M_20_24_yr_Voluntary_work_ns,M_20_24_yr_Tot,M_25_34_yr_Volunteer,M_25_34_yr_N_a_volunteer,M_25_34_yr_Voluntary_work_ns,M_25_34_yr_Tot,M_35_44_yr_Volunteer,M_35_44_yr_N_a_volunteer,M_35_44_yr_Voluntary_work_ns,M_35_44_yr_Tot,M_45_54_yr_Volunteer,M_45_54_yr_N_a_volunteer,M_45_54_yr_Voluntary_work_ns,M_45_54_yr_Tot,M_55_64_yr_Volunteer,M_55_64_yr_N_a_volunteer,M_55_64_yr_Voluntary_work_ns,M_55_64_yr_Tot,M_65_74_yr_Volunteer,M_65_74_yr_N_a_volunteer,M_65_74_yr_Voluntary_work_ns,M_65_74_yr_Tot,M_75_84_yr_Volunteer,M_75_84_yr_N_a_volunteer,M_75_84_yr_Voluntary_work_ns,M_75_84_yr_Tot,M_85ov_Volunteer,M_85ov_N_a_volunteer,M_85_ov_Voluntary_work_ns,M_85ov_Tot,M_Tot_Volunteer,M_Tot_N_a_volunteer,M_Tot_Voluntary_work_ns,M_Tot_Tot,F_15_19_yr_Volunteer,F_15_19_yr_N_a_volunteer,F_15_19_yr_Voluntary_work_ns,F_15_19_yr_Tot,F_20_24_yr_Volunteer,F_20_24_yr_N_a_volunteer,F_20_24_yr_Voluntary_work_ns,F_20_24_yr_Tot,F_25_34_yr_Volunteer,F_25_34_yr_N_a_volunteer,F_25_34_yr_Voluntary_work_ns,F_25_34_yr_Tot,F_35_44_yr_Volunteer,F_35_44_yr_N_a_volunteer,F_35_44_yr_Voluntary_work_ns,F_35_44_yr_Tot,F_45_54_yr_Volunteer,F_45_54_yr_N_a_volunteer,F_45_54_yr_Voluntary_work_ns,F_45_54_yr_Tot,F_55_64_yr_Volunteer,F_55_64_yr_N_a_volunteer,F_55_64_yr_Voluntary_work_ns,F_55_64_yr_Tot,F_65_74_yr_Volunteer,F_65_74_yr_N_a_volunteer,F_65_74_yr_Voluntary_work_ns,F_65_74_yr_Tot,F_75_84_yr_Volunteer,F_75_84_yr_N_a_volunteer,F_75_84_yr_Voluntary_work_ns,F_75_84_yr_Tot,F_85ov_Volunteer,F_85ov_N_a_volunteer,F_85_ov_Voluntary_work_ns,F_85ov_Tot,F_Tot_Volunteer,F_Tot_N_a_volunteer,F_Tot_Voluntary_work_ns,F_Tot_Tot,P_15_19_yr_Volunteer,P_15_19_yr_N_a_volunteer,P_15_19_yr_Voluntary_work_ns,P_15_19_yr_Tot,P_20_24_yr_Volunteer,P_20_24_yr_N_a_volunteer,P_20_24_yr_Voluntary_work_ns,P_20_24_yr_Tot,P_25_34_yr_Volunteer,P_25_34_yr_N_a_volunteer,P_25_34_yr_Voluntary_work_ns,P_25_34_yr_Tot,P_35_44_yr_Volunteer,P_35_44_yr_N_a_volunteer,P_35_44_yr_Voluntary_work_ns,P_35_44_yr_Tot,P_45_54_yr_Volunteer,P_45_54_yr_N_a_volunteer,P_45_54_yr_Voluntary_work_ns,P_45_54_yr_Tot,P_55_64_yr_Volunteer,P_55_64_yr_N_a_volunteer,P_55_64_yr_Voluntary_work_ns,P_55_64_yr_Tot,P_65_74_yr_Volunteer,P_65_74_yr_N_a_volunteer,P_65_74_yr_Voluntary_work_ns,P_65_74_yr_Tot,P_75_84_yr_Volunteer,P_75_84_yr_N_a_volunteer,P_75_84_yr_Voluntary_work_ns,P_75_84_yr_Tot,P_85ov_Volunteer,P_85ov_N_a_volunteer,P_85_ov_Voluntary_work_ns,P_85ov_Tot,P_Tot_Volunteer,P_Tot_N_a_volunteer,P_Tot_Voluntary_work_ns,P_Tot_Tot
11002,132,770,143,1048,79,707,112,897,218,1358,238,1814,302,1275,238,1817,462,1540,268,2273,560,2014,274,2849,653,1998,276,2924,330,1163,184,1676,49,324,63,442,2787,11157,1803,15739,167,816,133,1115,84,640,73,798,263,1429,192,1879,455,1269,205,1929,527,1674,245,2449,654,2035,237,2919,740,1834,234,2809,347,1228,184,1764,74,553,99,732,3310,11471,1596,16381,302,1591,271,2158,158,1347,190,1698,479,2787,427,3694,758,2545,441,3746,992,3214,511,4723,1210,4047,508,5768,1391,3832,504,5731,677,2395,369,3436,126,880,164,1176,6095,22629,3398,32125
11003,66,474,109,645,48,561,137,744,165,1127,250,1541,237,889,271,1398,245,1036,281,1559,258,1210,291,1763,212,854,209,1279,113,450,117,680,19,133,27,183,1370,6735,1690,9801,101,441,141,677,78,499,126,701,211,1153,271,1634,315,884,241,1437,306,944,262,1514,320,1113,277,1708,300,740,163,1203,138,474,101,706,30,201,46,278,1792,6440,1624,9852,161,912,254,1327,125,1058,263,1443,380,2281,523,3175,556,1769,511,2839,546,1976,537,3066,581,2325,568,3474,515,1595,374,2482,247,924,214,1386,47,337,70,457,3163,13173,3309,19647
11004,344,2155,269,2771,179,1812,221,2210,512,4120,474,5107,695,3567,423,4684,812,3633,422,4866,835,3824,374,5027,907,3333,362,4604,502,1860,233,2602,87,585,144,817,4878,24887,2924,32688,364,1889,247,2493,218,1793,186,2189,640,4375,442,5452,1023,3646,403,5076,964,3732,376,5071,947,4123,346,5413,1055,3229,335,4619,659,2130,330,3116,110,1017,194,1329,5981,25928,2857,34769,708,4037,519,5271,396,3607,398,4401,1154,8495,916,10560,1725,7210,826,9762,1773,7372,801,9937,1776,7940,723,10440,1962,6561,696,9223,1159,3990,566,5713,198,1604,339,2144,10855,50819,5777,67450
11101,395,3261,169,3825,301,3080,162,3544,533,5943,343,6815,985,6271,326,7583,1165,6521,298,7984,981,6525,274,7778,1077,5510,272,6863,602,3239,247,4083,93,1084,154,1336,6135,41438,2244,49825,483,2922,131,3536,371,2766,126,3266,721,6100,320,7137,1473,6315,276,8070,1323,6736,240,8297,1133,7101,254,8486,1317,6110,301,7727,661,3935,353,4950,91,1895,300,2285,7569,43887,2297,53753,878,6183,291,7361,679,5846,286,6816,1250,12047,659,13956,2459,12592,601,15650,2491,13254,537,16282,2107,13624,531,16266,2398,11617,576,14591,1258,7178,598,9036,186,2978,455,3617,13708,85325,4542,103573
11102,247,2089,119,2457,200,2158,109,2469,375,4276,227,4873,643,3882,244,4771,577,4175,211,4964,658,4282,219,5163,827,3924,221,4970,492,2291,215,2992,94,790,142,1027,4113,27872,1700,33682,272,1991,117,2386,253,1904,101,2260,507,4417,209,5140,858,3929,214,4997,738,4286,190,5217,823,4629,192,5641,986,4138,274,5398,463,2661,298,3417,72,1301,231,1602,4972,29260,1817,36054,519,4086,234,4837,448,4067,212,4726,885,8689,437,10014,1507,7813,455,9773,1317,8462,400,10181,1484,8907,411,10800,1812,8064,496,10368,952,4953,514,6413,158,2094,369,2625,9084,57131,3517,69737
11103,565,4304,298,5164,774,6097,504,7380,1306,12003,798,14097,1611,9243,578,11442,1744,8366,526,10635,1334,8145,447,9930,1354,6240,419,8013,652,3470,343,4462,85,1306,241,1632,9421,59172,4158,72748,729,4039,324,5098,1136,5939,424,7494,1656,11625,639,13923,2106,9080,491,11681,1914,8743,434,11093,1528,8512,399,10436,1501,6769,425,8699,691,4261,460,5408,109,2289,609,3003,11376,61252,4208,76841,1298,8341,628,10265,1907,12032,930,14866,2961,23627,1439,28022,3723,18323,1073,23119,3656,17111,959,21725,2863,16657,845,20370,2859,13017,840,16713,1338,7732,801,9872,189,3591,848,4635,20799,120429,8366,149592
11201,257,1797,227,2284,171,1391,167,1736,445,3548,460,4455,800,3937,487,5223,1024,4041,448,5520,1059,4503,446,6004,1303,4255,411,5972,570,2067,213,2850,89,771,113,976,5729,26308,2979,35018,285,1642,183,2110,197,1464,185,1848,666,3965,477,5107,1128,4125,481,5731,1351,4463,465,6280,1411,4714,440,6562,1694,4050,381,6122,741,2190,243,3182,126,1261,229,1614,7609,27876,3081,38565,542,3441,412,4398,372,2864,354,3589,1109,7510,938,9561,1928,8063,966,10956,2383,8502,913,11801,2475,9215,878,12569,3002,8307,789,12094,1308,4258,456,6029,221,2033,342,2598,13341,54183,6064,73582
11202,229,1737,239,2203,184,1475,173,1834,372,2852,346,3566,600,2763,351,3715,715,3372,402,4493,938,4042,438,5421,987,3429,356,4768,390,1610,203,2204,76,536,99,712,4489,21824,2604,28917,262,1533,224,2023,182,1403,165,1750,463,2948,363,3771,833,2944,379,4160,925,3512,331,4769,1099,4022,378,5495,1217,3208,338,4762,507,1765,244,2516,92,902,191,1183,5566,22242,2620,30430,489,3269,464,4226,364,2881,342,3587,828,5799,707,7335,1434,5708,732,7875,1640,6888,736,9265,2037,8063,813,10913,2202,6638,694,9529,894,3375,452,4723,163,1441,293,1893,10056,44067,5226,59349
11203,275,2090,214,2578,196,1747,172,2116,351,3474,356,4179,708,4102,433,5247,819,4553,445,5814,925,5152,429,6509,1063,5082,404,6552,495,3144,315,3955,90,1216,223,1527,4918,30567,3003,38478,323,2025,190,2536,234,1599,144,1983,534,3783,367,4687,1070,4428,416,5917,1059,4826,409,6297,1247,5833,426,7509,1408,5260,392,7061,683,3421,410,4518,124,1802,400,2319,6688,32975,3157,42828,595,4114,406,5118,430,3354,316,4096,885,7258,720,8868,1782,8528,853,11161,1878,9380,857,12115,2171,10988,853,14018,2477,10345,793,13616,1178,6560,735,8467,211,3017,621,3844,11607,63542,6159,81307
11301,216,1277,159,1658,128,1146,151,1419,315,2746,365,3421,434,2229,269,2933,447,2329,323,3096,511,2431,243,3186,436,1677,241,2359,224,947,136,1309,46,353,82,477,2750,15128,1975,19862,277,1146,132,1547,135,1029,140,1303,383,2607,275,3273,559,2145,258,2958,619,2217,246,3079,515,2332,245,3088,551,1550,199,2294,324,1026,173,1522,62,610,130,803,3422,14663,1801,19886,493,2429,294,3205,263,2173,287,2728,697,5355,641,6694,990,4375,528,5889,1061,4545,571,6178,1025,4762,493,6275,986,3233,444,4660,549,1972,309,2832,105,959,221,1286,6170,29793,3780,39743
11302,59,305,45,407,36,285,38,354,82,546,103,733,135,578,120,834,173,661,100,930,251,820,91,1157,235,671,61,971,128,411,65,602,14,127,12,150,1101,4394,641,6139,79,296,42,416,34,243,20,303,104,564,72,734,202,586,69,861,204,649,64,910,265,727,76,1065,270,614,65,949,141,348,63,549,25,200,24,251,1326,4228,494,6044,131,595,93,822,72,525,62,659,182,1112,177,1469,338,1161,196,1689,370,1309,161,1845,515,1542,161,2223,505,1292,126,1919,268,762,128,1150,35,323,35,398,2430,8623,1133,12182
11303,465,2563,291,3322,374,2576,371,3318,673,5092,648,6418,979,4114,595,5684,1114,3941,511,5570,1143,4219,407,5769,1194,3622,329,5145,620,1996,243,2863,89,759,112,962,6655,28893,3507,39058,523,2353,228,3107,495,2611,214,3325,851,5175,363,6383,1195,4268,325,5787,1247,4203,312,5756,1236,4583,333,6155,1328,3629,351,5307,728,2252,271,3250,122,1271,211,1606,7731,30346,2597,40678,992,4917,525,6430,874,5192,581,6641,1524,10270,1008,12801,2177,8382,914,11477,2363,8144,822,11324,2383,8808,743,11928,2527,7247,680,10453,1348,4246,517,6117,207,2034,326,2566,14387,59240,6108,79734
11401,260,2315,287,2858,188,2060,258,2510,468,4411,673,5561,696,4192,605,5490,881,4572,534,5988,1191,5989,504,7690,1681,6217,465,8361,780,3759,311,4848,120,1142,153,1419,6270,34662,3784,44722,302,2057,240,2596,221,1857,163,2241,567,4495,388,5453,973,4264,387,5618,1019,4912,364,6289,1603,6337,414,8351,2004,6267,423,8694,867,3730,378,4972,148,1682,254,2082,7702,35599,2998,46296,564,4363,523,5453,414,3917,422,4747,1038,8908,1063,11007,1666,8462,985,11112,1896,9483,898,12278,2791,12331,915,16036,3684,12485,883,17051,1642,7489,686,9819,272,2825,409,3504,13970,70259,6781,91019
11402,195,1215,72,1482,110,911,77,1097,225,1987,109,2324,389,2053,138,2579,575,2469,171,3210,621,2627,158,3405,790,2600,180,3562,522,1739,158,2423,89,545,113,751,3516,16145,1177,20835,266,1130,80,1474,108,879,66,1050,277,2023,112,2413,542,2093,121,2756,760,2602,165,3525,709,2942,180,3834,1065,2984,185,4231,603,1951,198,2749,82,743,193,1014,4404,17346,1306,23058,464,2345,155,2961,216,1791,140,2144,501,4014,226,4741,935,4144,262,5335,1330,5067,335,6739,1335,5570,342,7240,1852,5580,358,7792,1125,3688,363,5175,169,1285,308,1765,7918,33490,2483,43894
11501,838,4568,133,5537,733,3922,141,4798,725,5835,229,6790,1287,9309,318,10910,1743,8537,245,10526,1294,7490,183,8967,1136,6030,183,7355,664,3136,191,3997,108,1028,197,1336,8529,49863,1823,60214,954,3921,104,4981,902,3316,102,4324,832,5937,243,7009,1811,10104,317,12237,2021,9019,253,11300,1334,8096,212,9646,1198,6669,210,8073,640,3573,299,4514,115,1693,453,2262,9819,52330,2191,64341,1794,8487,235,10517,1640,7244,242,9121,1559,11769,464,13800,3100,19413,635,23147,3769,17563,497,21822,2632,15587,395,18612,2338,12696,392,15426,1305,6716,492,8512,225,2725,651,3603,18351,102196,4011,124552
11502,153,928,44,1128,103,788,31,925,110,1013,52,1174,197,1124,66,1384,360,1647,80,2084,334,1576,62,1975,278,1157,54,1490,145,775,42,963,24,254,33,312,1709,9258,466,11430,186,782,32,990,134,616,23,777,130,878,53,1064,329,1140,68,1543,438,1695,72,2208,366,1496,63,1921,290,1237,55,1575,154,784,44,985,15,360,44,417,2047,8992,446,11492,339,1706,75,2124,242,1406,53,1701,244,1890,102,2239,529,2260,132,2925,801,3341,154,4291,696,3076,126,3894,566,2394,106,3071,305,1558,89,1945,38,615,71,729,3754,18253,915,22921
11503,117,736,39,893,80,688,37,804,120,1215,83,1417,188,1168,66,1423,288,1458,72,1825,319,1430,82,1832,271,981,41,1294,91,485,41,615,14,125,13,156,1484,8286,483,10248,105,687,31,824,102,585,23,712,156,1160,49,1367,262,1092,54,1409,341,1526,67,1929,360,1402,60,1825,271,900,44,1222,107,449,23,582,15,139,0,158,1719,7940,361,10019,223,1423,73,1719,185,1274,64,1514,278,2377,129,2781,453,2257,123,2830,629,2981,146,3753,680,2830,144,3650,545,1881,94,2518,188,936,63,1193,29,263,14,307,3206,16221,843,20268
11504,216,1722,49,1990,158,1541,48,1746,301,2854,111,3261,525,4324,176,5025,490,3358,122,3968,254,2165,64,2489,175,1346,81,1595,76,576,55,708,7,118,77,198,2195,17999,784,20973,270,1609,49,1933,215,1346,51,1611,323,3313,152,3798,634,4493,166,5294,528,3308,93,3925,267,2155,75,2500,197,1419,59,1677,74,652,41,768,10,168,6,188,2524,18462,704,21686,480,3335,105,3917,373,2885,97,3356,628,6170,261,7062,1159,8817,344,10322,1015,6663,211,7894,522,4321,145,4983,371,2765,133,3267,150,1224,99,1470,12,282,87,389,4716,36460,1484,42659
11601,384,3492,258,4128,445,4547,406,5401,766,9641,956,11358,979,9739,686,11396,851,7095,481,8425,628,6410,377,7410,483,4852,264,5591,204,2321,171,2694,24,708,93,824,4759,48800,3677,57239,462,3069,256,3791,538,3779,331,4642,904,9450,818,11174,1112,9267,715,11091,934,7010,464,8409,727,6571,331,7624,605,5286,300,6188,213,2676,209,3098,31,1221,136,1393,5522,48329,3559,57410,844,6565,509,7922,978,8325,735,10042,1672,19088,1771,22535,2084,19006,1401,22493,1785,14104,946,16835,1355,12974,707,15037,1086,10132,563,11781,415,4996,382,5792,60,1936,231,2220,10287,97125,7239,114649
11602,473,3788,209,4475,411,3583,399,4395,759,8329,1019,10107,1399,12716,979,15095,1095,7233,489,8812,540,4477,237,5251,332,2907,122,3363,96,1154,75,1323,12,257,26,290,5118,44445,3553,53118,569,3381,150,4100,580,3281,166,4033,962,9785,526,11275,1504,12512,598,14615,1017,7051,287,8358,528,4903,196,5631,378,3260,137,3778,95,1307,71,1472,9,391,29,428,5651,45872,2163,53689,1042,7166,365,8575,990,6867,570,8428,1720,18112,1543,21381,2901,25231,1574,29706,2113,14278,772,17173,1070,9379,430,10885,708,6162,264,7138,195,2465,142,2801,27,643,53,727,10769,90317,5720,106805
11603,281,3459,371,4110,259,3573,375,4208,469,6563,745,7776,566,6616,693,7872,470,5883,520,6872,372,5243,404,6024,236,3412,240,3892,92,1556,166,1822,7,379,66,449,2760,36678,3588,43027,327,3279,298,3902,363,3319,328,4006,600,7154,777,8532,652,6906,701,8256,563,6010,491,7064,455,5356,345,6159,314,3816,313,4436,109,1827,196,2130,14,736,195,944,3400,38395,3652,45438,604,6731,672,8010,627,6890,702,8213,1067,13714,1526,16308,1219,13522,1390,16127,1036,11892,1011,13940,827,10599,749,12177,547,7228,553,8326,198,3381,366,3950,24,1107,264,1395,6161,75071,7230,88464
11701,128,1137,84,1346,242,2329,201,2774,427,6051,519,6993,374,3911,290,4576,346,2795,181,3323,236,2266,153,2656,119,1556,112,1795,50,934,88,1067,13,283,49,339,1937,21262,1675,24866,177,1037,58,1263,343,2055,196,2596,488,5806,468,6760,455,3742,259,4449,444,2792,149,3395,247,2247,137,2633,155,1787,115,2061,79,1177,107,1364,14,384,102,507,2400,21031,1592,25026,302,2170,137,2608,583,4388,399,5368,912,11856,988,13753,824,7655,546,9023,793,5589,331,6713,485,4511,288,5287,284,3345,231,3857,132,2112,197,2435,26,671,148,844,4341,42294,3263,49894
11702,143,915,37,1098,226,1365,116,1710,666,4947,350,5962,549,3948,232,4730,519,3077,201,3798,360,2270,193,2828,212,1480,129,1816,82,873,109,1072,15,318,53,379,2767,19189,1435,23396,143,804,46,996,336,1437,112,1886,913,5011,310,6230,748,3775,205,4722,732,2938,163,3837,437,2116,103,2661,277,1613,90,1982,78,1045,98,1223,11,472,97,576,3674,19208,1229,24115,291,1718,87,2093,557,2805,228,3594,1570,9962,662,12192,1294,7718,441,9449,1253,6017,361,7633,798,4389,302,5489,493,3085,218,3798,166,1920,209,2296,22,786,149,958,6440,38398,2657,47505
11703,375,1966,199,2542,1415,8285,934,10636,3484,29503,2795,35783,2374,18434,1616,22428,1724,10661,1052,13443,1438,7900,794,10136,1012,4939,548,6496,407,2234,349,2998,37,669,136,847,12272,84603,8436,105310,545,2164,215,2927,1899,8769,888,11556,4094,27577,2417,34091,2354,14692,1213,18261,1727,7924,666,10320,1496,6359,530,8381,1062,4593,416,6070,400,2279,315,2994,58,906,248,1213,13630,75269,6909,95807,915,4130,417,5464,3317,17050,1823,22192,7577,57082,5218,69874,4735,33128,2827,40690,3452,18592,1721,23759,2935,14269,1320,18517,2075,9531,962,12566,808,4511,670,5990,97,1578,387,2059,25910,159875,15341,201122
11801,689,2067,183,2942,460,2279,206,2948,1351,9650,871,11868,1346,7637,590,9567,1555,6086,389,8032,1252,4703,298,6256,1003,3740,241,4977,451,2396,235,3082,114,874,240,1228,8211,39423,3252,50888,716,1961,146,2822,727,2698,209,3636,1783,11243,870,13896,1750,7785,532,10067,2046,6092,396,8533,1447,4819,287,6551,1147,4180,289,5614,585,2880,403,3862,114,1300,531,1940,10321,42955,3654,56934,1405,4030,331,5768,1186,4983,418,6578,3134,20895,1741,25763,3095,15415,1121,19641,3606,12176,780,16564,2703,9519,584,12806,2153,7924,527,10595,1032,5270,635,6941,222,2175,767,3169,18529,82386,6903,107824
11802,638,2633,176,3445,737,3647,372,4763,1060,9763,1025,11842,1099,8066,769,9935,1351,6551,608,8502,1020,5411,450,6883,638,4011,338,4988,326,2503,301,3128,53,1019,254,1332,6927,43603,4287,54815,695,2382,153,3229,938,3511,284,4733,1412,10602,715,12733,1572,8301,535,10409,1746,6850,374,8961,1063,5853,277,7193,764,4613,301,5672,371,3089,317,3776,75,1500,471,2041,8640,46695,3424,58755,1331,5016,332,6677,1681,7160,654,9497,2468,20363,1741,24573,2672,16368,1305,20345,3091,13400,978,17462,2088,11267,729,14078,1404,8623,640,10662,699,5595,615,6904,133,2516,722,3371,15562,90300,7710,113575
11901,460,5505,456,6423,518,5391,519,6429,812,10687,1084,12585,959,10108,956,12022,880,9235,729,10847,697,9116,637,10450,563,6367,453,7382,283,3392,367,4035,50,1373,265,1685,5220,61183,5463,71862,499,5024,435,5962,672,5041,427,6139,1114,10994,1062,13169,1254,10485,978,12710,1003,9878,736,11626,785,9346,569,10700,615,6639,494,7754,261,3803,442,4519,66,1934,519,2517,6280,63140,5666,75084,961,10534,892,12385,1190,10431,943,12566,1924,21681,2142,25748,2207,20593,1929,24733,1886,19116,1466,22470,1484,18463,1208,21148,1179,13004,949,15133,546,7195,809,8555,113,3304,788,4204,11494,124319,11131,146943
11902,292,3440,294,4030,354,4303,488,5143,791,10178,1244,12222,757,8878,928,10560,663,7642,646,8951,531,6665,529,7726,327,4553,335,5212,149,2816,317,3282,33,1094,192,1323,3898,49575,4975,58446,370,3061,250,3685,456,3693,366,4509,857,8856,920,10628,853,8092,754,9699,779,7628,579,8985,594,6718,487,7801,410,4881,341,5635,185,3111,324,3626,36,1413,365,1819,4538,47452,4393,56383,662,6509,545,7711,810,7989,853,9654,1650,19036,2165,22847,1606,16973,1683,20265,1443,15268,1225,17935,1122,13380,1021,15525,737,9430,682,10845,336,5926,641,6904,71,2516,560,3146,8434,97032,9367,114838
11903,420,3052,154,3626,423,4567,334,5328,672,9028,657,10357,745,7299,448,8494,872,6525,321,7718,740,6795,327,7865,653,5000,275,5929,319,2790,234,3345,65,1151,173,1385,4908,46207,2919,54040,476,2733,142,3353,641,3887,238,4765,757,8444,568,9769,1120,7480,410,9004,1116,7178,353,8648,846,7389,298,8529,720,5552,272,6541,322,3336,312,3979,74,1737,457,2264,6076,47732,3052,56852,897,5783,297,6978,1059,8454,574,10086,1431,17472,1220,20122,1863,14783,852,17504,1986,13705,674,16367,1584,14182,625,16396,1376,10548,547,12476,640,6130,546,7320,137,2885,631,3652,10987,93939,5967,110895
11904,310,2942,207,3462,400,4730,382,5510,870,11954,1066,13898,838,9587,709,11133,766,7221,472,8460,602,6559,423,7586,474,4968,334,5775,237,3034,333,3606,48,1231,287,1570,4552,52239,4213,61005,374,2585,173,3133,551,4033,334,4909,1050,11842,971,13857,1115,9056,624,10798,948,7695,447,9092,691,7013,382,8080,603,5397,311,6313,281,3572,379,4228,56,1737,440,2237,5668,52933,4057,62659,687,5531,383,6598,949,8758,713,10424,1921,23793,2040,27756,1954,18643,1334,21936,1716,14919,922,17552,1295,13579,801,15671,1073,10369,642,12090,517,6609,708,7835,106,2973,725,3801,10214,105170,8273,123659
12001,308,1638,77,2016,241,2028,157,2425,556,5744,372,6671,666,5594,295,6554,740,4481,185,5406,633,3903,155,4696,546,2977,177,3698,270,1755,112,2136,44,690,92,829,4002,28809,1631,34448,346,1629,61,2036,308,1893,110,2310,699,6170,370,7249,895,5626,282,6804,1060,4946,188,6188,753,4530,172,5458,651,3509,167,4331,274,2124,181,2585,53,1053,271,1378,5050,31478,1797,38330,655,3268,135,4056,548,3922,266,4740,1264,11915,744,13918,1563,11217,572,13357,1796,9423,368,11596,1389,8432,330,10156,1196,6486,342,8028,544,3876,293,4718,99,1744,372,2206,9054,60290,3428,72771
12002,258,983,49,1287,181,909,66,1153,421,3127,194,3742,578,3840,222,4642,787,3339,185,4309,538,2413,153,3097,437,1731,109,2272,156,827,83,1070,22,267,51,339,3379,17434,1105,21917,259,862,56,1175,258,1070,70,1400,555,3504,222,4281,937,3910,188,5038,1100,3388,158,4644,700,2594,119,3412,573,2044,108,2728,208,1021,79,1304,16,394,75,489,4608,18785,1077,24467,515,1846,100,2462,438,1976,135,2555,979,6629,416,8025,1520,7753,409,9681,1888,6732,345,8959,1238,5007,269,6508,1014,3771,211,5001,361,1847,162,2373,41,659,132,827,7991,36220,2175,46391
12003,534,2885,143,3561,711,6724,611,8050,1410,15360,1284,18052,1134,10028,666,11835,1174,7273,392,8841,963,6882,352,8195,661,4660,253,5577,273,2811,221,3299,69,1305,159,1531,6930,57926,4087,68938,592,2710,141,3445,1011,5677,436,7122,1752,14346,1067,17165,1504,9525,583,11608,1579,7987,381,9945,1176,7230,331,8744,860,5281,262,6404,316,3431,274,4019,54,2068,302,2429,8837,58251,3786,70876,1124,5594,290,7006,1721,12394,1054,15170,3160,29710,2348,35218,2636,19553,1252,23438,2752,15260,777,18782,2140,14111,684,16938,1519,9940,513,11976,584,6240,491,7317,127,3378,463,3968,15766,116175,7879,139818
12101,679,2502,80,3258,463,2542,125,3132,813,6875,402,8087,1140,8122,393,9651,1464,6098,237,7806,1088,4626,163,5881,912,3419,152,4486,485,1914,91,2493,69,797,89,962,7118,36908,1736,45759,712,2183,89,2979,568,2246,105,2920,1003,7242,380,8624,1692,8525,395,10612,2008,6239,259,8499,1286,4940,187,6410,1001,4037,187,5219,485,2340,156,2983,105,1399,234,1737,8869,39142,1980,49986,1390,4680,164,6233,1029,4793,230,6054,1812,14118,780,16714,2831,16648,787,20266,3473,12336,494,16302,2377,9571,343,12293,1914,7452,344,9709,971,4255,246,5474,181,2193,323,2698,15991,76048,3714,95751
12102,450,2164,70,2680,324,2038,85,2451,475,4004,170,4643,942,5815,223,6984,1141,4820,162,6125,806,3910,101,4817,670,2740,119,3531,415,1587,107,2112,64,578,85,724,5292,27659,1110,34062,579,1859,47,2495,446,1742,77,2261,528,4258,172,4963,1264,5902,203,7365,1404,4951,153,6505,867,4146,104,5112,740,3134,149,4021,448,1729,124,2304,48,908,181,1139,6326,28644,1208,36178,1032,4027,118,5173,767,3779,162,4715,1009,8261,338,9608,2208,11718,429,14347,2545,9771,312,12630,1670,8063,200,9934,1408,5879,265,7551,871,3316,239,4421,107,1491,264,1864,11615,56296,2318,70237
12103,976,3604,113,4697,658,2907,90,3649,557,3827,140,4528,1088,6187,203,7478,1959,6709,202,8870,1571,5693,175,7443,1261,4086,141,5486,875,2719,117,3709,191,1356,115,1662,9135,37089,1297,47520,1221,3131,83,4446,819,2425,85,3334,603,4070,156,4825,1907,6879,212,9000,2660,7141,201,10001,1674,5991,169,7832,1371,4719,159,6256,854,3411,192,4461,178,2019,276,2479,11295,39788,1542,52628,2197,6742,201,9140,1475,5330,176,6980,1160,7894,300,9353,2998,13069,413,16477,4620,13846,401,18869,3248,11683,349,15276,2637,8808,300,11737,1729,6129,309,8166,366,3375,399,4145,20432,76883,2837,100149
12104,389,1460,57,1912,327,1725,99,2148,930,6354,365,7644,866,6094,293,7256,1053,4622,225,5903,1057,3832,232,5113,1044,2955,174,4177,631,1893,163,2685,84,650,76,809,6379,29591,1683,37650,431,1305,96,1822,442,1882,89,2411,1167,7472,373,9020,1333,6443,336,8116,1617,5032,247,6905,1347,4324,224,5899,1229,3796,200,5222,692,2439,221,3349,96,1060,170,1325,8356,33755,1959,44066,823,2765,154,3736,763,3606,185,4557,2098,13824,734,16661,2197,12541,634,15371,2675,9657,472,12805,2396,8158,450,11013,2273,6753,376,9397,1323,4329,379,6039,176,1713,244,2136,14728,63344,3635,81717
12201,213,945,40,1193,157,778,42,978,356,2339,124,2819,439,2517,140,3097,672,2407,104,3182,643,1913,106,2661,412,1215,60,1683,237,809,46,1100,47,287,24,362,3170,13225,676,17069,287,894,35,1210,195,807,48,1052,420,2616,167,3204,630,2578,118,3329,906,2295,102,3306,623,1966,78,2663,414,1418,50,1874,237,924,44,1206,37,471,26,536,3747,13964,663,18376,495,1843,70,2401,348,1593,90,2029,778,4955,290,6026,1069,5097,255,6425,1574,4699,210,6487,1262,3883,179,5325,823,2632,108,3560,476,1738,93,2303,89,759,51,891,6916,27192,1346,35449
