SA3_CODE_2021,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Samoa_0_4,P_Samoa_5_14,P_Samoa_15_24,P_Samoa_25_44,P_Samoa_45_54,P_Samoa_55_64,P_Samoa_65_74,P_Samoa_75_84,P_Samoa_85ov,P_Samoa_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
10503,4,12,12,139,7,0,0,0,0,175,0,0,3,6,12,7,4,0,0,41,9,47,42,196,77,33,20,13,0,444,0,0,0,5,0,8,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,4,4,16,14,19,22,24,3,108,0,3,0,0,4,0,0,0,0,17,0,14,20,55,29,23,11,12,4,171,0,26,11,91,27,15,6,7,0,189,0,6,0,37,0,0,0,0,0,41,0,8,0,35,10,7,0,0,0,69,0,0,0,0,0,0,0,0,0,8,5,5,7,39,7,10,17,9,0,100,0,3,0,52,11,6,4,0,0,75,0,0,0,4,0,0,13,6,0,13,0,6,17,38,26,12,9,0,0,107,6,29,29,167,48,62,61,48,16,454,438,1025,795,1865,875,893,798,605,273,7571,5009,10132,8070,18835,8515,9219,7765,4733,1794,74084
10601,0,0,0,15,7,4,3,0,0,31,0,0,0,9,16,3,10,0,0,42,7,44,54,218,83,66,47,9,0,523,0,0,0,4,5,4,7,3,4,30,0,0,0,13,4,3,4,0,0,24,3,3,7,23,24,73,92,56,18,295,0,0,0,0,5,11,3,0,0,21,0,29,24,99,85,39,29,22,4,330,0,3,4,22,7,6,4,0,0,40,0,0,0,22,3,0,0,0,0,28,0,14,18,95,32,15,7,0,0,180,0,0,0,11,0,4,0,0,0,11,5,8,11,66,25,30,19,11,0,182,0,9,11,86,18,10,0,0,0,134,0,0,0,9,10,24,13,10,0,58,0,0,4,18,21,7,4,0,0,49,0,11,31,172,77,105,117,57,18,603,248,567,667,1267,629,661,584,393,160,5170,6309,13383,11829,25248,12364,12270,10008,4808,1710,97927
10602,0,13,13,55,18,14,10,0,0,119,0,0,0,3,11,5,3,0,0,29,3,37,55,217,91,93,41,9,4,548,0,0,0,10,3,4,20,8,11,57,0,0,0,13,13,7,3,0,0,42,0,6,8,38,28,60,61,40,12,257,0,5,0,3,6,3,6,0,0,30,4,33,47,122,94,34,27,6,3,375,0,8,3,40,10,4,4,0,0,77,0,0,3,50,5,0,0,0,0,62,0,19,18,70,19,15,4,0,0,138,0,0,0,8,0,5,0,0,0,15,4,16,18,69,18,25,20,5,0,180,0,3,4,64,15,7,0,0,0,97,0,0,0,17,12,21,13,7,10,77,0,11,14,57,39,7,3,0,0,140,3,37,53,237,112,107,103,64,19,744,180,439,354,940,335,323,287,254,187,3305,6010,12581,10626,24220,10592,9515,7868,4163,1452,87019
10603,0,3,0,25,3,3,4,0,0,39,0,0,0,7,18,14,12,0,0,58,6,16,31,115,38,45,40,7,6,308,0,0,0,8,11,13,26,6,3,73,0,0,0,3,3,6,0,0,0,13,4,3,3,26,34,75,119,103,29,386,0,9,0,7,13,5,3,3,0,46,0,16,33,76,66,55,64,40,5,360,0,0,0,13,0,0,3,3,0,21,0,0,0,12,4,0,0,0,0,13,5,17,23,66,52,21,7,0,0,179,0,0,0,3,6,0,9,3,0,24,11,18,27,60,30,42,47,17,0,245,4,3,3,32,9,3,6,0,0,67,0,3,5,21,17,16,26,37,0,125,0,0,5,4,11,5,11,5,0,41,5,27,29,139,84,160,202,142,36,829,106,418,352,714,472,562,637,555,223,4034,3476,9032,7895,14486,9372,11303,11681,7066,2101,76414
10604,0,0,0,16,6,0,0,0,0,18,0,0,0,4,4,4,0,0,0,15,4,26,12,103,40,25,12,4,0,216,0,0,0,0,4,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,6,13,9,18,9,4,59,0,0,0,0,3,4,0,0,0,10,0,10,13,39,20,5,7,3,0,97,0,4,0,12,8,6,0,0,0,25,0,0,0,9,0,0,0,0,0,9,3,4,11,26,15,3,0,0,0,61,0,0,0,6,0,0,0,0,0,4,0,0,6,19,3,5,10,3,0,51,0,0,0,14,14,0,0,0,0,28,0,0,0,0,0,4,4,0,0,10,0,7,3,17,8,4,0,0,0,37,0,20,17,147,35,23,19,16,3,284,86,249,200,511,266,284,245,144,86,2077,1785,4323,3421,7792,3900,3914,3104,1690,659,30584
10701,4,4,9,49,7,0,0,0,0,74,0,4,0,0,7,0,4,0,0,17,0,29,36,196,107,111,84,28,6,592,0,0,8,19,15,16,36,20,17,133,0,0,4,13,3,4,0,5,0,29,0,3,10,12,39,125,146,127,50,515,0,3,6,15,4,4,5,0,0,32,0,13,8,70,20,12,14,7,3,160,0,5,3,23,12,7,6,5,0,72,0,5,0,10,5,0,7,0,0,22,0,12,27,85,32,25,9,3,0,186,3,8,0,44,40,44,23,24,0,194,0,8,27,71,32,20,27,6,0,187,0,8,13,75,51,54,44,8,5,265,0,0,5,10,21,45,44,28,12,164,0,0,3,13,9,7,3,0,0,37,10,130,178,470,371,526,503,395,234,2807,180,426,354,919,400,363,372,333,133,3489,4954,10225,9600,19851,9843,9835,8003,5256,2249,79819
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
10703,0,11,0,34,10,10,4,0,0,79,0,0,0,9,13,7,6,4,0,40,0,34,35,173,86,78,68,12,3,488,0,0,0,24,8,26,48,17,6,135,0,0,0,4,4,4,0,0,0,11,0,11,11,27,58,182,195,118,33,626,0,15,8,10,12,4,15,3,0,71,0,24,32,127,67,50,52,17,7,370,0,0,0,19,7,8,3,0,0,38,0,4,0,10,0,0,0,0,0,21,0,19,25,90,60,31,3,0,0,225,0,0,0,37,49,38,25,25,0,180,7,13,20,83,43,36,42,17,4,269,4,0,14,40,44,28,18,9,3,160,0,4,3,16,36,80,46,29,24,228,0,0,5,16,15,10,11,0,0,45,3,33,59,288,288,482,460,339,165,2113,190,522,407,953,468,513,525,479,326,4388,5743,12662,11635,23395,12433,13081,11401,6432,2471,99254
10704,8,20,45,263,23,13,12,0,0,385,0,0,5,19,19,17,9,0,0,69,9,40,62,329,100,109,68,23,3,743,0,0,3,50,24,27,68,27,15,211,0,0,3,8,3,0,0,0,0,20,0,6,18,70,101,206,188,144,58,803,5,30,9,18,26,18,5,9,0,116,5,21,46,216,106,89,85,30,6,592,0,5,44,94,24,30,18,8,9,229,4,6,5,45,9,6,4,0,0,82,5,48,107,261,92,36,10,11,0,565,0,3,11,48,108,119,50,54,14,397,18,61,80,207,105,70,61,33,5,643,7,31,141,213,93,104,76,35,4,701,0,4,6,27,43,71,57,23,14,246,0,4,13,40,19,15,8,0,0,94,41,261,336,1151,555,522,507,385,175,3931,206,530,853,1436,591,555,518,441,225,5344,7132,15398,19218,35318,16993,16232,12909,8052,3503,134762
10801,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,12,5,5,0,21,3,6,8,63,26,16,19,6,0,150,0,0,0,0,0,9,13,4,4,31,0,0,0,0,0,0,3,0,0,3,0,0,3,0,6,23,56,40,12,144,0,0,0,0,6,0,3,0,0,12,3,7,3,17,19,7,31,11,4,103,0,0,0,0,0,0,0,3,0,9,0,0,0,3,0,3,0,0,0,10,0,0,0,22,19,12,0,0,0,51,0,3,0,0,0,0,4,0,0,12,0,9,6,16,8,15,18,3,3,75,0,0,5,15,6,5,0,0,0,26,0,0,0,3,4,6,6,10,0,32,0,0,0,0,0,0,3,0,0,6,3,5,9,48,33,57,74,80,22,328,81,235,171,401,296,378,505,345,127,2550,1202,3243,2585,5239,3760,5343,6366,3967,1599,33311
10802,0,4,0,3,3,0,0,0,0,10,0,4,0,4,13,5,11,0,0,33,6,10,15,92,37,41,36,6,0,241,0,0,0,3,0,0,9,0,0,14,0,0,0,0,0,0,0,3,0,10,0,3,0,7,8,39,44,29,8,140,0,3,0,5,3,4,4,0,0,15,0,3,4,19,22,17,26,15,0,106,0,3,3,4,0,3,0,0,0,15,0,0,3,9,0,0,0,0,0,18,3,15,8,26,14,9,3,0,0,89,0,0,0,0,0,0,0,0,0,8,0,9,8,23,10,19,39,10,0,126,0,0,5,18,6,0,0,0,0,39,0,0,0,0,0,9,5,6,0,30,0,0,0,3,5,3,0,3,0,15,6,4,13,76,53,83,95,63,17,399,219,515,423,908,523,718,703,400,150,4558,2533,5766,4931,9588,5892,8243,8231,4399,1579,51154
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,12,4,7,5,7,0,42,24,52,11,134,43,82,56,38,15,445
10804,0,5,0,26,0,0,0,0,0,32,0,0,0,8,25,20,4,0,0,58,4,19,28,166,69,70,39,4,5,402,0,5,3,15,4,8,15,11,3,65,0,0,0,4,0,0,0,0,0,3,0,13,5,28,29,75,136,121,17,423,0,3,5,4,4,7,9,7,0,40,0,10,36,89,59,54,70,36,7,370,0,3,5,21,10,0,6,10,0,62,0,0,0,3,5,3,0,0,0,17,0,9,7,59,35,12,7,0,0,132,0,4,0,11,6,7,0,4,0,27,4,27,33,70,38,37,50,26,3,293,0,3,3,39,16,13,6,0,0,80,0,5,6,13,14,11,23,17,5,93,0,0,0,22,18,12,19,5,0,80,10,43,48,195,143,145,192,167,52,993,145,393,377,800,474,580,700,580,309,4364,3849,10013,8803,16289,10452,12081,13190,8692,3414,86780
10805,0,0,3,14,0,0,0,0,0,26,0,0,0,4,11,10,3,5,0,32,0,9,9,96,43,46,30,9,0,258,0,0,0,0,4,8,11,4,3,27,0,0,0,0,0,0,0,0,0,0,0,0,4,10,6,45,56,40,7,168,0,0,0,7,3,4,10,0,0,18,0,4,7,18,30,32,23,15,5,136,0,0,0,12,3,8,4,0,0,29,0,0,0,6,0,0,0,0,0,6,0,5,10,31,19,3,5,0,0,82,0,0,0,0,0,3,0,0,0,0,0,6,8,23,16,26,40,8,3,141,0,6,5,13,7,0,7,0,0,33,0,0,0,8,9,7,13,15,0,46,0,0,0,6,7,11,9,3,0,39,0,23,9,66,69,83,117,95,25,494,149,494,364,783,514,700,690,500,187,4386,2587,6577,5237,10149,6659,9040,9693,5477,1926,57345
10901,0,8,5,48,7,0,0,0,0,71,0,0,0,3,15,8,5,0,0,35,5,24,51,192,84,47,36,12,3,450,0,0,0,5,0,7,11,0,3,30,0,0,0,9,5,0,0,0,0,14,0,0,0,12,22,39,49,32,18,176,0,7,6,10,7,3,0,0,0,31,6,8,16,60,32,26,22,6,0,180,0,7,3,50,16,11,7,0,0,91,0,0,0,17,0,0,0,0,0,18,0,8,8,49,21,11,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,12,6,48,21,23,20,7,0,139,0,12,12,34,11,3,6,0,0,75,0,0,5,5,9,13,9,7,6,52,0,0,3,13,11,3,5,0,4,35,10,88,88,376,199,168,131,123,49,1228,244,487,492,983,506,577,486,342,139,4250,4207,8565,8022,16337,8069,8468,7487,4274,1611,67044
10902,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,4,28,3,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,4,4,5,8,18,0,0,0,0,0,0,0,0,0,3,0,4,4,4,3,0,4,0,0,20,0,0,0,4,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,4,14,4,8,0,0,0,35,0,0,0,3,5,0,0,0,0,5,0,0,4,3,0,0,0,0,0,13,0,0,4,5,6,0,0,0,0,8,0,0,0,0,0,0,3,0,0,4,0,0,0,5,0,0,0,0,0,5,0,0,11,66,14,12,5,6,3,116,87,184,181,424,233,246,238,129,45,1764,819,1601,1358,2844,1667,2010,1606,860,288,13056
10903,0,0,0,14,0,3,0,0,0,12,0,0,0,0,3,4,0,0,0,9,4,25,17,104,33,26,13,7,0,233,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,30,64,40,9,154,0,0,0,0,0,3,5,0,0,12,0,3,11,20,7,15,3,9,0,77,0,3,4,25,9,0,3,0,0,52,0,0,0,9,0,0,0,0,0,8,0,7,0,11,7,7,0,0,0,34,0,0,0,3,0,6,0,0,0,4,0,3,5,8,3,9,5,0,0,40,0,3,0,21,3,7,0,0,0,32,0,0,0,3,0,3,5,14,4,26,0,3,0,7,3,5,4,0,0,15,3,13,7,59,31,35,53,37,8,237,134,416,325,747,426,620,647,455,198,3956,2112,4988,3924,8081,5078,6542,7063,4148,1514,43453
11001,0,3,0,23,3,0,0,0,0,35,0,0,4,9,12,11,4,0,0,39,0,13,14,93,27,19,9,0,0,176,0,0,0,3,0,0,3,3,0,16,0,0,0,3,0,0,0,0,0,8,0,0,12,17,17,33,21,29,4,122,0,6,0,3,5,0,8,4,0,22,0,3,24,38,35,10,15,0,0,129,3,6,9,44,20,5,6,0,0,93,0,0,0,30,3,0,0,0,0,37,0,9,3,22,12,3,0,0,0,46,3,0,0,8,0,0,0,0,0,12,0,24,14,41,18,27,29,14,0,169,0,13,6,50,5,9,0,0,0,85,0,0,4,0,6,7,6,4,0,28,0,4,4,10,9,4,3,4,0,38,14,69,56,263,78,68,63,35,14,659,156,408,803,737,348,397,319,290,155,3604,2002,4705,5476,8508,4301,4900,4141,2610,897,37537
11002,0,0,0,4,0,0,0,0,0,9,0,3,0,0,12,6,0,0,0,30,4,21,28,65,47,21,10,0,0,194,0,0,0,0,0,0,4,3,0,11,0,0,0,17,0,0,0,0,0,16,0,0,0,4,3,14,25,13,5,70,0,0,5,0,0,0,0,0,0,9,0,0,3,13,8,13,12,7,0,60,0,5,0,5,0,0,4,0,0,9,0,0,0,17,0,0,0,0,0,16,0,8,0,12,5,3,3,0,0,25,0,0,0,0,0,0,0,0,0,0,3,9,15,62,37,18,16,6,0,175,0,0,0,13,15,4,0,0,0,31,0,0,0,0,0,7,5,6,0,15,0,0,0,4,4,0,4,7,0,16,0,16,15,66,28,36,42,29,6,242,162,461,358,799,534,581,596,391,147,4031,1902,4705,3856,7439,4723,5768,5731,3436,1176,38731
11003,0,0,0,9,0,0,0,0,0,8,0,0,4,0,8,0,4,0,0,17,6,8,9,48,19,12,5,4,0,111,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,8,7,26,16,5,4,0,0,70,0,3,0,18,3,3,0,6,0,30,0,0,0,11,0,0,0,0,0,9,0,0,0,13,8,0,0,0,0,29,0,0,0,0,0,4,0,0,0,0,0,4,0,10,0,11,9,11,3,42,0,0,0,8,5,5,3,0,0,12,0,0,0,0,0,0,5,0,0,6,0,0,0,12,0,3,0,0,0,13,0,4,8,36,17,20,18,24,8,128,215,599,464,1023,538,614,394,202,61,4110,1550,3519,2772,6014,3066,3474,2482,1386,457,24713
11004,0,6,6,59,3,5,0,0,0,85,0,3,0,15,12,10,0,0,0,42,5,71,91,272,109,54,39,7,0,644,0,0,0,6,0,0,4,3,0,13,0,0,0,5,0,0,0,0,0,8,0,11,3,16,14,34,43,19,6,140,0,0,0,8,6,4,8,0,0,29,0,15,18,82,33,29,9,3,0,190,0,5,3,26,6,7,3,0,0,54,0,8,11,160,0,0,0,0,0,178,0,12,9,39,12,12,3,0,0,92,0,0,0,0,0,0,0,0,0,3,4,3,4,43,17,27,24,12,4,135,7,63,28,216,22,10,5,0,0,366,0,0,0,0,6,10,3,9,3,36,4,8,0,14,13,11,0,0,0,53,5,28,21,186,55,50,51,29,13,439,308,872,754,1622,799,822,773,588,298,6834,5229,11893,9671,20316,9937,10440,9223,5713,2144,84579
11101,4,11,3,44,4,0,4,4,0,69,0,5,0,14,27,17,12,0,0,79,5,30,34,199,77,80,58,8,5,502,0,0,0,23,15,23,30,27,17,133,0,0,0,14,6,18,19,0,0,56,0,14,21,58,73,98,138,114,31,530,3,9,4,14,15,7,11,7,0,65,6,35,45,173,104,85,61,23,9,525,0,0,8,42,12,13,10,9,3,89,0,4,3,18,4,3,0,0,0,38,0,29,18,118,47,13,8,0,0,228,0,0,0,8,3,4,4,0,0,21,4,42,38,134,52,55,39,16,4,387,0,3,4,65,42,12,6,0,0,135,0,3,4,23,35,37,30,21,12,159,0,0,0,28,10,7,13,0,0,58,8,72,71,392,215,174,218,178,98,1415,146,476,432,1056,476,551,590,514,236,4489,6869,16052,14174,29611,16282,16266,14591,9036,3617,126496
11102,0,11,6,40,11,0,5,0,0,73,0,0,7,11,22,28,16,4,0,85,5,21,35,158,64,69,32,14,4,394,0,0,0,17,9,9,24,10,5,86,0,0,9,22,14,9,8,4,3,66,0,10,7,17,31,75,84,61,28,319,0,3,5,11,7,4,7,0,0,42,6,29,48,105,90,67,52,26,0,425,3,5,6,19,22,16,11,0,0,83,0,0,0,10,4,0,0,0,0,13,4,0,14,82,32,17,8,0,0,161,0,0,0,3,7,0,0,3,0,16,5,13,23,58,35,37,36,14,0,226,0,3,5,49,14,9,0,0,0,80,0,0,0,5,18,16,26,16,9,92,0,3,14,47,17,19,11,5,0,101,3,28,65,194,139,164,157,131,50,935,157,348,292,763,347,401,481,371,195,3364,4946,10348,9565,19787,10181,10800,10368,6413,2625,85022
11103,12,51,94,314,20,9,9,3,0,510,0,0,9,26,47,24,11,0,0,117,5,62,121,457,173,156,107,39,4,1121,0,0,0,51,27,29,62,43,39,249,0,0,7,23,16,15,4,3,4,68,0,23,29,110,78,117,129,94,42,621,3,8,33,66,20,23,3,8,0,163,4,39,65,278,115,87,53,16,10,670,0,11,29,102,49,27,13,20,5,246,0,5,9,68,14,3,3,0,0,102,0,18,61,193,68,23,11,3,0,378,0,0,5,20,9,16,0,4,0,53,33,71,84,305,94,93,51,25,0,756,5,53,87,253,70,62,24,4,3,555,0,6,10,32,26,34,30,22,12,180,0,12,56,79,33,11,11,0,0,194,63,358,388,1310,420,309,282,261,128,3517,247,634,1298,2099,841,814,849,649,469,7902,9431,19980,25129,51143,21725,20370,16713,9872,4635,179000
11201,0,0,0,7,0,0,3,0,0,17,0,0,5,22,45,30,18,0,0,119,0,26,20,122,39,42,20,10,4,282,0,0,0,26,4,10,7,5,0,58,0,0,0,0,0,0,6,0,0,9,0,4,10,55,39,57,75,48,18,308,0,11,5,14,6,8,13,3,0,68,0,22,21,131,108,74,85,54,14,503,0,0,0,23,6,3,15,4,0,49,0,4,5,14,0,4,3,0,0,27,0,21,23,86,49,33,12,0,0,225,0,0,0,11,6,0,0,0,0,18,13,50,38,244,109,93,136,37,9,736,0,6,6,28,25,12,0,0,5,70,0,7,10,22,11,14,26,15,11,116,0,0,0,15,24,16,13,4,0,74,15,66,90,946,274,240,186,111,31,1964,295,720,619,1802,899,941,898,500,338,7016,4178,10012,7984,20516,11801,12569,12094,6029,2598,87772
11202,0,0,3,18,3,0,5,0,0,27,0,0,7,14,22,13,16,0,0,80,0,29,32,132,63,65,41,9,0,358,0,0,0,6,5,6,6,3,0,26,0,0,0,4,0,3,0,0,0,9,0,4,4,15,17,40,46,23,11,160,0,0,6,3,13,9,5,3,0,32,0,9,16,53,47,34,38,18,5,209,0,4,5,19,4,0,3,0,0,39,0,6,0,20,0,0,0,0,0,28,3,12,7,34,29,7,9,0,0,113,0,0,0,5,0,0,0,0,0,5,0,16,12,64,30,47,54,21,0,241,0,12,4,33,9,7,3,0,0,70,0,0,0,9,3,12,8,4,4,38,0,0,0,10,6,8,12,0,0,49,6,34,41,206,97,121,125,58,19,702,259,852,640,1396,756,934,789,460,221,6310,3462,9088,7813,15211,9265,10913,9529,4723,1893,71896
11203,0,3,0,7,0,5,0,0,0,17,0,3,4,22,43,47,9,7,0,146,5,56,41,233,88,72,58,16,3,573,0,0,0,24,10,14,19,7,0,87,0,0,0,9,5,4,0,0,0,20,0,0,6,38,45,84,128,127,62,497,0,10,0,4,15,19,10,4,0,64,4,21,22,156,80,72,73,33,9,470,0,0,0,18,3,12,9,4,0,50,0,0,0,18,0,0,0,0,0,29,0,20,24,88,51,25,15,4,0,228,0,0,0,3,10,4,0,0,0,17,4,24,30,103,70,79,67,22,11,413,0,5,7,32,15,12,0,0,0,70,0,0,6,15,19,31,50,20,20,153,0,0,5,17,24,14,22,4,0,76,8,52,49,372,176,221,222,154,78,1335,245,698,596,1472,863,929,861,672,405,6735,4623,11460,9217,20030,12115,14018,13616,8467,3844,97392
11301,0,16,36,89,32,6,5,0,0,192,0,0,4,3,4,4,0,0,0,12,10,67,60,296,84,55,20,5,0,604,0,0,0,0,0,0,0,0,0,0,0,16,48,43,44,32,12,3,0,201,0,4,0,10,4,12,11,13,5,66,0,0,0,5,0,0,0,0,0,9,14,27,36,74,46,31,13,4,0,249,0,10,3,25,13,4,0,0,0,59,5,0,8,133,0,0,0,0,0,149,0,6,7,40,14,14,4,0,0,84,0,0,5,23,22,15,13,0,0,79,0,7,9,16,8,5,6,3,0,51,0,0,4,10,0,5,0,0,0,12,0,0,0,5,4,0,6,9,0,13,0,3,10,29,18,13,6,0,0,78,5,23,50,288,106,102,46,36,14,666,214,577,448,1063,558,545,481,310,166,4363,3107,6709,5937,12584,6178,6275,4660,2832,1286,49559
11302,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,4,4,31,11,11,3,0,0,72,0,0,0,4,0,3,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,18,10,0,39,0,0,0,0,0,0,0,0,0,5,0,18,16,51,38,11,3,0,0,140,0,0,0,0,0,0,0,0,0,10,4,0,0,7,0,0,0,0,0,11,0,0,0,33,8,3,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,10,5,10,0,8,9,0,0,31,0,0,0,5,5,0,0,0,0,15,0,0,0,3,0,0,0,4,0,8,0,0,0,3,0,6,0,0,0,11,0,3,3,27,18,28,32,34,13,150,54,166,97,264,161,186,150,151,33,1261,827,1920,1483,3160,1845,2223,1919,1150,398,14931
11303,0,17,13,71,11,9,3,0,0,126,0,5,5,16,10,11,4,0,0,54,3,64,72,264,83,55,30,3,0,575,0,0,0,11,0,5,0,3,0,18,0,0,6,33,5,4,4,0,0,55,0,0,7,23,22,40,40,33,5,178,0,4,7,13,10,3,8,0,0,46,0,13,48,86,44,25,22,11,0,253,0,16,9,98,30,9,7,3,0,176,0,0,0,55,0,3,0,0,0,62,0,5,9,52,19,9,0,0,0,99,14,12,0,0,4,0,4,0,0,36,7,11,19,44,37,21,32,9,0,172,0,9,20,54,12,10,5,0,0,114,0,0,3,7,4,3,3,11,0,36,0,6,10,26,21,20,7,0,0,89,13,83,92,357,112,101,93,73,24,947,262,652,823,1339,679,767,748,592,313,6169,6279,13151,13069,24278,11324,11928,10453,6117,2566,99169
