SA3_CODE_2021,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4_to_8_SB_FHs_CF_no_C,FoA_4_to_8_SB_FHs_CF_C,FoA_4_to_8_SB_FHs_OnePF,FoA_4_to_8_SB_FHs_Oth_fam,FoA_4_to_8_SB_FHs_Tot,FoA_4_to_8_SB_Lone_P_H,FoA_4_to_8_SB_Group_H,FoA_4_to_8_SB_Tot,FoA_9moSB_FHs_CF_no_C,FoA_9moSB_FHs_CF_C,FoA_9moSB_FHs_OnePF,FoA_9moSB_FHs_Oth_fam,FoA_9moSB_FHs_Tot,FoA_9moSB_Lone_P_H,FoA_9moSB_Group_H,FoA_9moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
50603,6786,11146,2659,412,21007,4932,1227,27167,1004,1074,425,115,2621,1887,439,4948,183,141,66,19,408,242,138,786,1190,1215,490,135,3028,2132,579,5735,204,226,82,12,534,541,67,1140,34,11,0,0,51,68,5,127,101,11,4,7,120,158,21,297,35,5,4,6,43,47,8,108,10,11,5,0,28,16,3,46,379,269,97,30,766,835,103,1716,0,0,0,0,8,10,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,14,5,3,15,7,7,0,0,19,14,3,38,4,10,8,0,23,30,4,61,8365,12646,3257,582,24845,7950,1917,34710
50604,8678,15802,4701,520,29697,7043,1173,37916,673,537,358,46,1606,1550,100,3252,94,91,58,15,257,214,26,491,760,627,415,59,1859,1763,125,3746,85,66,62,3,220,243,21,479,58,27,19,9,119,123,19,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,8,0,29,28,0,54,155,106,89,19,366,391,44,801,23,0,7,0,26,78,3,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,7,5,3,34,24,3,62,45,11,7,3,61,108,8,176,3,6,3,0,16,23,0,40,9640,16545,5213,601,31996,9334,1346,42675
50605,5947,7231,2235,204,15613,3885,432,19923,202,70,97,9,380,572,24,975,23,12,6,0,39,34,3,80,224,77,108,9,421,606,30,1048,13,4,3,0,16,27,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,21,19,0,38,26,10,4,0,42,46,0,86,10,3,0,0,15,7,0,23,23,0,5,0,28,67,0,95,0,3,5,0,6,7,0,11,11,13,5,0,31,3,0,36,47,19,12,0,75,88,5,165,11,3,0,0,17,0,0,20,6251,7341,2355,215,16165,4623,466,21248
50606,2687,4496,1103,80,8365,1422,193,9979,13,16,16,0,39,40,3,74,0,0,0,0,0,0,0,0,13,16,16,0,39,40,3,74,4,0,0,0,4,12,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,7,0,17,10,0,0,0,11,24,0,36,4,0,0,0,4,3,0,9,46,3,7,0,53,38,0,91,0,4,0,0,4,0,0,3,0,0,3,0,8,8,0,15,50,5,3,0,67,47,0,112,3,4,0,0,8,10,0,26,2766,4516,1129,78,8492,1542,200,10232
50607,2485,3378,742,157,6758,1577,373,8709,678,343,200,45,1277,1292,151,2717,1047,518,246,94,1901,1289,252,3450,1730,860,450,143,3175,2581,405,6163,186,104,42,19,355,482,59,895,188,44,23,17,276,464,45,781,185,49,27,20,275,263,34,580,161,46,22,5,227,270,28,529,0,0,0,0,0,3,0,9,717,245,118,65,1143,1477,175,2787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,4,3,0,11,10,0,24,4932,4478,1313,363,11092,5651,953,17690
50701,9207,14098,4029,387,27727,5911,1013,34655,896,549,476,48,1971,1930,162,4060,221,159,121,13,513,373,59,953,1120,713,603,56,2488,2304,217,5012,120,26,56,14,218,401,31,652,143,65,83,13,300,506,49,856,304,61,47,16,425,481,49,958,94,18,18,0,126,157,11,295,20,11,16,0,46,22,0,71,680,176,218,40,1115,1573,137,2826,0,0,0,0,0,7,0,5,60,3,6,0,73,122,4,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,60,3,6,4,78,125,3,206,4,6,0,0,14,22,0,39,11081,15000,4858,483,31427,9937,1377,42742
50702,2754,3412,1005,72,7240,2108,490,9837,396,228,177,21,817,795,97,1705,504,242,188,23,958,720,108,1786,892,467,361,40,1776,1517,205,3494,69,21,26,3,119,279,26,428,165,36,47,6,258,415,34,700,425,96,60,3,588,669,52,1314,22,7,7,0,37,42,6,89,16,6,4,0,27,23,3,51,699,168,142,11,1023,1433,121,2570,3,0,0,0,3,7,0,11,42,5,8,0,48,73,4,132,0,0,0,0,0,0,0,0,15,4,4,0,18,18,3,37,57,9,6,3,74,95,6,178,11,3,0,0,13,29,5,43,4411,4063,1517,129,10119,5179,827,16121
50703,3258,5614,2095,173,11141,2938,487,14566,97,48,45,4,191,257,16,462,11,8,18,0,37,48,9,87,106,53,61,3,228,304,22,552,26,9,29,10,77,216,19,308,35,20,27,0,81,113,8,201,0,0,4,0,4,3,0,7,0,0,0,0,0,0,0,0,3,5,0,0,11,7,0,15,60,32,55,13,164,344,23,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,9,4,0,0,0,5,0,0,7,3428,5698,2218,194,11540,3588,533,15666
50704,8751,12438,2778,305,24275,5122,732,30129,1227,917,644,69,2864,2808,209,5880,375,364,125,22,884,394,44,1321,1610,1286,771,87,3750,3202,249,7200,173,62,55,13,303,537,28,874,101,21,18,8,141,236,30,397,228,52,28,3,311,262,9,581,62,8,10,4,83,94,5,177,17,5,3,3,26,13,3,45,577,145,114,32,864,1138,72,2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,4,13,10,5,0,29,15,4,44,10944,13884,3665,428,28923,9477,1056,39453
50705,11695,16239,5969,389,34292,8426,1053,43771,442,114,208,25,788,1326,50,2168,116,53,55,8,234,327,22,578,558,164,260,34,1017,1653,74,2745,162,46,79,6,292,716,39,1046,29,12,20,0,64,125,10,190,94,16,9,5,122,147,5,275,17,0,3,0,17,11,0,27,4,14,5,0,21,15,5,40,303,87,112,13,518,1011,52,1582,40,0,8,0,50,83,3,139,12,0,4,0,20,62,0,82,0,0,0,0,5,4,0,6,17,0,0,0,22,27,0,44,73,8,12,0,94,172,10,271,15,17,3,0,30,30,0,56,12652,16513,6360,441,35958,11283,1183,48428
50901,7116,5812,2103,175,15195,5625,521,21343,245,112,112,8,473,847,31,1352,27,7,6,0,34,70,3,107,270,123,117,8,514,918,32,1462,9,7,9,0,19,43,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,14,13,4,21,13,11,11,0,26,52,3,83,32,8,0,0,41,82,3,132,40,3,5,0,43,94,0,137,6,0,0,0,3,7,0,14,4,0,0,0,8,8,0,17,80,11,13,0,97,197,3,292,18,17,5,0,41,31,5,76,7499,5964,2248,177,15882,6822,556,23262
50902,6805,4950,1714,151,13615,5285,451,19351,91,29,46,5,169,335,16,524,13,3,0,0,20,7,0,31,102,36,45,5,190,352,16,550,14,3,5,0,26,54,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,3,0,0,0,3,6,0,10,21,3,5,0,34,61,3,94,25,4,4,0,31,70,4,101,18,3,0,0,19,45,4,67,13,4,3,0,19,23,5,49,6,3,0,0,17,23,0,34,63,12,7,0,91,159,5,252,44,28,7,0,74,64,3,138,7030,5030,1774,163,14002,5914,482,20393
50903,2359,1765,560,55,4736,1952,144,6830,39,6,11,0,61,207,10,272,0,0,0,0,0,4,0,5,39,6,13,0,60,211,8,279,0,0,0,0,5,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,14,0,16,4,0,4,0,9,24,0,28,4,0,0,0,4,3,0,5,0,0,0,0,0,0,0,0,9,0,0,0,13,0,0,13,19,8,4,0,23,30,0,54,9,0,0,0,13,9,3,35,2433,1780,579,60,4842,2212,158,7212
51001,1720,2643,1367,190,5924,1562,294,7777,157,118,131,24,430,408,35,876,73,33,21,0,129,119,23,273,232,157,152,24,558,529,59,1147,51,42,38,0,128,94,22,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,51,44,36,0,133,99,22,253,157,32,15,0,215,249,16,477,5,0,0,0,5,8,0,16,11,11,0,3,25,28,3,48,34,15,8,6,59,17,5,84,211,57,28,6,298,298,23,627,73,32,16,5,121,112,6,242,2277,2929,1595,230,7035,2610,403,10043
51002,1179,2050,514,71,3806,969,135,4910,129,161,65,11,372,279,27,683,68,75,23,0,165,84,15,261,198,242,91,16,541,357,44,942,62,21,16,0,98,184,16,300,32,8,10,4,53,58,6,116,20,13,0,0,29,42,4,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,43,19,4,180,283,22,486,21,8,7,0,33,22,0,58,6,3,0,0,9,10,0,19,0,0,0,0,4,3,0,7,9,3,0,0,11,6,7,23,36,12,7,0,54,43,3,103,10,8,0,0,19,38,4,61,1537,2351,630,90,4604,1695,208,6508
51003,1531,3084,485,48,5145,1007,171,6325,204,154,76,11,452,336,30,814,41,26,5,0,70,75,13,155,248,179,85,12,523,415,34,972,34,3,3,0,44,75,10,125,18,5,0,0,22,34,0,58,13,7,0,0,19,19,0,40,32,10,5,0,40,85,6,137,0,0,0,0,0,0,0,3,96,26,5,0,131,216,17,362,54,5,3,0,64,48,6,126,6,0,0,0,7,9,0,22,0,0,0,0,4,0,0,10,0,3,0,0,3,0,0,0,67,13,4,7,83,66,12,154,15,6,0,0,26,42,5,70,1953,3303,578,62,5904,1738,243,7888
51101,1641,1475,480,44,3646,1297,136,5082,52,24,47,6,129,246,6,381,8,5,0,0,19,22,0,40,67,33,45,6,141,269,7,421,8,4,4,0,19,80,0,100,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,4,0,19,84,0,105,16,5,0,0,22,42,6,63,0,0,0,0,5,7,0,14,7,0,0,0,5,3,0,9,0,5,0,0,5,0,0,9,28,4,3,6,37,54,10,99,21,24,3,0,51,22,0,72,1763,1538,538,53,3894,1721,155,5777
51102,781,717,243,22,1759,594,127,2480,28,16,30,4,80,133,13,230,6,3,3,0,17,23,5,37,35,23,32,4,98,157,14,271,22,3,10,0,27,79,3,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,10,0,27,79,3,112,102,28,11,3,155,135,14,304,6,4,0,0,11,11,3,25,6,5,0,0,12,10,0,20,4,7,0,0,15,4,5,22,124,43,16,7,187,168,17,372,13,12,4,0,36,25,0,60,978,797,299,35,2104,1024,162,3291
51103,2642,3514,1147,136,7445,2355,311,10107,261,231,123,17,629,778,74,1477,64,48,18,3,131,75,18,229,324,278,138,22,760,854,92,1700,28,23,11,3,55,100,9,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,27,23,11,3,60,104,9,176,23,0,0,0,28,48,0,76,25,3,5,0,39,66,0,106,0,0,0,0,0,0,0,0,8,3,0,0,10,13,0,28,59,9,6,0,78,128,0,210,17,5,13,0,35,50,3,84,3069,3835,1314,162,8373,3489,420,12275
51104,5414,4783,1973,167,12333,4169,413,16914,250,85,148,28,508,865,47,1416,130,62,29,5,235,140,10,381,383,154,180,32,742,998,56,1796,41,13,21,3,81,174,8,264,0,0,0,0,0,13,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,3,0,12,45,15,23,3,86,199,10,296,84,8,8,3,103,113,0,212,16,3,6,0,14,40,0,59,9,5,3,0,13,14,0,30,12,4,0,0,17,12,0,34,113,21,15,5,149,181,0,329,42,21,8,0,75,89,6,163,5989,4986,2197,208,13382,5632,488,19497
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,1618,2066,1214,72,4972,1190,148,6310,12,3,24,0,45,49,6,92,4,0,13,0,20,11,0,27,17,3,33,0,56,58,6,121,126,66,127,5,323,294,24,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,11,128,66,134,5,329,303,24,648,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,6,4,0,0,0,4,4,0,4,1773,2136,1387,71,5369,1553,177,7098
60102,6238,6297,2669,234,15442,5103,598,21142,147,40,71,9,263,507,24,793,100,29,39,0,171,187,19,379,242,68,108,9,433,690,44,1166,38,12,13,0,65,120,7,189,18,6,3,0,28,40,3,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,0,14,3,0,15,62,19,21,0,103,158,10,272,7,3,0,0,12,18,0,29,12,0,3,0,9,14,0,25,0,0,0,0,0,0,0,0,5,0,0,0,6,6,0,10,19,8,3,0,32,37,0,68,3,7,0,0,15,22,0,32,6572,6398,2807,245,16026,6013,648,22688
60103,4914,5116,2985,268,13276,4867,741,18881,117,75,103,9,306,545,35,884,64,44,36,5,147,132,17,294,178,116,136,21,450,682,47,1175,475,253,249,26,1002,1396,101,2498,9,0,4,0,14,24,4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,14,485,255,257,31,1023,1431,106,2560,5,0,0,0,6,18,0,30,0,0,0,0,5,13,0,19,0,0,0,0,0,0,0,0,8,10,4,0,30,19,4,64,18,21,7,0,45,59,4,112,10,6,4,0,17,23,0,42,5604,5513,3383,318,14813,7053,906,22775
60104,3749,4316,1442,101,9609,2701,371,12678,76,31,39,5,150,286,5,445,96,50,34,3,184,90,16,291,170,85,78,6,337,377,23,739,29,16,23,4,76,124,7,207,5,0,0,0,5,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,4,0,13,39,21,25,4,90,131,7,227,0,0,0,0,3,5,0,9,4,0,0,0,6,17,4,23,0,0,0,0,0,0,0,0,8,9,4,0,16,8,0,21,11,5,5,0,30,26,3,58,7,4,0,0,11,0,0,13,3981,4431,1546,113,10075,3240,408,13721
60105,4551,4461,1273,144,10429,3403,982,14818,213,102,56,10,376,451,106,934,434,185,109,21,756,573,193,1519,650,289,168,34,1137,1024,296,2454,638,211,136,29,1018,1141,260,2417,225,58,30,14,326,505,84,907,162,35,43,11,254,276,63,593,14,0,0,0,12,16,0,31,27,10,7,4,43,42,8,89,1056,318,212,59,1656,1976,409,4039,0,0,0,0,0,0,0,5,5,0,4,0,12,7,0,20,0,0,0,0,0,0,0,0,26,10,6,0,46,31,14,88,31,15,8,0,57,37,18,109,11,8,9,0,30,43,7,79,6305,5100,1675,240,13313,6479,1712,21501
60106,2212,1900,863,62,5033,1824,160,7012,8,5,13,0,27,60,0,87,13,0,0,0,10,7,0,20,24,5,11,0,39,68,0,111,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,0,0,0,7,4,0,8,8,0,0,0,10,12,0,24,3,0,0,0,6,9,0,11,0,0,0,0,4,0,0,4,0,0,0,0,5,3,0,7,16,5,0,0,22,27,0,47,8,3,0,0,14,12,0,26,2259,1921,874,63,5114,1928,165,7205
60201,8096,8059,3741,325,20213,7147,1044,28402,400,182,244,24,849,1350,102,2298,250,148,102,9,510,310,69,890,653,331,342,34,1357,1657,178,3193,457,153,231,18,863,1626,123,2616,17,15,8,0,40,65,6,112,8,0,0,0,8,18,5,31,6,0,0,0,4,3,0,9,26,8,11,0,45,57,7,104,508,180,256,17,960,1770,140,2878,3,0,3,0,3,9,0,20,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,21,9,9,0,36,48,13,102,26,8,7,0,49,62,13,126,20,13,0,0,28,41,4,68,9296,8586,4345,383,22607,10677,1375,34665
60202,3296,2378,863,62,6595,2338,194,9132,47,10,14,0,67,119,5,193,24,21,7,0,51,12,0,59,68,33,22,0,122,130,5,257,6,3,6,0,20,41,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,12,9,3,6,0,20,40,0,66,10,3,3,0,12,44,6,55,7,0,0,0,4,7,0,17,0,0,0,0,4,3,0,7,4,3,0,0,10,12,0,21,22,9,7,0,38,63,0,103,0,4,0,0,3,7,0,14,3394,2430,894,59,6780,2581,205,9563
60203,5301,3534,1502,100,10433,4135,328,14899,73,21,35,3,142,344,10,495,18,16,3,3,36,14,0,50,90,43,42,6,176,362,10,547,103,18,41,0,169,305,12,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,103,20,41,0,171,304,12,488,16,3,0,0,27,60,0,97,17,3,0,0,18,6,0,25,6,0,0,0,5,7,0,8,9,5,8,0,21,8,0,27,50,8,11,0,67,86,5,160,8,11,3,0,25,9,0,35,5544,3616,1597,106,10868,4900,354,16128
60301,1458,1298,441,36,3239,1206,89,4531,3,0,0,0,5,13,0,22,0,0,0,0,3,0,0,0,7,0,3,0,7,14,0,23,5,0,4,0,8,33,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,8,30,0,42,0,0,0,0,0,8,0,13,4,0,0,0,7,4,0,18,6,0,0,0,6,0,0,6,9,0,0,0,5,0,0,8,12,4,0,0,16,17,4,36,4,5,0,0,7,3,0,12,1491,1304,444,36,3276,1273,93,4643
60302,2886,2113,808,61,5868,2008,173,8049,15,7,8,0,34,82,5,117,0,0,0,0,0,4,0,4,15,7,8,0,34,79,5,119,6,0,7,0,10,15,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,7,0,10,18,4,33,10,0,0,0,14,23,3,40,12,3,5,0,20,29,0,46,5,0,0,0,4,4,0,9,3,3,0,0,11,12,0,23,34,12,3,0,48,66,8,117,9,6,0,0,8,10,0,21,2941,2142,821,63,5967,2185,184,8335
60303,1265,487,237,17,2013,1018,69,3099,11,0,4,0,15,27,0,45,9,0,0,0,9,0,0,11,17,0,4,0,19,31,0,51,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,10,0,10,7,0,0,0,8,10,0,18,3,0,0,0,6,3,0,13,0,0,0,0,0,4,0,5,0,3,0,0,3,4,0,8,11,0,0,0,19,19,0,38,8,3,0,0,6,16,4,22,1305,495,241,24,2059,1087,80,3226
60401,5933,4676,2282,161,13056,5097,389,18535,183,55,140,4,381,1041,22,1450,31,13,21,5,73,120,6,196,217,64,163,7,457,1161,30,1639,14,4,0,0,20,70,0,94,0,0,0,0,4,42,0,43,8,0,3,0,16,30,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,20,7,12,0,45,144,3,186,18,0,5,0,23,76,0,101,6,0,0,0,5,11,0,21,0,0,0,0,0,3,0,4,15,3,4,0,21,18,6,46,42,9,8,0,56,107,6,169,5,3,0,0,13,15,0,31,6226,4766,2459,174,13624,6522,425,20568
60402,5771,4484,2106,153,12507,4434,461,17410,247,54,143,13,454,948,38,1442,32,12,18,0,60,104,8,177,280,63,156,19,520,1052,49,1620,20,4,11,0,31,20,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,4,0,5,23,9,10,0,40,23,0,58,21,5,9,0,28,46,4,76,28,7,8,3,47,52,0,104,0,0,0,0,0,0,0,3,7,3,0,0,12,3,0,15,52,13,23,4,88,103,5,196,9,8,4,0,16,21,0,37,6125,4576,2292,175,13169,5637,521,19327
60403,2142,1606,634,48,4433,2057,170,6664,32,5,15,0,51,114,3,172,4,0,0,0,7,4,3,12,39,6,16,3,59,124,5,185,12,8,0,0,18,29,5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,23,29,5,57,5,6,3,0,10,13,0,25,3,4,0,0,6,0,0,7,0,3,0,0,3,3,0,6,0,4,0,0,0,4,0,8,6,13,3,0,19,21,0,40,11,6,0,0,22,16,0,38,2212,1635,652,49,4555,2246,186,6984
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70101,691,1044,230,24,1981,337,166,2481,140,54,49,8,259,275,30,562,320,215,105,14,657,348,104,1112,468,274,150,24,909,625,137,1674,256,163,67,15,500,264,88,856,239,179,64,15,498,338,97,932,577,326,146,26,1069,717,226,2015,867,337,104,24,1338,917,263,2516,0,0,0,0,0,0,0,0,1941,1009,370,82,3408,2235,672,6311,3,4,0,0,3,10,0,16,12,4,0,0,16,14,0,27,0,0,0,0,0,6,0,6,3,0,0,0,4,0,0,3,18,7,0,0,24,24,0,50,8,3,6,0,10,39,0,50,3128,2330,753,123,6332,3262,974,10567
