SED_CODE_2021,CANA_HNA_MHC_dep_anx,CANA_HNA_Stroke,CANA_HNA_oth_LTHC,CANA_HNA_no_LTHC,CANA_HNA_LTHC_NS,CANA_HNA_Tot,CANA_dsnt_HNA_Arth,CANA_dsnt_HNA_Asth,CANA_dsnt_HNA_Can_rem,CANA_dsnt_HNA_Dem_Alzh,CANA_dsnt_HNA_Dis_ges_dia,CANA_dsnt_HNA_HD_HA_ang,CANA_dsnt_HNA_Kid_dis,CANA_dsnt_HNA_LC_COPD_emph,CANA_dsnt_HNA_MHC_dep_anx,CANA_dsnt_HNA_Stroke,CANA_dsnt_HNA_oth_LTHC,CANA_dsnt_HNA_no_LTHC,CANA_dsnt_HNA_LTHC_NS,CANA_dsnt_HNA_Tot,CANA_NFA_NS_Arth,CANA_NFA_NS_Asth,CANA_NFA_NS_Can_rem,CANA_NFA_NS_Dem_Alzh,CANA_NFA_NS_Dia_ges_dia,CANA_NFA_NS_HD_HA_ang,CANA_NFA_NS_Kid_dis,CANA_NFA_NS_LC_COPD_emph,CANA_NFA_NS_MHC_dep_anx,CANA_NFA_NS_Stroke,CANA_NFA_NS_oth_LTHC,CANA_NFA_NS_no_LTHC,CANA_NFA_NS_LTHC_NS,CANA_NFA_NS_Tot,CANA_Tot_Arth,CANA_Tot_Asth,CANA_Tot_Can_rem,CANA_Tot_Dem_Alzh,CANA_Tot_Dia_ges_dia,CANA_Tot_HD_HA_ang,CANA_Tot_Kid_dis,CANA_Tot_LC_COPD_emph,CANA_Tot_MHC_dep_anx,CANA_Tot_Stroke,CANA_Tot_oth_LTHC,CANA_Tot_no_LTHC,CANA_Tot_LTHC_NS,CANA_Tot_Tot,ADFS_CS_Arth,ADFS_CS_Asth,ADFS_CS_Can_rem,ADFS_CS_Dem_Alzh,ADFS_CS_Dia_ges_dia,ADFS_CS_HD_HA_ang,ADFS_CS_Kid_dis,ADFS_CS_LC_COPD_emph,ADFS_CS_MHC_dep_anx,ADFS_CS_Stroke,ADFS_CS_oth_LTHC,ADFS_CS_no_LTHC,ADFS_CS_LTHC_NS,ADFS_CS_Tot,ADFS_PS_NCS_Arth,ADFS_PS_NCS_Asth,ADFS_PS_NCS_Can_rem,ADFS_PS_NCS_Dem_Alzh,ADFS_PS_NCS_Dia_ges_dia,ADFS_PS_NCS_HD_HA_ang,ADFS_PS_NCS_Kid_dis,ADFS_PS_NCS_LC_COPD_emph,ADFS_PS_NCSMHC_dep_anx,ADFS_PS_NCS_Stroke,ADFS_PS_NCS_oth_LTHC,ADFS_PS_NCS_no_LTHC,ADFS_PS_NCS_LTHC_NS,ADFS_PS_NCS_Tot,ADFS_Tot_Ser_Arth,ADFS_Tot_Ser_Asth,ADFS_Tot_Ser_Can_rem,ADFS_Tot_Ser_Dem_Alzh,ADFS_Tot_Ser_Dia_ges_dia,ADFS_Tot_Ser_HD_HA_ang,ADFS_Tot_Ser_Kid_dis,ADFS_Tot_Ser_LC_COPD_emph,ADFS_Tot_SerMHC_dep_anx,ADFS_Tot_Ser_Stroke,ADFS_Tot_Ser_oth_LTHC,ADFS_Tot_Ser_no_LTHC,ADFS_Tot_Ser_LTHC_NS,ADFS_Tot_Ser_Tot,ADFS_HNS_Arth,ADFS_HNS_Asth,ADFS_HNS_Can_rem,ADFS_HNS_Dem_Alzh,ADFS_HNS_Dia_ges_dia,ADFS_HNS_HD_HA_ang,ADFS_HNS_Kid_dis,ADFS_HNS_LC_COPD_emph,ADFS_HNS_MHC_dep_anx,ADFS_HNS_Stroke,ADFS_HNS_oth_LTHC,ADFS_HNS_no_LTHC,ADFS_HNS_LTHC_NS,ADFS_HNS_Tot,ADFS_NS_Arth,ADFS_NS_Asth,ADFS_NS_Can_rem,ADFS_NS_Dem_Alzh,ADFS_NS_Dia_ges_dia,ADFS_NS_HD_HA_ang,ADFS_NS_Kid_dis,ADFS_NS_LC_COPD_ang,ADFS_NS_MHC_dep_anx,ADFS_NS_Stroke,ADFS_NS_oth_LTHC,ADFS_NS_no_LTHC,ADFS_NS_LTHC_NS,ADFS_NS_Tot,ADFS_Tot_Arth,ADFS_Tot_Asth,ADFS_Tot_Can_rem,ADFS_Tot_Dem_Alzh,ADFS_Tot_Dia_ges_dia,ADFS_Tot_HD_HA_ang,ADFS_Tot_Kid_dis,ADFS_Tot_LC_COPD_emph,ADFS_Tot_MHC_dep_anx,ADFS_Tot_Stroke,ADFS_Tot_oth_LTHC,ADFS_Tot_no_LTHC,ADFS_Tot_LTHC_NS,ADFS_Tot_Tot
SED30067,903,211,1069,258,37,2714,2928,4311,1231,54,1888,1500,304,609,4907,221,3704,34172,1518,50952,41,27,12,4,23,23,3,8,31,6,25,209,2176,2501,3791,4800,1555,323,2364,2047,465,917,5846,438,4801,34635,3725,56175,14,0,0,0,4,0,0,0,4,0,4,106,4,134,281,119,138,21,157,204,42,79,246,42,193,555,30,1383,291,122,138,21,161,203,42,79,249,42,201,663,29,1514,3452,4209,1399,297,2167,1805,403,819,5416,389,4213,25719,1231,42916,34,31,9,7,27,25,13,7,25,3,14,132,1852,2089,3778,4359,1547,323,2359,2043,454,912,5691,433,4428,26512,3112,46512
SED30068,895,245,1200,267,52,2983,3864,3400,1541,74,1749,1840,276,709,3201,296,3023,25178,1338,40253,63,38,16,28,29,39,10,17,42,10,56,169,1252,1617,4977,3850,1911,507,2238,2525,451,1070,4141,558,4283,25612,2640,44847,0,0,0,0,0,0,0,0,0,0,7,47,0,57,347,99,189,33,183,240,28,96,203,52,200,495,26,1391,349,95,192,33,183,241,28,95,207,50,202,538,29,1449,4502,3300,1671,384,1983,2176,395,920,3622,475,3572,19158,1105,34751,124,35,44,94,55,87,18,35,102,31,140,88,1105,1500,4975,3440,1903,507,2222,2509,450,1050,3929,556,3911,19784,2241,37698
SED30069,1003,184,1210,278,44,2880,3580,4685,1388,47,1984,1649,301,703,4832,243,3774,32476,1703,50497,38,28,9,0,16,15,7,8,40,3,33,228,1873,2225,4428,5116,1694,292,2417,2142,467,998,5873,430,5017,32977,3614,55600,44,31,8,0,5,6,0,8,67,0,51,390,15,562,402,153,155,27,194,257,37,102,377,51,287,742,47,1886,448,184,159,27,196,261,42,110,436,53,331,1129,69,2450,3949,4219,1507,261,2196,1831,404,856,5093,366,4031,22569,1262,39968,27,27,14,6,13,17,3,6,12,9,14,111,1443,1643,4423,4424,1680,292,2409,2111,448,969,5546,427,4382,23813,2777,44065
SED30070,1604,418,1880,298,84,4920,6581,4496,2199,88,2755,2876,577,1511,4545,458,3743,24346,1693,44702,91,36,20,13,35,41,10,21,40,15,44,169,2243,2618,8579,5380,2914,528,3666,4021,907,2249,6194,887,5660,24812,4023,52240,7,4,3,0,0,0,0,0,10,0,4,53,4,70,840,241,357,71,437,544,104,296,535,98,407,709,69,2662,846,246,365,71,439,544,104,296,537,98,415,759,76,2734,7580,4444,2501,414,3159,3374,774,1890,5252,761,4703,18187,1356,39455,139,70,41,38,58,93,27,41,77,23,45,178,1846,2350,8569,4764,2910,528,3653,4016,899,2226,5869,884,5163,19127,3276,44538
SED30071,1507,351,1773,304,85,4486,5500,4470,1869,81,2425,2589,475,1313,4859,433,3812,26324,1513,45661,68,44,22,6,31,35,8,17,35,4,47,201,2562,2941,7106,5274,2429,552,3206,3533,796,1953,6401,788,5626,26829,4157,53092,14,4,0,0,3,7,0,0,10,0,9,54,3,82,559,188,239,34,281,402,75,186,331,68,304,670,53,2031,569,196,241,32,283,401,75,182,344,73,315,731,57,2111,6416,4454,2138,398,2862,3022,694,1705,5674,694,4724,20064,1268,40536,114,56,42,118,57,89,19,41,72,21,159,125,2163,2692,7100,4701,2412,551,3197,3515,790,1934,6091,785,5205,20917,3488,45343
SED30072,1319,333,1742,273,53,4038,4852,4489,1658,64,2153,2156,341,1016,4484,379,3794,28866,1747,47626,66,48,26,39,26,25,3,15,48,7,52,188,1945,2349,6282,5156,2204,514,2812,3048,602,1529,5850,715,5582,29330,3748,54021,8,8,4,0,0,0,0,0,4,0,3,42,0,57,498,164,222,28,246,373,63,150,338,75,288,577,42,1817,504,169,223,28,248,370,63,150,345,75,293,619,45,1876,5701,4330,1943,426,2516,2614,521,1334,5152,629,4723,21266,1380,40825,62,33,27,55,35,36,9,22,51,17,59,162,1569,1962,6272,4537,2194,514,2798,3025,597,1505,5545,709,5079,22047,2992,44664
SED30073,1349,375,1658,392,91,4395,4234,4800,1194,61,2298,1973,418,1000,4848,338,3097,27898,1737,45519,64,46,19,3,34,28,14,19,49,8,12,223,3610,4007,5756,5592,1637,539,3044,2885,708,1546,6249,719,4768,28512,5440,53919,6,3,0,0,0,0,0,0,4,0,4,42,0,50,308,112,125,29,188,233,41,115,209,49,167,458,32,1289,312,116,123,29,188,231,41,115,210,49,166,500,30,1339,5268,4489,1466,384,2771,2495,628,1364,5549,631,3734,19664,1327,37948,165,56,50,125,68,135,25,41,123,38,191,189,2930,3542,5743,4654,1630,539,3026,2862,699,1525,5882,718,4097,20351,4291,42831
SED30074,1029,224,1299,327,231,3481,3790,4358,1427,57,2220,1861,332,797,4410,297,3688,31701,1610,49142,49,37,16,5,26,22,16,13,32,6,34,208,1524,1875,4769,4912,1766,449,2754,2495,553,1175,5468,526,5020,32228,3365,54499,12,6,8,0,0,0,0,4,13,0,12,103,0,142,364,144,161,32,202,265,51,118,254,69,228,604,45,1602,374,147,169,32,202,265,51,121,272,69,241,711,47,1745,4326,4144,1569,403,2508,2186,480,1014,4901,437,4251,22823,1302,40613,58,29,24,17,31,37,11,16,33,15,46,132,1378,1692,4757,4318,1759,449,2743,2483,546,1155,5206,521,4535,23667,2721,44055
SED30075,1202,260,1422,319,73,3571,4770,4498,1591,71,2127,1910,351,988,4233,351,3465,29018,1813,47171,64,40,25,8,20,35,5,23,41,10,24,228,3466,3873,6082,5152,2014,337,2727,2571,568,1424,5471,618,4907,29568,5355,54621,34,11,4,0,0,0,0,0,21,0,22,157,6,237,419,119,182,27,225,265,37,126,321,62,285,639,53,1766,455,134,189,27,225,269,37,130,344,62,308,795,57,2003,5510,4239,1789,258,2447,2234,516,1251,4733,540,4099,20947,1381,39212,106,39,24,50,36,54,10,24,62,17,53,199,2897,3346,6071,4407,2003,338,2709,2557,567,1407,5140,619,4454,21939,4337,44556
SED30076,700,135,783,174,26,2039,2226,4510,1123,39,1144,1182,240,379,5863,185,3947,41375,1562,58488,18,21,17,0,8,16,3,5,36,5,27,273,4311,4689,2794,4836,1356,258,1433,1547,358,550,6600,329,4760,41819,5897,65224,17,7,3,0,0,0,0,0,20,0,16,199,5,252,162,70,85,12,59,124,26,35,171,27,143,510,27,1054,179,71,91,12,59,124,26,35,187,27,162,710,38,1305,2582,4474,1241,242,1356,1396,322,512,6307,296,4367,35635,1346,53285,29,23,10,8,10,13,5,3,25,6,19,179,3991,4250,2787,4573,1343,258,1427,1532,350,545,6522,327,4550,36526,5370,58839
SED30077,1155,301,1410,278,67,3732,4553,4029,1389,71,2245,1962,372,933,3524,364,2642,25812,1527,41963,66,65,23,6,40,31,5,16,51,11,28,249,3671,4123,6020,4736,1806,423,2961,2705,612,1376,4724,666,4074,26331,5262,49822,0,0,0,0,0,0,0,0,0,0,4,19,0,28,368,140,151,35,228,252,46,146,259,64,205,525,37,1517,371,143,151,35,227,248,46,145,258,64,211,544,37,1543,5526,3895,1621,349,2663,2398,545,1187,4150,583,3437,18873,1214,35895,111,53,30,44,48,36,12,23,52,18,49,203,3001,3476,6005,4095,1792,421,2933,2686,603,1361,4464,663,3699,19620,4250,40912
SED30078,1180,317,1488,231,66,3645,3742,3661,1389,78,1701,1578,342,834,3741,295,3145,33316,1551,49162,52,40,14,3,20,23,6,18,35,5,40,267,3801,4207,5015,4178,1835,633,2252,2361,560,1278,4955,613,4672,33816,5411,57014,6,3,0,0,0,4,0,0,8,0,6,49,6,73,288,91,130,38,141,202,42,97,194,36,164,435,26,1165,297,92,128,41,145,202,42,100,201,36,171,486,32,1239,4592,3506,1667,455,2060,2064,503,1130,4429,550,4020,26604,1358,43718,118,43,32,132,28,81,14,26,100,27,141,197,3330,3821,5006,3638,1828,633,2235,2347,552,1262,4729,615,4336,27285,4717,48772
SED30079,757,174,1186,233,57,2610,3300,4275,1234,39,1860,1522,278,585,4038,237,3454,32388,1522,48664,31,28,5,4,12,13,3,5,19,3,25,196,1491,1788,4107,4674,1529,263,2298,2001,422,845,4818,417,4666,32818,3072,53064,5,0,0,0,0,0,0,0,0,0,10,57,6,78,262,96,119,18,167,197,32,84,176,34,176,446,25,1198,270,96,123,18,167,197,32,84,177,34,182,508,30,1273,3797,3861,1379,230,2091,1772,383,731,4330,371,3955,23269,1210,39443,31,22,15,7,14,15,0,9,20,9,22,110,1198,1410,4092,3979,1518,263,2268,1988,424,831,4524,414,4161,23885,2443,42122
SED30080,894,192,1106,248,147,2855,2990,4363,1329,46,1692,1463,313,569,5203,221,3897,34310,1538,51415,72,33,29,34,36,53,11,14,69,19,84,198,2152,2540,3852,4811,1713,394,2159,2064,468,867,6169,430,5084,34759,3835,56814,23,27,0,0,4,4,0,0,23,0,28,282,13,373,260,116,146,39,143,189,37,89,193,46,184,607,32,1406,282,143,145,39,149,190,37,90,221,46,213,885,39,1781,3496,4207,1536,313,1953,1797,420,765,5678,368,4365,25576,1210,42958,71,25,26,38,45,62,13,13,61,17,89,134,1960,2280,3844,4372,1710,394,2142,2047,466,861,5963,425,4665,26597,3214,47017
SED30081,818,269,1141,353,147,3107,2385,3240,979,51,2369,1373,251,366,2424,193,3248,40466,1276,54196,28,21,10,3,20,11,5,3,18,0,19,305,2138,2524,3321,3615,1325,415,3004,2030,468,609,3256,463,4406,41128,3563,59815,4,5,0,0,0,3,0,0,0,0,3,41,0,57,188,53,78,12,110,136,15,43,100,24,106,258,27,710,193,57,82,11,111,140,15,43,100,24,110,296,27,759,3092,2968,1229,396,2854,1859,440,551,3002,437,3889,30274,1091,44917,24,16,11,7,25,18,5,10,12,3,20,232,1702,2010,3311,3039,1319,414,2998,2011,463,602,3110,463,4020,30807,2818,47694
SED30082,621,203,868,218,55,2418,3603,3012,1621,82,1413,1713,291,626,2964,313,2704,33025,1509,47737,36,36,24,0,17,28,0,13,15,6,23,225,5392,5759,4447,3299,1973,342,1783,2198,420,913,3604,524,3599,33465,6963,55909,5,0,3,0,0,0,0,0,0,0,7,39,0,55,228,63,120,27,128,190,30,50,155,42,133,509,23,1177,233,67,119,27,123,193,30,50,157,44,139,545,25,1232,4155,2963,1838,273,1619,1959,384,847,3298,464,3195,27907,1349,43396,52,23,11,36,19,42,10,13,39,11,60,254,4984,5397,4438,3053,1970,342,1762,2190,412,908,3505,522,3394,28710,6361,50025
SED30083,1086,216,1346,308,84,3216,3576,4707,1202,49,1782,1323,296,717,4252,249,3502,35984,1974,53442,62,29,42,74,39,68,21,22,93,13,168,253,2230,2758,4596,5202,1591,327,2279,1850,471,1069,5427,482,5011,36541,4292,59411,22,5,0,0,0,3,0,0,16,0,9,69,5,118,276,94,132,22,125,139,26,76,187,30,177,460,32,1149,299,100,126,22,127,137,26,79,202,30,187,529,35,1269,4188,4175,1398,210,2078,1594,407,923,4646,420,3938,25507,1508,42727,85,32,51,98,44,84,22,35,120,22,194,170,1731,2197,4575,4298,1580,330,2250,1821,455,1039,4973,474,4320,26208,3274,46192
SED30084,1316,264,1479,302,78,3666,3967,4112,1222,70,2327,1635,329,743,4625,271,3157,27678,1744,44564,43,41,9,22,27,27,15,7,40,6,52,190,3427,3782,5196,4767,1621,402,2982,2292,591,1182,5981,540,4679,28168,5246,52007,116,61,11,0,15,5,0,0,122,0,93,895,33,1234,742,174,257,27,369,341,75,172,711,77,450,869,67,2667,861,232,269,27,379,344,71,173,837,82,546,1759,96,3902,4281,3729,1320,345,2565,1882,479,965,4788,444,3514,18098,1284,34234,53,25,22,29,21,33,20,16,27,15,44,127,2611,2886,5193,3987,1611,402,2968,2262,574,1154,5656,540,4104,19986,3987,41015
SED30085,859,189,1212,321,42,3021,2535,3465,1024,51,1966,1435,249,461,3541,242,3531,37556,1141,51840,34,31,9,23,20,20,4,7,27,3,29,265,2225,2623,3449,3846,1372,396,2504,1987,414,665,4426,436,4771,38149,3413,57483,7,3,0,0,0,0,0,0,5,0,5,81,3,106,213,82,88,16,106,154,23,48,144,22,141,324,21,876,218,84,85,16,106,158,23,53,155,22,152,401,19,987,3176,3313,1266,371,2352,1806,387,600,4120,406,4232,29485,993,44880,43,19,12,12,28,18,3,4,29,3,19,301,1875,2283,3440,3419,1364,396,2486,1981,406,654,4300,436,4401,30189,2896,48148
SED30086,1474,336,1529,295,84,4036,4569,4806,1523,65,2275,1990,364,738,5098,318,3529,29099,1706,47747,79,37,20,25,27,32,7,15,53,11,33,239,2514,2944,5985,5526,1966,474,2962,2816,632,1176,6623,667,5099,29636,4299,54728,40,21,5,0,3,3,0,4,35,0,26,376,15,492,434,146,178,36,238,303,65,119,316,78,289,635,51,1841,473,165,182,36,244,313,67,115,355,78,310,1013,61,2331,5410,4517,1757,406,2641,2431,549,1027,5873,572,4279,20384,1355,39574,95,41,14,30,40,55,8,16,49,11,27,151,2095,2454,5979,4717,1953,474,2933,2796,618,1167,6283,666,4621,21554,3512,44357
SED30087,1435,374,1652,426,92,4638,4588,4893,1468,83,2400,1951,395,726,5070,308,3640,31489,1660,50110,61,37,21,13,27,27,7,13,40,11,44,231,2275,2674,6257,5635,1956,684,3135,2888,643,1186,6551,694,5338,32145,4025,57416,22,19,4,0,0,3,0,0,20,0,17,188,7,261,465,144,197,57,248,301,50,135,303,60,274,606,49,1783,490,159,206,57,248,303,50,135,318,60,289,792,62,2038,5650,4630,1709,553,2832,2492,565,1015,5784,589,4494,22603,1281,42185,118,42,29,69,34,72,17,21,72,26,61,165,1888,2296,6247,4832,1938,683,3106,2872,633,1168,6173,678,4848,23559,3233,46522
SED30088,967,203,1051,256,76,2812,3233,3362,1239,72,1731,1601,302,745,4009,246,2871,28635,1540,43545,47,28,17,9,20,25,4,12,27,8,26,208,3675,4022,4146,3788,1564,340,2201,2147,501,1112,5006,455,3944,29099,5294,50376,50,36,13,0,4,14,3,3,68,4,50,823,36,1040,431,148,182,32,208,292,48,117,434,51,294,807,58,2061,473,181,194,32,211,296,47,125,499,54,345,1632,96,3105,3615,3182,1339,295,1960,1782,434,949,4296,386,3244,20733,1179,35495,42,17,19,14,22,29,10,20,34,14,27,137,3168,3437,4136,3384,1552,341,2197,2113,494,1095,4826,452,3611,22502,4441,42034
SED30089,415,127,560,184,41,1741,1973,2791,699,40,1783,1310,289,484,1981,162,1679,25483,1407,36176,31,20,3,12,38,30,9,11,22,6,30,319,4761,5203,2493,3076,898,294,2184,1713,430,674,2420,293,2273,25985,6216,43119,3,3,0,0,3,0,0,0,5,0,0,51,4,65,157,74,74,24,114,113,23,54,137,18,94,430,22,918,158,73,71,24,113,110,23,54,138,18,97,483,24,984,2270,2507,798,252,2024,1525,384,575,2153,260,1884,17871,1147,28453,50,33,15,14,33,33,22,22,42,13,20,278,3887,4339,2485,2613,886,294,2173,1669,424,652,2332,295,2005,18630,5066,33780
SED30090,749,189,856,223,55,2472,3230,3930,988,43,1859,1440,318,653,2968,251,1937,23054,1439,36338,43,47,12,9,33,19,3,10,38,7,22,229,3780,4148,4122,4472,1240,241,2342,1952,472,945,3756,450,2811,23505,5267,42956,0,5,0,0,0,0,0,0,0,0,0,15,0,24,232,83,80,13,135,138,33,70,136,31,110,312,24,847,232,86,84,13,135,138,33,70,136,31,112,333,25,870,3803,3641,1137,222,2151,1761,417,836,3391,404,2348,16326,1131,29788,72,47,14,12,42,38,12,18,27,6,22,131,3069,3368,4112,3767,1236,242,2331,1939,463,931,3557,446,2487,16790,4217,34030
SED30091,1695,327,1894,320,176,4613,3894,5164,1025,74,2557,1677,416,825,4609,333,3533,33446,1722,51366,68,45,16,0,47,34,10,15,43,9,40,287,4572,5050,5411,6049,1474,593,3529,2569,742,1381,6342,669,5460,34054,6477,61026,5,7,0,0,3,0,0,0,7,0,6,39,0,53,321,99,107,39,235,216,39,101,233,52,211,312,34,1129,323,107,107,39,237,216,39,101,233,52,219,348,32,1186,4982,4897,1341,458,3186,2273,673,1228,5617,593,4577,23561,1296,42468,86,57,22,98,81,53,15,32,102,18,76,193,3561,4075,5393,5062,1464,591,3508,2537,723,1360,5962,667,4876,24105,4888,47732
SED30092,586,169,752,237,51,2115,3016,3447,1072,44,1625,1435,222,642,3268,196,2440,32388,1858,46801,40,32,12,3,25,14,7,11,39,9,26,218,5053,5392,3655,3764,1324,222,1963,1806,332,906,3888,377,3211,32845,6957,54307,0,0,0,0,0,0,0,0,4,0,3,35,0,56,249,79,90,10,146,149,29,68,168,43,151,527,41,1224,245,81,96,10,146,149,29,68,170,45,158,571,47,1278,3346,3111,1205,197,1779,1624,291,807,3466,325,2684,23630,1432,37680,45,23,12,12,20,23,7,15,37,11,11,193,4356,4680,3643,3208,1308,222,1950,1798,323,893,3671,377,2849,24399,5839,43638
SED30093,1749,332,2078,530,91,5077,3858,5999,986,47,3166,1535,408,952,5177,325,3687,39870,2151,59494,44,64,9,3,49,32,9,13,61,13,35,408,5995,6609,5356,7028,1406,346,4241,2346,704,1540,6987,669,5803,40804,8234,71179,0,0,0,0,3,0,0,0,4,0,0,36,0,43,282,128,93,20,188,173,25,98,220,27,169,297,21,991,286,132,95,20,196,176,30,102,221,34,173,337,24,1038,4985,5514,1283,307,3968,2106,643,1385,6301,617,4799,26875,1566,47431,66,61,17,9,51,31,12,18,51,15,47,260,4339,4806,5343,5699,1396,345,4219,2312,688,1507,6572,667,5013,27470,5929,53265
SED39494,401,62,360,60,11,793,1064,894,319,18,461,472,80,279,1491,83,913,6063,395,10318,19,7,0,6,8,7,0,3,21,3,6,55,3453,3558,1341,1078,390,44,579,591,115,376,1912,143,1281,6171,3862,14670,5,6,0,0,0,0,0,0,4,0,4,17,0,36,107,31,32,3,54,71,12,37,108,20,90,169,48,498,112,36,32,3,54,71,12,35,116,20,91,189,52,530,1215,949,350,41,523,517,98,326,1709,120,1112,4936,1030,10072,18,11,4,0,8,9,3,10,18,0,10,55,2529,2626,1344,998,389,42,579,589,109,373,1840,143,1214,5177,3603,13234
SED39797,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,41,0,44,0,0,0,0,0,0,0,0,0,0,0,0,128,130,0,0,0,0,0,0,0,0,4,0,0,42,133,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,40,0,41,0,0,0,0,0,0,0,0,0,0,0,5,128,132,0,0,0,0,0,0,0,0,4,0,0,42,133,183
SED40001,607,158,718,175,24,1939,2231,2667,1009,47,1183,1205,163,354,3225,187,2581,28211,979,39896,23,19,10,5,19,11,3,5,21,3,27,172,2524,2790,2868,2913,1240,358,1501,1561,247,524,3855,346,3329,28564,3528,44627,7,3,3,0,0,3,3,0,10,0,11,169,7,206,168,54,89,27,84,132,18,28,113,26,101,306,26,798,173,56,90,27,84,138,21,29,124,26,118,475,30,1008,2635,2627,1137,304,1397,1397,219,465,3626,315,3004,24036,859,36390,53,16,10,25,15,20,4,17,40,5,42,132,2400,2646,2862,2706,1241,358,1496,1551,241,510,3791,343,3167,24639,3291,40043
SED40002,779,182,850,227,61,2640,2453,2687,852,50,1462,1082,183,398,2962,195,2463,25368,936,36636,27,15,11,3,13,8,8,7,16,3,13,143,1031,1262,3307,3041,1141,493,1910,1625,323,660,3758,379,3327,25736,2028,40543,3,9,0,0,0,0,0,0,5,0,4,82,0,106,161,45,84,31,87,145,19,42,107,23,114,281,21,743,166,56,84,31,87,144,19,42,110,22,117,363,24,842,3095,2677,1041,457,1798,1457,295,614,3540,349,2976,20197,822,32667,44,14,11,8,21,16,4,6,26,6,13,109,899,1112,3306,2749,1136,493,1903,1620,317,657,3678,379,3108,20665,1750,34622
SED40003,434,113,710,179,39,1722,2671,2888,992,37,1413,1200,197,428,2531,192,2472,21111,1110,32866,29,20,7,0,12,10,0,3,17,4,10,130,722,924,3232,3138,1176,258,1704,1505,298,588,2981,306,3191,21413,1869,35511,3,4,0,0,0,0,0,0,3,0,3,54,0,67,183,69,82,18,122,143,12,45,108,27,111,356,37,913,188,73,82,18,124,149,12,45,107,27,118,407,38,986,3011,2664,1085,237,1557,1329,277,527,2748,273,2774,15801,863,27555,19,5,7,0,7,13,0,0,8,0,9,59,606,714,3225,2743,1175,255,1687,1494,294,571,2864,305,2897,16271,1513,29248
SED40004,469,131,553,158,15,1729,2480,2307,1169,67,1208,1377,202,339,2050,200,2411,24460,871,35309,23,7,8,4,3,8,0,3,13,0,5,128,642,838,3065,2490,1389,416,1454,1721,288,485,2531,330,2973,24750,1529,37877,3,0,0,0,3,0,0,0,0,0,0,65,3,80,143,58,105,21,86,153,33,48,85,26,100,325,22,837,142,57,105,21,90,153,33,50,87,26,101,390,21,913,2878,2086,1258,389,1339,1549,248,419,2350,290,2628,18636,713,29744,33,16,17,7,12,14,0,3,23,8,10,63,545,677,3058,2160,1378,417,1446,1717,284,469,2458,326,2743,19084,1283,31337
SED40005,910,206,1060,232,52,2812,3545,3031,1065,63,2006,1425,209,716,2633,240,1909,19108,1019,31200,57,50,18,0,26,23,4,10,35,10,27,195,2367,2721,4714,3565,1364,407,2567,1989,337,1049,3580,449,3002,19545,3438,36729,0,3,0,0,0,0,0,0,3,0,0,12,0,15,309,110,107,31,170,186,23,83,164,26,141,382,33,1107,309,112,107,31,170,186,23,86,167,26,141,395,33,1125,4305,2980,1228,365,2344,1769,305,931,3238,421,2555,14395,877,27378,88,46,27,10,44,31,8,21,39,6,36,192,2003,2383,4699,3129,1364,407,2558,1980,331,1041,3448,449,2727,14986,2911,30885
SED40006,887,208,1059,290,56,2870,2350,2642,710,41,1633,993,197,434,2767,197,2307,23547,1161,34690,29,24,11,0,13,13,0,4,19,3,20,194,1228,1517,3326,3053,992,388,2261,1528,374,710,3675,411,3391,24029,2446,39078,4,8,0,0,0,0,0,0,5,0,8,128,0,148,124,41,52,11,109,97,18,38,84,23,79,224,20,610,128,50,54,11,109,97,18,38,89,23,87,353,19,758,3132,2653,912,329,2079,1363,341,642,3439,368,2991,18359,975,30744,56,25,22,47,46,57,9,21,50,16,54,114,1057,1334,3319,2728,984,388,2242,1514,368,703,3576,412,3134,18822,2052,32840
SED40007,609,157,843,217,30,2179,2852,2407,1093,50,1397,1319,221,378,2147,214,2299,22475,1129,33789,30,16,8,3,18,20,3,11,12,0,17,159,913,1164,3676,2654,1349,416,1772,1801,352,556,2768,374,3164,22855,2076,37135,0,0,0,0,0,4,0,0,3,0,3,68,0,74,189,55,97,33,90,162,21,32,92,31,110,309,17,816,191,55,93,33,90,160,23,32,92,31,120,377,23,888,3444,2258,1235,374,1658,1614,314,505,2599,338,2829,17477,978,29511,39,12,11,10,21,16,0,6,20,5,9,69,787,934,3674,2326,1346,416,1765,1794,339,550,2712,368,2956,17924,1791,31328
SED40008,1164,248,1360,318,59,3408,2147,2662,663,37,1694,970,189,405,3021,178,2479,26184,1123,37348,28,25,10,3,31,16,3,10,31,0,15,240,1767,2114,3221,3134,951,550,2458,1590,372,725,4217,425,3859,26745,2951,42872,6,13,6,0,3,0,0,0,6,0,6,167,7,199,108,38,34,31,75,73,10,56,112,14,84,189,20,527,109,46,37,31,79,73,10,54,119,14,88,354,24,721,3049,2699,892,518,2331,1476,341,643,3960,401,3435,20647,950,33590,54,31,14,6,38,31,11,22,45,9,30,156,1493,1790,3210,2784,949,550,2446,1581,360,721,4123,423,3557,21156,2467,36099
