SED_CODE_2021,A25_34_UOLSE_T_11_15,A25_34_UOLSE_T_16,A25_34_UOLSE_T_17,A25_34_UOLSE_T_18,A25_34_UOLSE_T_19,A25_34_UOLSE_T_20,A25_34_UOLSE_T_21,A25_34_UOLSE_T_YNS,A25_34_UOLSE_T_T,A25_34_L_PinE_NS_B_05,A25_34_L_PinE_NS_05_10,A25_34_L_PinE_NS_11_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_17,A25_34_L_PinE_NS_18,A25_34_L_PinE_NS_19,A25_34_L_PinE_NS_20,A25_34_L_PinE_NS_21,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B_05,A25_34_T_05_10,A25_34_T_11_15,A25_34_T_16,A25_34_T_17,A25_34_T_18,A25_34_T_19,A25_34_T_20,A25_34_T_21,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B_05,A35_44_SEO_05_10,A35_44_SEO_11_15,A35_44_SEO_16,A35_44_SEO_17,A35_44_SEO_18,A35_44_SEO_19,A35_44_SEO_20,A35_44_SEO_21,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_UOLSE_VWW_B_05,A35_44_UOLSE_VWW_05_10,A35_44_UOLSE_VWW_11_15,A35_44_UOLSE_VWW_16,A35_44_UOLSE_VWW_17,A35_44_UOLSE_VWW_18,A35_44_UOLSE_VWW_19,A35_44_UOLSE_VWW_20,A35_44_UOLSE_VWW_21,A35_44_UOLSE_VWW_YNS,A35_44_UOLSE_VWW_T,A35_44_UOLSE_NWNAA_B_05,A35_44_UOLSE_NWNAA_05_10,A35_44_UOLSE_NWNAA_11_15,A35_44_UOLSE_NWNAA_16,A35_44_UOLSE_NWNAA_17,A35_44_UOLSE_NWNAA_18,A35_44_UOLSE_NWNAA_19,A35_44_UOLSE_NWNAA_20,A35_44_UOLSE_NWNAA_21,A35_44_UOLSE_NWNAA_YNS,A35_44_UOLSE_NWNAA_T,A35_44_UOLSE_PinE_NS_B_05,A35_44_UOLSE_PinE_NS_05_10,A35_44_UOLSE_PinE_NS_11_15,A35_44_UOLSE_PinE_NS_16,A35_44_UOLSE_PinE_NS_17,A35_44_UOLSE_PinE_NS_18,A35_44_UOLSE_PinE_NS_19,A35_44_UOLSE_PinE_NS_20,A35_44_UOLSE_PinE_NS_21,A35_44_UOLSE_PinE_NS_YNS,A35_44_UOLSE_PinE_NS_T,A35_44_UOLSE_T_B_05,A35_44_UOLSE_T_05_10,A35_44_UOLSE_T_11_15,A35_44_UOLSE_T_16,A35_44_UOLSE_T_17,A35_44_UOLSE_T_18,A35_44_UOLSE_T_19,A35_44_UOLSE_T_20,A35_44_UOLSE_T_21,A35_44_UOLSE_T_YNS,A35_44_UOLSE_T_T,A35_44_L_PinE_NS_B_05,A35_44_L_PinE_NS_05_10,A35_44_L_PinE_NS_11_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_17,A35_44_L_PinE_NS_18,A35_44_L_PinE_NS_19,A35_44_L_PinE_NS_20,A35_44_L_PinE_NS_21,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B_05,A35_44_T_05_10,A35_44_T_11_15,A35_44_T_16,A35_44_T_17,A35_44_T_18,A35_44_T_19,A35_44_T_20,A35_44_T_21,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B_05,A45_54_SEO_05_10,A45_54_SEO_11_15,A45_54_SEO_16,A45_54_SEO_17,A45_54_SEO_18,A45_54_SEO_19,A45_54_SEO_20,A45_54_SEO_21,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_UOLSE_VWW_B_05,A45_54_UOLSE_VWW_05_10,A45_54_UOLSE_VWW_11_15,A45_54_UOLSE_VWW_16,A45_54_UOLSE_VWW_17,A45_54_UOLSE_VWW_18,A45_54_UOLSE_VWW_19,A45_54_UOLSE_VWW_20,A45_54_UOLSE_VWW_21,A45_54_UOLSE_VWW_YNS,A45_54_UOLSE_VWW_T,A45_54_UOLSE_NWNAA_B_05,A45_54_UOLSE_NWNAA_05_10,A45_54_UOLSE_NWNAA_11_15,A45_54_UOLSE_NWNAA_16,A45_54_UOLSE_NWNAA_17,A45_54_UOLSE_NWNAA_18,A45_54_UOLSE_NWNAA_19,A45_54_UOLSE_NWNAA_20,A45_54_UOLSE_NWNAA_21,A45_54_UOLSE_NWNAA_YNS,A45_54_UOLSE_NWNAA_T,A45_54_UOLSE_PinE_NS_B_05,A45_54_UOLSE_PinE_NS_05_10,A45_54_UOLSE_PinE_NS_11_15,A45_54_UOLSE_PinE_NS_16,A45_54_UOLSE_PinE_NS_17,A45_54_UOLSE_PinE_NS_18,A45_54_UOLSE_PinE_NS_19,A45_54_UOLSE_PinE_NS_20,A45_54_UOLSE_PinE_NS_21,A45_54_UOLSE_PinE_NS_YNS,A45_54_UOLSE_PinE_NS_T,A45_54_UOLSE_T_B_05,A45_54_UOLSE_T_05_10,A45_54_UOLSE_T_11_15,A45_54_UOLSE_T_16,A45_54_UOLSE_T_17,A45_54_UOLSE_T_18,A45_54_UOLSE_T_19,A45_54_UOLSE_T_20,A45_54_UOLSE_T_21,A45_54_UOLSE_T_YNS,A45_54_UOLSE_T_T,A45_54_L_PinE_NS_B_05,A45_54_L_PinE_NS_05_10,A45_54_L_PinE_NS_11_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_17,A45_54_L_PinE_NS_18,A45_54_L_PinE_NS_19,A45_54_L_PinE_NS_20,A45_54_L_PinE_NS_21,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B_05,A45_54_T_05_10,A45_54_T_11_15,A45_54_T_16,A45_54_T_17,A45_54_T_18,A45_54_T_19,A45_54_T_20,A45_54_T_21,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B_05,A55_64_SEO_05_10,A55_64_SEO_11_15,A55_64_SEO_16,A55_64_SEO_17,A55_64_SEO_18,A55_64_SEO_19,A55_64_SEO_20,A55_64_SEO_21,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_UOLSE_VWW_B_05,A55_64_UOLSE_VWW_05_10,A55_64_UOLSE_VWW_11_15,A55_64_UOLSE_VWW_16
SED59494,16,8,11,19,84,28,15,4,202,0,0,0,0,0,0,0,0,0,22,26,41,26,40,11,18,38,123,47,25,40,399,41,20,22,3,0,0,0,3,7,5,103,14,13,15,0,4,0,3,0,9,0,55,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,10,14,0,4,0,3,0,12,0,62,0,0,0,0,0,0,0,0,0,35,35,54,37,38,9,4,3,4,5,14,46,202,79,13,6,0,0,3,0,0,3,3,114,15,12,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,3,0,0,31,0,0,0,0,0,0,0,0,0,33,33,96,23,9,0,0,8,0,0,3,38,178,150,9,3,3,0,0,3,4,0,5,183,12,3,3,0
SED59797,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,6,4,0,0,25,4,11,10,0,0,0,0,0,0,0,23,3,0,4,0,0,0,0,0,0,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,6,27,0,0,0,0,0,0,0,0,0,0,3,13,12,8,0,0,3,0,4,0,6,51,7,3,4,0,0,0,0,0,0,0,14,3,8,0,0,0,3,0,0,0,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,9,8,4,0,0,3,0,0,0,8,36,12,0,0,0,0,0,0,0,0,0,13,3,0,0,0
SED60105,272,150,149,129,82,21,10,7,904,0,0,0,0,0,0,0,0,0,5,4,71,85,319,157,159,145,96,31,10,15,1084,109,34,21,0,6,6,6,0,0,0,187,37,92,102,22,21,20,19,9,5,3,333,0,0,24,0,0,0,3,6,0,0,34,0,0,0,0,0,0,0,0,0,0,0,37,92,123,27,27,16,20,13,5,4,364,0,3,0,0,0,0,0,0,0,0,0,146,127,148,34,34,20,31,13,7,4,557,201,40,16,0,5,0,0,0,0,0,258,34,32,19,3,4,5,3,0,0,0,112,4,0,9,3,5,0,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,39,32,32,7,7,0,5,3,0,0,133,0,0,0,0,0,0,0,0,0,0,0,238,71,51,12,14,0,5,3,5,3,396,279,17,13,0,0,0,0,0,0,4,317,48,8,0,0
SED60106,17,3,7,0,3,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,9,9,25,11,11,8,13,4,0,0,92,20,4,5,0,0,0,0,0,0,0,32,0,8,4,0,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,4,0,0,4,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,22,15,7,0,0,4,0,0,0,4,53,43,10,3,0,0,0,0,0,0,5,64,4,7,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,47,18,5,0,0,0,0,0,0,4,80,110,6,3,0,0,0,0,0,0,5,127,10,0,0,0
SED60113,203,88,97,98,64,10,0,6,627,0,0,0,0,0,0,0,0,0,0,0,90,67,230,98,106,111,70,13,3,16,809,170,72,44,9,0,10,7,0,0,7,317,45,119,128,25,24,20,29,4,0,5,381,0,4,8,5,0,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,45,118,136,24,24,27,25,8,0,5,408,0,0,0,0,0,0,0,0,0,0,0,213,194,173,30,28,35,33,6,0,9,724,386,58,29,7,6,3,0,4,0,12,497,86,61,20,6,3,8,16,0,0,0,202,6,4,8,0,6,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,92,65,29,10,0,9,16,3,0,3,222,0,0,0,0,0,0,0,0,0,0,0,473,118,59,16,5,9,19,6,4,14,728,698,49,11,9,3,0,0,0,0,15,780,88,17,8,0
SED60115,484,216,238,207,194,77,15,32,1592,0,0,0,0,0,0,0,0,0,6,6,74,136,535,232,250,226,213,91,14,42,1808,98,52,23,0,5,12,9,4,0,12,207,48,128,142,42,45,40,41,14,3,0,508,0,17,60,26,12,18,20,7,0,0,168,0,0,0,0,0,0,0,0,0,0,6,48,149,205,71,56,60,67,26,3,0,680,0,0,0,0,0,0,0,0,0,0,0,142,200,228,73,66,67,74,28,3,10,886,244,28,23,4,3,0,3,3,0,9,320,56,55,33,8,4,5,0,0,0,0,159,5,20,51,24,17,16,8,9,0,0,147,0,0,0,0,0,0,0,0,0,0,0,62,76,81,27,25,20,12,14,0,4,312,0,0,0,0,0,0,0,0,0,0,0,309,103,106,29,25,19,17,10,0,15,633,461,24,8,0,0,0,3,0,0,21,527,69,12,4,3
SED60207,165,90,110,108,102,42,23,18,724,0,0,0,0,0,0,0,0,0,0,0,61,68,190,101,114,127,121,45,23,17,861,108,36,10,5,12,4,9,3,0,0,177,33,50,78,17,14,18,27,5,7,4,255,0,3,9,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,33,54,86,16,16,18,28,5,7,9,278,0,0,0,0,0,0,0,0,0,0,0,134,88,101,19,25,18,37,13,7,10,455,237,29,7,0,3,0,3,0,0,6,291,37,46,30,0,3,0,0,0,0,4,120,3,3,0,0,0,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,36,49,30,0,3,5,5,0,0,9,135,3,0,0,0,0,0,0,0,0,0,3,278,78,37,0,4,3,9,0,5,15,432,464,23,8,0,0,0,4,3,0,14,523,57,13,3,0
SED60208,53,29,36,31,39,9,0,7,223,0,0,0,0,0,0,0,0,0,0,0,51,33,63,29,36,37,44,10,4,10,324,106,31,31,7,7,3,10,0,0,3,184,15,23,23,11,3,10,11,0,0,5,105,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,15,25,25,11,3,12,13,0,0,5,108,0,0,0,0,0,0,0,0,0,0,0,120,57,54,15,11,14,21,0,0,3,297,198,27,8,0,3,0,5,0,0,5,247,26,18,7,0,3,0,3,0,0,0,60,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,29,18,4,0,3,4,3,0,0,4,65,0,0,0,0,0,0,0,0,0,0,0,229,42,15,0,5,0,5,0,0,5,315,415,24,4,3,3,0,0,0,0,20,462,50,13,0,0
SED60209,147,65,83,68,47,35,11,9,518,0,0,0,0,0,0,0,0,0,0,0,82,55,173,73,91,82,64,46,15,16,699,100,45,34,11,5,4,5,3,0,4,222,19,46,82,5,14,17,23,6,8,6,225,0,5,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,19,53,78,8,14,17,23,6,8,5,233,0,0,0,0,0,0,0,0,0,0,0,123,98,122,18,19,23,31,10,7,11,456,250,56,22,4,0,8,0,0,0,16,359,36,32,22,6,7,9,3,5,0,0,120,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,40,37,21,6,7,9,3,0,3,0,132,3,0,0,0,0,0,0,0,0,0,3,295,92,44,7,8,14,6,5,3,18,483,580,37,13,0,0,0,0,0,0,16,651,65,18,0,3
SED60301,249,96,68,88,40,25,0,4,628,0,0,0,0,0,0,0,0,0,0,0,26,64,269,105,69,95,43,24,0,5,704,50,17,8,0,0,3,0,0,0,3,83,31,68,89,15,9,18,15,3,0,0,249,0,8,3,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,34,73,92,12,9,18,11,3,0,0,264,0,0,0,0,0,0,0,0,0,0,0,82,93,99,18,9,20,11,4,0,6,349,66,3,4,3,0,3,0,0,0,0,84,27,34,15,5,0,0,0,0,0,0,85,4,4,14,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,29,35,33,6,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,100,45,33,4,0,7,5,0,4,0,195,139,7,5,0,0,0,0,0,0,9,152,26,9,3,0
SED60302,1448,527,559,417,256,63,7,71,3662,0,0,0,0,4,0,0,0,0,9,18,129,294,1532,555,599,447,272,66,8,83,3982,123,55,48,11,10,9,5,0,0,0,265,97,314,424,72,64,57,44,10,7,14,1100,4,15,61,16,21,10,7,4,3,0,146,0,0,0,0,0,0,0,0,0,0,7,102,329,485,93,86,58,58,22,4,20,1250,0,0,0,0,0,0,0,0,0,3,3,224,381,537,101,99,68,61,24,4,24,1517,207,39,17,0,0,3,0,0,0,12,278,121,108,51,6,8,7,6,5,0,0,309,10,17,46,16,18,7,4,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,127,127,95,18,25,13,9,5,0,0,424,0,0,0,0,0,0,0,0,0,0,0,335,167,114,21,23,17,17,5,0,16,706,327,15,4,3,0,0,0,0,0,14,366,109,32,12,0
SED60303,1068,404,359,343,270,62,7,56,2866,0,0,0,0,0,0,0,0,0,3,3,197,305,1197,454,408,395,329,90,17,78,3464,237,113,106,18,15,14,13,0,0,5,522,118,222,298,68,62,66,49,24,6,12,923,0,6,24,5,7,7,9,3,0,0,63,0,0,0,0,0,0,0,0,0,0,0,119,226,322,73,63,77,59,27,6,12,986,0,0,0,0,0,0,0,0,0,0,4,363,338,427,95,78,88,65,26,11,11,1510,507,76,23,0,3,4,0,3,0,17,629,129,73,30,8,10,7,3,8,4,4,284,0,3,11,0,0,3,6,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,133,80,40,10,15,9,9,10,4,3,316,0,0,0,0,0,0,0,0,0,0,0,645,149,63,13,16,12,11,11,6,18,947,656,18,12,0,0,3,0,0,0,11,703,136,15,12,0
SED60304,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,0,10,12,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0
SED60310,609,265,253,233,218,65,5,28,1833,0,0,0,0,0,0,0,0,0,3,3,82,167,660,294,271,249,233,65,6,38,2061,127,48,52,12,3,6,6,3,0,5,270,87,150,182,59,54,50,44,15,7,4,653,0,6,14,6,11,8,3,0,0,3,45,0,0,0,0,0,0,0,0,0,0,0,85,158,194,66,65,60,49,18,7,12,706,0,0,0,0,0,0,0,0,0,0,0,213,206,242,77,68,70,54,26,9,11,975,264,43,22,3,0,0,10,0,0,3,354,107,68,16,3,10,16,3,6,0,0,225,7,5,5,5,6,4,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,115,68,19,8,8,18,5,8,0,0,254,0,0,0,0,0,0,0,0,0,0,0,378,113,43,8,8,22,21,7,0,3,612,427,12,10,0,0,0,0,0,0,7,466,111,13,6,3
SED60404,83,46,41,37,20,11,3,10,305,0,0,0,0,0,0,0,0,0,0,0,82,73,126,65,53,52,31,18,5,14,500,228,100,60,12,4,8,0,12,0,7,428,62,92,82,16,13,18,18,3,0,5,321,0,0,5,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,59,91,89,15,13,20,18,3,0,5,326,0,0,0,0,0,0,0,0,0,0,0,289,188,148,26,24,26,23,17,3,14,756,473,124,43,0,6,6,5,0,0,19,682,94,36,19,0,3,0,6,0,0,4,155,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,92,37,19,0,3,0,10,3,0,3,167,0,0,0,0,0,0,0,0,0,0,0,571,161,59,6,6,7,8,5,0,23,852,882,52,13,4,0,0,5,4,0,35,995,95,10,5,0
SED60410,394,151,131,102,73,18,0,17,1043,0,0,0,0,0,0,0,0,0,6,3,62,156,433,164,141,108,83,25,0,21,1197,83,35,32,3,3,0,5,0,0,3,172,51,113,131,32,40,35,26,11,0,0,438,0,0,12,0,6,3,6,7,0,0,39,0,0,0,0,0,0,0,0,0,0,0,51,111,139,38,44,42,33,16,0,0,479,0,0,0,0,0,0,0,0,0,0,0,140,146,179,42,46,43,37,16,3,4,653,178,43,16,0,3,3,10,4,0,3,260,48,47,22,6,5,4,6,3,0,3,142,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,54,42,24,6,5,4,5,3,0,0,152,0,0,0,0,0,0,0,0,0,0,0,232,84,38,9,5,11,8,6,4,10,412,225,26,11,0,0,0,0,0,0,3,260,62,8,11,0
SED60411,555,183,163,150,104,32,9,23,1337,0,0,0,0,0,0,0,0,0,0,0,74,130,611,196,172,177,114,38,6,30,1556,113,58,42,4,3,8,8,0,0,8,248,51,158,177,46,45,32,41,12,5,3,573,0,8,13,0,4,0,9,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,49,165,192,46,45,35,47,15,5,6,606,0,0,0,0,0,0,0,0,0,0,5,163,221,236,54,52,41,52,16,3,14,856,207,30,18,8,5,3,6,0,0,6,277,58,45,21,6,9,6,8,4,0,4,154,0,0,9,0,0,0,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,62,42,26,8,7,9,11,0,0,4,170,0,0,0,0,0,0,0,0,0,0,0,265,76,46,14,10,14,12,0,0,10,452,398,23,9,0,0,0,0,0,0,10,439,75,13,3,0
SED60414,221,63,58,47,31,7,3,6,492,0,0,0,0,0,0,0,0,0,9,9,58,66,257,66,60,53,40,13,3,18,648,93,51,35,0,0,4,4,3,0,3,196,35,69,81,31,22,18,10,8,0,5,275,3,0,14,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,38,71,87,31,21,18,10,8,0,3,296,0,0,0,0,0,0,0,0,0,8,8,131,127,122,32,21,21,17,8,0,14,495,198,42,14,0,0,0,3,0,0,4,264,43,21,11,3,4,0,0,0,0,0,88,3,0,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,50,22,16,3,5,0,3,0,0,0,101,0,0,0,0,0,0,0,0,0,7,7,249,62,26,8,10,0,4,0,0,12,372,365,15,6,0,0,0,0,0,0,4,394,42,11,0,0
SED60501,86,14,22,12,20,3,0,5,183,0,0,0,0,0,0,0,0,0,0,4,25,27,96,26,26,20,20,3,0,8,244,66,12,16,5,0,0,0,0,0,4,105,10,14,20,6,10,7,5,0,0,0,67,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,15,20,3,10,7,6,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,76,28,35,8,9,10,5,0,0,4,182,127,12,7,0,3,0,0,0,0,0,163,15,4,6,4,0,0,4,0,0,0,36,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,4,11,4,0,0,4,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,138,18,17,5,7,0,6,0,0,4,201,221,13,5,0,0,0,0,0,0,5,244,24,6,0,0
SED60505,36,9,26,17,4,5,0,5,124,0,0,0,0,0,0,0,0,0,0,0,20,17,44,11,26,17,8,5,0,5,157,27,10,5,0,0,0,0,0,0,0,48,8,19,15,8,5,0,4,3,0,0,56,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,19,15,8,5,0,4,4,0,0,58,0,0,0,0,0,0,0,0,0,0,0,31,27,19,8,3,0,4,4,0,0,102,58,16,8,0,3,0,0,0,0,0,82,16,12,8,0,0,0,3,0,0,3,43,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,16,11,8,0,0,0,3,0,0,3,45,0,0,0,0,0,0,0,0,0,0,0,74,28,14,0,4,0,3,0,0,7,130,104,4,4,0,0,0,3,0,0,0,119,24,6,4,0
SED60506,56,21,22,31,58,51,0,6,262,0,0,0,0,0,0,0,0,0,0,0,33,24,88,32,32,35,63,56,0,17,378,99,36,31,0,4,0,0,0,0,4,182,6,28,36,9,12,9,14,10,0,9,114,0,0,0,0,0,0,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,6,28,36,9,12,8,22,7,0,6,128,0,0,0,0,0,0,0,0,0,0,0,103,71,63,11,11,9,26,10,0,11,309,242,31,20,0,0,0,5,5,0,13,322,24,19,11,0,3,0,5,0,0,0,70,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,19,15,0,4,0,12,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,265,50,34,4,0,0,11,4,0,15,391,518,23,3,0,0,4,0,0,0,24,574,44,9,3,0
SED60508,28,16,16,7,3,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,7,8,28,16,17,12,3,5,0,0,90,8,4,5,0,0,0,0,0,0,0,25,4,10,3,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,18,12,12,0,0,0,0,0,0,0,50,53,11,4,0,0,0,0,0,0,0,64,13,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,65,15,4,0,0,0,0,0,0,3,84,127,4,0,0,0,0,0,0,0,8,141,26,3,0,0
SED60512,123,51,50,36,36,5,0,8,325,0,0,0,0,0,0,0,0,0,0,0,46,36,158,64,58,48,43,12,0,12,473,95,45,30,7,0,9,0,0,0,14,198,23,35,60,14,3,8,8,0,0,5,166,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,23,40,65,14,3,11,9,0,0,3,170,0,0,0,0,0,0,0,0,0,0,0,117,78,99,26,6,17,9,4,5,15,371,210,35,14,0,0,0,4,0,0,19,285,33,15,10,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,31,15,5,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,243,44,20,5,0,0,4,0,0,19,344,460,37,13,3,0,0,0,0,0,21,540,40,7,0,0
SED60514,47,12,17,19,12,4,0,0,122,0,0,0,0,0,0,0,0,0,0,0,28,20,52,16,21,18,17,3,0,0,174,51,15,7,4,4,3,0,0,0,0,89,17,21,23,5,3,10,0,0,0,0,80,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,21,22,5,4,10,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,69,39,35,4,8,15,5,0,0,0,176,89,10,3,0,0,0,0,0,0,3,109,12,10,5,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,105,22,8,0,0,0,3,0,0,3,148,151,9,6,0,0,0,0,0,0,3,169,31,5,0,0
SED69494,3,0,0,6,7,0,0,6,26,0,0,0,0,0,0,0,0,0,3,6,3,0,3,0,0,6,7,0,0,12,35,4,3,4,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,3,5,7,3,0,0,0,0,0,0,3,20,18,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,17,32,4,0,0,0,0,0,0,0,0,34,0,0,0,0
SED69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
