LGA_CODE_2021,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_UOLSE_VWorW,FOL_IAL_Tot_UOLSE_NWorNAA,FOL_IAL_Tot_UOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_UOLSE_VWorW,FOL_Italian_UOLSE_NWorNAA,FOL_Italian_UOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japan_SEO,FOL_Japan_UOLSE_VWorW,FOL_Japan_UOLSE_NWorNAA,FOL_Japan_UOLSE_Tot,FOL_Japan_NS,FOL_Japan_Tot,FOL_Khmer_SEO,FOL_Khmer_UOLSE_VWorW,FOL_Khmer_UOLSE_NWorNAA,FOL_Khmer_UOLSE_Tot,FOL_Khmer_NS,FOL_Khmer_Tot,FOL_Korean_SEO,FOL_Korean_UOLSE_VWorW,FOL_Korean_UOLSE_NWorNAA,FOL_Korean_UOLSE_Tot,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedon_SEO,FOL_Macedon_UOLSE_VWorW,FOL_Macedon_UOLSE_NWorNAA,FOL_Macedon_UOLSE_Tot,FOL_Macedon_NS,FOL_Macedon_Tot,FOL_Malayalam_SEO,FOL_Malayalam_UOLSE_VWorW,FOL_Malayalam_UOLSE_NWorNAA,FOL_Malayalam_UOLSE_Tot,FOL_Malayalam_NS,FOL_Malayalam_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_UOLSE_VWorW,FOL_Persian_ED_UOLSE_NWorNAA,FOL_Persian_ED_UOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_UOLSE_VWorW,FOL_Polish_UOLSE_NWorNAA,FOL_Polish_UOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Portuguese_SEO,FOL_Portuguese_UOLSE_VWorW,FOL_Portuguese_UOLSE_NWorNAA,FOL_Portuguese_UOLSE_Tot,FOL_Portuguese_NS,FOL_Portuguese_Tot,FOL_Russian_SEO,FOL_Russian_UOLSE_VWorW,FOL_Russian_UOLSE_NWorNAA,FOL_Russian_UOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_UOLSE_VWorW,FOL_Samoan_UOLSE_NWorNAA,FOL_Samoan_UOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_UOLSE_VWorW,FOL_Serbian_UOLSE_NWorNAA,FOL_Serbian_UOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipin_SEO,FOL_SAL_Filipin_UOLSE_VWorW,FOL_SAL_Filipin_UOLSE_NWorNAA,FOL_SAL_Filipin_UOLSE_Tot,FOL_SAL_Filipin_NS,FOL_SAL_Filipin_Tot,FOL_SAL_Indon_SEO,FOL_SAL_Indon_UOLSE_VWorW,FOL_SAL_Indon_UOLSE_NWorNAA,FOL_SAL_Indon_UOLSE_Tot,FOL_SAL_Indon_NS,FOL_SAL_Indon_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_UOLSE_VWorW,FOL_SAL_Tagalog_UOLSE_NWorNAA,FOL_SAL_Tagalog_UOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_UOLSE_VWorW,FOL_SAL_Oth_UOLSE_NWorNAA,FOL_SAL_Oth_UOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_UOLSE_VWorW,FOL_SAL_Tot_UOLSE_NWorNAA,FOL_SAL_Tot_UOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_UOLSE_VWorW,FOL_Spanish_UOLSE_NWorNAA,FOL_Spanish_UOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_UOLSE_VWorW,FOL_Tamil_UOLSE_NWorNAA,FOL_Tamil_UOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_UOLSE_VWorW,FOL_Thai_UOLSE_NWorNAA,FOL_Thai_UOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_UOLSE_VWorW,FOL_Turkish_UOLSE_NWorNAA,FOL_Turkish_UOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_UOLSE_VWorW,FOL_Vietnamese_UOLSE_NWorNAA,FOL_Vietnamese_UOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_UOLSE_VWorW,FOL_Oth_UOLSE_NWorNAA,FOL_Oth_UOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_UOLSE_VWorW,FOL_Tot_UOLSE_NWorNAA,FOL_Tot_UOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LUatH_NS_SEO,F_LUatH_NS_UOLSE_VWorW,F_LUatH_NS_UOLSE_NWorNAA,F_LUatH_NS_UOLSE_Tot,F_LUatH_NS_NS,F_LUatH_NS_Tot,F_Tot_SEO,F_Tot_UOLSE_VWorW,F_Tot_UOLSE_NWorNAA,F_Tot_UOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_UOLSE_VWorW,PSEO_UOLSE_NWorNAA,PSEO_UOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_UOLSE_VWorW,POL_Afrikaans_UOLSE_NWorNAA,POL_Afrikaans_UOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_UOLSE_VWorW,POL_Arabic_UOLSE_NWorNAA,POL_Arabic_UOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_UOLSE_VWorW,POL_AIndLng_UOLSE_NWorNAA,POL_AIndLng_UOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Canton_SEO,POL_CL_Canton_UOLSE_VWorW,POL_CL_Canton_UOLSE_NWorNAA,POL_CL_Canton_UOLSE_Tot,POL_CL_Canton_NS,POL_CL_Canton_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_UOLSE_VWorW,POL_CL_Mandarin_UOLSE_NWorNAA,POL_CL_Mandarin_UOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot
LGA35760,0,0,..,47,15,65,0,66,..,3,0,3,0,3,..,4,0,10,0,10,..,0,0,0,0,0,..,13,6,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,18,0,18,..,0,0,3,0,3,..,14,0,18,0,18,..,6,0,4,0,4,..,35,5,44,0,40,..,4,0,3,0,3,..,0,0,0,0,0,..,7,0,10,0,10,..,0,0,0,0,0,..,8,0,11,0,11,..,48,5,53,3,54,..,216,37,253,3,252,..,16,3,18,513,530,4186,232,38,268,514,4967,8456,..,..,..,..,8456,..,29,0,29,0,29,..,18,3,16,5,20,..,13,0,13,0,16,..,3,0,3,0,3,..,18,8,19,0,23
LGA35780,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,888,133,1024,39,1061,..,896,133,1031,39,1066,..,19,3,23,139,161,205,917,134,1053,176,1429,420,..,..,..,..,420,..,0,0,0,0,0,..,0,0,0,0,0,..,1582,297,1878,84,1962,..,0,0,0,0,0,..,0,0,0,0,0
LGA35790,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,379,21,398,4,406,..,416,17,431,6,442,..,4,0,9,62,69,584,416,19,441,70,1092,1114,..,..,..,..,1114,..,0,0,0,0,0,..,0,0,0,0,0,..,775,51,832,9,842,..,0,0,0,0,0,..,0,0,0,0,0
LGA35800,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,15,0,15,..,25,0,28,0,28,..,0,0,0,48,48,773,25,0,26,48,850,1531,..,..,..,..,1531,..,8,0,8,0,8,..,0,0,0,0,0,..,10,0,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0
LGA36070,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,150,0,150,10,160,..,157,0,157,10,164,..,0,0,5,28,32,104,158,0,156,39,304,215,..,..,..,..,215,..,0,0,0,0,0,..,0,0,0,0,0,..,292,4,294,14,302,..,0,0,0,0,0,..,0,0,0,0,0
LGA36150,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,9,0,9,0,9,..,0,0,0,21,21,312,9,0,9,21,345,644,..,..,..,..,644,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
LGA36250,0,23,..,633,59,695,10,700,..,180,10,191,0,191,..,139,18,149,0,149,..,6,3,11,0,11,..,81,13,96,0,93,..,3,0,5,0,5,..,57,3,59,0,61,..,54,9,62,0,62,..,121,17,136,0,136,..,88,3,93,0,93,..,152,25,178,0,175,..,53,4,53,0,53,..,68,9,73,0,73,..,204,0,203,5,210,..,46,0,52,0,52,..,245,0,248,0,249,..,57,3,56,0,57,..,551,13,561,7,567,..,290,36,323,5,329,..,51,3,49,0,53,..,173,24,199,0,206,..,35,3,36,0,36,..,112,29,142,0,142,..,1106,154,1252,25,1279,..,5872,613,6484,78,6560,..,249,15,269,2604,2874,72063,6123,631,6756,2684,81498,141607,..,..,..,..,141607,..,1014,16,1026,0,1031,..,202,18,215,5,220,..,68,3,74,0,77,..,255,62,315,0,316,..,789,186,979,9,984
LGA36300,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,51,51,312,7,0,7,51,374,624,..,..,..,..,624,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
LGA36370,0,4,..,437,29,468,5,478,..,10,0,12,0,15,..,19,0,25,0,25,..,0,0,0,0,0,..,31,0,34,0,34,..,0,0,0,0,0,..,96,9,104,0,104,..,13,4,14,0,14,..,9,0,10,0,10,..,55,21,76,0,76,..,17,0,20,0,20,..,8,0,9,0,9,..,3,0,3,0,3,..,158,0,155,0,156,..,16,4,21,0,21,..,252,11,261,0,262,..,52,0,52,0,52,..,476,19,492,5,498,..,37,6,42,0,42,..,56,15,71,0,72,..,56,15,76,0,76,..,0,0,0,0,0,..,113,84,201,3,203,..,422,56,477,10,482,..,2295,366,2654,31,2681,..,138,32,166,2511,2678,36117,2429,392,2824,2535,41482,70536,..,..,..,..,70536,..,187,3,192,0,192,..,36,10,44,3,41,..,159,3,161,5,170,..,73,17,90,0,90,..,301,172,470,8,478
LGA36510,0,0,..,30,4,32,0,32,..,19,4,20,0,20,..,42,0,40,5,48,..,0,0,0,0,0,..,19,28,49,0,49,..,0,0,0,0,0,..,5,0,5,0,5,..,4,0,4,0,4,..,14,0,14,0,14,..,4,0,4,0,4,..,14,3,18,0,22,..,6,0,13,0,13,..,12,3,12,0,12,..,19,5,20,0,20,..,16,0,16,0,22,..,35,0,35,0,35,..,15,0,15,0,15,..,82,5,84,0,89,..,34,0,39,0,39,..,0,0,0,0,0,..,25,0,27,0,27,..,0,0,0,0,0,..,7,0,7,0,7,..,165,8,174,6,185,..,740,78,820,21,838,..,41,4,42,1326,1372,19511,786,78,862,1347,21719,38455,..,..,..,..,38455,..,64,0,65,0,65,..,17,4,21,0,21,..,60,0,64,9,64,..,21,5,30,3,27,..,78,14,93,0,93
LGA36580,0,0,..,13,0,13,0,13,..,4,0,4,0,4,..,5,0,5,0,5,..,0,0,0,0,0,..,7,10,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,7,0,7,0,7,..,13,0,13,0,13,..,5,0,5,0,5,..,122,6,128,0,127,..,3,0,3,0,3,..,70,3,72,5,76,..,44,7,50,0,52,..,231,14,252,6,258,..,7,5,10,0,10,..,5,0,5,0,5,..,16,3,15,0,15,..,0,0,0,0,0,..,17,27,37,0,40,..,79,11,90,5,90,..,528,85,614,14,625,..,42,0,42,716,752,11028,566,85,658,728,12410,22130,..,..,..,..,22130,..,33,0,33,0,33,..,10,0,10,0,10,..,5,0,3,0,3,..,10,4,17,0,17,..,27,35,62,0,65
LGA36630,0,0,..,39,0,34,0,42,..,9,0,10,0,10,..,8,0,8,0,8,..,0,0,0,0,0,..,0,4,7,0,7,..,0,0,0,0,0,..,10,0,10,0,10,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,7,0,7,0,7,..,0,0,0,0,0,..,54,3,56,0,56,..,3,0,5,0,5,..,52,4,51,3,54,..,11,0,11,0,11,..,124,3,131,3,133,..,14,0,14,0,14,..,3,0,3,0,3,..,16,0,18,0,18,..,0,0,0,0,0,..,11,5,12,0,12,..,94,10,107,6,110,..,476,59,538,7,541,..,43,0,43,1382,1421,14531,519,59,579,1390,16495,28997,..,..,..,..,28997,..,62,3,62,0,59,..,29,8,33,0,33,..,26,0,26,0,26,..,20,5,21,0,21,..,47,38,84,0,84
LGA36660,0,0,..,61,3,68,0,68,..,115,20,141,0,139,..,13,8,20,0,20,..,0,0,0,0,0,..,14,20,35,0,35,..,0,0,0,0,0,..,9,0,8,0,8,..,0,0,0,0,0,..,9,3,6,0,6,..,18,8,15,0,15,..,17,0,17,0,17,..,0,0,0,0,0,..,10,0,10,0,10,..,59,4,64,0,64,..,7,0,7,0,7,..,47,5,44,0,44,..,14,0,14,0,18,..,127,10,134,0,136,..,35,8,35,0,35,..,3,0,3,0,3,..,20,6,26,0,26,..,0,0,0,0,0,..,9,4,13,0,13,..,97,8,102,3,107,..,728,115,843,3,852,..,34,5,39,1316,1355,16229,759,120,882,1320,18435,31954,..,..,..,..,31954,..,38,0,42,0,42,..,12,0,15,0,15,..,26,3,33,0,29,..,17,8,20,0,20,..,88,37,126,0,124
LGA36720,0,26,..,1290,94,1387,17,1399,..,404,19,434,9,438,..,329,31,353,0,357,..,27,5,31,0,28,..,284,53,342,0,341,..,13,0,13,0,13,..,309,26,337,5,343,..,76,3,77,0,77,..,188,3,193,3,201,..,502,34,539,10,549,..,168,16,183,3,181,..,50,4,47,0,47,..,41,13,53,0,50,..,244,4,250,0,257,..,133,9,146,4,147,..,378,11,385,0,386,..,100,9,109,0,109,..,857,30,887,5,895,..,578,31,607,6,615,..,54,0,53,0,53,..,400,67,473,0,473,..,22,0,23,0,23,..,226,45,266,3,277,..,1820,154,1967,37,2006,..,10502,840,11347,132,11477,..,490,48,536,8039,8576,157821,10991,891,11884,8172,177877,304081,..,..,..,..,304081,..,1079,8,1089,5,1097,..,173,15,194,9,196,..,112,3,117,0,119,..,312,61,371,0,380,..,893,196,1093,13,1107
LGA36820,0,3,..,25,0,28,0,28,..,74,7,85,0,85,..,33,3,36,0,36,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,7,0,11,0,11,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,4,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,19,0,19,0,19,..,6,0,6,0,3,..,18,0,19,0,19,..,0,0,0,0,0,..,50,0,48,0,47,..,10,0,10,0,10,..,5,0,5,0,5,..,21,4,23,0,23,..,0,0,0,0,0,..,3,4,8,0,8,..,226,21,251,11,262,..,639,58,695,14,717,..,41,4,47,1197,1242,11336,681,60,740,1214,13289,22335,..,..,..,..,22335,..,25,0,25,0,25,..,14,0,14,0,14,..,109,12,120,3,122,..,11,6,19,0,19,..,17,4,27,3,30
LGA36910,0,32,..,1271,113,1380,13,1394,..,72,0,73,0,72,..,76,10,79,0,79,..,6,3,12,0,12,..,98,26,120,0,121,..,0,0,0,0,0,..,253,13,263,8,270,..,81,17,97,0,97,..,20,3,20,0,20,..,105,41,148,0,148,..,30,10,40,0,40,..,18,3,24,0,24,..,21,0,21,0,21,..,318,14,329,4,337,..,37,3,41,3,47,..,366,11,375,3,381,..,106,6,109,0,109,..,828,34,856,14,870,..,159,15,168,5,172,..,79,8,88,3,94,..,97,14,117,0,120,..,8,0,13,0,13,..,86,21,105,0,108,..,1729,787,2517,45,2561,..,6548,1419,7972,97,8065,..,274,73,348,4268,4613,76691,6822,1494,8320,4366,89379,148153,..,..,..,..,148153,..,511,4,514,0,524,..,719,159,876,7,883,..,167,4,180,0,176,..,184,46,226,4,233,..,888,289,1178,17,1195
LGA36950,0,0,..,6,0,4,0,4,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,4,3,0,3,..,3,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,707,92,793,27,820,..,745,97,839,27,867,..,38,4,40,110,153,701,783,102,884,131,1715,1419,..,..,..,..,1419,..,0,0,0,0,0,..,0,0,0,0,0,..,1269,185,1457,49,1503,..,0,0,3,0,3,..,11,0,9,0,9
LGA36960,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,1450,281,1736,39,1773,..,1461,290,1751,42,1788,..,30,14,43,111,153,137,1489,307,1791,147,2078,262,..,..,..,..,262,..,0,0,0,0,0,..,0,0,0,0,0,..,2754,611,3366,72,3433,..,0,0,0,0,0,..,0,0,0,0,0
LGA37010,0,39,..,705,65,769,5,773,..,319,36,357,5,361,..,143,8,153,0,157,..,24,4,29,0,29,..,149,39,193,0,193,..,4,0,8,0,8,..,375,21,398,0,398,..,28,3,29,0,29,..,40,0,41,0,41,..,76,8,80,0,79,..,53,14,66,0,66,..,40,0,46,0,46,..,12,0,14,0,14,..,318,8,328,0,330,..,82,8,88,0,88,..,574,20,600,6,603,..,100,4,103,0,103,..,1076,40,1116,8,1123,..,249,22,276,3,281,..,104,7,114,0,114,..,179,36,219,0,219,..,14,0,14,0,14,..,152,68,223,0,226,..,2085,365,2447,32,2479,..,7224,908,8134,76,8207,..,436,45,477,6085,6560,81785,7660,945,8611,6158,96560,161774,..,..,..,..,161774,..,434,9,443,0,442,..,255,48,301,0,302,..,753,39,790,6,794,..,269,61,333,0,330,..,440,113,551,8,563
LGA37300,0,0,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,13,..,4,0,4,0,4,..,13,0,13,0,13,..,0,0,0,0,0,..,30,0,30,0,30,..,0,0,0,0,0,..,3,0,4,0,4,..,8,0,13,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,119,8,128,0,130,..,193,13,212,4,213,..,26,6,30,205,234,1495,227,16,239,207,1938,3170,..,..,..,..,3170,..,14,0,22,0,22,..,0,0,0,0,0,..,72,0,72,4,77,..,0,0,0,0,0,..,4,0,4,0,4
LGA37310,0,0,..,52,3,60,0,62,..,10,0,10,0,10,..,4,0,4,0,4,..,4,0,5,0,5,..,5,5,11,0,11,..,0,0,0,0,0,..,9,0,9,0,9,..,3,0,3,0,3,..,4,0,4,0,4,..,7,0,5,0,11,..,7,0,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,93,4,99,0,99,..,5,0,5,0,3,..,109,3,115,0,118,..,19,3,19,0,19,..,223,9,239,6,243,..,54,0,54,0,60,..,0,0,0,0,0,..,6,4,6,0,6,..,0,0,0,0,0,..,5,4,16,0,16,..,109,14,119,0,120,..,630,62,689,11,705,..,50,0,50,1440,1488,14488,680,64,743,1452,16679,29149,..,..,..,..,29149,..,116,0,116,0,116,..,4,0,6,0,6,..,38,4,39,3,44,..,11,7,17,0,17,..,26,12,38,0,38
LGA37340,0,0,..,50,0,54,0,56,..,37,5,42,4,43,..,27,0,25,0,28,..,0,0,0,0,0,..,16,13,29,0,29,..,3,0,3,0,3,..,10,0,10,0,10,..,0,0,0,0,0,..,21,0,21,0,21,..,7,0,10,0,10,..,15,0,15,0,15,..,13,0,13,0,13,..,3,0,3,0,3,..,64,0,65,0,65,..,32,0,32,0,32,..,84,0,83,0,88,..,25,0,21,0,21,..,204,0,209,0,207,..,154,11,164,5,165,..,8,0,8,0,8,..,64,14,79,0,79,..,7,0,9,0,9,..,30,24,54,0,54,..,236,16,246,6,247,..,1211,128,1340,13,1347,..,57,3,66,1735,1802,14881,1267,133,1403,1750,18031,30406,..,..,..,..,30406,..,76,0,76,0,76,..,17,5,24,0,24,..,38,4,40,0,40,..,41,6,46,0,46,..,153,73,227,0,227
LGA37400,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,14,0,14,0,14,..,0,0,0,91,89,482,13,0,13,91,580,928,..,..,..,..,928,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
LGA37550,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,19,0,14,0,14,..,14,0,21,0,21,..,3,0,3,19,24,497,24,0,27,19,545,933,..,..,..,..,933,..,0,0,0,0,0,..,0,0,0,0,0,..,30,0,27,0,31,..,0,0,0,0,0,..,0,0,0,0,0
LGA37570,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,41,0,48,10,55,..,49,0,55,13,67,..,0,0,5,3,7,77,53,0,54,22,154,150,..,..,..,..,150,..,0,0,0,0,0,..,0,0,0,0,0,..,78,3,86,19,103,..,0,0,0,0,0,..,0,0,0,0,0
