LGA_CODE_2021,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_T_M_EO,C10_12F_O_E_T_M_O_EVWW,C10_12F_O_E_T_M_O_ENWNA,C10_12F_O_E_T_M_O_PENS,C10_12F_O_E_T_M_O_E_T,C10_12F_O_E_T_M_LPENS,C10_12F_O_E_T_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_T_M_EO,C13_14F_O_E_T_M_O_EVWW,C13_14F_O_E_T_M_O_ENWNA,C13_14F_O_E_T_M_O_PENS,C13_14F_O_E_T_M_O_E_T,C13_14F_O_E_T_M_LPENS,C13_14F_O_E_T_M_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
LGA36580,744,13,0,0,13,0,762,26,64,0,0,64,0,92,0,5,5,0,12,0,10,0,0,0,0,0,0,0,28,67,5,0,69,0,100,0,0,0,0,0,0,0,767,82,5,0,84,0,858,957,9,0,0,9,5,967,23,55,7,0,56,0,83,0,0,0,0,6,0,6,0,0,0,0,0,0,0,23,61,7,0,66,0,85,5,0,0,0,0,0,3,985,71,7,0,71,3,1061,623,11,0,0,11,0,635,20,26,6,0,36,0,52,0,0,0,0,3,0,3,0,0,0,0,0,0,0,20,33,4,0,39,0,62,0,5,0,0,5,0,0,643,50,4,0,54,0,702,424,5,0,0,5,0,429,10,14,0,0,19,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,9,0,23,0,25,0,0,0,0,0,0,0,437,21,9,0,20,0,456,484,0,0,0
LGA36630,922,11,0,0,11,0,935,23,39,0,0,39,0,65,0,4,0,0,4,0,4,0,0,0,0,0,0,0,23,44,0,0,44,0,70,0,3,0,0,3,0,5,949,56,0,0,56,0,1016,1019,16,0,0,16,0,1038,29,36,0,0,36,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,40,0,0,37,3,66,3,4,0,0,4,4,7,1046,55,0,0,53,12,1113,688,7,0,0,7,0,695,24,24,0,0,24,0,52,0,3,0,0,3,0,3,0,0,0,0,0,0,0,24,26,0,0,31,0,55,0,0,0,0,0,0,0,714,32,0,0,34,5,750,469,0,0,0,0,0,473,3,14,0,0,14,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,14,0,25,0,0,0,0,0,0,0,481,19,0,0,19,4,502,527,0,0,0
LGA36660,1037,13,0,0,13,0,1049,30,49,0,0,48,0,81,0,0,4,0,3,0,5,0,0,0,0,0,0,0,34,50,5,0,53,0,88,4,0,0,0,0,9,10,1073,62,5,0,61,7,1142,1238,12,0,0,12,4,1250,21,55,0,3,59,0,76,4,0,0,0,0,0,4,0,0,0,0,0,0,0,20,55,0,3,59,0,84,4,0,0,0,0,3,4,1261,69,0,3,73,6,1342,836,6,0,0,6,0,847,10,27,0,0,27,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,27,0,0,27,0,38,0,0,0,0,0,0,0,847,34,0,0,34,0,887,558,6,0,0,6,0,570,15,11,0,0,11,0,23,0,0,0,0,0,0,6,0,0,0,0,0,0,0,15,11,0,0,9,0,26,0,0,0,0,0,4,4,575,19,0,0,18,0,596,662,8,0,0
LGA36720,11215,257,9,0,268,8,11492,545,1069,22,0,1087,4,1636,9,41,10,0,48,0,54,0,0,0,0,0,0,0,553,1104,30,0,1140,4,1698,21,0,0,0,0,7,27,11790,1367,39,0,1409,17,13214,12717,242,12,0,252,6,12978,529,1014,31,0,1039,0,1572,3,49,7,0,58,0,66,0,0,0,0,0,0,0,539,1066,36,0,1100,0,1639,13,0,0,0,0,10,24,13267,1312,45,0,1360,22,14640,8300,132,3,0,136,3,8449,284,476,13,0,485,4,772,11,22,11,0,32,0,41,0,4,0,0,4,0,4,295,498,23,0,519,4,819,11,0,0,0,0,15,25,8614,631,28,0,658,20,9287,5384,80,3,0,87,5,5468,152,259,7,0,270,0,426,6,10,5,0,18,0,17,0,0,0,0,0,0,0,161,274,15,0,280,0,444,6,0,0,0,0,5,9,5553,356,14,0,368,6,5929,6754,97,0,0
LGA36820,630,5,0,0,5,3,643,27,37,0,0,36,0,58,0,3,0,0,3,0,3,0,0,0,0,0,0,0,27,40,0,0,36,0,64,0,0,0,0,0,4,7,654,44,0,0,45,5,714,832,11,0,0,11,0,844,35,33,5,0,39,0,68,0,0,0,0,3,0,3,0,0,0,0,0,0,0,35,37,3,0,38,0,72,0,0,0,0,0,4,4,860,46,3,0,45,7,918,572,10,0,0,10,0,579,10,16,0,0,16,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,0,0,18,0,34,0,0,0,0,0,0,0,589,25,0,0,24,0,611,418,4,0,0,4,0,418,13,13,0,0,13,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,11,0,25,0,0,0,0,0,0,0,430,15,0,0,18,0,445,425,5,0,0
LGA36910,6002,99,0,0,99,7,6107,143,875,29,0,901,4,1043,6,98,159,0,258,0,260,0,4,0,5,8,0,8,146,973,185,5,1163,5,1304,8,4,4,0,11,15,28,6152,1079,185,5,1265,26,7442,6187,82,0,0,83,8,6277,135,834,39,0,871,0,1012,7,106,284,0,389,0,400,0,0,0,0,6,0,6,142,947,318,0,1268,7,1414,6,3,3,0,7,6,22,6334,1030,320,0,1354,18,7709,4058,51,0,0,61,4,4119,64,411,24,0,432,0,497,4,60,171,0,236,0,238,0,0,0,0,0,0,0,66,471,197,0,669,0,739,11,5,0,0,3,11,19,4132,532,200,0,733,10,4870,2660,33,3,0,33,0,2693,40,223,11,0,230,0,270,0,34,102,0,136,0,134,4,0,0,0,0,0,8,40,253,112,0,368,0,406,3,0,0,0,0,5,3,2706,287,118,0,398,5,3107,3272,44,0,0
LGA36950,61,11,0,0,11,0,67,6,61,10,0,67,0,75,0,4,0,0,4,0,0,0,0,0,0,0,0,0,5,63,10,0,72,0,75,0,0,0,0,0,0,3,69,74,10,0,83,0,154,66,10,0,0,10,0,74,13,71,10,0,80,0,90,0,4,0,0,3,0,3,0,0,0,6,6,0,6,13,74,9,6,86,0,97,0,0,0,0,0,10,10,70,88,9,6,101,10,178,36,5,0,0,5,0,38,5,53,6,0,61,0,67,3,0,0,0,6,0,4,0,0,0,0,0,0,0,8,52,8,0,66,0,77,0,0,0,0,0,3,0,44,59,8,0,74,3,118,12,3,0,0,3,0,15,0,34,4,0,35,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,37,0,34,0,0,0,0,0,0,0,13,38,0,0,43,0,57,14,3,0,0
LGA36960,8,13,0,0,13,0,21,0,201,8,0,210,0,210,0,8,4,0,9,0,9,0,0,0,0,0,0,0,0,207,9,0,218,0,218,0,0,0,0,0,0,0,8,221,9,0,231,0,238,3,4,0,0,7,0,11,0,249,10,0,263,0,263,0,6,8,0,11,0,11,0,0,0,0,6,0,6,0,255,20,0,273,0,273,0,0,0,0,0,0,0,3,258,21,4,281,0,288,6,3,0,0,3,0,12,0,123,9,0,129,0,129,0,4,0,0,7,0,7,0,0,0,0,0,0,0,0,131,11,0,138,0,138,0,0,0,0,0,0,0,6,133,11,0,139,0,144,4,0,0,0,0,0,4,0,37,0,0,34,0,34,0,0,4,0,0,0,0,0,0,0,3,3,0,3,0,39,4,3,38,0,38,0,0,0,0,0,0,0,4,39,4,3,38,0,46,0,0,0,0
LGA37010,6478,158,6,0,159,12,6645,283,640,17,0,655,4,941,6,65,57,0,118,0,120,0,0,0,0,0,0,0,284,699,79,5,779,4,1064,0,0,0,0,0,3,3,6759,853,82,3,939,13,7713,6796,125,3,0,128,8,6933,228,717,14,0,738,0,963,3,69,69,0,142,0,146,4,7,0,0,7,0,6,231,791,92,0,882,0,1111,3,0,0,0,0,3,11,7031,918,94,0,1015,10,8055,4095,53,0,0,57,3,4154,129,352,5,0,360,0,490,0,39,48,0,88,0,91,3,0,0,0,0,0,3,133,396,52,0,446,0,583,4,0,0,0,0,0,11,4232,450,59,0,511,8,4750,2613,43,4,0,44,4,2659,86,234,3,3,243,0,321,5,29,32,0,64,0,69,0,0,0,0,0,0,0,87,268,35,3,305,0,392,0,0,0,0,0,0,7,2699,308,37,3,350,0,3055,3190,43,0,0
LGA37300,230,6,0,0,6,0,235,12,19,0,0,19,0,32,3,0,0,0,0,0,3,0,0,0,0,0,0,0,13,23,0,0,23,0,38,0,0,0,0,0,7,7,240,31,0,0,31,7,274,208,6,0,0,6,0,215,15,21,0,0,21,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,0,0,21,0,36,0,0,0,0,0,0,0,226,27,0,0,27,0,251,100,6,0,0,6,0,105,8,11,0,0,11,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,11,0,16,0,0,0,0,0,0,0,106,13,0,0,13,0,121,78,0,0,0,0,0,71,3,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,9,0,0,0,0,0,0,0,80,3,0,0,3,0,82,70,0,0,0
LGA37310,1382,10,0,0,10,0,1388,41,69,0,0,67,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,69,0,0,68,0,112,0,0,0,0,0,0,5,1423,80,0,0,77,0,1505,1427,7,0,0,7,0,1431,27,78,3,0,83,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,82,3,0,84,0,117,3,0,0,0,0,0,3,1457,88,3,0,92,0,1546,885,4,0,0,4,0,890,10,42,5,0,43,0,56,0,0,0,0,4,0,4,0,0,0,0,3,0,0,12,42,6,3,48,0,58,6,0,0,0,0,0,6,900,47,6,3,54,0,953,519,3,0,0,3,0,528,6,29,0,0,27,0,32,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,28,0,0,27,0,33,0,0,0,0,0,0,6,527,33,0,0,30,0,562,575,10,0,0
LGA37340,1126,23,0,0,23,0,1149,46,59,4,0,64,0,107,3,4,0,0,0,0,3,0,0,0,0,0,0,0,49,62,3,0,65,0,116,0,0,0,0,0,0,0,1180,86,3,0,85,0,1267,1240,31,0,0,31,0,1272,48,46,10,0,53,0,98,0,0,0,0,9,0,3,0,0,0,0,0,0,0,46,50,11,0,56,0,106,0,0,0,0,0,0,10,1292,81,11,0,87,5,1387,781,14,0,0,14,0,794,30,28,0,0,27,0,58,0,8,3,0,8,0,8,0,0,0,0,0,0,0,30,33,9,0,40,0,68,0,0,0,0,0,0,5,808,45,9,0,48,4,858,501,0,0,0,0,0,499,15,12,0,0,11,0,26,0,0,3,0,4,0,4,0,0,0,0,0,0,0,13,11,4,0,19,0,35,3,0,0,0,0,0,4,514,16,4,0,18,7,540,531,6,0,0
LGA37400,33,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,39,33,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,40,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,22,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,6,0,0,0
LGA37550,23,0,0,0,0,0,23,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,22,0,0,0,0,0,29,37,0,0,0,0,0,37,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,37,4,0,0,4,0,36,16,0,0,0,0,0,16,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,16,4,0,0,4,0,24,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,3,0,0,0
LGA37570,10,0,0,0,0,0,10,6,7,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,7,0,4,0,0,0,0,0,0,0,12,7,0,0,7,0,14,14,0,0,0,0,0,14,0,8,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,6,0,0,0,0,0,0,0,11,8,0,0,8,0,25,7,0,0,0,0,0,7,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,0,0,0,0,4,4,0,0,4,0,13,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0
LGA37600,10,3,0,0,3,0,15,0,90,0,0,90,0,90,0,0,0,0,0,0,0,0,0,0,6,6,0,6,0,90,0,6,98,0,98,0,0,0,0,0,0,0,10,97,0,6,101,0,108,18,0,0,0,0,0,19,0,93,0,0,93,0,93,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,100,0,4,101,0,101,0,0,0,0,0,0,0,18,99,0,4,98,0,116,12,5,0,0,5,0,13,0,66,0,0,66,0,66,0,0,0,0,0,0,0,0,0,0,6,6,0,6,0,66,0,6,66,0,66,0,0,0,0,0,0,0,12,67,0,6,70,0,83,3,0,0,0,0,0,3,0,42,0,0,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,44,0,44,0,0,0,0,0,0,0,3,42,0,0,44,0,49,9,0,0,0
LGA39499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40070,173,9,0,0,9,0,179,38,144,5,0,151,0,194,0,9,5,0,10,0,10,0,0,0,0,0,0,0,38,155,9,0,163,0,203,0,0,0,0,0,0,0,216,156,9,0,172,0,386,122,4,0,0,4,0,126,20,126,6,0,135,0,159,0,16,4,0,14,0,14,0,0,0,0,0,0,0,20,142,13,0,154,0,176,0,0,0,0,0,4,0,145,144,13,0,158,4,303,107,3,0,0,3,0,107,10,61,5,0,60,0,76,0,8,5,0,11,0,11,0,0,0,0,0,0,0,10,70,5,0,77,0,85,0,0,0,0,0,0,0,115,75,5,0,77,0,195,52,6,0,0,6,0,60,3,32,0,0,35,0,33,0,0,0,0,9,0,9,0,0,0,0,0,0,0,3,36,3,0,39,0,41,0,0,0,0,0,0,0,55,41,3,0,48,0,96,79,0,0,0
LGA40120,1528,38,0,0,38,0,1571,51,70,5,0,71,0,128,0,0,0,0,0,0,6,0,0,0,0,0,0,0,57,72,5,0,78,0,132,0,0,0,0,0,6,7,1586,112,5,0,117,9,1710,1797,47,0,0,47,0,1847,87,87,4,0,87,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,4,0,87,0,177,0,0,0,0,0,3,4,1888,134,4,0,133,3,2025,1209,22,0,0,24,0,1234,51,56,0,0,61,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,56,0,0,61,0,110,0,0,0,0,0,0,0,1260,75,0,0,81,5,1343,842,12,0,0,12,0,858,31,39,0,0,39,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,39,0,0,39,0,72,0,0,0,0,0,0,0,873,54,0,0,54,0,926,1177,13,0,0
LGA40150,400,3,0,0,3,0,405,12,18,0,0,18,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,0,0,18,0,28,0,0,0,0,0,0,0,405,22,0,0,22,0,427,421,7,0,0,7,0,433,15,15,0,0,13,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,0,0,13,0,30,0,0,0,0,0,0,0,438,21,0,0,25,0,459,268,3,0,0,3,0,273,4,5,4,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,9,0,7,0,0,0,0,0,0,0,273,12,4,0,10,0,286,163,3,0,0,3,0,171,7,11,0,0,9,0,16,0,3,0,0,3,0,3,0,0,0,0,0,0,0,7,11,3,0,18,0,21,0,0,0,0,0,0,0,169,17,3,0,22,3,193,217,4,0,0
LGA40220,785,12,0,0,12,0,792,31,25,0,0,25,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,0,0,21,0,53,0,0,0,0,0,3,5,818,34,0,0,38,3,855,925,15,0,0,15,0,943,22,13,3,0,19,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,13,3,0,19,0,44,3,0,0,0,0,0,5,955,31,3,0,36,0,992,632,6,0,0,6,0,634,13,17,0,0,18,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,0,0,18,0,34,0,0,0,0,0,0,0,647,24,0,0,22,0,669,412,3,0,0,3,0,413,10,5,0,0,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,0,13,0,19,0,0,0,0,0,0,0,422,13,0,0,13,0,433,492,3,0,0
LGA40250,6,3,0,0,3,0,11,3,107,3,0,110,0,114,0,0,3,0,3,0,3,0,0,0,7,7,0,7,3,107,9,3,124,0,125,0,0,0,0,0,0,0,10,108,9,3,127,0,138,9,0,0,0,0,0,9,0,104,0,0,104,0,109,0,0,3,0,5,0,4,0,0,0,0,0,0,0,5,104,3,0,111,0,111,0,0,0,0,0,0,0,8,104,3,0,111,0,123,0,0,0,0,0,0,0,0,45,0,0,45,0,45,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,45,0,5,51,0,51,0,0,0,0,0,0,0,0,45,0,5,51,0,48,6,0,0,0,0,0,6,0,39,3,0,38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,42,0,42,0,0,0,0,0,0,0,6,39,0,0,42,0,40,0,0,0,0
LGA40310,918,6,0,0,6,0,925,22,25,0,0,25,0,48,0,7,0,0,7,0,7,0,0,0,0,0,0,0,22,31,0,0,31,0,57,0,0,0,0,0,0,0,946,39,0,0,39,0,982,1086,12,0,0,12,0,1101,13,19,0,0,19,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,0,0,20,0,34,4,0,0,0,0,0,5,1096,36,0,0,36,0,1136,690,5,0,0,5,0,697,13,12,0,0,12,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,0,11,0,27,0,0,0,0,0,0,0,699,18,0,0,18,0,724,503,4,0,0,4,0,498,6,4,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,4,0,14,0,0,0,0,0,0,0,505,4,0,0,4,0,517,593,0,0,0
LGA40430,82,0,0,0,0,0,84,0,5,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,9,0,0,0,0,0,0,0,86,5,0,0,0,0,87,89,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,90,54,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,55,36,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,36,41,0,0,0
