LGA_CODE_2021,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
LGA41830,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,152,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,147,14,0,0,14,0,154
LGA41960,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,134,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,143,0,0,0,0,0,144
LGA42030,11,0,392,4,24,0,0,24,0,31,0,0,3,0,4,0,3,0,0,0,0,0,0,0,7,26,3,0,30,0,36,0,0,0,0,0,0,0,391,36,3,0,40,0,425,139,3,0,0,3,0,140,0,11,0,0,11,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,12,0,11,0,0,0,0,0,0,0,138,16,0,0,18,0,154,66,0,0,0,0,0,67,4,10,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,9,0,10,0,0,0,0,0,0,0,69,9,0,0,9,0,74,3107,57,0,0,57,0,3166,75,183,3,0,186,0,260,0,16,9,0,23,0,25,0,0,0,0,0,0,0,75,193,10,0,211,0,285,3,0,0,0,0,0,3,3182,256,10,0,269,0,3451
LGA42110,0,0,69,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,67,0,0,0,0,0,70,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,7,0,0,7,0,532,9,4,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,4,0,17,0,0,0,0,0,3,3,534,12,0,0,12,6,553
LGA42250,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,223,28,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,28,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,1380,7,0,0,7,0,1387,14,24,0,0,24,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,0,0,24,0,37,0,0,0,0,0,0,0,1394,28,0,0,28,0,1427
LGA42600,10,0,683,26,56,5,0,58,0,83,0,5,3,0,8,0,9,0,0,0,0,0,0,0,26,61,11,0,69,0,94,0,0,0,0,0,0,0,700,70,9,0,78,0,776,342,4,0,0,3,0,347,12,27,4,0,31,0,46,0,0,0,0,4,0,4,0,0,0,0,0,0,0,12,34,0,0,34,0,47,0,0,0,0,0,0,0,355,35,5,0,37,0,396,180,5,0,0,8,0,190,6,27,0,0,27,0,34,0,4,0,0,6,0,6,0,0,0,0,0,0,0,6,29,0,0,31,0,42,0,0,0,0,0,0,0,189,34,3,0,40,0,228,4322,101,8,0,107,3,4430,216,566,25,0,594,0,814,4,29,27,0,55,0,59,0,0,0,0,0,0,0,219,602,50,0,653,0,871,4,5,0,0,5,5,8,4539,702,61,0,763,7,5312
LGA42750,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,59,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,5,0,0,5,0,589,23,11,0,0,11,0,36,0,4,0,0,4,0,4,0,0,0,0,0,0,0,23,18,0,0,18,0,38,3,0,0,0,0,0,3,609,16,0,0,16,0,630
LGA43080,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,149,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,151,0,0,0,0,0,155
LGA43220,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,198,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,197,0,0,0,0,0,199
LGA43360,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,38,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,286,4,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,9,0,0,0,0,0,0,0,294,3,0,0,3,0,298
LGA43650,3,0,462,3,7,0,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,7,0,14,0,0,0,0,0,0,0,461,15,0,0,15,0,475,139,0,0,0,0,0,139,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,0,139,9,0,0,9,0,149,55,0,0,0,0,0,55,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,55,3,0,0,3,0,54,2915,29,0,0,29,0,2942,47,75,0,0,75,0,122,6,0,0,0,0,0,6,0,0,0,0,0,0,0,47,75,0,0,75,0,121,0,0,0,0,0,3,3,2964,102,0,0,102,3,3068
LGA43710,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,134,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009,5,0,0,5,0,1018,11,12,0,0,12,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0,0,12,0,25,0,0,0,0,0,3,3,1018,17,0,0,17,3,1046
LGA43790,0,0,205,6,9,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,9,0,15,0,0,0,0,0,0,0,212,9,0,0,9,0,217,26,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,22,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1559,6,0,0,6,5,1566,36,63,4,0,74,0,102,0,4,5,0,6,0,6,0,0,0,0,0,0,0,36,68,6,0,79,0,114,0,0,0,0,0,0,0,1586,73,6,0,86,5,1679
LGA44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,8
LGA44060,35,0,1265,54,313,13,0,327,0,378,0,22,21,0,45,0,45,0,4,0,0,4,0,4,55,335,32,0,369,0,426,4,0,0,0,0,0,7,1288,370,32,0,399,0,1691,589,7,0,0,7,0,599,21,213,14,0,227,0,249,4,21,12,0,34,0,41,0,0,0,0,0,0,0,21,237,29,0,269,0,286,0,0,0,0,0,0,0,612,247,31,0,277,0,887,329,3,0,0,3,0,334,14,120,7,0,130,0,140,0,11,12,0,25,0,28,0,0,0,0,0,0,0,14,131,23,0,157,0,169,0,0,0,0,0,0,0,345,138,23,0,158,0,504,9915,294,4,0,293,3,10212,550,3596,137,0,3735,0,4296,12,238,129,0,367,0,378,0,5,0,0,5,0,5,565,3835,270,0,4109,0,4676,6,3,0,0,5,10,24,10481,4134,275,0,4414,16,14919
LGA44210,0,0,140,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,145,0,0,0,0,0,150,24,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,24,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,900,4,0,0,4,4,905,13,24,0,0,24,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24,0,0,24,0,42,0,0,0,0,0,3,3,912,35,0,0,35,8,954
LGA44340,24,0,1581,59,188,3,0,196,0,253,0,10,8,0,15,0,15,0,0,0,0,0,0,0,59,202,14,0,209,0,273,0,0,0,0,0,0,0,1620,220,12,0,236,0,1858,816,17,0,0,17,0,837,23,120,7,0,129,0,153,0,3,5,0,13,0,13,0,0,0,0,0,0,0,20,130,12,0,136,0,162,0,0,0,0,0,0,0,842,144,12,0,155,0,1000,467,9,0,0,9,0,475,19,84,8,0,96,0,109,0,3,3,0,7,0,7,0,0,0,0,0,0,0,19,91,7,0,100,0,119,0,0,0,0,0,0,0,487,95,7,0,104,0,595,10523,267,6,5,275,6,10796,575,1724,82,0,1801,0,2375,7,89,45,0,137,0,139,0,4,0,0,4,0,4,579,1813,125,0,1938,0,2519,12,0,0,0,0,8,19,11108,2081,130,5,2217,14,13337
LGA44550,4,0,856,18,47,0,0,47,0,70,0,3,3,0,8,0,8,0,0,0,0,0,0,0,18,51,3,0,57,0,72,0,0,0,0,0,0,0,864,56,3,0,56,0,921,317,3,0,0,3,0,323,6,29,0,0,26,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,0,0,28,0,36,0,0,0,0,0,0,0,326,29,0,0,31,0,358,156,5,0,0,5,0,163,5,10,0,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,6,0,15,0,0,0,0,0,0,0,159,12,0,0,9,0,174,6487,108,0,0,115,10,6606,176,382,3,0,392,0,563,3,16,11,0,28,0,33,0,0,0,0,0,0,0,176,400,13,0,416,0,596,12,0,0,0,0,21,35,6683,507,19,0,528,26,7233
LGA44620,0,0,437,16,20,4,0,26,0,44,0,7,26,0,30,0,30,0,0,0,0,0,0,0,16,30,25,0,63,0,73,0,0,0,0,0,0,0,447,34,29,0,62,0,517,70,0,0,0,0,0,70,4,7,0,0,7,0,6,0,4,6,0,12,0,12,0,0,0,0,0,0,0,4,6,6,0,13,0,18,0,0,0,0,0,0,0,74,6,6,0,13,0,92,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,4,0,4,0,0,0,0,0,0,0,17,0,6,0,4,0,21,3291,33,4,0,42,5,3337,82,237,25,0,260,0,342,3,60,145,0,204,0,207,0,0,0,0,0,0,0,83,303,164,0,467,0,548,7,0,0,0,0,0,7,3377,339,165,0,506,5,3892
LGA44830,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,313,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,5,0,0,0,0,0,5,317,4,0,0,4,0,318
LGA45040,4,0,326,6,41,0,0,41,0,50,0,0,7,0,10,0,10,0,0,0,0,0,0,0,6,42,7,0,54,0,58,0,0,0,0,0,0,0,327,49,5,0,57,0,386,58,0,0,0,0,0,58,0,14,0,0,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,15,0,15,0,0,0,0,0,0,0,60,14,0,0,15,0,73,17,0,0,0,0,0,17,0,8,0,0,5,0,5,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,10,3,0,9,0,9,0,0,0,0,0,0,0,17,10,3,0,9,0,26,2268,30,3,0,34,0,2300,57,264,9,0,272,0,335,0,36,60,0,97,0,93,0,0,0,0,0,0,0,60,303,65,0,370,0,427,3,0,0,0,0,7,10,2331,332,64,0,401,7,2737
LGA45090,0,0,126,0,7,0,0,7,0,11,0,3,8,0,14,0,14,0,0,0,0,0,0,0,0,13,8,0,17,0,25,0,0,0,0,0,0,0,125,14,8,0,20,0,153,13,0,0,0,0,0,13,0,0,0,0,0,0,6,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,18,0,4,0,0,0,21,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,4,0,7,1186,16,0,0,16,0,1197,31,112,10,0,121,0,146,0,37,46,0,86,0,86,0,0,0,0,0,0,0,31,143,60,0,199,0,229,4,0,0,0,0,9,12,1214,157,60,0,212,9,1438
LGA45120,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,65,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,0,0,0,0,0,647,7,12,0,0,12,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,12,0,21,4,0,0,0,0,0,5,657,13,0,0,13,0,676
LGA45290,20,0,552,30,148,6,0,156,0,184,0,7,13,0,16,0,16,0,0,0,0,0,0,0,30,155,18,0,171,0,196,0,0,0,0,0,0,0,561,173,18,0,188,0,748,327,6,0,0,6,0,334,19,86,3,0,89,0,106,0,4,0,0,0,0,5,0,0,0,0,0,0,0,22,88,0,0,92,0,109,0,0,0,0,0,0,0,348,95,0,0,102,0,450,176,6,0,0,8,0,180,7,46,8,0,51,0,63,0,0,8,0,6,0,6,0,0,0,0,0,0,0,7,52,11,0,55,0,64,0,0,0,0,0,0,0,184,53,11,0,67,0,249,3616,182,0,0,186,3,3798,238,1481,68,0,1548,0,1782,3,88,40,0,127,0,129,0,0,0,0,0,0,0,236,1569,109,3,1679,0,1918,0,0,0,0,0,0,0,3850,1752,108,3,1861,3,5712
LGA45340,45,0,3140,93,234,13,0,252,0,341,0,14,8,0,23,0,23,0,0,0,0,0,0,0,93,249,23,0,269,0,366,0,0,0,0,0,3,4,3197,288,23,0,312,4,3511,1085,11,0,0,11,0,1100,28,155,5,0,165,0,194,4,14,3,0,16,0,21,0,0,0,0,0,0,0,33,170,9,0,183,0,214,0,0,0,0,0,0,0,1121,186,9,0,196,0,1315,548,8,0,0,8,0,555,23,93,3,0,96,0,117,0,12,5,0,16,0,16,0,0,0,0,0,0,0,23,100,9,0,111,0,128,0,0,0,0,0,0,0,570,109,9,0,120,3,689,23404,397,3,0,402,21,23824,783,2123,87,5,2213,0,2998,24,113,31,0,150,0,171,0,5,0,3,11,0,11,805,2244,122,7,2369,0,3180,8,0,0,0,5,19,30,24216,2640,128,7,2779,39,27032
LGA45400,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,4,0,0,4,5,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,9,0,0,9,5,138
