LGA_CODE_2021,A55_64_UOLSE_VWW_17,A55_64_UOLSE_VWW_18,A55_64_UOLSE_VWW_19,A55_64_UOLSE_VWW_20,A55_64_UOLSE_VWW_21,A55_64_UOLSE_VWW_YNS,A55_64_UOLSE_VWW_T,A55_64_UOLSE_NWNAA_B_05,A55_64_UOLSE_NWNAA_05_10,A55_64_UOLSE_NWNAA_11_15,A55_64_UOLSE_NWNAA_16,A55_64_UOLSE_NWNAA_17,A55_64_UOLSE_NWNAA_18,A55_64_UOLSE_NWNAA_19,A55_64_UOLSE_NWNAA_20,A55_64_UOLSE_NWNAA_21,A55_64_UOLSE_NWNAA_YNS,A55_64_UOLSE_NWNAA_T,A55_64_UOLSE_PinE_NS_B_05,A55_64_UOLSE_PinE_NS_05_10,A55_64_UOLSE_PinE_NS_11_15,A55_64_UOLSE_PinE_NS_16,A55_64_UOLSE_PinE_NS_17,A55_64_UOLSE_PinE_NS_18,A55_64_UOLSE_PinE_NS_19,A55_64_UOLSE_PinE_NS_20,A55_64_UOLSE_PinE_NS_21,A55_64_UOLSE_PinE_NS_YNS,A55_64_UOLSE_PinE_NS_T,A55_64_UOLSE_T_B_05,A55_64_UOLSE_T_05_10,A55_64_UOLSE_T_11_15,A55_64_UOLSE_T_16,A55_64_UOLSE_T_17,A55_64_UOLSE_T_18,A55_64_UOLSE_T_19,A55_64_UOLSE_T_20,A55_64_UOLSE_T_21,A55_64_UOLSE_T_YNS,A55_64_UOLSE_T_T,A55_64_L_PinE_NS_B_05,A55_64_L_PinE_NS_05_10,A55_64_L_PinE_NS_11_15,A55_64_L_PinE_NS_16,A55_64_L_PinE_NS_17,A55_64_L_PinE_NS_18,A55_64_L_PinE_NS_19,A55_64_L_PinE_NS_20,A55_64_L_PinE_NS_21,A55_64_L_PinE_NS_YNS,A55_64_L_PinE_NS_T,A55_64_T_B_05,A55_64_T_05_10,A55_64_T_11_15,A55_64_T_16,A55_64_T_17,A55_64_T_18,A55_64_T_19,A55_64_T_20,A55_64_T_21,A55_64_T_YNS,A55_64_T_T,A65_74_SEO_B_05,A65_74_SEO_05_10,A65_74_SEO_11_15,A65_74_SEO_16,A65_74_SEO_17,A65_74_SEO_18,A65_74_SEO_19,A65_74_SEO_20,A65_74_SEO_21,A65_74_SEO_YNS,A65_74_SEO_T,A65_74_UOLSE_VWW_B_05,A65_74_UOLSE_VWW_05_10,A65_74_UOLSE_VWW_11_15,A65_74_UOLSE_VWW_16,A65_74_UOLSE_VWW_17,A65_74_UOLSE_VWW_18,A65_74_UOLSE_VWW_19,A65_74_UOLSE_VWW_20,A65_74_UOLSE_VWW_21,A65_74_UOLSE_VWW_YNS,A65_74_UOLSE_VWW_T,A65_74_UOLSE_NWNAA_B_05,A65_74_UOLSE_NWNAA_05_10,A65_74_UOLSE_NWNAA_11_15,A65_74_UOLSE_NWNAA_16,A65_74_UOLSE_NWNAA_17,A65_74_UOLSE_NWNAA_18,A65_74_UOLSE_NWNAA_19,A65_74_UOLSE_NWNAA_20,A65_74_UOLSE_NWNAA_21,A65_74_UOLSE_NWNAA_YNS,A65_74_UOLSE_NWNAA_T,A65_74_UOLSE_PinE_NS_B_05,A65_74_UOLSE_PinE_NS_05_10,A65_74_UOLSE_PinE_NS_11_15,A65_74_UOLSE_PinE_NS_16,A65_74_UOLSE_PinE_NS_17,A65_74_UOLSE_PinE_NS_18,A65_74_UOLSE_PinE_NS_19,A65_74_UOLSE_PinE_NS_20,A65_74_UOLSE_PinE_NS_21,A65_74_UOLSE_PinE_NS_YNS,A65_74_UOLSE_PinE_NS_T,A65_74_UOLSE_T_B_05,A65_74_UOLSE_T_05_10,A65_74_UOLSE_T_06,A65_74_UOLSE_T_16,A65_74_UOLSE_T_17,A65_74_UOLSE_T_18,A65_74_UOLSE_T_19,A65_74_UOLSE_T_20,A65_74_UOLSE_T_21,A65_74_UOLSE_T_YNS,A65_74_UOLSE_T_T,A65_74_L_PinE_NS_B_05,A65_74_L_PinE_NS_05_10,A65_74_L_PinE_NS_11_15,A65_74_L_PinE_NS_16,A65_74_L_PinE_NS_17,A65_74_L_PinE_NS_18,A65_74_L_PinE_NS_19,A65_74_L_PinE_NS_20,A65_74_L_PinE_NS_21,A65_74_L_PinE_NS_YNS,A65_74_L_PinE_NS_T,A65_74_T_B_05,A65_74_T_05_10,A65_74_T_11_15,A65_74_T_16,A65_74_T_17,A65_74_T_18,A65_74_T_19,A65_74_T_20,A65_74_T_21,A65_74_T_YNS,A65_74_T_T,A75_84_SEO_B_05,A75_84_SEO_05_10,A75_84_SEO_11_15,A75_84_SEO_16,A75_84_SEO_17,A75_84_SEO_18,A75_84_SEO_19,A75_84_SEO_20,A75_84_SEO_21,A75_84_SEO_YNS,A75_84_SEO_T,A75_84_UOLSE_VWW_B_05,A75_84_UOLSE_VWW_05_10,A75_84_UOLSE_VWW_11_15,A75_84_UOLSE_VWW_16,A75_84_UOLSE_VWW_17,A75_84_UOLSE_VWW_18,A75_84_UOLSE_VWW_19,A75_84_UOLSE_VWW_20,A75_84_UOLSE_VWW_21,A75_84_UOLSE_VWW_YNS,A75_84_UOLSE_VWW_T,A75_84_UOLSE_NWNAA_B_05,A75_84_UOLSE_NWNAA_05_10,A75_84_UOLSE_NWNAA_11_15,A75_84_UOLSE_NWNAA_16,A75_84_UOLSE_NWNAA_17,A75_84_UOLSE_NWNAA_18,A75_84_UOLSE_NWNAA_19,A75_84_UOLSE_NWNAA_20,A75_84_UOLSE_NWNAA_21,A75_84_UOLSE_NWNAA_YNS,A75_84_UOLSE_NWNAA_T,A75_84_UOLSE_PinE_NS_B_05,A75_84_UOLSE_PinE_NS_05_10,A75_84_UOLSE_PinE_NS_11_15,A75_84_UOLSE_PinE_NS_16,A75_84_UOLSE_PinE_NS_17,A75_84_UOLSE_PinE_NS_18,A75_84_UOLSE_PinE_NS_19,A75_84_UOLSE_PinE_NS_20,A75_84_UOLSE_PinE_NS_21,A75_84_UOLSE_PinE_NS_YNS,A75_84_UOLSE_PinE_NS_T,A75_84_UOLSE_T_B_05,A75_84_UOLSE_T_05_10,A75_84_UOLSE_T_11_15,A75_84_UOLSE_T_16,A75_84_UOLSE_T_17,A75_84_UOLSE_T_18,A75_84_UOLSE_T_19,A75_84_UOLSE_T_20,A75_84_UOLSE_T_21,A75_84_UOLSE_T_YNS,A75_84_UOLSE_T_T,A75_84_L_PinE_NS_B_05,A75_84_L_PinE_NS_05_10,A75_84_L_PinE_NS_11_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_17,A75_84_L_PinE_NS_18
LGA10800,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,43,8,0,0,0,0,0,0,0,6,56,37,4,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,38,4,0,0,0,0,0,0,0,0,44,21,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
LGA10850,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,90,4,0,0,0,0,0,0,0,4,103,83,0,3,0,0,0,0,0,0,6,86,8,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,92,5,3,0,0,0,0,0,0,6,94,59,0,0,0,0,0,0,0,0,4,66,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
LGA10900,0,0,0,5,0,3,424,22,11,9,0,0,0,0,0,0,0,37,4,0,0,0,0,0,0,0,0,0,4,407,38,14,5,4,0,0,5,0,6,470,5,0,0,0,0,0,0,0,0,0,5,2590,107,49,9,4,0,8,5,0,41,2802,2439,17,13,0,0,0,0,6,0,48,2529,389,3,0,0,0,0,0,0,0,7,405,28,0,6,0,0,0,0,0,0,4,45,3,0,0,0,0,0,0,0,0,0,3,422,9,10,0,0,0,4,4,0,10,453,0,0,0,0,0,0,0,0,0,3,6,2862,28,17,3,0,0,6,8,0,66,2986,1328,12,0,0,0,3,4,0,0,32,1388,234,0,0,0,0,0,0,0,0,0,248,22,0,6,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,3,256,6,3,0,0,0,7,0,0,4,280,4,0,0,0,0,0
LGA10950,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,3,0,0,0,14,10,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11150,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11250,4,0,0,0,0,0,21,0,0,0,0,0,0,4,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,4,0,4,5,0,0,28,0,0,0,0,0,0,0,0,0,0,0,100,4,7,0,5,0,4,5,0,9,120,92,0,0,0,0,0,0,0,0,0,95,23,0,0,0,0,0,0,4,0,0,28,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,3,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,3,5,0,0,127,63,0,0,0,0,0,0,0,0,6,67,20,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
LGA11300,0,0,5,4,0,27,1383,521,85,96,22,28,31,35,18,0,20,854,0,0,0,3,0,0,0,0,0,0,8,1797,123,109,36,28,32,39,17,3,55,2243,0,0,0,0,0,0,0,0,0,6,6,2210,134,114,36,28,35,46,15,3,68,2697,362,6,5,0,0,0,0,0,0,4,378,989,13,6,0,0,0,0,7,0,27,1039,513,71,76,27,12,14,36,8,0,21,787,3,0,0,0,0,0,0,0,0,0,6,1502,83,86,27,12,14,41,8,0,52,1833,0,0,0,0,0,0,0,0,0,5,5,1866,88,89,27,12,14,46,8,0,59,2216,192,0,0,0,0,0,0,0,0,10,202,573,5,3,0,0,0,0,0,0,12,595,448,55,34,4,3,9,3,0,0,12,574,6,0,0,0,0,0,0,0,0,0,9,1028,56,39,4,3,9,10,0,0,23,1180,0,0,0,0,0,0
LGA11350,3,0,0,5,0,4,218,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,181,14,16,0,3,0,3,5,0,5,233,0,0,0,0,0,0,0,0,0,0,0,1073,69,41,0,3,9,3,11,0,30,1234,914,17,3,0,0,0,3,3,0,29,973,118,7,0,0,0,0,0,0,0,0,134,6,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,3,126,7,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,1040,26,8,0,0,0,4,3,0,28,1111,322,4,6,0,0,0,3,0,0,10,346,40,3,0,0,0,0,0,0,0,3,43,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,44,3,0,0,0,0,0,0,0,3,50,0,0,0,0,0,0
LGA11400,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,154,4,0,0,4,0,0,0,0,5,173,130,3,0,0,0,0,0,0,0,3,138,11,0,0,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,145,6,0,0,0,4,0,0,0,5,159,89,0,0,0,0,0,0,0,0,9,89,12,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
LGA11450,0,4,22,11,0,33,1701,225,42,46,9,9,10,56,15,0,14,430,0,0,0,0,0,0,0,0,0,0,0,1663,174,103,15,11,16,73,25,0,41,2131,0,0,0,0,0,0,0,0,0,8,18,3218,258,138,21,16,18,78,30,0,87,3872,1337,16,9,3,0,3,0,0,0,33,1420,953,26,30,3,7,3,17,5,3,17,1075,248,34,64,8,8,7,28,16,0,11,426,3,0,0,0,0,0,0,3,0,0,7,1205,57,93,14,15,18,41,26,3,28,1503,0,0,0,0,0,0,0,0,0,3,9,2543,74,109,17,15,19,44,30,9,70,2923,699,4,0,0,0,4,0,0,0,23,741,397,9,8,0,0,0,4,7,0,3,426,159,8,17,0,3,7,5,5,0,4,209,0,0,0,0,0,0,0,0,0,0,0,564,11,22,4,7,7,9,8,0,10,640,5,0,0,0,0,0
LGA11500,25,29,30,20,5,92,5042,778,125,120,43,38,33,96,47,4,62,1350,12,0,0,0,0,0,0,0,0,0,13,5149,458,269,56,60,60,127,68,9,154,6405,7,0,0,0,0,0,0,0,0,39,42,7902,539,303,62,74,60,137,76,11,246,9404,2594,19,13,0,8,0,0,3,0,48,2693,2665,71,54,14,4,7,12,22,4,49,2908,771,105,99,21,22,19,80,40,0,41,1198,5,0,0,0,0,0,0,0,0,3,14,3448,171,154,38,28,19,95,68,4,94,4125,10,0,0,0,0,0,0,0,0,44,49,6051,197,169,41,41,23,95,73,9,180,6863,1323,16,5,0,0,0,4,0,0,36,1389,984,25,13,6,4,0,4,6,0,23,1067,490,57,35,13,5,11,28,6,0,21,661,8,0,0,0,0,0,0,0,0,17,21,1480,91,46,18,11,9,28,16,0,56,1749,8,0,0,0,0,0
LGA11520,6,3,18,8,4,33,2101,439,96,108,30,18,34,58,36,3,19,835,0,0,0,0,0,0,0,0,0,0,5,2320,190,153,42,24,34,77,40,10,48,2939,4,0,0,0,0,0,0,0,0,3,4,3851,257,194,42,34,46,81,41,10,76,4622,1338,17,13,0,0,5,0,0,0,17,1390,1834,21,21,8,5,8,13,0,0,29,1945,528,82,92,20,24,14,76,20,0,33,890,9,0,0,0,0,0,0,0,0,0,9,2366,105,113,25,28,18,94,26,4,64,2838,0,0,0,0,0,0,0,0,0,12,12,3699,120,125,27,28,20,91,24,4,95,4241,640,5,7,5,0,0,7,0,0,12,675,1222,6,4,0,5,0,0,3,0,25,1266,643,29,21,9,5,3,11,4,0,26,754,8,0,0,0,0,0,0,0,0,0,11,1871,36,30,9,3,3,16,3,0,52,2028,3,0,0,0,0,0
LGA11570,33,28,55,35,0,312,14959,6532,919,803,176,198,128,228,94,23,274,9374,37,6,6,0,0,0,4,0,0,11,56,20244,1438,1061,221,231,158,291,127,26,598,24391,13,0,3,0,0,5,0,0,0,112,134,23648,1541,1098,228,237,168,293,136,26,782,28155,2645,32,13,0,4,0,3,0,4,67,2759,9320,104,95,17,12,20,32,23,4,212,9831,6207,479,503,121,84,72,147,65,6,218,7902,48,0,0,0,0,0,0,0,0,6,63,15575,590,604,129,96,87,179,87,4,436,17800,15,0,0,0,0,0,0,0,0,124,140,18236,617,615,134,95,88,189,87,9,628,20695,1364,7,9,3,3,0,0,7,0,51,1438,4673,27,22,0,4,6,8,3,0,117,4854,4680,297,172,33,21,25,47,22,3,153,5452,35,0,0,0,0,0,0,0,0,11,45,9388,326,193,34,29,29,55,26,3,280,10351,14,0,3,0,0,0
LGA11600,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,4,0,0,0,3,33,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11650,6,12,13,8,4,28,1905,190,54,48,15,11,5,29,9,0,13,376,9,0,0,0,0,0,0,0,0,0,14,1794,211,120,23,19,20,36,18,6,44,2289,11,0,0,0,0,0,0,0,0,10,21,8488,567,263,42,35,37,55,23,9,184,9707,6872,179,109,17,19,16,24,16,0,207,7459,1580,40,30,3,9,4,11,7,3,22,1713,238,51,80,14,12,10,37,10,0,14,465,3,0,0,0,0,0,0,0,0,0,3,1822,88,107,18,22,20,49,17,4,39,2193,6,0,0,0,0,0,0,0,0,26,38,8706,261,219,37,37,35,78,37,4,269,9684,4842,147,67,8,11,4,10,9,0,188,5285,1003,16,9,0,4,0,0,0,0,26,1073,228,15,16,3,0,8,5,0,0,13,292,10,0,0,0,0,0,0,0,0,0,9,1245,35,28,9,3,12,7,0,0,45,1374,29,0,0,0,0,0
LGA11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,14,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11720,3,0,0,0,0,0,113,12,0,0,0,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,6,106,8,9,0,3,4,0,0,0,0,136,0,0,0,0,0,0,0,0,0,31,31,726,44,24,3,9,5,0,3,0,48,860,737,18,5,0,0,0,0,0,0,24,782,77,3,4,0,0,0,0,0,0,0,94,6,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,88,3,7,0,0,0,0,0,0,6,108,0,0,0,0,0,0,0,0,0,28,28,823,27,8,0,0,0,0,0,0,57,921,362,0,0,0,0,0,0,0,0,29,396,46,4,0,0,0,0,0,0,0,0,53,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,57,4,0,0,0,0,0,0,0,0,62,5,0,0,0,0,0
LGA11730,0,0,7,0,0,3,123,6,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,98,14,5,3,0,0,7,0,0,6,137,0,0,0,0,0,0,0,0,0,18,22,763,44,24,10,5,3,3,3,0,54,909,842,14,7,5,0,0,0,0,0,48,919,67,8,3,0,4,0,3,0,0,0,85,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,72,10,5,0,3,0,0,0,0,0,96,3,0,0,0,0,0,0,0,0,4,9,915,27,11,5,5,0,0,0,0,52,1015,502,7,0,0,0,0,0,0,0,40,550,43,3,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,42,4,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0
LGA11750,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,35,14,4,0,0,0,0,0,0,0,45,13,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,24,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11800,6,0,4,3,0,5,313,34,13,27,13,7,11,24,6,0,5,147,0,0,0,0,0,0,0,0,0,0,0,269,48,47,16,9,9,28,9,5,12,465,0,0,0,0,0,0,0,0,0,4,4,1446,128,75,19,13,20,35,9,5,48,1788,1416,29,13,0,0,0,11,9,0,45,1523,230,6,3,0,0,0,0,0,0,9,255,33,8,13,8,8,8,13,3,0,4,98,0,0,0,0,0,0,0,0,0,0,0,263,18,17,7,9,9,12,5,0,8,356,3,0,0,0,0,0,0,0,0,8,6,1679,45,33,14,12,9,23,12,0,63,1881,911,13,7,0,0,0,6,3,0,36,975,137,3,0,0,0,0,0,0,0,6,145,25,6,3,0,0,0,0,5,0,3,35,0,0,0,0,0,0,0,0,0,6,4,164,5,6,0,0,0,3,5,0,5,186,0,0,0,0,0,0
LGA12000,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,35,6,0,0,0,0,0,0,0,4,44,41,0,0,0,0,0,0,0,0,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,3,47,12,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,13,18,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12160,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,100,13,3,0,0,0,0,0,0,9,128,132,3,0,0,0,0,0,0,0,10,143,12,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,145,3,0,0,0,0,0,0,0,12,160,83,0,0,0,0,0,0,0,0,6,88,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
LGA12350,0,0,0,0,0,0,29,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,25,10,3,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,137,9,5,0,0,0,0,0,0,5,155,135,3,0,0,0,0,0,0,0,8,150,24,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,169,3,0,0,0,0,0,0,0,11,180,102,0,0,0,0,0,0,0,0,6,107,10,0,0,0,0,0,0,0,0,0,10,5,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0,0,5,0,0,0,0,0,0,16,3,0,0,0,0,0
