SAL_CODE_2021,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
SAL12862,5,0,0,0,0,0,0,5
SAL12863,33,4,0,0,0,0,0,36
SAL12864,0,0,0,0,0,0,0,0
SAL12865,100,20,9,0,0,0,0,122
SAL12866,9,0,0,0,0,0,0,14
SAL12867,0,0,0,0,0,0,0,0
SAL12868,0,0,0,0,0,0,0,3
SAL12869,32,3,6,0,0,0,0,45
SAL12870,8,0,0,0,0,0,0,8
SAL12871,473,45,27,9,0,0,0,553
SAL12872,0,0,0,0,0,0,0,0
SAL12873,7,0,0,0,0,0,0,10
SAL12874,4,0,0,0,0,0,0,10
SAL12875,68,7,3,0,0,0,0,79
SAL12876,5,0,0,0,0,0,0,5
SAL12877,581,88,30,9,0,0,4,716
SAL12878,49,3,0,0,0,0,0,50
SAL12879,952,176,98,19,3,0,16,1266
SAL12880,3,0,0,0,0,0,0,3
SAL12881,16,0,0,0,0,0,0,14
SAL12882,5,0,0,0,0,0,0,5
SAL12883,0,0,0,0,0,0,0,0
SAL12884,32,0,0,0,0,0,0,37
SAL12885,0,0,0,0,0,0,0,0
SAL12886,22,3,0,0,0,0,0,23
SAL12887,9,0,0,0,0,0,0,9
SAL12888,87,18,6,0,0,0,0,107
SAL12889,3,0,0,0,0,0,0,3
SAL12890,5,3,0,0,0,0,0,8
SAL12891,6,0,0,0,0,0,0,8
SAL12892,9,0,0,0,0,0,0,9
SAL12893,12,0,0,0,0,0,0,15
SAL12894,6,5,0,0,0,0,0,10
SAL12895,0,0,0,0,0,0,0,0
SAL12896,109,12,10,3,0,0,5,134
SAL12897,0,0,0,0,0,0,0,0
SAL12898,316,41,38,4,0,0,3,403
SAL12899,4,0,0,0,0,0,0,9
SAL12900,115,16,7,0,0,0,0,137
SAL12901,23,0,0,0,0,0,0,29
SAL12902,37,0,0,5,0,0,0,39
SAL12903,12,0,0,0,0,0,0,12
SAL12904,10,0,0,0,0,0,0,10
SAL12905,957,85,59,8,0,3,3,1114
SAL12906,335,32,18,7,0,0,5,393
SAL12907,852,92,50,13,0,0,0,1009
SAL12908,749,52,9,0,0,0,0,819
SAL12909,138,14,10,0,0,0,6,167
SAL12910,0,0,0,0,0,0,0,0
SAL12911,611,82,16,4,0,0,5,716
SAL12912,608,55,37,7,0,0,16,720
SAL12913,11,0,0,0,0,0,0,8
SAL12914,0,0,0,0,0,0,0,0
SAL12915,299,39,21,4,0,0,9,363
SAL12916,0,0,0,0,0,0,0,0
SAL12917,13,0,0,0,0,0,0,13
SAL12918,106,20,5,0,0,0,0,129
SAL12919,840,60,26,13,0,0,8,956
SAL12920,344,46,17,4,0,0,4,426
SAL12921,611,41,16,8,3,0,7,686
SAL12922,50,4,0,0,0,0,0,50
SAL12923,25,0,0,0,0,0,0,25
SAL12924,11,0,0,0,0,0,0,11
SAL12925,14,0,0,0,0,0,0,14
SAL12926,25,4,0,0,0,0,0,27
SAL12927,4,0,0,0,0,0,0,4
SAL12928,8,0,0,0,0,0,0,10
SAL12929,27,5,0,0,0,0,0,30
SAL12930,0,0,0,0,0,0,0,0
SAL12931,61,0,0,5,0,0,0,67
SAL12932,402,63,15,6,0,0,4,488
SAL12933,32,7,0,0,0,0,0,33
SAL12934,6,0,0,0,0,0,0,3
SAL12935,65,0,10,0,0,0,0,76
SAL12936,23,5,0,0,0,0,0,28
SAL12937,0,0,0,0,0,0,0,0
SAL12938,8,0,0,0,0,0,0,15
SAL12939,0,0,0,0,0,0,0,0
SAL12940,6,0,0,0,0,0,0,6
SAL12941,29,7,0,0,0,0,0,36
SAL12942,14,0,0,0,0,0,0,14
SAL12943,781,60,21,0,0,0,0,859
SAL12944,0,0,0,0,0,0,0,0
SAL12945,12,0,0,0,0,0,0,15
SAL12946,19,3,0,0,0,0,0,28
SAL12947,61,4,0,0,0,0,0,67
SAL12948,33,3,0,0,0,0,0,33
SAL12949,0,0,0,0,0,0,0,0
SAL12950,26,3,0,0,0,0,0,28
SAL12951,1131,100,35,6,0,0,3,1274
SAL12952,336,31,8,0,0,0,3,384
SAL12953,3,0,0,0,0,0,0,3
SAL12954,3,0,3,0,0,0,0,11
SAL12955,0,0,0,0,0,0,0,0
SAL12956,0,0,0,0,0,0,0,0
SAL12957,11,5,0,0,0,0,0,19
SAL12958,130,31,5,0,0,0,0,163
SAL12959,60,9,4,0,0,0,0,67
SAL12960,50,11,0,0,0,0,0,68
SAL12961,44,4,0,0,0,0,0,49
SAL12962,884,53,14,3,0,0,3,961
SAL12963,0,0,0,0,0,0,0,0
SAL12964,0,0,0,0,0,0,0,0
SAL12965,1113,115,24,0,0,0,4,1257
SAL12966,48,5,0,0,0,0,0,51
SAL12967,4,0,0,0,0,0,0,4
SAL12968,5,0,0,0,0,0,0,5
SAL12969,901,85,16,3,0,0,0,1004
SAL12970,292,45,23,3,0,0,0,360
SAL12971,13,0,0,0,0,0,0,18
SAL12972,12,0,0,0,0,0,0,12
SAL12973,0,0,0,0,0,0,0,0
SAL12974,70,15,4,0,0,0,0,92
SAL12975,22,3,0,0,0,0,0,26
SAL12976,0,0,0,0,0,0,0,0
SAL12977,243,16,4,4,0,0,0,267
SAL12978,28,3,0,0,0,0,0,31
SAL12979,3,3,0,0,0,0,0,12
SAL12980,0,0,0,0,0,0,0,0
SAL12981,5,0,0,0,0,0,0,5
SAL12982,5,0,0,0,0,0,0,11
SAL12983,111,19,0,0,0,0,0,125
SAL12984,264,40,15,0,0,0,0,319
SAL12985,74,20,8,0,0,0,0,103
SAL12986,787,41,18,5,0,0,0,853
SAL12987,401,59,29,4,0,0,6,499
SAL12988,10,0,0,0,0,0,0,11
SAL12989,40,6,0,0,0,0,0,47
SAL12990,280,37,4,3,0,0,0,325
SAL12991,633,36,13,0,0,0,0,686
SAL12992,49,12,0,0,0,0,0,64
SAL12993,177,32,8,0,0,0,0,217
SAL12994,1095,66,21,6,0,0,0,1188
SAL12995,21,0,0,0,0,0,0,26
SAL12996,0,0,0,0,0,0,0,0
SAL12997,123,19,6,4,0,0,0,156
SAL12998,628,41,8,5,0,0,3,686
SAL12999,10,0,0,0,0,0,0,9
SAL13000,746,37,14,4,0,0,0,802
SAL13001,336,52,17,0,0,0,0,402
SAL13002,71,14,0,0,0,0,7,88
SAL13003,2818,204,63,21,0,0,11,3112
SAL13004,250,36,14,4,0,0,0,304
SAL13005,45,10,5,0,0,0,0,63
SAL13006,38,6,8,4,0,0,0,54
SAL13007,487,34,16,5,0,0,0,538
SAL13008,42,8,6,0,0,0,0,53
SAL13009,824,65,26,11,0,0,0,921
SAL13010,513,70,34,5,0,0,7,631
SAL13011,1211,82,29,3,0,0,0,1335
SAL13012,599,82,49,6,0,0,4,745
SAL13013,1313,62,25,8,0,0,3,1416
SAL13014,262,56,17,4,0,0,0,339
SAL13015,1787,100,34,9,0,0,0,1928
SAL13016,37,4,0,0,0,0,0,39
SAL13017,276,47,19,3,3,0,4,362
SAL13018,18,0,0,0,0,0,0,20
SAL13019,511,33,7,3,0,0,0,567
SAL13020,588,66,8,0,0,0,3,663
SAL13021,534,57,28,0,0,0,6,619
SAL13022,26,0,0,0,0,0,0,34
SAL13023,465,29,10,0,0,0,0,506
SAL13024,55,9,4,0,0,0,0,69
SAL13025,323,19,5,6,0,0,0,355
SAL13026,560,36,5,0,0,0,0,600
SAL13027,104,10,4,0,0,0,0,117
SAL13028,7,5,0,0,0,0,0,14
SAL13029,11,0,0,0,0,0,0,11
SAL13030,12,0,0,0,0,0,0,6
SAL13031,0,0,0,0,0,0,0,0
SAL13032,924,45,23,6,0,0,0,996
SAL13033,1349,82,28,6,0,0,6,1468
SAL13034,130,8,0,0,0,0,0,146
SAL13035,5,0,0,0,0,0,0,5
SAL13036,480,38,11,0,0,0,0,528
SAL13037,3,0,0,0,0,0,0,3
SAL13038,3,0,0,0,0,0,0,3
SAL13039,573,82,41,13,5,0,10,723
SAL13040,120,14,10,0,0,0,6,156
SAL13041,11,0,0,0,0,0,0,9
SAL13042,86,14,7,0,0,0,0,105
SAL13043,20,4,0,0,0,0,0,28
SAL13044,0,0,0,0,0,0,0,0
SAL13045,0,0,0,0,0,0,0,0
SAL13046,10,0,5,0,0,0,4,16
SAL13047,0,0,0,0,0,0,0,0
SAL13048,0,0,0,0,0,0,0,4
SAL13049,11,4,0,0,0,0,0,17
SAL13050,28,3,0,0,0,0,0,32
SAL13051,7,0,0,0,0,0,0,9
SAL13052,17,0,0,0,0,0,0,17
SAL13053,82,12,3,0,0,0,0,92
SAL13054,29,5,0,0,0,0,0,36
SAL13055,0,0,0,0,0,0,0,0
SAL13056,0,0,0,0,0,0,0,0
SAL13057,0,0,0,0,0,0,0,5
SAL13058,0,3,0,0,0,0,0,5
SAL13059,22,4,0,0,0,0,0,24
SAL13060,164,30,9,0,0,0,0,204
SAL13061,0,0,0,0,0,0,0,0
SAL13062,4,0,0,0,0,0,0,4
SAL13063,87,7,6,0,0,0,3,95
SAL13064,572,103,37,9,0,0,9,730
SAL13065,242,19,10,0,0,0,3,271
SAL13066,20,0,5,0,0,0,0,28
SAL13067,7,0,0,0,0,0,0,9
SAL13068,20,3,0,0,0,0,0,21
SAL13069,899,75,40,10,0,0,3,1024
SAL13070,24,3,0,0,0,0,0,30
SAL13071,258,20,7,4,0,0,0,291
SAL13072,14,5,3,0,0,0,0,16
SAL13073,7,0,0,0,0,0,0,13
SAL13074,777,51,6,9,0,0,0,842
SAL13075,1490,74,24,7,0,0,0,1592
SAL13076,0,0,0,0,0,0,0,0
SAL13077,0,0,0,0,0,0,0,0
SAL13078,9,0,0,0,0,0,0,9
SAL13079,217,31,17,3,0,0,4,271
SAL13080,9,0,0,0,0,0,0,9
SAL13081,453,56,22,0,6,0,3,545
SAL13082,13,0,0,0,0,0,0,20
SAL13083,3,0,0,0,0,0,0,3
SAL13084,360,50,23,5,4,0,0,443
SAL13085,0,0,0,0,0,0,0,3
SAL13086,72,10,7,0,0,0,3,92
SAL13087,3,0,0,0,0,0,0,5
SAL13088,339,18,11,6,0,0,0,371
SAL13089,25,6,0,0,0,0,0,27
SAL13090,0,0,0,0,0,0,0,0
SAL13091,4,0,0,0,0,0,0,4
SAL13092,459,24,13,0,0,0,4,498
SAL13093,3,0,0,0,0,0,0,6
SAL13094,0,0,0,0,0,0,0,0
SAL13095,0,0,0,0,0,0,0,0
SAL13096,50,3,4,0,0,0,0,57
SAL13097,0,0,0,0,0,0,0,0
SAL13098,3,0,0,0,0,0,0,9
SAL13099,9,0,0,0,0,0,0,9
SAL13100,3,0,0,0,0,0,0,3
SAL13101,12,5,0,0,0,0,0,16
SAL13102,2515,210,106,20,0,4,8,2866
SAL13103,3569,496,243,38,5,5,33,4382
SAL13104,7,0,0,0,0,0,0,7
SAL13105,190,11,5,0,0,0,0,212
SAL13106,213,28,6,5,0,0,0,252
SAL13107,46,3,0,0,0,0,0,54
SAL13108,3,0,0,0,0,0,0,3
SAL13109,4,0,0,0,0,0,0,4
SAL13110,19,0,0,0,0,0,0,22
SAL13111,11,0,0,0,0,0,0,16
SAL13112,57,0,0,0,0,0,0,61
SAL13113,24,3,0,0,0,0,0,31
SAL13114,438,45,18,7,0,0,0,514
SAL13115,3,0,0,0,0,0,0,3
SAL13116,14,0,0,0,0,0,0,14
SAL13117,15,0,6,0,0,0,0,17
SAL13118,4,0,0,0,0,0,0,4
SAL13119,0,0,0,0,0,0,0,0
SAL13120,37,5,0,0,0,0,0,39
SAL13121,412,49,21,3,0,0,0,485
SAL13122,278,56,37,5,0,0,6,385
SAL13123,886,61,17,0,0,0,0,965
SAL13124,0,0,0,0,0,0,0,7
SAL13125,8,0,0,0,0,0,0,9
SAL13126,1005,84,27,0,0,0,3,1117
SAL13127,0,0,0,0,0,0,0,0
SAL13128,4,0,0,0,0,0,0,3
SAL13129,0,0,0,0,0,0,0,0
SAL13130,12,0,0,0,0,0,0,12
SAL13131,1712,102,52,12,0,0,7,1887
SAL13132,431,28,15,7,0,0,0,487
SAL13133,0,0,0,0,0,0,0,0
SAL13134,0,0,0,0,0,0,0,0
SAL13135,0,0,0,0,0,0,0,0
SAL13136,505,35,15,0,0,0,4,563
SAL13137,4,0,0,0,0,0,0,4
SAL13138,0,0,0,0,0,0,0,0
SAL13139,3,0,0,0,0,0,0,3
SAL13140,3,0,0,0,0,0,0,3
SAL13141,3,0,0,0,0,0,0,3
SAL13142,28,4,4,0,0,0,0,36
SAL13143,140,12,0,0,0,0,0,154
SAL13144,5,3,0,0,0,0,0,7
SAL13145,10,0,0,0,0,0,0,10
SAL13146,11,4,0,0,0,0,0,16
SAL13147,47,9,0,0,0,0,0,54
SAL13148,0,0,0,0,0,0,0,0
SAL13149,7,0,4,0,0,0,0,11
SAL13150,9,0,0,0,0,0,0,6
SAL13151,63,9,3,0,0,0,0,82
SAL13152,48,4,5,0,0,0,0,60
SAL13153,42,9,0,0,0,0,0,56
SAL13154,4,0,0,0,0,0,0,4
SAL13155,1748,121,37,25,0,0,10,1936
SAL13156,0,0,0,0,0,0,0,0
SAL13157,14,3,0,0,0,0,0,13
SAL13158,6,0,0,0,0,0,0,11
SAL13159,3,0,0,0,0,0,0,3
SAL13160,0,0,0,0,0,0,0,0
SAL13161,5,0,0,0,0,0,0,5
SAL13162,873,154,61,13,4,0,11,1119
SAL13163,10,0,0,0,0,0,0,16
SAL13164,386,21,8,4,0,0,0,425
SAL13165,32,0,0,0,0,0,0,37
SAL13166,12,3,0,0,0,0,0,20
SAL13167,3237,177,31,22,0,0,7,3482
SAL13168,3,0,0,0,0,0,0,7
SAL13169,3,0,0,0,0,0,0,3
SAL13170,113,9,8,0,0,0,0,128
SAL13171,3,0,0,0,0,0,0,7
SAL13172,0,0,0,0,0,0,0,0
SAL13173,117,13,13,5,0,0,0,152
SAL13174,0,0,0,0,0,0,0,0
SAL13175,18,0,0,0,0,0,0,18
SAL13176,0,0,0,0,0,0,0,0
SAL13177,56,12,0,3,0,0,3,79
SAL13178,4,0,0,0,0,0,0,4
SAL13179,1448,94,39,13,3,0,0,1600
SAL13180,349,16,11,4,0,0,0,378
SAL13181,23,0,3,0,0,0,0,28
SAL13182,25,0,6,0,0,0,0,30
SAL13183,29,0,0,4,0,0,0,37
SAL13184,0,0,0,0,0,0,0,0
SAL13185,32,3,0,0,0,0,0,42
SAL13186,4,0,0,0,0,0,0,4
SAL13187,5,0,0,0,0,0,0,9
SAL13188,74,17,8,0,3,0,6,106
SAL13189,90,8,4,0,0,0,0,103
SAL13190,10,5,0,0,0,0,0,8
SAL13191,11,0,0,0,0,0,0,14
SAL13192,861,54,19,13,0,0,0,948
SAL13193,967,41,17,12,3,0,0,1035
SAL13194,1031,63,23,6,0,0,0,1121
SAL13195,1072,165,75,7,4,0,10,1334
SAL13196,14,0,4,0,0,0,0,22
SAL13197,1463,99,14,22,0,0,0,1604
SAL13198,0,0,0,0,0,0,0,0
SAL13199,4,0,0,0,0,0,0,4
SAL13200,0,0,0,0,0,0,0,0
SAL13201,59,8,6,0,0,0,5,74
SAL13202,700,45,11,0,0,0,6,768
SAL13203,90,6,7,9,0,0,0,108
SAL13204,41,12,5,0,0,0,0,52
SAL13205,89,10,0,4,0,0,0,100
SAL13206,10,0,0,0,0,0,0,12
SAL13207,35,4,0,0,0,0,0,42
SAL13208,12,0,0,0,0,0,0,15
SAL13209,17,6,0,0,0,0,0,20
SAL13210,34,0,0,0,0,0,0,42
SAL13211,913,62,23,8,0,0,0,1006
SAL13212,633,58,22,7,0,0,0,731
SAL13213,0,0,0,0,0,0,0,0
SAL13214,46,0,6,0,0,0,0,52
SAL13215,0,0,0,0,0,0,0,0
SAL13216,25,3,0,0,0,0,0,31
SAL13217,8,0,0,0,0,0,0,10
SAL13218,0,0,0,0,0,0,0,0
SAL13219,39,8,0,0,0,0,0,48
SAL13220,0,0,0,0,0,0,0,0
SAL13221,0,0,0,0,0,0,0,0
SAL13222,4,0,0,0,0,0,0,4
SAL13223,17,6,0,0,0,0,0,27
SAL13224,0,0,0,0,0,0,0,0
SAL13225,0,0,0,0,0,0,0,0
SAL13226,0,0,0,0,0,0,0,0
SAL13227,4,0,0,0,0,0,0,4
SAL13228,10,0,0,0,0,0,0,11
SAL13229,0,0,0,0,0,0,0,0
SAL13230,3,0,0,0,0,0,0,3
SAL13231,11,0,0,0,0,0,0,6
SAL13232,5,0,0,0,0,0,0,5
SAL13233,6,0,0,0,0,0,0,5
SAL13234,0,0,0,0,0,0,0,0
SAL13235,7,0,0,0,0,0,0,7
SAL13236,9,4,0,0,0,0,0,6
SAL13237,5,0,0,0,0,0,0,5
SAL13238,557,44,28,0,0,0,4,641
SAL13239,12,0,0,0,0,0,0,13
SAL13240,9,4,0,0,0,0,0,18
SAL13241,103,8,0,0,0,0,0,114
SAL13242,1404,98,41,35,3,0,8,1588
SAL13243,433,29,11,0,0,0,4,480
SAL13244,141,12,9,0,0,0,5,164
SAL13245,102,9,0,0,0,0,0,112
SAL13246,0,0,0,0,0,0,0,0
SAL13247,0,0,0,0,0,0,0,0
SAL13248,84,9,0,0,0,0,0,96
SAL13249,12,0,0,0,0,0,0,12
SAL13250,0,0,0,0,0,0,0,0
SAL13251,10,0,0,0,0,0,0,13
SAL13252,10,3,0,0,0,0,0,12
SAL13253,3,0,0,0,0,0,0,7
SAL13254,18,0,0,0,0,0,0,17
SAL13255,0,0,0,0,0,0,0,0
SAL13256,192,10,3,0,0,0,0,203
SAL13257,451,42,10,6,0,0,5,514
SAL13258,3550,501,184,33,5,4,31,4311
SAL13259,0,0,0,0,0,0,0,0
SAL13260,0,0,0,0,0,0,0,0
SAL13261,4,0,0,0,0,0,0,4
SAL13262,177,26,12,0,0,0,4,226
SAL13263,15,0,0,0,0,0,3,21
SAL13264,27,6,0,0,0,0,0,29
SAL13265,6,0,0,0,0,0,0,6
SAL13266,0,0,0,0,0,0,0,6
SAL13267,195,7,0,6,0,0,0,214
SAL13268,118,13,0,0,0,0,0,133
SAL13269,744,105,37,7,0,0,5,894
SAL13270,423,22,9,6,0,0,3,465
SAL13271,3,4,0,0,0,0,0,8
SAL13272,2291,138,71,36,5,0,7,2548
SAL13273,27,0,0,0,0,0,0,29
SAL13274,0,0,0,0,0,0,0,0
SAL13275,10,0,0,0,0,0,0,9
SAL13276,135,18,9,0,0,0,0,175
SAL13277,15,0,4,0,0,0,0,22
SAL13278,709,36,22,6,0,0,4,773
SAL13279,0,0,0,0,0,0,0,0
SAL13280,3,0,0,0,0,0,0,3
SAL13281,6,0,0,0,0,0,0,6
SAL13282,0,0,0,0,0,0,0,0
SAL13283,7,0,0,0,0,0,0,7
SAL13284,9,0,0,0,0,0,0,9
SAL13285,14,0,0,0,0,0,0,19
SAL13286,2490,132,59,46,9,3,11,2745
SAL13287,0,0,0,0,0,0,0,0
SAL13288,4,0,0,0,0,0,0,4
SAL13289,11,0,0,0,0,0,0,11
SAL13290,607,32,11,4,0,0,0,649
SAL13291,13,0,0,0,0,0,0,15
SAL13292,4,0,0,0,0,0,0,6
SAL13293,5,0,0,0,0,0,0,5
SAL13294,1769,123,17,11,0,0,0,1922
SAL13295,0,0,0,0,0,0,0,4
SAL13296,14,0,0,0,0,0,0,13
SAL13297,800,83,11,3,0,0,4,894
SAL13298,25,0,0,0,0,0,0,24
SAL13299,4107,268,106,58,0,3,15,4551
SAL13300,12,0,0,0,0,0,0,11
SAL13301,0,0,0,0,0,0,0,0
SAL13302,10,0,0,0,0,0,0,8
SAL13303,10,0,3,0,0,0,0,16
SAL13304,470,54,24,4,0,0,0,553
SAL13305,335,40,23,0,0,0,0,397
SAL13306,304,30,23,0,0,0,0,359
SAL13307,421,27,8,0,0,0,0,457
SAL13308,5,0,0,0,0,0,0,5
SAL13309,282,32,4,0,0,0,0,322
SAL13310,18,4,3,0,0,0,0,26
SAL13311,0,0,0,0,0,0,0,0
SAL13312,0,0,0,0,0,0,0,0
SAL13313,25,0,0,0,0,0,0,25
SAL13314,232,28,26,0,0,0,9,293
SAL13315,64,7,0,5,0,0,0,77
SAL13316,700,67,31,15,0,0,5,822
SAL13317,132,15,7,5,0,0,0,164
SAL13318,67,5,0,0,0,0,0,75
SAL13319,11,3,0,0,0,0,0,12
SAL13320,51,3,3,0,0,0,0,64
SAL13321,13,6,0,0,0,0,0,17
SAL13322,122,13,3,0,0,0,0,143
SAL13323,162,19,5,5,0,0,0,187
SAL13324,21,6,0,0,0,0,0,25
SAL13325,2721,181,51,3,0,0,0,2954
SAL13326,3,0,0,0,0,0,0,3
SAL13327,3,0,0,0,0,0,0,3
SAL13328,297,33,6,0,0,0,0,337
SAL13329,17,0,0,0,0,0,0,18
SAL13330,7,0,0,0,0,0,0,7
SAL13331,8,0,0,0,0,0,0,8
SAL13332,187,31,5,0,0,0,4,222
SAL13333,12,0,0,0,0,0,0,10
SAL13334,17,0,3,0,0,0,0,18
SAL13335,0,0,0,0,0,0,0,0
SAL13336,12,5,0,0,0,0,0,17
SAL13337,0,0,0,0,0,0,0,0
SAL13338,259,41,12,5,3,0,0,313
SAL13339,12,0,0,0,0,0,0,12
SAL13340,945,212,110,12,4,4,19,1307
SAL13341,151,4,0,3,0,0,5,164
SAL13342,59,6,0,5,0,0,0,78
SAL13343,0,0,0,0,0,0,0,0
SAL13344,3,0,0,0,0,0,0,3
SAL13345,0,0,0,0,0,0,0,0
SAL13346,17,0,0,0,0,0,0,20
SAL13347,32,4,0,0,0,0,0,35
SAL13348,0,0,0,0,0,0,0,0
SAL13349,42,3,0,0,0,0,0,42
SAL13350,34,5,0,0,0,0,0,37
SAL13351,4,0,0,0,0,0,0,4
SAL13352,602,51,9,6,0,0,8,676
SAL13353,404,34,11,3,0,0,0,458
SAL13354,3,0,0,0,0,0,0,3
SAL13355,24,0,0,0,0,0,0,26
SAL13356,9,0,0,0,0,0,0,13
SAL13357,4,0,0,0,0,0,0,4
SAL13358,592,21,10,9,0,0,3,634
SAL13359,91,8,5,0,0,0,0,107
SAL13360,9,0,0,0,0,0,0,9
SAL13361,10,0,0,0,0,0,0,14
SAL13362,0,0,0,0,0,0,0,0
SAL13363,13,0,3,0,0,0,0,18
SAL13364,199,23,6,0,0,0,0,229
SAL13365,10,0,0,0,0,0,0,11
SAL13366,62,10,6,0,0,0,0,73
SAL13367,15,3,0,0,0,0,0,21
SAL13368,4,0,0,0,0,0,0,4
SAL13369,1813,112,58,30,5,0,9,2027
SAL13370,260,28,11,3,0,0,0,297
SAL13371,7,0,0,0,0,0,0,7
SAL13372,959,94,5,3,0,0,3,1067
SAL13373,0,0,0,0,0,0,0,0
SAL13374,5,0,0,0,0,0,0,5
SAL13375,340,53,21,0,0,0,4,427
SAL13376,89,9,3,0,0,0,0,100
SAL13377,3,0,0,0,0,0,0,3
SAL13378,7,0,0,0,0,0,0,12
SAL13379,12,0,0,0,0,0,0,18
SAL13380,8,0,0,0,0,0,0,8
SAL13381,3,0,0,0,0,0,0,3
SAL13382,27,3,4,0,0,0,0,33
SAL13383,1056,102,36,17,8,0,7,1227
SAL13384,0,0,0,0,0,0,0,0
SAL13385,476,26,13,3,0,0,0,521
SAL13386,1232,96,42,21,0,0,5,1390
SAL13387,0,0,0,0,0,0,0,0
SAL13388,9,0,0,0,0,0,0,13
SAL13389,185,26,8,0,0,0,0,223
SAL13390,116,4,4,0,0,0,0,126
SAL13391,9,0,0,0,0,0,0,8
SAL13392,22,3,0,0,0,0,0,22
SAL13393,20,3,0,0,0,0,0,23
SAL13394,1502,75,22,15,4,4,7,1626
SAL13395,14,0,0,0,0,0,0,16
SAL13396,12,0,0,0,0,0,0,12
SAL13397,0,0,0,0,0,0,0,0
SAL13398,3,0,0,0,0,0,0,3
SAL13399,0,0,0,0,0,0,0,4
SAL13400,3,0,0,0,0,0,0,10
SAL13401,5,0,0,0,0,0,0,5
SAL13402,10,0,0,0,0,0,0,6
SAL13403,31,0,0,0,0,0,0,29
SAL13404,0,0,0,0,0,0,0,0
SAL13405,23,0,4,0,0,0,0,28
SAL13406,214,10,0,0,0,0,0,227
SAL13407,16,0,0,0,0,0,0,16
SAL13408,0,0,0,0,0,0,0,0
SAL13409,0,0,0,0,0,0,0,0
SAL13410,2029,142,47,43,8,0,4,2272
SAL13411,1041,72,52,14,6,0,0,1192
SAL13412,987,80,18,3,0,0,0,1087
SAL13413,10,0,0,0,0,0,0,10
SAL13414,4,0,0,0,0,0,0,4
SAL13415,27,7,0,5,0,0,0,33
SAL13416,3,0,0,0,0,0,0,3
SAL13417,0,0,0,0,0,0,0,0
SAL13418,5,0,0,0,0,0,0,5
SAL13419,1214,76,15,3,0,0,7,1325
SAL13420,14,0,0,0,0,0,0,14
SAL13421,18,3,0,0,0,0,6,23
SAL13422,475,20,0,3,0,0,3,507
SAL13423,1578,86,28,15,0,0,3,1710
SAL13424,846,82,41,29,4,0,9,1013
SAL13425,0,0,0,0,0,0,0,0
SAL13426,1475,101,20,4,0,0,4,1604
SAL13427,271,15,3,0,0,0,0,286
SAL13428,28,0,0,0,0,0,0,29
SAL13429,15,4,0,0,0,0,0,24
SAL13430,12,0,0,0,0,0,0,12
SAL13431,0,0,0,0,0,0,0,0
SAL13432,0,0,0,0,0,0,0,0
SAL13433,15,6,0,0,0,0,0,18
SAL13434,248,22,7,4,0,0,6,283
SAL13435,0,0,0,0,0,0,0,3
SAL13436,0,0,0,0,0,0,0,0
SAL13437,8,0,0,0,0,0,0,6
SAL13438,0,0,0,0,0,0,0,0
SAL13439,9,0,0,0,0,0,0,18
SAL13440,13,3,0,0,0,0,0,20
SAL13441,0,0,0,0,0,0,0,0
SAL13442,23,3,0,0,0,0,0,28
SAL13443,16,0,0,0,0,0,0,22
SAL13444,1604,125,46,12,0,0,3,1788
SAL13445,10,4,0,0,0,0,0,15
SAL13446,14,0,0,0,0,0,0,16
SAL13447,5,0,0,0,0,0,0,6
SAL13448,3,0,0,0,0,0,0,3
SAL13449,141,10,4,0,0,0,0,160
SAL13450,916,69,19,0,0,0,0,1003
SAL13451,3,0,0,0,0,0,0,9
SAL13452,4,0,0,0,0,0,0,4
SAL13453,5,0,0,0,0,0,0,5
SAL13454,0,0,0,0,0,0,0,0
SAL13455,66,12,8,0,0,0,0,84
SAL13456,6,0,0,0,0,0,0,3
SAL13457,0,0,0,0,0,0,0,3
SAL13458,585,64,40,9,0,0,13,717
SAL13459,75,4,0,0,0,0,0,81
SAL13460,11,0,0,0,0,0,0,14
SAL13461,26,7,0,0,0,0,0,32
SAL13462,656,39,12,3,0,0,0,699
SAL13463,179,20,6,0,0,0,0,204
SAL13464,1073,202,119,16,0,0,13,1416
SAL13465,7,3,0,0,0,0,0,15
SAL13466,4,0,0,0,0,0,0,4
SAL13467,8,0,0,0,0,0,0,10
SAL13468,922,53,23,11,0,0,0,1008
SAL13469,3806,252,61,13,0,0,6,4135
SAL13470,19,0,0,0,0,0,0,21
SAL13471,0,3,0,0,0,0,0,3
SAL13472,69,12,3,0,0,0,0,85
SAL13473,33,0,0,0,0,0,0,34
SAL13474,54,4,5,0,0,0,0,60
SAL13475,3,0,0,0,0,0,0,8
SAL13476,271,25,7,9,0,0,0,310
SAL13477,117,15,8,0,0,0,0,140
SAL13478,345,40,14,3,0,0,0,410
SAL13479,3,0,0,0,0,0,0,3
SAL13480,6,0,0,0,0,0,0,6
SAL13481,0,0,0,0,0,0,0,0
SAL13482,91,17,10,3,0,0,0,126
SAL13483,0,0,0,0,0,0,0,0
SAL13484,34,8,0,0,0,0,0,45
SAL13485,311,55,44,6,3,0,3,426
